Merged motif (Total sequences: 835)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
ESX1$MA0644.1|LBX2$MA0699.1|HOXA4$MA1496.1|HOXD4$MA1507.1|PRRX1$MA0716.1|Nobox$MA0125.1|UNCX$MA0721.1|DRGX$MA1481.1|MSX1$MA0666.1|DLX6$MA0882.1|LHX9$MA0701.1|HOXC8$MA1505.1|Isl1$MA1608.1|Dlx3$MA0880.1|NKX6-2$MA0675.1|HOXB8$MA1502.1|HOXA1$MA1495.1|HOXC4$MA1504.1|Prrx2$MA0075.2|RAX2$MA0717.1|Dlx2$MA0885.1|EMX1$MA0612.2|HESX1$MA0894.1|HOXD8$MA0910.2|SHOX$MA0630.1|EN2$MA0642.1|GBX2$MA0890.1|MNX1$MA0707.1|ISX$MA0654.1|HOXB4$MA1499.1|Shox2$MA0720.1|LHX5$MA1519.1|Lhx8$MA0705.1|MEOX2$MA0706.1|Dlx4$MA0881.1|HOXB5$MA0904.2|GSX2$MA0893.2|EN1$MA0027.2|LHX6$MA0658.1|Msx3$MA0709.1|HOXA7$MA1498.1|LHX1$MA1518.1|MSX2$MA0708.1|GBX1$MA0889.1|HOXB2$MA0902.2|LHX9$MA0701.2|EVX1$MA0887.1|Barhl1$MA0877.1|TLX2$MA1577.1|Arx$MA0874.1|VENTX$MA0724.1|MIXL1$MA0662.1|PRRX2$MA0075.3|Lhx4$MA0704.1|EMX2$MA0886.1|Pdx1$MA0132.1|RAX$MA0718.1|PAX4$MA0068.2|LHX2$MA0700.1|DLX5$MA1476.1|GSX2$MA0893.1|PDX1$MA0132.2|HOXA6$MA1497.1|BSX$MA0876.1|mix-a$MA0621.1|EVX2$MA0888.1|ALX3$MA0634.1|HOXB6$MA1500.1|NKX6-1$MA0674.1|HOXB2$MA0902.1|Alx1$MA0854.1|HOXA5$MA0158.2|HOXB3$MA0903.1|Prrx2$MA0075.1|BARX1$MA0875.1|HOXA2$MA0900.1|LHX2$MA0700.2|VAX1$MA0722.1|VAX2$MA0723.1|HOXB7$MA1501.1|GSX1$MA0892.1|Alx4$MA0853.1|MEOX1$MA0661.1|EMX1$MA0612.1|POU6F1$MA0628.1|HOXD3$MA0912.2|VSX1$MA0725.1|HOXA2$MA0900.2|VSX2$MA0726.1|NOTO$MA0710.1|ARGFX$MA1463.1|Arid3b$MA0601.1|LMX1A$MA0702.1|LBX1$MA0618.1|LMX1A$MA0702.2|LMX1B$MA0703.1|Dlx1$MA0879.1|LMX1B$MA0703.2	1507.73	2256.12	3097.54	-3.14	-1.16	0.11	107	39	68	-0.179	-0.266
FOXG1$MA0613.1|FOXO3$MA0157.2|FOXI1$MA0042.2|Foxj2$MA0614.1|FOXO6$MA0849.1|FOXO4$MA0848.1|FOXL1$MA0033.2|FOXD1$MA0031.1|Foxk1$MA0852.1|FOXD2$MA0847.1|FOXA1$MA0148.4|FOXP1$MA0481.1|FOXN3$MA1489.1|FOXP1$MA0481.3|Foxo1$MA0480.1|FOXA2$MA0047.3|FOXB1$MA0845.1|FOXK2$MA1103.1|FOXA3$MA1683.1|FOXC1$MA0032.2|Foxf1$MA1606.1|FOXA1$MA0148.3|FOXF2$MA0030.1|FOXP3$MA0850.1|FOXK2$MA1103.2|FOXA1$MA0148.2|FOXA1$MA0148.1|Foxl2$MA1607.1|Foxa2$MA0047.2|FOXK1$MA0852.2|FOXP2$MA0593.1|FOXC2$MA0846.1|Foxj3$MA0851.1|FOXD2$MA0847.2|FOXP1$MA0481.2	2911.72	4108.19	5213.64	-1.77	-0.36	0.65	85	33	52	-0.517	-0.551
TBX3$MA1566.1|TBX4$MA0806.1|TBX6$MA1567.1|MGA$MA0801.1|TBX21$MA0690.1|TBX5$MA0807.1|TBR1$MA0802.1|EOMES$MA0800.1|TBX15$MA0803.1|TBX1$MA0805.1|TBX2$MA0688.1|TBX20$MA0689.1|TBX18$MA1565.1	3169.89	4407.31	5693.25	-0.18	0.82	2.52	149	89	60	0.184	0.252
Hoxb5$MA0904.1|Hoxd3$MA0912.1	6475.7	8534.75	10480.3	-2.33	-0.74	0.45	191	80	111	-0.193	-0.238
ZBTB7B$MA0694.1|ZBTB7A$MA0750.1|ZBTB7C$MA0695.1	4663.53	6280.67	7789.87	-0.57	0.29	1.87	160	83	77	0.037	0.21
Gabpa$MA0062.2|ETS2$MA1484.1|ELK4$MA0076.2|ELK4$MA0076.1|ELK1$MA0028.2|ERF$MA0760.1|ETV1$MA0761.1|ETV5$MA0765.1|ELK3$MA0759.1|ZBTB7A$MA0750.2|ERG$MA0474.2|FLI1$MA0475.2|ETV4$MA0764.1|FEV$MA0156.2|ETV5$MA0765.2|ETS1$MA0098.3|IKZF1$MA1508.1|ETV3$MA0763.1|FLI1$MA0475.1|ETV6$MA0645.1|ELF2$MA1483.1|ELF1$MA0473.2|ETV2$MA0762.1|ELF4$MA0641.1|EHF$MA0598.3|ELF1$MA0473.1|GABPA$MA0062.1|SPIB$MA0081.2|ELF1$MA0473.3|Ets1$MA0098.2|GABPA$MA0062.3|ETV1$MA0761.2|Spi1$MA0080.3|ELF5$MA0136.2|SPI1$MA0080.5|Erg$MA0474.1|EHF$MA0598.2|ETV4$MA0764.2|SPDEF$MA0686.1|FEV$MA0156.1|ELK1$MA0028.1|ELF3$MA0640.2|SPI1$MA0080.2|ELF3$MA0640.1|EHF$MA0598.1|ELF5$MA0136.1|ETS1$MA0098.1	3534.78	4888.74	6452.14	6.57	10.1	14.17	210	163	47	1.149	1.312
NFIC$MA0161.1|NFIX$MA0671.1|NFIA$MA0670.1|NFIC$MA0161.2	1822.55	2721.25	3546.9	-3.84	-1.74	-0.25	85	26	59	-0.469	-0.569
BARHL1$MA0877.2|BARHL2$MA0635.1	2489.05	3726.75	4679.1	-0.6	0.16	1.54	115	63	52	0.133	0.119
NR2F2$MA1111.1|Esrra$MA0592.2|NR4A1$MA1112.2|ESRRA$MA0592.1|ESRRB$MA0141.3|NR4A1$MA1112.1|ESRRA$MA0592.3|Esrrg$MA0643.1|NR5A1$MA1540.1|Esrrb$MA0141.1|Esrrb$MA0141.2	3530.99	4930.82	6303.66	-2.37	-0.73	0.29	155	60	95	-0.144	-0.172
Rxra$MA0512.1	1966.0	2991.5	3815.6	-1.39	-0.14	0.53	111	49	62	-0.094	-0.075
NFIX(var.2)$MA1528.1|NFIC(var.2)$MA1527.1|NFIB$MA1643.1|NFIC::TLX1$MA0119.1	5109.12	6841.38	8639.1	-2.41	-0.72	0.19	195	83	112	-0.319	-0.187
E2F6$MA0471.1|E2F4$MA0470.1|E2F6$MA0471.2|TFDP1$MA1122.1|E2F1$MA0024.2|E2F3$MA0469.1	4056.2	5543.92	7031.3	-0.16	0.71	2.43	153	92	61	0.227	0.247
CREB3L4$MA1474.1|CREB3$MA0638.1|ATF6$MA1466.1|CREB3L1$MA0839.1|XBP1$MA0844.1	6028.72	8057.6	9952.7	-1.0	0.16	1.46	179	95	84	0.19	0.224
ONECUT3$MA0757.1|ONECUT1$MA0679.2|ONECUT2$MA0756.1|ONECUT1$MA0679.1	4688.45	6363.38	7952.3	-1.97	-0.32	0.41	155	71	84	-0.222	-0.181
IRF9$MA0653.1|IRF1$MA0050.2|IRF8$MA0652.1|STAT1$MA0137.1|STAT1::STAT2$MA0517.1|IRF4$MA1419.1|IRF1$MA0050.1|IRF2$MA0051.1|IRF5$MA1420.1|IRF7$MA0772.1	3546.06	4900.65	6515.23	5.42	8.83	12.91	164	121	43	1.748	1.629
TGIF1$MA0796.1|TGIF2LX$MA1571.1|PKNOX1$MA0782.1|PKNOX2$MA0783.1|TGIF2$MA0797.1|TGIF2LY$MA1572.1	2379.4	3511.0	4407.82	-1.3	-0.12	0.72	103	49	54	-0.009	-0.106
TFCP2$MA0145.3|GRHL2$MA1105.2|GRHL2$MA1105.1|GRHL1$MA0647.1	3567.95	4909.5	6340.62	-0.2	0.82	2.56	146	87	59	0.233	0.273
PAX1$MA0779.1|PAX9$MA0781.1	4367.7	5947.25	7381.8	-0.48	0.35	1.8	171	89	82	0.011	0.185
OLIG2$MA0678.1|OLIG3$MA0827.1|BHLHE22$MA0818.1|NEUROG1$MA0623.2|BHLHE23$MA0817.1|OLIG1$MA0826.1|Atoh1$MA0461.2|TFAP4(var.2)$MA1570.1|Neurog1$MA0623.1|NEUROG2$MA0669.1|ATOH7$MA1468.1|NEUROD2$MA0668.1|Bhlha15$MA0607.1|Twist2$MA0633.1|TCF21(var.2)$MA1568.1	3044.92	4292.2	5547.09	-2.34	-0.66	0.29	138	54	84	-0.415	-0.301
RUNX2$MA0511.2|RUNX3$MA0684.1|RUNX1$MA0002.2|RUNX2$MA0511.1|RUNX1$MA0002.1|RUNX3$MA0684.2	3052.35	4292.17	5666.75	0.37	2.14	4.61	127	83	44	0.594	0.673
MAFK$MA0496.3|Nfe2l2$MA0150.2|NFE2L1$MA0089.2|NFE2L2$MA0150.1|BACH1$MA1633.1|Bach1::Mafk$MA0591.1|MAF::NFE2$MA0501.1|BACH2$MA1101.1	4913.15	6744.38	8197.2	-1.06	0.0	1.03	183	98	85	0.155	0.148
CEBPA$MA0102.4|CEBPA$MA0102.3|CEBPD$MA0836.2|CEBPB$MA0466.1	3659.62	5110.5	6395.6	-1.38	-0.11	0.99	171	80	91	-0.109	-0.132
PRDM1$MA0508.1	4704.8	6390.0	8299.6	3.05	6.02	9.56	205	133	72	0.665	0.74
PPARG::RXRA$MA0065.1|PPARD$MA1550.1|NR2F1(var.2)$MA1537.1|Nr2f6$MA0677.1|Rxra$MA0512.2|THRB$MA1574.1|RXRB$MA0855.1|RXRG$MA0856.1|NR2C2$MA0504.1	3953.67	5502.11	6760.79	-1.42	-0.15	0.64	167	73	94	-0.222	-0.09
TEAD1$MA0090.2|TEAD4$MA0809.1|TEAD4$MA0809.2|TEAD1$MA0090.3|TEAD3$MA0808.1|TEAD2$MA1121.1	4060.03	5660.17	6995.25	-1.89	-0.44	0.53	144	56	88	-0.165	-0.228
Stat4$MA0518.1|STAT1$MA0137.3|STAT1$MA0137.2|Stat5a$MA1624.1|Stat5b$MA1625.1|Stat5a::Stat5b$MA0519.1|Stat3$MA0144.1|STAT3$MA0144.2	3757.5	5181.62	6537.91	-0.8	0.32	1.53	165	95	70	0.192	0.204
NR1D2$MA1532.1|NR1D1$MA1531.1	5910.35	7866.25	9644.35	-1.79	-0.38	0.48	193	89	104	-0.175	-0.086
CUX1$MA0754.1|CUX2$MA0755.1	2944.45	4098.0	5427.3	-2.81	-0.96	0.5	135	60	75	-0.237	-0.27
RXRB(var.2)$MA1555.1|RXRG(var.2)$MA1556.1|RARG(var.3)$MA1553.1|RARB(var.3)$MA1552.1	4865.02	6674.0	8066.7	-0.75	0.14	1.31	168	92	76	0.105	0.06
Zfx$MA0146.2|Zfx$MA0146.1	2546.05	3575.75	4705.6	-2.4	-0.72	0.22	128	58	70	-0.204	-0.142
Nkx3-1$MA0124.2|NKX3-2$MA0122.2|Nkx3-2$MA0122.3|ISL2$MA0914.1	3054.77	4372.12	5592.58	-0.23	0.55	2.11	134	76	58	0.144	0.246
MEF2B$MA0660.1|MEF2D$MA0773.1|MEF2A$MA0052.3|MEF2A$MA0052.2|MEF2C$MA0497.1|MEF2A$MA0052.4|MEF2A$MA0052.1	3383.59	4653.36	6092.8	-0.56	1.48	3.66	130	74	56	0.205	0.605
FOSB::JUN$MA1127.1|GMEB2$MA0862.1|JUN$MA0488.1|CREB3L4(var.2)$MA1475.1|JUND(var.2)$MA0492.1|ATF3$MA0605.2|JUNB(var.2)$MA1140.2|Creb5$MA0840.1|JDP2(var.2)$MA0656.1|CREB1$MA0018.1|FOSL2::JUN(var.2)$MA1131.1|CREB1$MA0018.4|CREM$MA0609.2|CREB1$MA0018.2|FOSL2::JUNB(var.2)$MA1139.1|ATF7$MA0834.1|JUN::JUNB(var.2)$MA1133.1|Atf3$MA0605.1|FOSB::JUNB(var.2)$MA1136.1|FOSL1::JUND(var.2)$MA1143.1|FOSL2::JUND(var.2)$MA1145.1|Atf1$MA0604.1|CREB1$MA0018.3|JUNB(var.2)$MA1140.1|ATF2$MA1632.1|FOSL1::JUN(var.2)$MA1129.1|FOS::JUN(var.2)$MA1126.1|Crem$MA0609.1	3745.09	5196.38	6529.31	-0.84	0.09	1.67	155	84	71	0.266	0.304
IRF6$MA1509.1	1932.1	2899.0	3967.6	4.71	8.15	11.71	157	113	44	0.69	0.94
NR4A2$MA0160.1	1415.9	2196.0	2986.1	-1.68	-0.29	0.46	97	42	55	-0.327	-0.109
SOX13$MA1120.1|SOX2$MA0143.4|SOX15$MA1152.1|SOX8$MA0868.2|SOX4$MA0867.2|SOX10$MA0442.2|SOX9$MA0077.1	1996.17	2925.93	3989.94	-4.3	-1.91	-0.49	138	48	90	-0.227	-0.428
PBX2$MA1113.1|PBX3$MA1114.1|PKNOX1$MA0782.2	5661.67	7483.0	9484.7	-2.8	-0.88	0.24	159	72	87	-0.062	-0.25
EGR2$MA0472.2|Egr1$MA0162.1|EGR3$MA0732.1|EGR1$MA0162.3|EGR1$MA0162.4|EGR2$MA0472.1|EGR4$MA0733.1	3993.79	5491.07	7007.09	0.09	1.44	3.49	152	93	59	0.68	0.566
Hmx1$MA0896.1|Hmx3$MA0898.1|Hmx2$MA0897.1	6996.5	9214.83	11224.53	-1.65	-0.28	0.39	198	93	105	-0.102	-0.048
MEIS1(var.2)$MA1639.1|Hoxa9$MA0594.1|PBX1$MA0070.1|MEIS2(var.2)$MA1640.1|Hoxc9$MA0485.1|PBX2$MA1113.2	3580.67	4982.67	6547.92	-4.79	-2.18	-0.59	156	62	94	-0.296	-0.476
OTX2$MA0712.2|PITX2$MA1547.1|GSC2$MA0891.1|PITX1$MA0682.2|Pitx1$MA0682.1|PITX3$MA0714.1|OTX2$MA0712.1|OTX1$MA0711.1|GSC$MA0648.1	2129.92	3120.5	4157.07	-2.73	-0.89	0.16	160	63	97	-0.213	-0.308
ZNF382$MA1594.1	5806.8	7848.5	9622.2	-1.89	-0.44	0.26	184	85	99	-0.12	-0.131
Sox6$MA0515.1|Sox3$MA0514.1	1939.35	2891.5	3958.95	-4.03	-1.76	-0.18	122	46	76	-0.426	-0.451
SMAD3$MA0795.1|SMAD5$MA1557.1	1995.15	3048.5	3868.9	-1.34	-0.16	0.74	107	49	58	-0.037	-0.047
DMRTA2$MA1478.1|DMRTC2$MA1479.1	4203.8	5908.25	7145.35	-0.94	0.02	1.1	146	74	72	0.007	0.032
FOXL1$MA0033.1	1474.9	2169.0	3095.7	-3.06	-1.03	0.16	103	45	58	-0.147	-0.274
HNF4A$MA0114.4|HNF4G$MA0484.2	4036.3	5775.75	6966.2	-0.88	0.05	1.16	151	76	75	0.022	-0.008
EBF1$MA0154.4|EBF1$MA0154.3|EBF1$MA0154.2|Ebf2$MA1604.1|EBF1$MA0154.1|EBF3$MA1637.1	3724.48	5115.67	6544.33	-2.49	-0.75	0.42	172	69	103	-0.208	-0.301
Tcfcp2l1$MA0145.1|Tcfcp2l1$MA0145.2	4798.35	6616.75	8001.0	-0.58	0.18	1.52	165	88	77	0.071	0.107
TFAP2A(var.3)$MA0872.1|TFAP2B(var.3)$MA0813.1|TFAP2C(var.3)$MA0815.1	2836.6	4116.67	5066.87	-1.14	-0.11	0.86	125	58	67	-0.08	-0.089
CDX1$MA0878.1|HOXD13$MA0909.1|CDX1$MA0878.2|CDX4$MA1473.1|HOXB13$MA0901.1|HOXA13$MA0650.2|HOXB13$MA0901.2|HOXA13$MA0650.1|CDX2$MA0465.1|CDX2$MA0465.2|HOXA10$MA0899.1|HOXD13$MA0909.2|Hoxd9$MA0913.1|HOXD9$MA0913.2	2756.01	3913.93	5179.39	-2.9	-1.0	0.19	112	49	63	-0.193	-0.296
GATA3$MA0037.1	1347.8	2031.5	2817.0	-3.23	-1.18	0.22	101	44	57	-0.324	-0.212
HOXC12$MA0906.1|HOXD10$MA1506.1|HOXC9$MA0485.2|HOXB9$MA1503.1|HOXD12$MA0873.1|HOXC11$MA0651.1|HOXD11$MA0908.1|Hoxa11$MA0911.1|HOXC10$MA0905.1	3235.54	4537.72	5961.96	-0.06	1.24	3.26	145	92	53	0.495	0.432
TCF7L2$MA0523.1|Tcf7$MA0769.1|TCF7L1$MA1421.1|TCF7$MA0769.2|LEF1$MA0768.1	5289.2	7127.7	8627.96	-1.41	-0.17	0.66	166	76	90	-0.162	-0.112
HSF1$MA0486.1|HSF1$MA0486.2|HSF4$MA0771.1|HSF2$MA0770.1	3586.4	5075.12	6314.45	-1.02	0.08	1.13	164	85	79	0.037	0.179
SCRT2$MA0744.1|SCRT1$MA0743.1|SCRT2$MA0744.2|SCRT1$MA0743.2	4930.58	6657.62	8539.82	0.2	1.61	3.81	158	98	60	0.227	0.439
NR2F6(var.3)$MA1539.1|NR2F1(var.3)$MA1538.1	2882.05	4028.0	5256.2	-2.66	-0.82	0.36	120	55	65	-0.143	-0.298
PAX7$MA0680.1|PAX3$MA0780.1	1079.4	1703.0	2452.6	-3.24	-1.19	-0.14	94	35	59	-0.28	-0.304
ESR2$MA0258.1|ESR1$MA0112.2|ESR2$MA0258.2	7459.4	9730.83	11913.1	-2.51	-0.73	0.27	199	89	110	-0.122	-0.148
RORA(var.2)$MA0072.1|RORA$MA0071.1|RORC$MA1151.1|RORB$MA1150.1	3396.32	4806.0	6151.35	-0.81	0.28	1.68	149	83	66	0.245	0.256
HLF$MA0043.2|NFIL3$MA0025.1|TEF$MA0843.1|DBP$MA0639.1|NFIL3$MA0025.2|HLF$MA0043.3	3328.83	4691.33	5895.1	-2.02	-0.23	0.54	133	51	82	-0.202	-0.116
RFX4$MA0799.1|RFX3$MA0798.1|RFX3$MA0798.2|RFX5$MA0510.2|RFX2$MA0600.2|RFX2$MA0600.1|RFX1$MA0509.2|Rfx1$MA0509.1	6074.9	8090.56	9959.01	-1.95	-0.44	0.74	200	97	103	-0.086	-0.225
ATF4$MA0833.1|ATF4$MA0833.2|CEBPG(var.2)$MA1636.1	5578.27	7507.83	9122.67	-2.07	-0.52	0.59	164	74	90	-0.303	-0.269
TP73$MA0861.1|TP53$MA0106.3|TP53$MA0106.2|TP53$MA0106.1|TP63$MA0525.1	6043.66	8056.7	9655.9	-0.74	0.15	1.42	200	108	92	0.056	0.146
Sox5$MA0087.1	375.4	691.0	1072.5	-3.12	-1.0	-0.1	60	20	40	-0.223	-0.311
E2F1$MA0024.3|E2F4$MA0470.2|E2F2$MA0864.2	6022.73	8016.17	9833.67	-0.57	0.26	1.81	144	73	71	0.1	0.151
NFYC$MA1644.1|NFYA$MA0060.3	2597.6	3805.5	4823.9	-1.46	-0.2	0.66	125	58	67	-0.011	-0.062
SPIC$MA0687.1|SPI1$MA0080.4	3533.2	4925.5	6463.05	6.64	10.35	14.76	204	151	53	1.08	0.993
Vdr$MA0693.1|NR1I2$MA1533.1	5652.35	7532.25	9282.9	-1.69	-0.3	0.88	150	65	85	-0.115	-0.209
NFAT5$MA0606.1|NFATC2$MA0152.1|NFATC1$MA0624.1|NFATC4$MA1525.1|NFATC3$MA0625.1	4960.0	6714.5	8284.88	-2.39	-0.75	0.44	156	65	91	-0.343	-0.297
Zic1::Zic2$MA1628.1|Zic2$MA1629.1	4503.0	6271.5	7536.45	-0.99	0.02	1.04	135	68	67	0.008	0.115
SOX21$MA0866.1|Sox1$MA0870.1|Sox11$MA0869.1|SOX4$MA0867.1	3059.2	4255.0	5572.55	-2.17	-0.55	0.2	129	56	73	-0.045	-0.229
ZNF740$MA0753.2|ZNF740$MA0753.1|VEZF1$MA1578.1	2375.3	3414.17	4510.93	-2.84	-0.91	0.11	128	53	75	-0.192	-0.317
E2F7$MA0758.1|E2F8$MA0865.1	3045.0	4467.75	5593.15	-1.53	-0.27	0.56	127	54	73	-0.231	-0.102
MAF$MA1520.1|MAFK$MA0496.2|MAFG$MA0659.1|MAFF$MA0495.2|MAFA$MA1521.1	6637.38	8762.0	10898.22	-2.29	-0.61	0.1	169	70	99	-0.2	-0.158
PLAG1$MA0163.1	2449.8	3657.5	4544.0	-0.69	0.09	1.21	122	65	57	0.203	-0.021
REST$MA0138.1|REST$MA0138.2	4684.2	6214.0	7992.3	-2.69	-0.96	-0.04	165	72	93	-0.415	-0.269
YY2$MA0748.1|YY2$MA0748.2	4031.7	5492.5	7028.2	-2.55	-0.78	0.45	144	68	76	-0.168	-0.235
SREBF1$MA0595.1|SREBF2$MA0596.1	2361.5	3492.0	4374.05	-1.33	-0.15	0.69	112	55	57	-0.227	-0.184
ZNF75D$MA1601.1	3425.3	5065.0	6051.0	-0.86	-0.01	0.98	142	71	71	-0.003	0.039
CTCFL$MA1102.2|CTCFL$MA1102.1	3179.95	4468.25	5841.85	-3.4	-1.29	0.27	138	58	80	-0.24	-0.335
ZBTB12$MA1649.1	3240.4	4685.0	5732.4	-1.09	-0.03	0.95	137	67	70	-0.046	0.053
RFX7$MA1554.1	3100.5	4456.5	5578.7	-1.48	-0.18	0.61	136	65	71	-0.035	-0.052
HNF1B$MA0153.2|HNF1A$MA0046.2	3239.15	4557.75	5861.1	-2.05	-0.49	0.43	125	58	67	-0.134	-0.232
RARA$MA0729.1|Rarg$MA0859.1|Rarb$MA0857.1|Nr2f6(var.2)$MA0728.1	3897.38	5343.0	6928.35	-2.31	-0.71	0.28	153	71	82	-0.103	-0.3
