	5% p-val	5% stats	95% p-val	95% stats	Median p-val	Median stats
TBX3$MA1566.1|TBX6$MA1567.1|TBX4$MA0806.1|TBX21$MA0690.1|TBX5$MA0807.1|MGA$MA0801.1|TBX2$MA0688.1|TBX15$MA0803.1|TBX1$MA0805.1|TBR1$MA0802.1|TBX18$MA1565.1|EOMES$MA0800.1|TBX20$MA0689.1	0.02742350078808533	76351.60961538462	3.4227279497146608	101371.2576923077	1.2732321472809072	88624.19230769231
Hoxb5$MA0904.1|Hoxd3$MA0912.1	-1.0144490817108898	174566.4375	0.9757773064006541	215756.66249999998	-0.01359341832604899	194354.875
ZBTB7A$MA0750.1|ZBTB7C$MA0695.1|ZBTB7B$MA0694.1	-0.6938849180875785	135551.05833333335	1.5724091722454785	171051.18333333332	0.19274811327402142	152126.08333333334
SPIB$MA0081.2|Spi1$MA0080.3|ETS1$MA0098.3|FLI1$MA0475.2|EHF$MA0598.3|FLI1$MA0475.1|ERG$MA0474.2|SPI1$MA0080.5|FEV$MA0156.2|ETV1$MA0761.2|ERF$MA0760.1|ETV2$MA0762.1|GABPA$MA0062.3|ETV4$MA0764.1|Gabpa$MA0062.2|ETV1$MA0761.1|ELF1$MA0473.1|ETS2$MA1484.1|ELK4$MA0076.2|ELF1$MA0473.3|ETV6$MA0645.1|ELK3$MA0759.1|ELF3$MA0640.2|ELF2$MA1483.1|Ets1$MA0098.2|ETV3$MA0763.1|ELF5$MA0136.2|ELF4$MA0641.1|ELK1$MA0028.2|Erg$MA0474.1|ETV5$MA0765.1|ELF1$MA0473.2|IKZF1$MA1508.1|ETV5$MA0765.2|ELK4$MA0076.1|EHF$MA0598.2|FEV$MA0156.1|ELF3$MA0640.1|ZBTB7A$MA0750.2|SPI1$MA0080.2|ETV4$MA0764.2|ELF5$MA0136.1|ELK1$MA0028.1|GABPA$MA0062.1|EHF$MA0598.1|ETS1$MA0098.1	24.77564277771765	107638.98695652172	39.700497651615784	140152.13967391307	31.91168462307361	123211.22282608696
Myb$MA0100.2	0.8820450508467839	65652.175	5.521811121103894	87800.525	2.713833458739286	76778.75
NFIC$MA0161.1|NFIX$MA0671.1|NFIA$MA0670.1	-3.333231736259138	44120.174999999996	-0.054138561747779236	60839.87500000001	-1.195619724228086	52403.416666666664
BARHL2$MA0635.1|BARHL1$MA0877.2	-2.4575119096816294	66554.125	0.19970373454899507	88774.2	-0.7619232348533823	77225.875
Esrra$MA0592.2|ESRRA$MA0592.1|NR5A1$MA1540.1|ESRRA$MA0592.3|ESRRB$MA0141.3|Esrrb$MA0141.2|Esrrg$MA0643.1|Esrrb$MA0141.1	-2.9428066751087503	87510.34375	0.27225589994846816	114803.78437499999	-0.9831564591348154	100973.09375
NFIC(var.2)$MA1527.1|NFIX(var.2)$MA1528.1|NFIB$MA1643.1|NFIC::TLX1$MA0119.1	-1.8256786397295601	131673.8625	0.2145799079854433	166193.6	-0.3511331858743233	148551.0625
E2F1$MA0024.2|E2F3$MA0469.1|E2F4$MA0470.1|E2F6$MA0471.2|E2F6$MA0471.1|TFDP1$MA1122.1	-2.5691538108666734	126502.89166666668	0.2663745168608762	161527.4375	-0.7526222471515956	143509.20833333334
CREB3L4$MA1474.1|XBP1$MA0844.1|CREB3L1$MA0839.1|CREB3$MA0638.1|ATF6$MA1466.1	-0.6666007752989458	154121.34	1.5106394540896282	193834.43	0.15235488787495927	173588.25
ONECUT1$MA0679.2|ONECUT2$MA0756.1|ONECUT1$MA0679.1|ONECUT3$MA0757.1	-4.8571506828940425	121830.49375	-0.42360659810447204	157204.43125	-2.1637410352855904	139005.1875
IRF1$MA0050.2|IRF9$MA0653.1|IRF8$MA0652.1|IRF4$MA1419.1|IRF1$MA0050.1|IRF3$MA1418.1|IRF7$MA0772.1|STAT1$MA0137.1|STAT1::STAT2$MA0517.1|IRF5$MA1420.1|IRF2$MA0051.1	29.10188810266806	124202.5181818182	45.00095817563668	160119.62045454548	36.69463702986992	141561.06818181818
Egr1$MA0162.1|EGR1$MA0162.2|EGR2$MA0472.1|EGR2$MA0472.2|EGR1$MA0162.3|EGR3$MA0732.1|EGR1$MA0162.4|EGR4$MA0733.1	0.04755994947091216	129387.23749999999	3.4428902713409526	165347.990625	1.3365973864904623	146933.21875
TGIF2$MA0797.1|PKNOX2$MA0783.1|TGIF2LY$MA1572.1|TGIF2LX$MA1571.1|PKNOX1$MA0782.1|TGIF1$MA0796.1	0.07273328817752403	66474.575	3.5020278159425473	89310.50416666667	1.2871341449422178	77475.91666666667
GRHL2$MA1105.2|TFCP2$MA0145.3|GRHL2$MA1105.1|GRHL1$MA0647.1	0.32874813882357173	103290.975	3.869319719104835	132837.76875	1.805650407318898	117690.875
PAX1$MA0779.1|PAX9$MA0781.1	3.288051200730476	119128.02500000001	10.88524792771495	155156.4	6.520301450376591	137092.0
FOXC1$MA0032.1	-0.45101815259553596	41604.399999999994	1.6930188480075543	57352.34999999999	0.31657695416217824	48944.25
RUNX2$MA0511.2|RUNX1$MA0002.2|RUNX3$MA0684.1|RUNX1$MA0002.1|RUNX2$MA0511.1	6.857070535800565	85604.95	15.896111644967686	112649.29	10.97609584555396	98245.95
ATF4$MA0833.2|CEBPG(var.2)$MA1636.1|CEBPA$MA0102.3|CEBPD$MA0836.2|CEBPA$MA0102.4|CEBPB$MA0466.1|ATF4$MA0833.1	-0.779373519598382	124326.44285714287	1.347266848897386	157156.42142857143	0.1930232875249176	140845.57142857142
PPARG::RXRA$MA0065.1|NR2F1(var.2)$MA1537.1|Nr2f6$MA0677.1|PPARD$MA1550.1|THRB$MA1574.1|Rxra$MA0512.2|RXRB$MA0855.1|RXRG$MA0856.1|NR2C2$MA0504.1	-1.2684296543482985	117993.07777777777	0.8115381113753248	150020.89444444445	-0.17128093006444803	133384.13888888888
TEAD3$MA0808.1|TEAD1$MA0090.2|TEAD4$MA0809.1|TEAD4$MA0809.2|TEAD1$MA0090.3|TEAD2$MA1121.1	-6.372274081300893	94956.30416666668	-0.9163384168499608	124956.125	-3.3052693152878336	109627.5
Stat5a::Stat5b$MA0519.1|Stat5b$MA1625.1|Stat3$MA0144.1|Stat5a$MA1624.1|STAT1$MA0137.2|Stat4$MA0518.1|STAT3$MA0144.2|STAT1$MA0137.3	-1.7239954434668665	93301.65	1.211646374264264	121711.90312499998	-0.2554191600624449	107071.8125
NR1D1$MA1531.1|NR1D2$MA1532.1	0.215341050207818	160958.15	3.513874647141215	203410.90000000002	1.359474361541662	181447.125
ZNF528$MA1597.1	-0.05869513038426287	154840.225	3.227700370084109	198050.55	1.158481746374195	175532.25
CUX1$MA0754.1|CUX2$MA0755.1	-3.4362378393166404	72099.1875	-0.1519128637232197	97271.3875	-1.3787361661160658	84281.0
RARB(var.3)$MA1552.1|RARG(var.3)$MA1553.1|RXRB(var.2)$MA1555.1|RXRG(var.2)$MA1556.1	-0.7333165850668422	125342.7125	2.3067356781768664	160707.7625	0.43826386975897447	143335.75
Zfx$MA0146.1|Zfx$MA0146.2	-2.6802709191050207	95865.075	-0.014708042108922046	125567.0	-0.8217769336717053	110521.875
ISL2$MA0914.1|Nkx3-2$MA0122.3|NKX2-3$MA0672.1|NKX3-2$MA0122.2|NKX2-8$MA0673.1|Nkx3-1$MA0124.2	-1.1891613518397401	89304.57083333335	1.0677903453579551	115430.12916666667	-0.19473725339153325	102015.625
MEF2B$MA0660.1|MEF2A$MA0052.1|MEF2D$MA0773.1|MEF2A$MA0052.4|MEF2A$MA0052.2|MEF2A$MA0052.3|MEF2C$MA0497.1	0.14837785640623918	100816.68214285714	4.785545037430673	131475.25357142856	2.2197723128153624	115536.21428571429
FOSL1::JUND(var.2)$MA1143.1|CREM$MA0609.2|CREB1$MA0018.3|ATF3$MA0605.2|CREB3L4(var.2)$MA1475.1|JUNB(var.2)$MA1140.2|FOSL2::JUN(var.2)$MA1131.1|JUN::JUNB(var.2)$MA1133.1|ATF2$MA1632.1|JDP2(var.2)$MA0656.1|FOSB::JUNB(var.2)$MA1136.1|Creb5$MA0840.1|FOS::JUN(var.2)$MA1126.1|GMEB2$MA0862.1|JUNB(var.2)$MA1140.1|ATF7$MA0834.1|FOSL1::JUN(var.2)$MA1129.1|Atf1$MA0604.1|Gmeb1$MA0615.1|CREB1$MA0018.2|Atf3$MA0605.1|JUND(var.2)$MA0492.1|Crem$MA0609.1|CREB1$MA0018.4|FOSL2::JUND(var.2)$MA1145.1|JUN$MA0488.1|FOSL2::JUNB(var.2)$MA1139.1|FOSB::JUN$MA1127.1	-0.21237532743392418	117791.19642857143	2.995600015327743	150648.63392857145	0.9421023107154758	133704.54464285713
NR4A2$MA0160.1	-1.258307294976197	36871.95	0.5803738659055973	51210.225	-0.27367006568186125	43692.25
SOX8$MA0868.2|Sox6$MA0515.1|SOX9$MA0077.1|SOX13$MA1120.1|SOX15$MA1152.1|SOX2$MA0143.4|SOX10$MA0442.2|SOX4$MA0867.2|Sox3$MA0514.1	-4.242080766755748	71139.16666666667	-0.3557622175396461	95725.18055555555	-1.819802217951092	82941.58333333333
PBX3$MA1114.1|PKNOX1$MA0782.2|PBX2$MA1113.1	0.984416004595785	157992.95833333334	5.600519055913435	199571.375	2.7614565852124215	178481.83333333334
Hmx3$MA0898.1|Hmx2$MA0897.1|Hmx1$MA0896.1	-4.1783769490604685	202389.42500000002	-0.37868617457000703	251310.3583333333	-1.7040533499905683	226621.83333333334
Hoxa9$MA0594.1|MEIS2(var.2)$MA1640.1|Hoxc9$MA0485.1|PBX2$MA1113.2|PBX1$MA0070.1|MEIS1(var.2)$MA1639.1	-5.196984641320529	103543.50416666667	-0.5430217686045987	135555.10416666666	-2.43147837236944	119282.08333333333
OTX1$MA0711.1|PITX2$MA1547.1|OTX2$MA0712.2|GSC2$MA0891.1|PITX1$MA0682.2|Pitx1$MA0682.1|GSC$MA0648.1|PITX3$MA0714.1|OTX2$MA0712.1	-6.466485596029262	48547.02777777778	-1.1838023004909433	67543.04444444444	-3.3186641085710082	57614.72222222222
SMAD5$MA1557.1|SMAD3$MA0795.1	-3.2854421958798135	54391.350000000006	0.0669196000862502	75318.85	-1.1818543881061911	64687.75
DMRTA2$MA1478.1|DMRTC2$MA1479.1|DMRT3$MA0610.1	-0.7179592939699546	105216.90833333333	1.9759411398715325	136201.03333333333	0.48917506558069324	120439.41666666667
HNF1B$MA0153.1	2.4811759685844073	61698.725	9.139553838940078	84267.2	5.335466284220516	72580.75
HNF4A$MA0114.4|HNF4G$MA0484.2	-3.014310278298293	117729.975	0.095611900396889	151285.6125	-0.9693678578268417	134315.25
EBF1$MA0154.4|EBF1$MA0154.2	-0.23504033940872163	92488.375	3.4776893737665766	121069.3125	1.3307390034278888	105876.5
Hoxd8$MA0910.1	-3.993992583267013	145417.05000000002	-0.2822191880302322	185644.82499999998	-1.6211035626540873	165188.25
Tcfcp2l1$MA0145.2|Tcfcp2l1$MA0145.1	-1.6082629291823531	138999.35	0.587242047128816	175320.5625	-0.12798516267289028	156753.75
Mafb$MA0117.1	-1.1672167905826025	48165.725	0.784090595868228	65263.174999999996	0.016727983072177575	56806.0
TFAP2B(var.3)$MA0813.1|TFAP2C(var.3)$MA0815.1|TFAP2A(var.3)$MA0872.1	-0.3003074121727964	60915.700000000004	2.330709124931508	82307.77500000001	0.6226159015315176	71190.91666666667
HOXB13$MA0901.2|Hoxd9$MA0913.1|HOXD9$MA0913.2|HOXA10$MA0899.1|CDX2$MA0465.2|CDX2$MA0465.1|CDX1$MA0878.2|CDX1$MA0878.1|CDX4$MA1473.1|HOXD13$MA0909.1|HOXA13$MA0650.2|HOXA13$MA0650.1|HOXD13$MA0909.2|HOXB13$MA0901.1	-1.8223467531899795	75282.77142857143	0.6138599635432741	98886.12678571427	-0.32800345493186267	86828.76785714286
NR4A1$MA1112.2|NR4A1$MA1112.1|NR2F2$MA1111.1	-2.4737802295730043	80613.875	0.2626635299267953	106596.825	-0.7241779804935021	93207.5
Meis1$MA0498.1	1.284515559944229	152651.95	6.790665949807529	196003.75	3.553525045130802	173552.75
HOXC10$MA0905.1|HOXB9$MA1503.1|HOXC11$MA0651.1|HOXD12$MA0873.1|HOXC9$MA0485.2|HOXD11$MA0908.1|HOXC12$MA0906.1|HOXD10$MA1506.1|Hoxa11$MA0911.1	-0.4167378413890821	76713.87777777777	1.8325448944958787	100675.05833333332	0.3853424231476228	88240.05555555556
TCF7$MA0769.2|Tcf7$MA0769.1|TCF7L2$MA0523.1|LEF1$MA0768.1|TCF7L1$MA1421.1	-3.6558729684656477	113338.25	-0.1449198720312989	145474.07499999998	-1.4811582925528122	129011.75
Nkx2-5(var.2)$MA0503.1|NKX2-2$MA1645.1|NKX2-5$MA0063.2	-0.052168617566704135	92488.20833333333	2.8399475223350312	120674.35833333332	0.9729354841193917	106190.0
HSF4$MA0771.1|HSF2$MA0770.1|HSF1$MA0486.2|HSF1$MA0486.1	-1.8482512936329027	122965.025	0.5423861317181056	156992.76875	-0.39167687346278557	139363.375
SCRT1$MA0743.2|SCRT2$MA0744.2|SCRT1$MA0743.1|SCRT2$MA0744.1	-0.00017461224460799118	149662.52500000002	2.9372962974091337	189628.6125	1.0647640845571398	169128.75
NR1H4::RXRA$MA1146.1|NR4A2::RXRA$MA1147.1|NR2F6(var.3)$MA1539.1|NR2F1(var.3)$MA1538.1	-0.12724587410198948	138624.58125	3.110432516249628	176879.58125	1.0247499600229668	157059.4375
MAZ$MA1522.1|SP2$MA0516.1|SP1$MA0079.2|SP1$MA0079.3|ZNF148$MA1653.1	-1.2531693179291539	96600.60999999999	0.8700606272935436	124051.245	-0.062328166715566846	109803.9
Klf4$MA0039.1	-1.5438570521065498	83765.05	0.6447202406354057	109570.15	0.0025426133076360147	96144.25
HLTF$MA0109.1	-5.266081556050172	74666.75	-0.7717288798002546	99058.22499999999	-2.584720769228815	85683.0
PAX7$MA0680.1|PAX3$MA0780.1	-2.993956864821514	42183.8375	0.1608754434914742	59758.12499999999	-1.0517590194000666	50737.125
ESR2$MA0258.1|ESR2$MA0258.2|ESR1$MA0112.2	-0.8720844275208508	230123.91666666666	1.230407664590804	279336.10833333334	0.13951465678005606	254309.25
Znf281$MA1630.1|Wt1$MA1627.1	-0.4135570212186822	103841.0	2.685169579585638	134387.83749999997	0.8276076716082217	118378.875
RORA(var.2)$MA0072.1|RORC$MA1151.1|RORB$MA1150.1	-0.7933575221321115	101685.10833333334	1.6203995693114501	130582.24999999999	0.36229048696477895	115900.33333333333
PPARA::RXRA$MA1148.1	-3.2943327728205225	234168.775	0.1978629786991471	290005.64999999997	-1.1856222887782044	262604.5
Pax4$MA0068.1	-3.6555106561570883	800847.075	-0.1660994254922026	919761.15	-1.3673624404906204	861591.25
HLF$MA0043.3|NFIL3$MA0025.2	-0.093111763767937	115636.20000000001	3.4011186372290316	147490.175	1.2673817865567676	131123.125
RFX3$MA0798.2|RFX1$MA0509.2	-3.337317044785372	124746.5875	0.017665309329577255	160364.7875	-1.2318512471599408	142303.75
Sox5$MA0087.1	-6.49573009288168	15245.099999999999	-1.3771744548920848	23303.75	-3.4802916985449865	18752.25
Nr2e1$MA0676.1	0.8412537354761876	64969.15	5.742041596213984	89414.65000000001	2.813762829847061	76615.25
E2F1$MA0024.3|E2F2$MA0864.2|E2F4$MA0470.2	-5.693367174573588	146464.25833333333	-0.7412154568624318	186664.81666666665	-2.749963658675267	165995.08333333334
NFYC$MA1644.1|NFYA$MA0060.3|NFYA$MA0060.1|NFYB$MA0502.1	-3.9990567338845975	114351.25	-0.010638800671209897	146779.08125	-1.6705838975000415	130247.25
RFX3$MA0798.1|RFX2$MA0600.1|Rfx1$MA0509.1|RFX4$MA0799.1|RFX2$MA0600.2|RFX5$MA0510.2	-2.0168240191993756	137964.77916666667	0.3774388823848407	173664.32499999998	-0.48629844705882985	155618.08333333334
SPI1$MA0080.4|SPIC$MA0687.1	22.520066297702755	131653.6125	36.75020163605057	169491.25	29.43697474303022	149186.5
NR1I2$MA1533.1|Vdr$MA0693.1	-1.0398395840661563	147080.5625	1.0287831041691469	183642.05	0.11031450293570251	165616.875
NFATC1$MA0624.1|NFATC4$MA1525.1|NFATC3$MA0625.1	-1.029838739272899	126578.8	0.9277589057178665	159445.3583333333	-0.028279780124908272	142772.91666666666
Zic2$MA1629.1|Zic1::Zic2$MA1628.1	-0.5342052679059219	100017.8625	2.1284630464906122	129957.6625	0.4932160075099406	114700.75
SOX4$MA0867.1|Sox11$MA0869.1|Sox1$MA0870.1|SOX21$MA0866.1	-0.1355551960828857	87852.5	2.82594717099974	115104.72499999999	0.9400339293452961	101172.1875
VEZF1$MA1578.1|ZNF740$MA0753.2|ZNF740$MA0753.1	-1.2644522362274255	82594.02500000001	0.808062372586642	107338.5	-0.17031395530249568	94819.91666666667
ZNF24$MA1124.1	-0.8083723168748719	123093.17499999999	1.0738569694529274	156523.95	-0.011190740668160424	139191.25
E2F7$MA0758.1|E2F8$MA0865.1	-3.7670363960744475	69847.05	-0.10147409759711734	92989.325	-1.4342760519316264	81459.25
PAX5$MA0014.3	1.2905425594032203	116390.0	6.880111346615873	151390.475	3.368396275442394	133317.0
MAFA$MA1521.1|MAFK$MA0496.2|MAF$MA1520.1|MAFF$MA0495.2|MAFG$MA0659.1	-0.4195640914825892	219865.33000000002	3.2342084057415015	273775.525	1.1079200680836423	246314.25
GATA1$MA0035.4	-1.2858892424703603	85267.975	0.7493230014430694	110565.325	-0.1691631501589012	96995.5
PLAG1$MA0163.1	-2.11305448047395	65668.975	0.335432795318928	87290.92499999999	-0.4689004562846377	76742.5
REST$MA0138.1|REST$MA0138.2	-2.09345194710972	150542.4125	0.341729142487499	189023.0625	-0.45248612222433	170188.5
Myc$MA0147.2|MXI1$MA1108.2|MAX$MA0058.2	-0.7026329032939783	77079.57500000001	1.386497334642548	101350.10833333332	0.19413089968189134	88843.5
