id	motif	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
MA1564.1	SP9	97.0	224.0	364.0	-0.27	0.5	2.04	33	19	14	0.141	0.401
MA1150.1	RORB	147.0	290.0	472.0	-0.23	0.61	2.08	38	22	16	0.198	0.333
MA0703.2	LMX1B	0.0	0.0	32.0	-1.8	0.0	0.04	9	3	6	-0.279	-1.117
MA1148.1	PPARA::RXRA	192.0	373.0	584.0	-2.2	-0.64	0.37	43	19	24	-0.17	-0.234
MA1108.1	MXI1	120.0	255.0	415.0	-0.76	-0.49	1.89	35	17	18	-0.064	0.474
MA0481.3	FOXP1	45.0	127.0	216.0	-1.51	-0.29	0.6	24	11	13	-0.081	-0.323
MA0068.1	Pax4	576.9	942.0	1348.0	-0.57	1.1	2.91	70	38	32	0.262	0.248
MA1563.1	SOX18	42.0	110.0	202.0	-2.28	-0.8	0.25	25	10	15	-0.302	-0.481
MA0162.3	EGR1	147.9	314.0	458.1	-0.95	-0.12	1.26	36	16	20	-0.098	0.211
MA0080.5	SPI1	343.0	611.0	894.0	-0.43	0.74	2.39	55	30	25	0.21	0.384
MA0025.2	NFIL3	63.0	157.0	283.0	-2.17	-0.53	-0.02	28	9	19	-0.313	-0.067
MA1619.1	Ptf1a(var.2)	98.0	227.0	369.0	-1.64	-0.31	0.48	32	14	18	-0.057	-0.217
MA0798.2	RFX3	43.0	125.0	212.0	-0.79	0.16	1.33	23	13	10	0.222	0.138
MA0856.1	RXRG	71.0	175.0	307.0	-2.17	-0.63	0.3	30	13	17	-0.742	-0.47
MA0471.2	E2F6	113.0	247.5	381.0	-0.41	0.26	1.61	33	20	13	0.366	0.087
MA1498.1	HOXA7	48.0	127.0	223.0	-1.55	-0.29	0.52	24	9	15	-0.201	-0.168
MA0039.3	KLF4	152.0	317.5	472.5	-0.52	0.22	1.47	37	22	15	0.109	0.157
MA0465.1	CDX2	6.0	43.0	97.0	0.08	1.19	2.93	18	13	5	0.702	0.611
MA0050.1	IRF1	48.0	137.0	235.0	-0.42	0.31	1.71	25	15	10	0.236	0.309
MA0833.1	ATF4	18.0	60.0	124.0	-2.29	-0.8	0.24	19	7	12	-0.303	-0.558
MA0506.1	NRF1	52.0	130.0	225.1	-0.49	0.42	1.66	25	13	12	0.11	0.394
MA0636.1	BHLHE41	51.0	136.0	262.0	-0.15	1.11	2.89	29	18	11	0.401	0.786
MA0074.1	RXRA::VDR	61.5	154.0	254.0	-1.82	-0.4	0.14	27	9	18	-0.377	-0.242
MA0740.1	KLF14	176.0	372.0	525.0	-1.1	-0.1	0.86	39	19	20	-0.016	0.044
MA0861.1	TP73	76.0	185.0	317.0	-0.1	0.66	2.2	31	20	11	0.09	0.368
MA1101.2	BACH2	73.0	160.0	279.0	-0.15	1.07	2.87	31	19	12	0.279	0.448
MA0814.2	TFAP2C(var.2)	74.0	172.0	284.0	-1.53	-0.32	0.5	28	13	15	-0.112	-0.102
MA0485.1	Hoxc9	43.5	123.5	189.0	-0.95	-0.04	0.95	22	10	12	-0.129	0.07
MA0087.1	Sox5	27.0	95.0	164.1	-0.54	0.32	1.74	21	13	8	0.311	0.212
MA1558.1	SNAI1	104.0	245.5	361.0	-1.04	-0.02	0.93	31	15	16	-0.025	0.016
MA0676.1	Nr2e1	29.0	92.0	162.0	-1.43	-0.2	0.62	20	8	12	-0.429	-0.231
MA0470.1	E2F4	90.9	203.0	318.0	-1.67	-0.26	0.48	30	13	17	-0.114	-0.164
MA0745.1	SNAI2	54.0	140.0	216.0	-1.35	-0.11	0.76	24	10	14	-0.075	0.098
MA0470.2	E2F4	121.0	262.0	400.0	-1.73	-0.26	0.54	34	15	19	-0.261	-0.172
MA0594.2	HOXA9	27.0	79.5	163.0	-0.21	0.9	2.53	22	14	8	0.406	0.477
MA0103.1	ZEB1	17.0	61.5	134.0	-0.11	0.98	2.57	20	13	7	0.411	0.577
MA0486.2	HSF1	124.5	262.5	415.0	-1.79	-0.41	0.61	35	17	18	-0.057	-0.329
MA1132.1	JUN::JUNB	53.0	142.0	246.0	-0.4	0.4	1.8	26	16	10	0.411	0.217
MA0716.1	PRRX1	25.0	86.0	152.0	-1.32	-0.14	0.8	19	8	11	-0.18	-0.206
MA1644.1	NFYC	140.0	317.0	447.0	-0.83	0.1	1.27	36	21	15	0.196	0.012
MA0774.1	MEIS2	30.0	94.0	173.0	-1.97	-0.54	0.33	22	9	13	-0.118	-0.402
MA1135.1	FOSB::JUNB	28.0	95.0	160.0	-0.71	0.15	1.32	20	11	9	0.14	-0.14
MA0509.1	Rfx1	27.0	84.0	152.0	-1.71	-0.36	0.6	20	10	10	-0.1	-0.262
MA1463.1	ARGFX	7.0	39.0	88.0	-2.32	-0.87	0.46	16	7	9	-0.6	-0.807
MA0687.1	SPIC	141.0	291.0	465.0	-0.35	0.78	2.47	39	22	17	0.192	0.415
MA0871.2	TFEC	71.0	172.0	301.0	0.06	0.87	2.65	31	21	10	0.547	0.65
MA1533.1	NR1I2	152.0	335.0	469.0	-1.29	-0.1	0.83	37	18	19	-0.0	-0.014
MA1508.1	IKZF1	95.0	215.0	361.0	-0.39	0.8	2.38	34	19	15	0.245	0.529
MA0624.1	NFATC1	144.0	297.0	480.1	0.02	0.71	2.39	39	26	13	0.269	0.31
MA0602.1	Arid5a	42.0	113.0	204.0	-0.54	0.54	1.94	24	13	11	0.094	0.514
MA0473.2	ELF1	83.0	197.0	349.0	0.48	2.15	4.38	39	25	14	0.807	0.846
MA1628.1	Zic1::Zic2	162.0	345.0	480.0	-1.2	0.04	0.85	37	19	18	0.073	0.068
MA0071.1	RORA	69.0	170.0	272.1	-0.46	0.34	1.79	28	16	12	0.153	0.357
MA0104.3	Mycn	69.0	170.5	282.5	-0.48	0.34	1.67	28	16	12	0.375	0.338
MA0900.2	HOXA2	23.0	85.0	133.0	-1.13	-0.01	0.91	18	8	10	-0.105	-0.163
MA0608.1	Creb3l2	133.0	294.5	438.6	-1.29	0.13	0.71	35	18	17	0.056	-0.203
MA0866.1	SOX21	0.0	43.0	76.0	-0.76	0.06	1.13	13	8	5	0.177	-0.002
MA0860.1	Rarg(var.2)	49.0	138.0	229.0	-1.34	-0.14	0.75	24	11	13	-0.492	-0.12
MA1578.1	VEZF1	72.0	176.5	314.0	0.3	1.63	3.68	35	23	12	0.451	0.533
MA0491.2	JUND	52.0	143.0	276.0	0.22	1.4	3.47	31	22	9	0.23	0.197
MA1138.1	FOSL2::JUNB	21.0	76.0	133.0	-0.64	0.17	1.44	18	9	9	0.142	-0.132
MA1103.2	FOXK2	72.0	174.0	289.0	-1.57	-0.29	0.57	28	13	15	-0.018	-0.386
MA0872.1	TFAP2A(var.3)	82.0	194.0	303.0	-0.78	-0.21	1.41	29	13	16	-0.041	0.403
MA0718.1	RAX	59.0	157.0	237.0	-1.14	0.05	1.03	25	13	12	0.163	-0.253
MA1124.1	ZNF24	49.0	123.0	220.0	-1.92	0.54	0.74	25	13	12	0.016	-0.478
