id	motif	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
MA0597.1	THAP1	10755.9	14517.5	17072.6	-0.89	0.06	1.18	242	122	120	0.035	-0.027
MA0471.1	E2F6	11970.8	15352.0	19006.0	-2.57	-0.74	0.46	260	125	135	-0.119	-0.197
MA0844.1	XBP1	26579.5	33138.5	37909.9	-1.28	-0.08	0.74	366	180	186	-0.022	-0.011
MA1466.1	ATF6	20609.0	25830.0	30984.7	-0.48	0.52	1.98	332	170	162	0.056	0.11
MA0895.1	HMBOX1	12738.0	16344.0	19551.6	-0.65	-0.16	1.34	259	128	131	-0.03	0.032
MA0679.1	ONECUT1	14560.7	18356.0	22727.9	-4.27	-1.75	-0.23	295	131	164	-0.157	-0.279
MA0051.1	IRF2	26548.2	32500.5	37775.0	-1.41	0.27	0.66	367	184	183	0.001	-0.063
MA0059.1	MAX::MYC	12166.6	15569.0	19161.5	-1.87	-0.4	0.18	257	117	140	-0.207	-0.072
MA0162.2	EGR1	19282.0	24038.0	29345.6	-2.2	-0.55	0.27	321	150	171	-0.099	-0.095
MA0761.1	ETV1	8169.8	10738.0	13768.3	4.16	7.64	11.79	266	172	94	0.54	0.606
MA0796.1	TGIF1	11906.8	15794.5	18670.8	-0.95	-0.05	1.05	252	124	128	-0.025	0.084
MA0090.1	TEAD1	11538.8	15164.5	18684.6	-0.28	0.55	2.21	256	138	118	0.167	0.09
MA0037.3	GATA3	6879.6	9225.5	11716.0	-2.76	-0.84	-0.07	204	83	121	-0.263	-0.096
MA0145.3	TFCP2	10748.0	13784.5	17543.0	-0.08	1.4	3.6	254	139	115	0.157	0.234
MA0781.1	PAX9	25990.9	33041.5	37466.6	-1.17	-0.07	0.86	365	180	185	-0.055	0.009
MA0036.2	GATA2	17070.3	21621.5	26030.7	-1.97	-0.51	-0.02	304	135	169	-0.17	-0.057
MA0803.1	TBX15	9003.8	12146.0	14432.0	-1.08	0.05	0.97	221	118	103	0.015	-0.083
MA0818.1	BHLHE22	9305.8	12376.5	14949.6	-0.7	0.19	1.46	226	115	111	0.031	0.028
MA0048.2	NHLH1	9728.3	12827.5	15855.7	-0.41	0.49	2.13	235	122	113	0.073	0.121
MA0904.2	HOXB5	6769.5	9026.5	11706.5	0.36	1.82	4.1	211	124	87	0.233	0.194
MA0481.1	FOXP1	17865.8	22316.5	27475.3	-3.41	-1.2	-0.05	318	142	176	-0.163	-0.178
MA0750.2	ZBTB7A	12971.8	16800.0	21169.9	3.23	6.24	10.04	315	199	116	0.275	0.476
MA0846.1	FOXC2	14703.7	18820.5	22251.4	-1.38	-0.17	0.65	278	137	141	-0.028	-0.104
MA0679.2	ONECUT1	19196.0	23763.5	29516.6	-4.11	-1.67	-0.25	333	142	191	-0.098	-0.176
MA1130.1	FOSL2::JUN	10381.2	13490.5	16935.2	1.37	3.59	6.95	269	161	108	0.282	0.415
MA0068.2	PAX4	5498.8	7507.5	9602.3	-0.31	0.44	2.08	180	97	83	0.107	0.1
MA0881.1	Dlx4	5840.8	7927.0	10027.0	0.04	0.61	2.22	187	108	79	0.1	0.08
MA0075.3	PRRX2	3668.8	5093.0	6825.6	0.15	1.41	3.47	158	90	68	0.34	0.217
MA0747.1	SP8	18162.8	23593.0	27353.2	-0.97	-0.01	1.02	307	153	154	-0.006	0.028
MA0620.1	Mitf	12850.8	17038.0	19929.9	-0.86	0.02	1.08	261	138	123	0.049	0.015
MA0032.1	FOXC1	8400.9	11371.0	13634.0	-1.06	0.05	0.97	214	114	100	0.108	0.028
MA0511.2	RUNX2	9261.0	12263.0	15468.2	0.63	2.3	4.94	248	143	105	0.267	0.362
MA0761.2	ETV1	8516.7	11328.0	14492.6	5.69	9.31	14.14	281	181	100	0.255	0.678
MA0800.1	EOMES	18712.2	23462.5	28015.2	-0.14	0.42	1.86	315	171	144	0.097	0.059
MA1633.1	BACH1	11522.4	14951.0	19038.4	-0.81	1.7	4.1	267	141	126	0.099	0.278
MA0102.4	CEBPA	11197.6	14607.0	18529.1	16.87	22.28	28.51	376	274	102	0.928	1.177
MA0707.1	MNX1	6227.6	8319.0	10768.8	-2.4	-0.66	-0.03	192	81	111	-0.129	-0.096
MA0032.2	FOXC1	13143.8	16818.5	19972.0	-0.6	0.13	1.25	262	135	127	0.067	-0.017
MA0811.1	TFAP2B	14841.4	19579.5	22568.4	-1.21	-0.06	0.88	281	140	141	-0.008	-0.033
MA0029.1	Mecom	16043.3	20461.0	24232.5	-1.6	0.28	0.63	292	147	145	0.044	-0.099
MA0003.3	TFAP2A	12614.0	16062.0	19468.8	-0.38	0.53	2.11	263	138	125	0.115	0.076
MA0508.1	PRDM1	18308.2	23398.0	27569.2	-0.7	-0.18	1.45	310	154	156	-0.005	0.05
MA0065.1	PPARG::RXRA	22161.9	27807.5	32469.3	-1.36	-0.15	0.62	337	156	181	-0.114	0.036
MA0500.1	Myog	8605.7	11403.0	14455.6	-3.29	-1.2	0.16	230	104	126	-0.124	-0.242
MA0808.1	TEAD3	6732.4	9034.0	11383.1	-0.33	0.36	1.77	196	107	89	0.077	0.064
MA0519.1	Stat5a::Stat5b	7391.2	10174.0	12211.1	-1.12	-0.03	0.9	202	96	106	-0.092	0.002
MA1532.1	NR1D2	19534.2	24379.0	29963.9	-3.43	-1.2	-0.12	332	147	185	-0.182	-0.127
MA1597.1	ZNF528	26087.6	32141.0	38416.0	-0.07	0.66	2.46	372	201	171	0.123	0.114
MA0754.1	CUX1	10458.7	13425.5	16832.6	-3.65	-1.52	0.18	252	115	137	-0.101	-0.2
MA1572.1	TGIF2LY	14989.4	19371.5	23026.1	-0.75	-0.22	1.47	283	139	144	-0.029	0.089
MA1117.1	RELB	13759.3	17892.5	21546.6	-1.66	-0.27	0.51	273	134	139	-0.035	-0.064
MA1487.1	FOXE1	17113.0	21782.5	26386.7	-2.63	-0.77	0.34	309	147	162	-0.062	-0.173
MA1569.1	TFAP2E	10345.2	13625.0	16200.6	-1.22	0.09	0.8	235	119	116	0.035	-0.033
MA0643.1	Esrrg	12102.6	15553.5	18569.6	-1.4	-0.23	0.55	254	120	134	-0.064	-0.03
MA1552.1	RARB(var.3)	17315.2	21729.5	26141.7	-1.9	-0.46	0.3	304	144	160	-0.096	-0.1
MA0764.2	ETV4	4698.5	6586.5	8798.1	3.17	6.27	10.07	209	134	75	0.38	0.682
MA0146.2	Zfx	17646.0	22666.0	26115.0	-0.94	0.01	1.02	301	154	147	0.016	-0.01
MA0836.2	CEBPD	9084.3	12006.0	15596.4	18.08	23.8	29.8	357	267	90	0.878	1.237
MA0122.3	Nkx3-2	17638.2	22721.5	26086.1	-0.96	-0.04	0.86	302	148	154	-0.025	-0.01
MA0098.2	Ets1	10176.6	12975.0	16510.4	5.02	8.43	12.8	293	182	111	0.389	0.7
MA0660.1	MEF2B	11805.8	15406.5	18195.0	-1.28	-0.14	0.85	251	123	128	-0.026	-0.002
MA0609.1	Crem	11078.0	14364.0	17925.1	1.71	4.19	7.63	281	173	108	0.618	0.476
MA1580.1	ZBTB32	11067.8	14855.0	17727.6	-0.76	0.12	1.31	246	130	116	0.024	0.001
MA0144.1	Stat3	6851.8	9278.0	11686.5	-0.34	0.39	1.85	199	108	91	0.157	0.087
MA1484.1	ETS2	8632.0	11390.0	14486.6	3.76	6.75	11.04	268	168	100	0.523	0.667
MA0807.1	TBX5	8719.8	11249.5	14299.6	-2.69	-0.78	0.24	224	104	120	-0.186	-0.149
MA0637.1	CENPB	27364.0	34531.5	39577.6	-0.86	0.1	1.33	374	191	183	0.028	0.017
MA1509.1	IRF6	11108.1	14645.5	17796.8	-0.54	0.2	1.51	246	130	116	0.058	0.013
MA0160.1	NR4A2	6400.3	8610.5	10770.9	-1.92	-0.4	0.6	192	95	97	-0.022	-0.091
MA0882.1	DLX6	4877.0	6756.0	8738.1	-0.05	0.53	2.19	172	96	76	0.102	0.092
MA0524.2	TFAP2C	16128.0	20993.0	24264.8	-1.03	-0.03	0.92	290	145	145	-0.0	-0.013
MA1152.1	SOX15	10801.2	14800.5	17356.5	-0.93	-0.01	1.03	243	119	124	-0.025	0.043
MA0143.4	SOX2	11696.7	15744.5	18312.3	-1.18	-0.06	0.85	252	125	127	-0.058	0.047
MA1113.1	PBX2	13311.2	17614.5	20978.5	-0.95	0.04	1.02	266	138	128	0.041	0.001
MA0492.1	JUND(var.2)	22456.8	27554.5	33395.4	0.53	2.11	4.61	362	206	156	0.252	0.225
MA1560.1	SOHLH2	13450.9	17285.5	21105.0	-0.27	0.49	2.12	272	147	125	0.069	0.063
MA0147.3	MYC	16581.4	21242.5	25228.2	-0.77	-0.16	1.26	295	147	148	-0.014	0.07
MA1568.1	TCF21(var.2)	15485.4	19733.0	23474.6	-1.47	0.19	0.7	285	145	140	0.029	-0.061
MA0886.1	EMX2	6716.9	9110.0	11598.6	0.32	1.71	4.08	211	122	89	0.282	0.207
MA0885.1	Dlx2	4746.8	6607.5	8440.5	-0.85	-0.52	1.96	170	83	87	-0.004	0.107
MA0141.3	ESRRB	10727.4	14309.0	16787.8	-0.98	-0.01	0.97	239	117	122	-0.015	0.063
MA0162.4	EGR1	23544.4	29743.5	34076.4	-1.06	-0.02	0.97	345	170	175	-0.027	0.012
MA0898.1	Hmx3	16647.0	21156.0	25991.6	-3.37	-1.3	0.17	311	144	167	-0.166	-0.221
MA0472.1	EGR2	20090.3	25598.0	29565.2	-1.02	-0.05	0.97	321	152	169	-0.092	0.025
MA0693.2	VDR	6046.7	8251.0	10068.7	-0.32	0.14	1.22	184	102	82	0.114	0.001
MA1419.1	IRF4	18594.1	23619.5	28486.9	0.01	0.36	1.75	315	174	141	0.167	0.099
MA0070.1	PBX1	11493.5	15060.5	17975.9	-1.81	0.35	0.67	252	128	124	0.024	-0.11
MA0158.2	HOXA5	6609.6	8785.0	11246.6	0.02	1.11	3.21	202	113	89	0.191	0.189
MA0910.2	HOXD8	5805.7	7766.0	9832.2	0.03	0.69	2.4	186	107	79	0.194	0.121
MA0711.1	OTX1	6771.6	8960.5	11531.1	-2.09	-0.57	0.11	198	88	110	-0.147	-0.062
MA0007.1	Ar	36934.1	45396.0	51482.4	-1.4	-0.11	0.75	429	212	217	-0.015	-0.025
MA0508.2	PRDM1	9141.3	12051.0	14633.6	-1.6	-0.24	0.6	224	107	117	-0.032	-0.058
MA1594.1	ZNF382	37262.8	45049.0	51643.3	-0.42	0.29	1.57	432	225	207	0.1	0.023
MA0733.1	EGR4	28242.0	34703.5	41298.6	-0.5	0.64	2.38	386	198	188	0.055	0.109
MA0041.1	Foxd3	12445.8	16005.0	19714.2	-3.84	-1.51	-0.02	274	124	150	-0.196	-0.203
MA0604.1	Atf1	9588.4	12892.5	16284.5	1.82	4.43	8.1	269	170	99	0.242	0.463
MA0599.1	KLF5	9501.5	12765.0	15891.6	-2.51	-0.61	0.32	236	112	124	-0.093	-0.095
MA0514.1	Sox3	7074.4	9646.0	12254.5	-2.29	-0.55	0.33	205	96	109	-0.101	-0.214
MA0612.1	EMX1	7494.1	10086.0	13074.5	0.06	1.33	3.56	218	122	96	0.118	0.157
MA0102.2	CEBPA	1579.4	2661.5	3893.1	32.64	37.93	43.24	293	268	25	1.358	1.561
MA1557.1	SMAD5	13804.0	17604.0	21173.1	-1.54	-0.28	0.38	271	126	145	-0.07	-0.035
MA1478.1	DMRTA2	16032.2	20375.5	24841.9	-0.18	1.08	3.26	303	162	141	0.094	0.125
MA0692.1	TFEB	9929.2	13406.5	15949.1	-1.28	-0.08	0.9	233	113	120	-0.021	0.034
MA0153.1	HNF1B	14122.3	18373.0	21280.0	-0.84	0.05	1.08	272	140	132	0.064	-0.01
MA0052.2	MEF2A	17816.8	22452.5	26969.2	-0.23	0.53	2.2	310	167	143	0.104	0.097
MA0033.1	FOXL1	6542.7	8892.5	10931.8	-1.76	-0.33	0.44	194	93	101	-0.078	-0.061
MA0114.4	HNF4A	16500.0	21384.0	24800.1	-1.3	-0.12	0.73	295	145	150	-0.017	-0.019
MA0477.1	FOSL1	9614.8	12506.5	15667.7	-0.07	0.97	2.91	238	130	108	0.222	0.294
MA1566.1	TBX3	13698.7	17807.0	21118.4	-0.68	0.15	1.38	270	136	134	0.005	0.003
MA0154.2	EBF1	9598.7	12497.5	15512.1	-2.19	-0.57	0.16	233	107	126	-0.127	-0.072
MA0910.1	Hoxd8	18527.4	22766.0	27725.2	-2.9	-0.94	0.0	318	145	173	-0.105	-0.176
MA0004.1	Arnt	6791.6	9256.0	11336.1	-1.52	-0.21	0.57	196	94	102	-0.07	-0.065
MA0145.1	Tcfcp2l1	18631.3	23420.5	28812.6	0.4	1.8	4.41	332	189	143	0.23	0.18
MA0117.1	Mafb	7138.4	9643.0	12215.5	-0.28	0.55	2.06	205	111	94	0.101	0.107
MA0685.1	SP4	26840.8	32906.0	38546.1	-0.5	0.36	1.82	371	187	184	0.012	0.074
MA0478.1	FOSL2	9448.6	12391.5	15810.8	0.27	1.91	4.26	246	138	108	0.248	0.362
MA0706.1	MEOX2	7775.0	10195.0	12891.4	-0.35	1.01	2.93	216	115	101	0.069	0.118
MA0813.1	TFAP2B(var.3)	14803.2	19231.5	22318.4	-0.86	-0.13	1.29	280	133	147	-0.022	0.083
MA0913.2	HOXD9	7950.4	10492.5	13228.9	-0.02	1.01	2.99	219	121	98	0.277	0.15
MA0614.1	Foxj2	5458.4	7588.5	9427.0	-0.67	0.23	1.57	178	89	89	0.007	0.077
MA1128.1	FOSL1::JUN	10875.7	14381.5	18208.6	2.22	4.62	8.0	284	176	108	0.253	0.438
MA0888.1	EVX2	8474.3	11215.5	14327.5	0.38	1.84	4.2	234	137	97	0.214	0.186
MA0090.3	TEAD1	15651.5	19881.0	23471.6	-0.66	0.19	1.48	286	147	139	0.017	0.03
MA0132.1	Pdx1	2734.5	4079.0	5490.7	-0.21	0.89	2.65	138	76	62	0.585	0.268
MA1111.1	NR2F2	9417.8	12298.0	15189.1	-2.0	-0.48	0.28	230	105	125	-0.049	-0.109
MA0442.1	SOX10	4259.8	5801.0	7575.8	-2.42	-0.74	0.21	162	74	88	-0.039	-0.149
MA1524.1	MSGN1	14986.1	19287.0	22827.4	-0.71	0.11	1.2	280	144	136	0.042	0.001
MA0518.1	Stat4	12856.5	16475.0	20077.0	-0.5	0.27	1.44	262	141	121	0.151	0.033
MA0098.3	ETS1	7169.2	9580.0	12427.5	3.89	7.21	11.08	251	161	90	0.466	0.677
MA0621.1	mix-a	7255.4	9874.5	11775.4	-1.19	-0.08	0.81	200	99	101	-0.021	0.024
MA0814.1	TFAP2C(var.2)	12517.7	16011.5	19343.2	-0.54	0.25	1.56	258	131	127	0.056	0.057
MA0852.1	Foxk1	22965.9	28591.0	33398.7	-1.8	-0.35	0.4	346	164	182	-0.093	-0.081
MA0069.1	PAX6	19710.3	24447.0	29768.1	-0.51	1.08	3.17	331	173	158	0.155	0.177
MA0704.1	Lhx4	4391.7	6126.0	7954.2	0.03	0.71	2.54	166	95	71	0.161	0.109
MA1483.1	ELF2	10799.9	14026.5	17817.2	2.87	5.79	9.32	288	181	107	0.531	0.612
MA0498.1	Meis1	18929.2	24226.0	27893.4	-1.01	0.01	0.93	311	158	153	0.026	0.015
MA0037.1	GATA3	4202.4	5760.5	7406.7	-1.87	-0.44	0.59	158	79	79	-0.025	-0.154
MA1503.1	HOXB9	12573.5	16450.5	20321.2	-2.1	-0.46	0.55	265	131	134	-0.013	-0.118
MA1421.1	TCF7L1	10447.6	13451.5	16924.1	-2.87	-0.92	0.03	246	110	136	-0.279	-0.205
MA0526.3	USF2	14719.0	18762.5	23004.3	-0.54	1.07	3.1	291	152	139	0.082	0.217
MA0867.2	SOX4	9385.3	12546.5	15045.0	-0.78	0.06	1.17	225	113	112	0.015	0.036
MA1495.1	HOXA1	5457.7	7389.0	9692.6	0.46	1.95	4.42	193	117	76	0.371	0.221
MA0063.2	NKX2-5	10395.2	13853.0	17034.2	-0.5	0.3	1.53	241	126	115	0.019	0.021
MA0770.1	HSF2	16162.3	20266.0	24017.5	-1.93	-0.42	0.6	293	146	147	-0.004	-0.153
MA0743.1	SCRT1	22411.0	27642.0	33324.6	0.07	1.22	3.54	353	195	158	0.149	0.206
MA0682.2	PITX1	4661.1	6491.5	8415.9	-2.21	-0.56	0.22	169	76	93	-0.121	-0.105
MA0710.1	NOTO	7124.0	9582.5	12459.8	0.26	1.58	3.98	215	124	91	0.235	0.187
MA1539.1	NR2F6(var.3)	16827.8	21406.5	24993.3	-0.67	0.16	1.41	296	156	140	0.018	0.05
MA0079.3	SP1	13394.7	17342.0	20288.4	-1.08	-0.08	0.75	265	130	135	-0.022	-0.03
MA0039.1	Klf4	9140.0	12088.5	14594.4	-0.63	-0.22	1.5	224	111	113	-0.005	0.024
MA0109.1	HLTF	8957.0	11782.5	14909.6	-2.91	-1.04	0.45	232	109	123	-0.075	-0.082
MA0731.1	BCL6B	9049.1	11931.0	15026.4	0.01	0.91	2.78	232	129	103	0.155	0.22
MA1556.1	RXRG(var.2)	15369.9	19591.5	23525.1	-2.77	-0.82	0.16	294	136	158	-0.17	-0.148
MA0883.1	Dmbx1	21418.0	27269.0	31008.6	-1.16	-0.08	0.85	332	164	168	-0.033	-0.023
MA0680.1	PAX7	6602.5	8971.5	11575.6	-3.32	-1.1	-0.12	204	85	119	-0.099	-0.226
MA0258.1	ESR2	31067.4	37792.0	44245.0	-1.85	-0.34	0.33	397	183	214	-0.085	-0.037
MA1630.1	Znf281	12390.8	15807.0	19310.9	-1.81	-0.4	0.54	259	128	131	-0.038	-0.104
MA0764.1	ETV4	8305.6	11107.5	14092.2	4.32	7.84	12.3	271	175	96	0.42	0.572
MA0678.1	OLIG2	11346.5	15094.0	17841.0	-0.82	-0.07	1.25	247	121	126	-0.007	0.024
MA0075.2	Prrx2	3491.7	4856.0	6411.4	-0.14	1.11	3.09	152	84	68	0.114	0.152
MA0909.1	HOXD13	7357.3	10037.0	12340.6	-0.5	0.21	1.42	204	108	96	0.058	0.061
MA0058.1	MAX	11879.0	15509.5	19122.2	-2.24	-0.57	0.25	259	121	138	-0.053	-0.129
MA1564.1	SP9	20354.7	25990.0	30261.6	-1.29	-0.11	0.71	325	155	170	-0.071	0.005
MA1150.1	RORB	13719.6	18156.0	21218.7	-0.74	0.08	1.09	271	139	132	0.008	0.019
MA0703.2	LMX1B	9070.9	12045.0	14405.6	-1.27	0.14	0.81	222	112	110	0.005	-0.075
MA1148.1	PPARA::RXRA	23971.6	29769.5	34794.0	-1.64	-0.25	0.61	351	172	179	-0.018	-0.03
MA1108.1	MXI1	19182.4	24600.5	28564.2	-0.78	-0.1	1.22	316	157	159	-0.003	0.048
MA0481.3	FOXP1	11208.2	14812.0	17554.1	-1.17	-0.13	0.69	246	122	124	-0.013	0.017
MA0068.1	Pax4	60664.0	73301.5	81100.0	-0.84	-0.03	1.06	542	268	274	-0.006	-0.01
MA1563.1	SOX18	10757.4	14327.5	16883.2	-1.11	0.04	0.91	240	123	117	0.043	-0.016
MA0162.3	EGR1	17302.1	21728.5	26719.9	-0.04	1.77	4.24	320	175	145	0.123	0.279
MA0080.5	SPI1	25121.2	31097.5	37580.4	2.51	5.36	9.11	410	235	175	0.246	0.452
MA0025.2	NFIL3	11148.8	14670.0	18394.2	8.7	12.9	17.81	332	234	98	0.521	0.804
MA1619.1	Ptf1a(var.2)	12330.4	15643.0	19274.0	-2.16	-0.56	0.48	260	127	133	-0.045	-0.097
MA0798.2	RFX3	17963.5	23396.0	26900.7	-0.86	0.06	1.07	307	164	143	0.08	0.027
MA0856.1	RXRG	15315.6	19786.5	23564.4	-0.8	-0.27	1.67	287	139	148	-0.015	0.165
MA0471.2	E2F6	13189.4	16988.0	21096.7	-3.43	-1.23	0.15	279	128	151	-0.128	-0.221
MA1498.1	HOXA7	5948.7	8065.5	10369.6	-0.22	0.73	2.31	190	102	88	0.188	0.103
MA0039.3	KLF4	14134.8	18026.5	21658.1	-0.39	0.38	1.89	276	143	133	0.045	0.124
MA0465.1	CDX2	9545.9	12487.0	15042.1	-1.31	-0.19	0.64	227	111	116	-0.066	-0.049
MA0050.1	IRF1	11074.4	14714.5	17525.3	-1.55	0.12	0.69	245	123	122	0.011	-0.063
MA0833.1	ATF4	12881.4	16567.0	20520.3	11.09	15.94	21.47	364	248	116	0.716	1.056
MA0506.1	NRF1	18159.6	22899.5	27612.5	-0.14	0.73	2.61	316	169	147	0.182	0.145
MA0636.1	BHLHE41	14425.4	18809.5	21965.0	-0.98	0.05	1.15	275	139	136	0.004	0.03
MA0074.1	RXRA::VDR	12336.6	15849.0	19961.7	-4.6	-1.97	-0.48	277	114	163	-0.507	-0.28
MA0740.1	KLF14	21956.3	27406.5	32745.0	-1.89	-0.42	0.36	340	160	180	-0.052	-0.074
MA0861.1	TP73	26710.4	32125.0	38642.6	-0.48	1.08	3.07	378	197	181	0.024	0.195
MA1101.2	BACH2	28076.9	34085.0	40700.2	-0.47	0.67	2.27	383	197	186	0.01	0.149
MA0814.2	TFAP2C(var.2)	14572.7	18209.5	22769.7	-3.52	-1.36	-0.15	290	126	164	-0.095	-0.151
MA0485.1	Hoxc9	17725.0	22862.0	26245.7	-0.82	-0.08	1.1	304	150	154	-0.028	-0.004
MA0087.1	Sox5	3843.0	5395.5	7061.6	-0.67	-0.36	1.69	152	75	77	-0.061	0.074
MA1558.1	SNAI1	7703.0	10138.5	13062.2	-5.67	-2.87	-0.95	231	96	135	-0.193	-0.33
MA0676.1	Nr2e1	6584.7	9054.0	10919.1	-1.59	-0.28	0.43	195	91	104	-0.139	-0.056
MA0470.1	E2F4	12670.6	16105.5	19770.7	-3.29	-1.23	0.83	272	131	141	-0.048	-0.302
MA0745.1	SNAI2	6099.7	8256.5	10638.8	-6.95	-3.78	-1.58	216	79	137	-0.271	-0.345
MA0470.2	E2F4	25428.8	31449.0	37391.9	-0.27	0.79	2.58	370	196	174	0.072	0.162
MA0594.2	HOXA9	14519.1	18683.0	22172.6	-1.44	-0.17	0.64	277	130	147	-0.026	-0.014
MA0103.1	ZEB1	3320.8	4914.5	6675.7	-6.44	-3.43	-1.39	169	62	107	-0.222	-0.427
MA0486.2	HSF1	17302.0	21968.0	26233.4	-1.76	-0.31	0.53	303	150	153	-0.028	-0.081
MA1132.1	JUN::JUNB	7004.7	9238.0	11712.1	5.05	8.33	12.75	253	172	81	0.61	0.598
MA0716.1	PRRX1	3533.8	4948.5	6256.3	-0.38	0.38	1.78	146	78	68	0.054	0.112
MA1644.1	NFYC	15261.0	19961.5	23031.2	-0.94	0.03	1.02	283	142	141	0.003	0.022
MA0774.1	MEIS2	5695.2	7680.5	9742.3	-0.39	0.52	1.99	183	96	87	0.098	0.173
MA1135.1	FOSB::JUNB	7308.0	9777.0	12492.5	1.38	3.74	6.97	233	138	95	0.437	0.456
MA0509.1	Rfx1	16091.8	20365.5	24215.1	-1.8	-0.38	0.41	293	139	154	-0.02	-0.098
MA1463.1	ARGFX	7416.9	10075.5	12235.6	-0.79	-0.13	1.34	203	97	106	-0.063	0.103
MA0687.1	SPIC	14651.4	19006.0	23384.3	3.16	6.25	10.41	333	208	125	0.58	0.535
MA0871.2	TFEC	14016.2	18739.5	21934.8	-1.22	-0.07	0.86	275	136	139	-0.013	-0.018
MA1533.1	NR1I2	26666.9	33723.5	38576.0	-0.95	-0.01	0.99	367	182	185	-0.015	-0.025
MA1508.1	IKZF1	8425.2	11094.0	13866.6	2.93	6.05	9.98	261	161	100	0.273	0.555
MA0624.1	NFATC1	10509.6	13993.0	16755.2	-1.32	-0.13	0.71	239	119	120	-0.024	-0.052
MA0602.1	Arid5a	16087.0	20159.5	24723.8	-0.52	0.73	2.54	297	153	144	0.037	0.149
MA0473.2	ELF1	10512.2	13820.5	17497.1	2.66	5.6	9.51	285	180	105	0.473	0.604
MA1628.1	Zic1::Zic2	10955.4	14648.5	17461.3	-1.54	-0.2	0.6	246	121	125	-0.034	-0.077
