Merged motif (Total sequences: 2452)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
Lhx8$MA0705.1|ISX$MA0654.1|Barhl1$MA0877.1|HOXD4$MA1507.1|Msx3$MA0709.1|NKX6-2$MA0675.1|RAX$MA0718.1|Prrx2$MA0075.2|TLX2$MA1577.1|MSX2$MA0708.1|GBX2$MA0890.1|HESX1$MA0894.1|UNCX$MA0721.1|MNX1$MA0707.1|PRRX1$MA0716.1|Nobox$MA0125.1|BARX1$MA0875.1|HOXB8$MA1502.1|HOXB4$MA1499.1|Dlx3$MA0880.1|HOXA6$MA1497.1|EN1$MA0027.2|DLX6$MA0882.1|LBX2$MA0699.1|Lhx4$MA0704.1|HOXB6$MA1500.1|Shox2$MA0720.1|RAX2$MA0717.1|LHX9$MA0701.2|Hoxb5$MA0904.1|HOXC4$MA1504.1|LHX2$MA0700.2|PRRX2$MA0075.3|HOXC8$MA1505.1|SHOX$MA0630.1|Dlx2$MA0885.1|LMX1B$MA0703.1|LHX5$MA1519.1|ARGFX$MA1463.1|Dlx4$MA0881.1|ALX3$MA0634.1|HOXD8$MA0910.2|DRGX$MA1481.1|PDX1$MA0132.2|MIXL1$MA0662.1|MSX1$MA0666.1|HOXA4$MA1496.1|ESX1$MA0644.1|GSX2$MA0893.2|LHX9$MA0701.1|EMX1$MA0612.2|BSX$MA0876.1|LMX1A$MA0702.1|GBX1$MA0889.1|EN2$MA0642.1|LHX1$MA1518.1|HOXA7$MA1498.1|PAX4$MA0068.2|HOXA1$MA1495.1|GSX2$MA0893.1|VSX2$MA0726.1|VSX1$MA0725.1|DLX5$MA1476.1|NKX6-1$MA0674.1|LHX2$MA0700.1|Alx1$MA0854.1|LMX1A$MA0702.2|Pdx1$MA0132.1|VAX1$MA0722.1|EMX1$MA0612.1|mix-a$MA0621.1|LHX6$MA0658.1|MEOX2$MA0706.1|HOXB2$MA0902.2|EMX2$MA0886.1|VAX2$MA0723.1|Alx4$MA0853.1|HOXD3$MA0912.2|HOXB3$MA0903.1|HOXB2$MA0902.1|GSX1$MA0892.1|HOXB7$MA1501.1|HOXA2$MA0900.1|LBX1$MA0618.1|MEOX1$MA0661.1|Hoxd3$MA0912.1|NOTO$MA0710.1|HOXB5$MA0904.2|Prrx2$MA0075.1|EVX2$MA0888.1|LMX1B$MA0703.2|EVX1$MA0887.1|POU6F1$MA0628.1|HOXA2$MA0900.2|HOXA5$MA0158.2|Dlx1$MA0879.1	18301.19	22809.14	27361.77	-3.42	-1.3	0.02	272	109	163	-0.33	-0.345
FOXP1$MA0481.2|Foxo1$MA0480.1|FOXP1$MA0481.3|FOXA3$MA1683.1|FOXP2$MA0593.1|Foxj2$MA0614.1|FOXN3$MA1489.1|FOXA2$MA0047.3|Foxl2$MA1607.1|FOXA1$MA0148.4|Foxf1$MA1606.1|FOXK2$MA1103.2|FOXK1$MA0852.2|FOXD1$MA0031.1|FOXP1$MA0481.1|FOXG1$MA0613.1|FOXO4$MA0848.1|FOXP3$MA0850.1|FOXL1$MA0033.2|FOXO6$MA0849.1|FOXD2$MA0847.1|FOXI1$MA0042.2|FOXK2$MA1103.1|FOXO3$MA0157.2	25043.38	30606.08	35478.17	-0.67	0.32	1.63	415	237	178	0.096	0.095
TBX2$MA0688.1|TBX6$MA1567.1|TBX4$MA0806.1|TBR1$MA0802.1|TBX3$MA1566.1|EOMES$MA0800.1|TBX5$MA0807.1|MGA$MA0801.1|TBX21$MA0690.1|TBX1$MA0805.1|TBX18$MA1565.1|TBX15$MA0803.1|TBX20$MA0689.1	31325.45	37681.27	44457.83	-0.09	1.27	3.4	443	238	205	0.155	0.221
ZBTB7B$MA0694.1|ZBTB7C$MA0695.1|ZBTB7A$MA0750.1	49525.8	59676.17	66807.03	-1.29	-0.14	0.63	498	239	259	-0.024	-0.04
FOXA1$MA0148.3|Foxa2$MA0047.2|FOXA1$MA0148.2|FOXA1$MA0148.1|FOXC2$MA0846.1|FOXC1$MA0032.2|Foxk1$MA0852.1|FOXB1$MA0845.1|Foxj3$MA0851.1|FOXD2$MA0847.2	41830.42	50415.9	57495.53	-0.54	0.46	2.1	526	278	248	0.055	0.182
ETS1$MA0098.3|ETS2$MA1484.1|ETV1$MA0761.1|FLI1$MA0475.2|ETV4$MA0764.1|ELK3$MA0759.1|EHF$MA0598.3|ERG$MA0474.2|FEV$MA0156.2|Gabpa$MA0062.2|ETV5$MA0765.1|ERF$MA0760.1|SPIB$MA0081.2|FLI1$MA0475.1|ETV5$MA0765.2|ELF5$MA0136.2|ELK1$MA0028.2|ETV2$MA0762.1|ELF1$MA0473.1|ELK4$MA0076.2|ETV1$MA0761.2|GABPA$MA0062.3|ZBTB7A$MA0750.2|ETV6$MA0645.1|Spi1$MA0080.3|ELK4$MA0076.1|ELF1$MA0473.3|Erg$MA0474.1|Ets1$MA0098.2|ETV3$MA0763.1|FEV$MA0156.1|ELF3$MA0640.2|ELF4$MA0641.1|ELF2$MA1483.1|ELF1$MA0473.2|SPI1$MA0080.5|EHF$MA0598.2|ELK1$MA0028.1|SPI1$MA0080.2|ELF3$MA0640.1|IKZF1$MA1508.1|ELF5$MA0136.1|GABPA$MA0062.1|ETV4$MA0764.2|EHF$MA0598.1|ETS1$MA0098.1	34860.7	41867.86	49616.63	17.69	23.57	30.14	573	421	152	0.793	1.041
NFIC$MA0161.1|NFIX$MA0671.1|NFIC$MA0161.2|NFIA$MA0670.1	15805.08	19890.25	24003.48	-5.17	-2.47	-0.87	223	79	144	-0.434	-0.42
BARHL1$MA0877.2|BARHL2$MA0635.1	24740.7	30258.25	36308.85	-3.35	-1.27	0.15	354	163	191	-0.132	-0.162
Esrrb$MA0141.2|Esrrb$MA0141.1|Esrrg$MA0643.1|ESRRA$MA0592.3|Esrra$MA0592.2|NR5A1$MA1540.1|ESRRA$MA0592.1|ESRRB$MA0141.3	33235.21	40198.62	46639.66	-0.69	0.42	1.94	429	222	207	0.035	0.141
Rxra$MA0512.1	22152.1	26648.0	32243.9	0.04	1.41	3.49	349	190	159	0.077	0.239
NFIC(var.2)$MA1527.1|NFIX(var.2)$MA1528.1|NFIB$MA1643.1|NFIC::TLX1$MA0119.1	42327.98	50331.0	58350.73	-3.21	-1.17	-0.05	465	197	268	-0.09	-0.159
THAP1$MA0597.1	21741.1	26637.0	31864.0	-4.14	-1.69	-0.36	352	142	210	-0.204	-0.114
TFDP1$MA1122.1|E2F1$MA0024.2|E2F6$MA0471.2|E2F3$MA0469.1|E2F4$MA0470.1|E2F6$MA0471.1	42448.55	50761.0	58434.55	-0.99	0.07	1.41	496	266	230	0.069	0.104
XBP1$MA0844.1|CREB3L4$MA1474.1|ATF6$MA1466.1|CREB3$MA0638.1|CREB3L1$MA0839.1	57255.08	67371.4	77329.52	-0.32	0.81	2.62	599	320	279	0.038	0.175
ONECUT1$MA0679.2|ONECUT3$MA0757.1|ONECUT2$MA0756.1|ONECUT1$MA0679.1	44782.6	52997.12	61384.68	-2.96	-1.07	-0.04	519	227	292	-0.187	-0.194
IRF1$MA0050.2|STAT1$MA0137.1|IRF1$MA0050.1|STAT1::STAT2$MA0517.1|IRF2$MA0051.1	38179.08	45517.3	53303.14	16.91	22.61	28.94	773	518	255	0.567	0.773
EGR1$MA0162.2|Egr1$MA0162.1|EGR2$MA0472.1|EGR2$MA0472.2|EGR1$MA0162.4|EGR4$MA0733.1|EGR1$MA0162.3|EGR3$MA0732.1	51519.65	60620.06	69088.45	-0.5	0.49	2.42	457	239	218	0.141	0.206
TGIF2LY$MA1572.1|TGIF2LX$MA1571.1|TGIF2$MA0797.1|TGIF1$MA0796.1|PKNOX2$MA0783.1|PKNOX1$MA0782.1	25086.17	30879.75	36279.62	-0.44	0.47	2.05	408	217	191	0.132	0.106
TEAD1$MA0090.2|TEAD3$MA0808.1|TEAD4$MA0809.1|TEAD1$MA0090.3|TEAD4$MA0809.2|TEAD1$MA0090.1|TEAD2$MA1121.1	42771.76	51220.57	58893.09	-2.42	-0.58	0.47	467	206	261	-0.091	-0.196
TFCP2$MA0145.3|GRHL1$MA0647.1	29192.7	35638.5	41847.1	0.15	1.6	3.92	409	231	178	0.237	0.254
PAX1$MA0779.1|PAX9$MA0781.1	51693.8	61092.25	70852.2	1.0	3.06	6.08	600	329	271	0.21	0.295
FOXC1$MA0032.1	17245.0	21837.0	26790.2	0.37	1.9	4.38	322	183	139	0.167	0.142
RUNX1$MA0002.2|RUNX2$MA0511.2|RUNX3$MA0684.1|RUNX2$MA0511.1|RUNX1$MA0002.1	32734.8	39366.0	46620.12	0.39	2.36	5.08	394	222	172	0.238	0.388
CEBPB$MA0466.1|CEBPD$MA0836.2|CEBPA$MA0102.4|CEBPA$MA0102.3	33123.85	40637.0	45818.15	-0.92	0.06	1.12	372	197	175	0.211	0.033
TFAP2A$MA0003.2|TFAP2C$MA0524.1|TFAP2B$MA0811.1|TFAP2C$MA0524.2|TFAP2A(var.2)$MA0810.1	38841.78	46436.5	53199.64	-1.64	-0.31	0.5	480	226	254	-0.088	-0.078
RXRG$MA0856.1|RXRB$MA0855.1|Rxra$MA0512.2|Nr2f6$MA0677.1|THRB$MA1574.1|PPARD$MA1550.1|NR2F1(var.2)$MA1537.1|PPARG::RXRA$MA0065.1|NR2C2$MA0504.1	47386.24	56439.56	64161.93	-0.33	0.73	2.45	437	239	198	0.077	0.278
Stat5a$MA1624.1|STAT3$MA0144.2|Stat3$MA0144.1|Stat5a::Stat5b$MA0519.1|Stat5b$MA1625.1|Stat4$MA0518.1|STAT1$MA0137.2|STAT1$MA0137.3	35171.25	42261.56	48786.49	-1.69	-0.26	0.94	390	182	208	-0.047	-0.191
NR1D2$MA1532.1|NR1D1$MA1531.1	59344.9	69661.75	79509.9	-0.15	0.52	2.14	570	296	274	0.076	0.076
ZNF528$MA1597.1	60399.3	71694.0	79675.3	-1.22	0.08	0.84	538	272	266	0.033	-0.019
CUX1$MA0754.1|CUX2$MA0755.1	25644.3	31404.0	36954.7	-1.93	-0.46	0.34	357	168	189	-0.048	-0.136
FOXE1$MA1487.1	40864.6	49417.0	56585.3	-0.77	-0.12	1.2	448	221	227	-0.022	0.043
RXRG(var.2)$MA1556.1|RARB(var.3)$MA1552.1|RARG(var.3)$MA1553.1|RXRB(var.2)$MA1555.1	48278.42	57482.88	65060.48	-0.98	0.02	1.19	431	211	220	-0.013	-0.106
Zfx$MA0146.2|Zfx$MA0146.1	35166.1	42587.25	49362.85	-2.04	-0.48	0.36	423	202	221	-0.057	-0.039
ISL2$MA0914.1|NKX2-8$MA0673.1|Nkx3-2$MA0122.3|Nkx3-1$MA0124.2|NKX3-2$MA0122.2|NKX2-3$MA0672.1	29296.65	35818.75	40841.23	-1.09	-0.09	1.04	331	162	169	-0.037	-0.101
MEF2D$MA0773.1|MEF2B$MA0660.1|MEF2A$MA0052.3|MEF2A$MA0052.4|MEF2C$MA0497.1|MEF2A$MA0052.1|MEF2A$MA0052.2	30609.6	36904.07	43766.71	0.18	2.04	4.56	377	215	162	0.108	0.407
FOSL1::JUND(var.2)$MA1143.1|Atf3$MA0605.1|FOS::JUN(var.2)$MA1126.1|GMEB2$MA0862.1|Atf1$MA0604.1|Crem$MA0609.1|FOSL2::JUN(var.2)$MA1131.1|FOSB::JUN$MA1127.1|CREB3L4(var.2)$MA1475.1|ATF3$MA0605.2|JDP2(var.2)$MA0656.1|CREB1$MA0018.2|JUNB(var.2)$MA1140.2|CREB1$MA0018.3|CREM$MA0609.2|FOSB::JUNB(var.2)$MA1136.1|JUNB(var.2)$MA1140.1|ATF2$MA1632.1|ATF7$MA0834.1|Creb5$MA0840.1|JUN$MA0488.1|FOSL1::JUN(var.2)$MA1129.1|FOSL2::JUNB(var.2)$MA1139.1|JUND(var.2)$MA0492.1|FOSL2::JUND(var.2)$MA1145.1|Gmeb1$MA0615.1|CREB1$MA0018.4|JUN::JUNB(var.2)$MA1133.1	44297.31	52664.68	60255.51	-0.43	0.58	2.35	444	245	199	0.17	0.243
SOX13$MA1120.1|Sox17$MA0078.1|SOX2$MA0143.4|SOX9$MA0077.1|SOX8$MA0868.2|Sox3$MA0514.1|SOX15$MA1152.1|Sox6$MA0515.1|SOX4$MA0867.2|SOX10$MA0442.2	19912.13	24784.55	29777.63	-3.92	-1.6	-0.18	373	156	217	-0.161	-0.22
PBX3$MA1114.1|PBX2$MA1113.1|PKNOX1$MA0782.2	60209.93	71128.0	79923.63	-0.5	0.21	1.74	594	309	285	0.05	0.045
Hmx3$MA0898.1|Hmx2$MA0897.1|Hmx1$MA0896.1	68545.77	79370.17	90304.83	-2.61	-0.83	0.09	588	266	322	-0.153	-0.116
IRF9$MA0653.1|IRF8$MA0652.1|IRF4$MA1419.1|IRF3$MA1418.1|IRF7$MA0772.1|IRF5$MA1420.1	38175.9	45577.08	53493.53	15.4	20.98	27.35	457	327	130	1.196	1.351
GSC2$MA0891.1|OTX2$MA0712.2|GSC$MA0648.1|OTX1$MA0711.1|PITX2$MA1547.1|PITX1$MA0682.2|Pitx1$MA0682.1|OTX2$MA0712.1|PITX3$MA0714.1	19909.57	24547.72	29427.17	-2.82	-0.92	0.22	387	182	205	-0.049	-0.142
Ar$MA0007.1	121118.9	138512.5	151913.9	-0.56	0.42	1.91	758	383	375	0.072	0.029
Foxd3$MA0041.1	28925.8	36001.5	41203.7	-1.22	-0.1	0.78	382	186	196	-0.055	-0.049
SMAD5$MA1557.1|SMAD3$MA0795.1	18754.25	23413.0	28449.25	-4.08	-1.78	-0.26	346	146	200	-0.146	-0.29
DMRT3$MA0610.1|DMRTA2$MA1478.1|DMRTC2$MA1479.1	39980.87	48072.0	55194.3	-1.25	-0.1	1.0	405	197	208	-0.039	-0.125
HNF4G$MA0484.2|HNF4A$MA0114.4	39318.0	47388.5	54157.65	-1.72	-0.3	0.56	444	217	227	-0.025	-0.017
EBF1$MA0154.2|EBF1$MA0154.4	39119.55	47525.25	53041.85	-0.98	-0.02	0.98	372	185	187	-0.018	-0.055
Tcfcp2l1$MA0145.1|Tcfcp2l1$MA0145.2	51170.35	60802.0	68753.15	-1.8	-0.32	0.53	502	245	257	-0.035	-0.059
TFAP2B(var.3)$MA0813.1|TFAP2C(var.3)$MA0815.1|TFAP2A(var.3)$MA0872.1	26640.17	32889.33	37864.97	-0.81	0.12	1.27	378	193	185	0.051	0.03
HOXB13$MA0901.2|CDX1$MA0878.1|HOXB13$MA0901.1|HOXA13$MA0650.1|HOXD13$MA0909.1|Hoxd9$MA0913.1|HOXA10$MA0899.1|HOXA13$MA0650.2|CDX2$MA0465.2|CDX4$MA1473.1|CDX1$MA0878.2|HOXD13$MA0909.2|HOXD9$MA0913.2|CDX2$MA0465.1	24793.14	30613.64	35786.59	-2.26	-0.62	0.61	449	196	253	-0.155	-0.177
NR4A1$MA1112.2|NR2F2$MA1111.1|NR4A1$MA1112.1	29828.33	36351.17	42351.13	-0.62	0.43	1.84	421	224	197	0.03	0.141
MSGN1$MA1524.1	38431.6	47418.5	53155.2	-0.89	-0.03	1.08	436	216	220	-0.011	0.008
HOXC12$MA0906.1|HOXD10$MA1506.1|HOXC11$MA0651.1|HOXC9$MA0485.2|HOXB9$MA1503.1|HOXD12$MA0873.1|Hoxa11$MA0911.1|HOXC10$MA0905.1|HOXD11$MA0908.1	27494.54	33478.0	39569.82	-0.19	0.99	2.97	394	219	175	0.178	0.192
Tcf7$MA0769.1|LEF1$MA0768.1|TCF7L2$MA0523.1|TCF7L1$MA1421.1	42813.52	50919.0	59296.85	-3.57	-1.44	-0.1	432	185	247	-0.191	-0.194
NKX2-2$MA1645.1|NKX2-5$MA0063.2|Nkx2-5(var.2)$MA0503.1	37362.13	45455.67	51093.57	-0.85	-0.05	1.12	508	251	257	-0.002	0.006
HSF2$MA0770.1|HSF4$MA0771.1|HSF1$MA0486.1|HSF1$MA0486.2	41424.6	50066.38	56285.2	-1.37	0.06	0.75	422	212	210	0.004	-0.061
SCRT2$MA0744.2|SCRT1$MA0743.2|SCRT1$MA0743.1|SCRT2$MA0744.1	48815.85	57670.75	66949.23	0.19	1.54	3.88	542	303	239	0.152	0.148
NR2F6(var.3)$MA1539.1|NR2F1(var.3)$MA1538.1|NR4A2::RXRA$MA1147.1|NR1H4::RXRA$MA1146.1	52945.65	62713.38	70186.88	-0.77	0.24	1.38	388	207	181	0.087	0.058
MAZ$MA1522.1|SP1$MA0079.3|ZNF148$MA1653.1|SP1$MA0079.2|SP2$MA0516.1	33060.58	40321.5	45508.14	-0.99	0.0	1.08	356	175	181	-0.047	-0.048
BCL6B$MA0731.1	14319.5	18744.5	21575.0	-0.86	-0.06	1.2	275	136	139	-0.004	0.027
Dmbx1$MA0883.1	77122.7	89828.0	99573.0	-1.22	-0.11	0.77	603	296	307	-0.035	-0.046
PAX3$MA0780.1|PAX7$MA0680.1	13439.45	17620.25	20439.95	-0.99	-0.08	0.99	263	129	134	-0.013	0.076
ESR1$MA0112.2|ESR1$MA0112.3|ESR2$MA0258.1|ESR2$MA0258.2	70342.75	82395.38	91938.8	-1.78	-0.36	0.58	696	336	360	-0.079	-0.097
Wt1$MA1627.1|Znf281$MA1630.1	36899.85	44478.25	50468.75	-0.72	0.18	1.36	468	238	230	0.022	0.076
RORA(var.2)$MA0072.1|RORB$MA1150.1|RORC$MA1151.1	36707.33	44020.33	51176.33	-0.25	0.83	2.57	437	232	205	0.121	0.17
HLF$MA0043.3|NFIL3$MA0025.2	39226.95	47200.25	53978.45	-0.64	0.22	1.46	457	231	226	0.021	0.066
RFX3$MA0798.2|RFX3$MA0798.1|RFX2$MA0600.2|RFX5$MA0510.2|RFX1$MA0509.2|Rfx1$MA0509.1|RFX2$MA0600.1|RFX4$MA0799.1	49864.06	59406.12	66652.11	-1.45	-0.13	0.74	504	246	258	-0.018	-0.087
ATF4$MA0833.1|CEBPG(var.2)$MA1636.1|ATF4$MA0833.2	56285.27	66372.83	74851.63	-1.55	-0.28	0.67	494	235	259	-0.075	-0.079
NRF1$MA0506.1	29769.6	36763.5	41265.0	-0.98	0.0	1.05	383	193	190	0.02	-0.008
RXRA::VDR$MA0074.1	29873.7	36551.0	41602.2	-1.35	-0.14	0.71	386	189	197	-0.03	-0.027
TP53$MA0106.2|TP53$MA0106.1|TP53$MA0106.3|TP73$MA0861.1|TP63$MA0525.1|TP63$MA0525.2	54835.73	64826.75	72458.08	-1.47	-0.27	0.66	540	251	289	-0.066	-0.049
Hoxa9$MA0594.1|MEIS2(var.2)$MA1640.1|PBX2$MA1113.2|MEIS1(var.2)$MA1639.1|Hoxc9$MA0485.1	43530.66	51916.9	60042.26	-3.06	-1.04	0.07	432	192	240	-0.25	-0.29
Sox5$MA0087.1	5988.8	8102.5	10301.6	-1.76	-0.38	0.38	186	86	100	-0.061	-0.106
E2F1$MA0024.3|E2F2$MA0864.2|E2F4$MA0470.2	60564.2	71015.5	79669.63	-1.55	-0.35	0.69	444	208	236	-0.081	-0.104
NFYC$MA1644.1|NFYA$MA0060.3|NFYB$MA0502.1|NFYA$MA0060.1	41242.02	49148.88	57159.92	-2.98	-1.01	0.03	389	171	218	-0.137	-0.182
SPI1$MA0080.4|SPIC$MA0687.1	48939.4	57659.75	67172.05	10.21	15.34	21.05	585	382	203	0.743	0.853
Vdr$MA0693.1|NR1I2$MA1533.1	60993.95	72585.25	81265.85	-1.65	-0.3	0.71	463	229	234	-0.002	-0.068
NFATC3$MA0625.1|NFATC4$MA1525.1|NFATC1$MA0624.1	44361.73	52604.0	60637.57	-0.4	0.57	2.23	473	250	223	0.049	0.093
Zic2$MA1629.1|Zic1::Zic2$MA1628.1	35848.6	42858.5	49445.95	-0.76	0.24	1.43	464	245	219	0.03	0.083
RORA$MA0071.1	23281.3	28893.5	34066.1	-0.78	0.59	2.24	352	177	175	0.006	0.178
Sox1$MA0870.1|Sox11$MA0869.1|SOX21$MA0866.1|SOX4$MA0867.1	28477.55	34552.5	39865.78	-1.33	-0.14	0.77	447	209	238	-0.077	-0.069
VEZF1$MA1578.1|ZNF740$MA0753.1|ZNF740$MA0753.2	26966.47	33061.5	38547.13	-1.39	-0.34	0.88	360	170	190	-0.066	-0.115
E2F8$MA0865.1|E2F7$MA0758.1	24929.3	31332.0	36335.45	-0.12	1.12	3.02	386	222	164	0.272	0.288
PLAG1$MA0163.1	25613.2	31267.0	37229.4	-2.48	-0.79	0.0	369	169	200	-0.221	-0.157
REST$MA0138.1|REST$MA0138.2	57017.05	66555.25	76671.85	-3.08	-1.08	0.08	511	234	277	-0.346	-0.196
SREBF2$MA0596.1|SREBF1$MA0595.1	24477.15	30674.0	34761.55	-1.2	0.06	0.82	343	173	170	0.016	-0.036
CTCFL$MA1102.2|CTCFL$MA1102.1	37501.0	45352.25	51864.35	-2.78	-0.96	0.2	418	187	231	-0.127	-0.182
Nkx3-2$MA0122.1	20365.2	25094.5	29723.2	-0.37	0.84	2.79	332	173	159	0.09	0.16
ZNF354C$MA0130.1	10272.9	13351.5	16139.6	-0.57	0.32	1.62	237	121	116	0.089	0.13
Myb$MA0100.1	16719.3	21086.5	25494.0	-0.11	0.69	2.35	303	164	139	0.122	0.103
