id	motif	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
MA0148.2	FOXA1	0.0	42.0	80.0	-0.45	0.29	1.58	14	8	6	0.113	0.319
MA0475.2	FLI1	1.0	20.0	53.0	0.36	1.88	3.28	16	12	4	0.81	1.009
MA0100.2	Myb	0.0	24.0	56.0	-1.98	-0.62	0.2	12	4	8	-0.215	-0.69
MA0670.1	NFIA	0.0	36.0	71.0	-1.59	-0.3	0.46	13	5	8	-0.062	-0.599
MA1635.1	BHLHE22(var.2)	0.0	50.0	91.0	-1.56	-0.24	0.56	15	7	8	-0.068	-0.14
MA1573.1	THAP11	0.0	57.0	92.0	-1.2	-0.06	0.86	15	6	9	-0.151	0.069
MA0765.1	ETV5	0.0	12.0	33.0	-0.0	1.96	3.04	14	11	3	1.236	1.223
MA0877.2	BARHL1	0.0	10.0	31.0	-2.33	-1.13	0.0	10	2	8	-0.477	-0.535
MA0141.2	Esrrb	0.0	31.5	64.0	-0.55	0.25	1.48	12	7	5	0.385	0.038
MA0104.1	Mycn	0.0	32.0	60.0	-0.71	0.03	1.08	11	6	5	0.407	0.107
MA1587.1	ZNF135	22.0	84.0	123.0	-1.11	-0.02	0.95	18	9	9	-0.131	0.037
MA0512.1	Rxra	13.0	51.0	106.0	-2.2	-0.64	0.37	17	7	10	-0.894	-0.327
MA0119.1	NFIC::TLX1	0.0	37.0	75.0	-0.48	0.26	1.46	13	7	6	0.58	0.173
MA0904.1	Hoxb5	16.5	67.5	109.0	-0.95	0.01	1.06	16	9	7	0.11	-0.177
MA0597.1	THAP1	0.0	0.0	33.0	-0.77	0.0	0.14	8	3	5	-0.225	-0.015
MA0471.1	E2F6	21.0	65.0	127.0	-0.25	0.87	2.4	20	12	8	0.429	0.453
MA0844.1	XBP1	22.0	74.0	123.0	-0.74	-0.21	1.37	18	8	10	-0.038	0.359
MA1466.1	ATF6	21.0	68.0	120.0	-1.67	-0.35	0.55	18	8	10	-0.211	-0.362
MA0895.1	HMBOX1	0.0	22.0	46.0	-1.26	-0.24	0.37	10	4	6	-0.452	-0.221
MA0679.1	ONECUT1	0.0	27.0	57.0	-1.58	-0.46	0.48	12	6	6	-0.197	-0.571
MA0051.1	IRF2	28.0	83.0	135.0	-0.65	0.2	1.41	19	11	8	0.048	0.154
MA0059.1	MAX::MYC	0.0	44.0	87.0	-1.83	-0.44	0.48	15	7	8	-0.777	-0.531
MA0162.2	EGR1	10.5	45.5	90.5	-0.19	0.85	2.32	17	11	6	0.253	0.762
MA0761.1	ETV1	5.0	32.0	76.0	0.06	1.45	3.02	17	12	5	1.014	0.804
MA0796.1	TGIF1	0.0	11.0	34.0	-2.5	-1.3	0.0	11	2	9	-1.315	-1.261
MA0090.1	TEAD1	14.0	66.0	101.0	-0.82	0.04	1.21	16	9	7	0.295	0.001
MA0037.3	GATA3	0.0	0.0	0.0	0.0	-0.0	0.0	5	4	1	2.215	1.914
MA0145.3	TFCP2	0.0	24.0	57.0	-0.1	0.62	2.02	12	8	4	0.307	0.459
MA0781.1	PAX9	47.0	124.0	197.0	-1.5	-0.17	0.57	23	9	14	-0.69	-0.116
MA0036.2	GATA2	15.0	66.0	107.0	-1.08	-0.04	0.96	16	6	10	-0.333	0.285
MA0803.1	TBX15	22.0	72.0	130.0	-1.53	-0.25	0.48	18	8	10	-0.217	-0.412
MA0818.1	BHLHE22	19.0	65.0	120.0	-1.72	-0.43	0.43	18	8	10	-0.369	-0.482
MA0048.2	NHLH1	26.0	83.0	158.0	-2.11	-0.59	-0.02	21	6	15	-0.554	-0.311
MA0904.2	HOXB5	0.0	0.0	40.5	-0.71	0.0	0.68	9	4	5	-0.161	0.078
MA0481.1	FOXP1	0.0	29.0	57.0	-0.61	0.14	1.07	11	6	5	0.019	0.127
MA0750.2	ZBTB7A	0.0	19.0	53.0	-0.0	1.7	3.01	15	11	4	1.227	1.214
MA0846.1	FOXC2	0.0	25.0	46.0	-0.91	0.1	0.56	10	6	4	0.159	-0.184
MA0679.2	ONECUT1	0.0	49.0	83.0	-1.14	0.08	0.88	14	8	6	0.158	-0.334
MA1130.1	FOSL2::JUN	21.0	73.5	126.0	-1.59	-0.22	0.31	18	6	12	-0.238	-0.067
MA0068.2	PAX4	0.0	0.0	7.0	0.0	-0.0	0.0	7	6	1	0.907	0.769
MA0881.1	Dlx4	19.0	65.0	118.0	-1.46	-0.23	0.56	17	7	10	-0.107	-0.231
MA0075.3	PRRX2	0.0	0.0	30.0	-1.4	0.0	0.0	8	2	6	-0.162	-0.406
MA0747.1	SP8	19.0	67.0	119.0	-1.47	-0.19	0.58	17	6	11	-0.299	0.072
MA0620.1	Mitf	25.0	73.0	134.0	-0.37	0.42	1.78	19	11	8	0.193	0.278
MA0032.1	FOXC1	0.0	32.0	73.0	-0.24	0.7	2.11	14	9	5	0.192	0.48
MA0511.2	RUNX2	0.0	0.0	32.0	0.0	-0.0	0.0	8	5	3	0.333	-0.131
MA0761.2	ETV1	0.0	12.0	36.0	-0.0	2.19	3.36	15	12	3	2.321	1.617
MA0800.1	EOMES	59.0	148.0	229.0	-0.65	0.16	1.46	25	16	9	0.246	0.127
MA1633.1	BACH1	0.0	40.0	81.0	-0.55	0.36	1.53	14	7	7	0.023	0.413
MA0102.4	CEBPA	0.0	40.0	79.0	-0.49	0.36	1.72	14	8	6	0.271	0.128
MA0707.1	MNX1	0.0	0.0	41.0	-0.63	0.0	0.77	9	4	5	-0.255	0.112
MA0032.2	FOXC1	0.0	31.0	59.0	-0.41	0.28	1.56	12	8	4	0.719	0.144
MA0811.1	TFAP2B	0.0	31.0	68.0	-1.95	-0.51	0.11	13	4	9	-0.337	-0.267
MA0029.1	Mecom	0.0	0.0	0.0	0.0	-0.0	0.0	4	4	0	0.997	1.642
MA0003.3	TFAP2A	0.0	8.0	25.0	-2.67	-1.33	0.0	10	1	9	-0.574	-0.983
MA0508.1	PRDM1	36.0	109.0	179.0	-0.64	0.24	1.44	22	12	10	0.361	0.211
MA0065.1	PPARG::RXRA	0.0	35.0	67.0	-1.42	-0.12	0.59	12	4	8	-1.168	-0.196
MA0500.1	Myog	0.0	36.0	75.0	-1.95	-0.52	0.34	14	6	8	-0.299	-0.42
MA0808.1	TEAD3	24.0	80.0	131.0	-1.4	-0.09	0.8	18	7	11	-0.192	0.151
MA0519.1	Stat5a::Stat5b	0.0	18.0	43.0	-0.19	0.48	1.57	10	6	4	0.439	0.633
MA1532.1	NR1D2	16.0	65.0	105.0	-1.08	0.06	0.85	16	8	8	0.031	-0.25
MA1597.1	ZNF528	22.0	72.0	133.0	-1.78	-0.45	0.3	19	7	12	-0.437	-0.431
MA0754.1	CUX1	0.0	0.0	21.0	-1.91	0.0	0.0	8	3	5	-0.741	-0.675
MA1572.1	TGIF2LY	9.0	42.0	90.0	-2.47	-0.99	0.0	17	5	12	-0.975	-0.73
MA1117.1	RELB	28.0	93.0	145.0	-0.94	-0.03	1.01	19	9	10	-0.082	0.065
MA1487.1	FOXE1	0.0	0.0	27.0	0.0	-0.0	0.0	7	4	3	0.022	0.192
MA1569.1	TFAP2E	0.0	27.0	54.0	-1.47	-0.23	0.48	11	5	6	-0.12	-0.492
MA0643.1	Esrrg	0.0	0.0	40.0	-0.95	-0.0	0.46	9	5	4	0.17	-0.449
MA1552.1	RARB(var.3)	13.0	48.0	108.0	-0.01	0.99	2.53	18	12	6	0.516	0.749
MA0764.2	ETV4	0.0	28.0	69.0	0.0	1.16	2.66	15	11	4	0.514	0.914
MA0146.2	Zfx	15.0	65.0	104.0	-1.09	0.06	0.96	16	10	6	0.301	-0.507
MA0836.2	CEBPD	0.0	26.0	49.0	-0.57	-0.06	0.78	10	5	5	-0.057	-0.263
MA0122.3	Nkx3-2	19.0	68.0	120.0	-1.31	-0.16	0.6	17	8	9	-0.179	-0.127
MA0098.2	Ets1	6.0	27.0	66.0	-0.34	1.96	3.32	18	12	6	1.121	1.08
MA0660.1	MEF2B	0.0	24.0	50.0	-0.0	0.37	1.69	11	8	3	0.584	0.519
MA0609.1	Crem	22.0	74.0	133.1	-0.72	0.21	1.48	18	9	9	0.008	0.58
MA1580.1	ZBTB32	0.0	11.0	30.0	-0.0	1.03	2.33	10	8	2	0.398	0.869
MA0144.1	Stat3	0.0	0.0	22.0	0.0	-0.0	0.0	7	5	2	2.425	1.249
MA1484.1	ETS2	0.0	12.0	41.0	-0.0	1.72	3.37	13	12	1	1.3	1.115
MA0807.1	TBX5	21.0	74.0	129.0	-1.51	-0.21	0.61	18	7	11	-0.513	-0.191
MA0637.1	CENPB	14.0	51.0	113.0	-0.16	1.12	2.51	19	12	7	0.325	0.587
MA1509.1	IRF6	0.0	17.0	43.0	-2.04	-0.81	0.14	11	4	7	-0.344	-0.626
MA0160.1	NR4A2	0.0	0.0	32.0	-0.89	-0.0	0.43	8	5	3	0.381	-0.254
MA0882.1	DLX6	11.0	50.0	100.0	-1.76	-0.45	0.39	16	6	10	-0.167	-0.302
MA0524.2	TFAP2C	0.0	26.0	57.0	-2.31	-0.76	0.0	13	3	10	-0.713	-0.387
MA1152.1	SOX15	0.0	18.0	46.0	0.0	-0.74	0.0	11	4	7	-0.886	-0.72
MA0143.4	SOX2	0.0	9.0	29.0	-2.53	-1.23	0.0	10	2	8	-0.73	-1.009
MA1113.1	PBX2	11.0	51.0	102.0	-1.65	-0.42	0.39	16	7	9	-0.417	-0.567
MA0492.1	JUND(var.2)	7.0	51.0	98.0	-2.0	-0.42	0.0	16	5	11	-0.579	-0.255
MA1560.1	SOHLH2	0.0	19.0	49.0	-0.1	0.67	1.93	11	7	4	0.293	0.855
MA0147.3	MYC	16.0	63.0	111.0	-0.48	0.28	1.59	17	10	7	0.2	0.241
MA1568.1	TCF21(var.2)	14.0	53.0	103.0	-0.22	0.58	2.07	17	11	6	0.583	0.346
MA0886.1	EMX2	0.0	32.0	62.0	-1.26	0.23	0.6	12	6	6	0.068	-0.317
MA0885.1	Dlx2	0.0	37.0	73.0	-1.31	0.26	0.72	13	7	6	0.079	-0.327
MA0141.3	ESRRB	0.0	36.0	66.0	-0.71	-0.09	1.08	12	6	6	-0.023	0.027
MA0162.4	EGR1	0.0	36.0	80.0	-0.56	0.76	2.07	15	8	7	0.254	0.721
MA0898.1	Hmx3	30.0	99.0	153.0	-1.34	-0.08	0.8	20	9	11	-0.247	0.033
MA0472.1	EGR2	30.0	94.5	168.0	-0.28	0.52	2.0	22	14	8	0.296	0.453
MA0693.2	VDR	0.0	0.0	15.0	-0.0	-0.0	1.8	7	6	1	0.505	0.855
MA1419.1	IRF4	0.0	20.0	45.0	-1.33	-0.35	0.24	10	4	6	-0.138	-0.667
MA0070.1	PBX1	0.0	0.0	36.0	-1.49	0.0	0.06	9	3	6	-0.226	-0.91
MA0158.2	HOXA5	0.0	0.0	33.0	-1.68	0.0	0.0	9	3	6	-1.203	-0.605
MA0910.2	HOXD8	0.0	40.0	82.0	-1.67	-0.36	0.41	14	6	8	-0.18	-0.164
MA0711.1	OTX1	0.0	0.0	24.0	0.0	0.0	0.0	7	2	5	-0.265	-0.302
MA0007.1	Ar	102.5	219.5	330.0	-0.71	0.24	1.62	31	16	15	0.151	0.143
MA0508.2	PRDM1	0.0	59.0	93.0	-1.11	-0.02	1.02	15	6	9	-0.424	0.179
MA1594.1	ZNF382	0.0	20.0	45.2	-0.49	0.61	1.79	11	6	5	0.125	0.985
MA0733.1	EGR4	28.0	81.0	151.0	-0.75	-0.64	2.06	21	10	11	-0.071	0.438
MA0041.1	Foxd3	0.0	0.0	41.0	-0.77	-0.0	0.55	9	5	4	0.274	-0.11
MA0604.1	Atf1	0.0	48.0	95.0	-0.35	0.3	1.73	15	10	5	0.333	0.097
MA0599.1	KLF5	6.0	41.0	88.0	-0.28	0.79	2.35	16	10	6	1.177	0.673
MA0514.1	Sox3	0.0	11.5	36.0	-2.35	-0.99	0.0	10	2	8	-1.257	-0.982
MA0612.1	EMX1	0.0	22.0	50.0	-1.56	-0.48	0.22	11	4	7	-0.162	-0.438
MA0102.2	CEBPA	0.0	0.0	39.0	-0.3	-0.0	1.23	9	5	4	0.66	0.139
MA1557.1	SMAD5	0.0	0.0	0.0	0.0	-0.0	0.0	5	4	1	0.338	1.204
MA1478.1	DMRTA2	21.0	69.0	121.0	-0.78	-0.14	1.28	17	8	9	-0.145	0.237
MA0692.1	TFEB	12.0	58.0	110.0	-0.14	0.64	2.28	18	12	6	0.757	0.486
MA0153.1	HNF1B	9.0	47.0	94.0	-0.3	0.56	1.89	16	10	6	0.351	0.76
MA0052.2	MEF2A	0.0	31.0	75.0	-0.11	0.75	2.34	14	9	5	0.48	0.363
MA0033.1	FOXL1	0.0	22.0	50.0	-0.0	0.48	1.82	11	8	3	0.991	0.574
MA0114.4	HNF4A	0.0	50.0	90.0	-0.63	0.24	1.42	15	8	7	0.022	0.269
MA0477.1	FOSL1	0.0	0.0	28.0	-0.0	-0.0	1.93	9	6	3	0.881	0.699
MA1566.1	TBX3	31.0	96.0	156.0	-1.36	0.13	0.82	20	10	10	0.077	-0.064
MA0154.2	EBF1	18.0	60.0	118.6	-1.95	-0.57	0.35	18	7	11	-1.037	-0.515
MA0910.1	Hoxd8	0.0	29.0	66.0	0.0	0.85	2.45	14	10	4	0.636	0.514
MA0004.1	Arnt	0.0	12.0	34.0	-0.0	0.94	2.27	10	8	2	2.044	1.365
MA0145.1	Tcfcp2l1	48.0	130.0	199.0	-0.72	0.09	1.23	23	13	10	0.182	-0.062
MA0117.1	Mafb	0.0	0.0	31.0	-0.0	-0.0	1.34	8	5	3	0.664	0.576
MA0685.1	SP4	20.0	72.0	131.0	-1.47	-0.25	0.62	18	9	9	-0.115	-0.276
MA0478.1	FOSL2	0.0	28.5	63.5	-0.15	0.63	2.07	13	9	4	0.127	0.346
MA0706.1	MEOX2	0.0	45.0	77.0	-0.88	0.01	1.02	13	7	6	0.177	-0.147
MA0813.1	TFAP2B(var.3)	0.0	40.0	77.0	-1.81	-0.36	0.35	14	5	9	-0.255	-0.152
MA0913.2	HOXD9	0.0	39.0	66.0	-0.96	-0.0	0.87	12	6	6	0.087	0.449
MA0614.1	Foxj2	0.0	0.0	9.0	0.0	0.0	0.0	6	2	4	-0.993	-0.792
MA1128.1	FOSL1::JUN	24.0	81.5	127.0	-1.41	-0.06	0.7	18	6	12	-0.193	0.018
MA0888.1	EVX2	0.0	26.0	47.0	-0.78	0.06	0.67	10	5	5	0.092	-0.061
MA0090.3	TEAD1	21.0	71.0	136.0	-2.06	-0.48	0.26	19	7	12	-0.113	-0.099
MA0132.1	Pdx1	0.0	0.0	29.0	-0.32	0.0	0.1	7	3	4	-0.613	0.101
MA1111.1	NR2F2	0.0	34.0	71.0	-0.14	0.38	2.15	13	9	4	0.194	-0.052
MA0442.1	SOX10	0.0	0.0	41.0	-0.81	-0.0	0.62	9	5	4	0.223	-0.147
MA1524.1	MSGN1	0.0	36.0	76.0	-1.69	-0.52	0.54	14	7	7	-0.045	-0.375
MA0518.1	Stat4	0.0	41.0	78.0	-0.71	0.12	1.39	13	8	5	0.164	0.217
MA0098.3	ETS1	0.0	15.0	42.0	0.0	1.48	2.88	13	10	3	0.732	0.989
MA0621.1	mix-a	0.0	26.0	51.0	0.0	-0.06	0.0	10	5	5	-0.172	-0.081
MA0814.1	TFAP2C(var.2)	0.0	16.0	42.0	-2.26	-0.88	0.0	11	3	8	-0.504	-0.678
MA0852.1	Foxk1	0.0	48.0	93.0	-0.44	0.3	1.58	15	9	6	0.303	0.325
MA0069.1	PAX6	52.0	138.0	230.0	0.0	0.47	2.15	26	17	9	0.502	0.218
MA0704.1	Lhx4	0.0	0.0	29.0	-1.93	0.0	0.0	9	3	6	-0.735	-0.759
MA1483.1	ELF2	0.0	25.0	58.0	0.0	1.07	0.0	14	10	4	0.344	0.686
MA0498.1	Meis1	1.0	43.0	92.0	-2.94	-0.95	-0.04	17	4	13	-0.341	-0.403
MA0037.1	GATA3	0.0	0.0	27.0	0.0	0.0	0.0	7	3	4	-0.024	-0.013
MA1503.1	HOXB9	0.0	31.0	58.0	-0.95	-0.07	0.71	11	5	6	-0.483	-0.206
MA1421.1	TCF7L1	0.0	0.0	38.0	-1.05	0.0	0.43	9	4	5	-0.251	-0.378
MA0526.3	USF2	59.0	149.0	230.0	-1.23	-0.14	0.75	25	12	13	-0.008	-0.059
MA0867.2	SOX4	0.0	14.0	45.0	-3.04	-1.56	0.0	13	2	11	-0.976	-0.806
MA1495.1	HOXA1	0.0	25.0	54.0	-1.45	-0.32	0.32	11	4	7	-0.696	-0.253
MA0063.2	NKX2-5	0.0	12.0	34.0	-2.93	-1.72	0.0	13	3	10	-0.517	-0.965
MA0770.1	HSF2	0.0	0.0	25.0	-0.78	0.0	0.01	7	3	4	-0.397	-1.078
MA0743.1	SCRT1	41.0	108.0	188.0	-1.93	-0.44	0.12	23	8	15	-0.477	-0.227
MA0682.2	PITX1	0.0	0.0	0.0	0.0	0.0	0.0	4	2	2	-0.218	-0.245
MA0710.1	NOTO	0.0	45.0	81.0	-0.86	0.01	1.12	13	7	6	0.054	0.077
MA1539.1	NR2F6(var.3)	2.0	44.0	84.0	-1.89	-0.44	0.34	15	5	10	-0.131	0.021
MA0079.3	SP1	0.0	44.0	80.0	-0.56	0.23	1.39	14	7	7	0.086	0.153
MA0039.1	Klf4	0.0	0.0	24.0	-2.23	0.0	0.0	9	2	7	-0.293	-0.65
MA0109.1	HLTF	17.0	61.0	104.0	-1.31	-0.14	0.79	16	7	9	-0.139	-0.25
MA0731.1	BCL6B	0.0	0.0	0.0	0.0	0.0	0.0	5	0	5	-1.333	-1.524
MA1556.1	RXRG(var.2)	15.0	55.0	107.0	-0.3	0.51	1.89	17	10	7	0.17	0.465
MA0883.1	Dmbx1	0.0	38.0	76.0	-0.37	0.44	1.79	14	9	5	0.275	0.253
MA0680.1	PAX7	0.0	0.0	0.0	0.0	-0.0	0.0	5	3	2	0.773	-0.121
MA0258.1	ESR2	57.0	145.5	215.0	-1.1	-0.05	0.88	24	11	13	-0.128	-0.12
MA1630.1	Znf281	0.0	36.0	63.0	-1.15	-0.09	0.66	12	5	7	-0.698	-0.15
MA0764.1	ETV4	3.0	31.0	72.0	-0.0	1.25	2.78	16	11	5	0.968	0.804
MA0678.1	OLIG2	0.0	34.0	69.0	-1.55	-0.38	0.39	13	6	7	-0.317	-0.59
MA0075.2	Prrx2	0.0	33.0	70.0	-1.65	-0.42	0.2	13	4	9	-0.079	-0.302
MA0909.1	HOXD13	0.0	0.0	0.0	0.0	-0.0	0.0	5	3	2	0.487	1.434
MA0058.1	MAX	18.0	73.0	120.0	-1.22	-0.06	0.87	17	8	9	-0.292	0.138
MA1564.1	SP9	14.0	59.0	107.0	-0.68	-0.19	1.37	16	8	8	-0.008	0.482
MA1150.1	RORB	26.0	80.0	151.1	-0.13	0.66	2.21	21	14	7	0.378	0.295
MA0703.2	LMX1B	0.0	0.0	32.0	-0.81	0.0	0.19	8	4	4	-0.502	-0.405
MA1148.1	PPARA::RXRA	35.0	95.0	169.1	-0.41	0.72	2.28	23	13	10	0.453	0.373
MA1108.1	MXI1	11.0	53.0	105.0	-0.49	0.36	1.67	16	8	8	0.292	0.409
MA0481.3	FOXP1	0.0	43.0	82.0	-0.51	0.26	1.67	14	9	5	0.258	0.04
MA0068.1	Pax4	117.0	247.5	358.0	-0.59	0.26	1.58	33	17	16	0.221	0.09
MA1563.1	SOX18	0.0	0.0	0.0	0.0	0.0	0.0	5	0	5	-0.735	-1.034
MA0162.3	EGR1	21.0	67.0	122.1	-0.67	0.19	1.42	17	10	7	0.042	0.156
MA0080.5	SPI1	36.0	101.0	171.0	-1.53	-0.21	0.54	21	8	13	-0.174	-0.152
MA0025.2	NFIL3	0.0	47.0	92.0	-0.46	0.34	1.56	15	8	7	0.044	0.364
MA1619.1	Ptf1a(var.2)	0.0	43.0	86.0	-2.01	-0.48	0.0	15	4	11	-0.225	-0.272
MA0798.2	RFX3	10.0	53.0	107.0	-2.16	-0.58	0.19	17	6	11	-0.606	-0.254
MA0856.1	RXRG	15.0	62.0	99.0	-1.35	-0.12	0.74	16	7	9	-0.159	-0.056
MA0471.2	E2F6	17.0	55.5	117.0	-0.33	1.43	3.01	21	13	8	0.366	0.769
MA1498.1	HOXA7	0.0	14.0	37.0	-1.98	-0.77	0.0	10	3	7	-0.78	-0.524
MA0039.3	KLF4	0.0	47.0	87.0	-1.51	-0.34	0.61	15	7	8	-0.018	-0.242
MA0465.1	CDX2	0.0	0.0	40.0	-0.48	0.0	1.08	9	4	5	-0.14	0.637
MA0050.1	IRF1	0.0	0.0	35.0	-0.0	-0.0	1.69	9	6	3	1.348	1.058
MA0833.1	ATF4	0.0	42.0	80.0	-1.56	-0.29	0.44	14	6	8	-0.108	-0.269
MA0506.1	NRF1	0.0	3.0	12.0	-0.0	1.9	2.97	10	9	1	0.801	0.844
MA0636.1	BHLHE41	0.0	24.5	66.0	0.3	1.61	3.46	16	13	3	1.138	1.2
MA0074.1	RXRA::VDR	0.0	31.0	66.0	-1.89	-0.51	0.26	13	5	8	-0.437	-0.664
MA0740.1	KLF14	11.0	56.0	94.0	-1.1	0.09	0.95	15	8	7	0.035	-0.048
MA0861.1	TP73	46.0	130.0	195.0	-0.81	0.09	1.23	23	13	10	0.018	0.018
MA1101.2	BACH2	11.0	51.0	100.0	-0.29	0.42	1.71	16	10	6	0.703	0.478
MA0814.2	TFAP2C(var.2)	7.0	40.0	85.0	-2.15	-0.83	0.28	16	6	10	-0.167	-0.537
MA0485.1	Hoxc9	0.0	27.0	55.0	-0.55	-0.23	1.27	11	5	6	-0.297	0.586
MA0087.1	Sox5	0.0	0.0	30.0	-1.8	0.0	0.0	9	3	6	-0.829	-0.846
MA1558.1	SNAI1	14.0	52.0	99.0	-2.04	-0.61	0.43	17	7	10	-0.095	-0.547
MA0676.1	Nr2e1	0.0	0.0	40.0	-1.45	0.0	0.03	9	3	6	-0.949	-0.577
MA0470.1	E2F4	16.0	55.5	110.0	-0.33	0.72	2.11	18	11	7	0.069	0.598
MA0745.1	SNAI2	0.0	17.0	43.0	-2.12	-0.81	0.2	11	4	7	-0.507	-0.597
MA0470.2	E2F4	21.0	64.0	114.0	-0.53	0.26	1.51	17	10	7	0.955	0.262
MA0594.2	HOXA9	0.0	13.0	37.0	-2.43	-1.12	0.0	11	3	8	-0.29	-0.531
MA0103.1	ZEB1	0.0	26.5	48.0	-0.81	0.04	0.86	10	5	5	0.242	-0.262
MA0486.2	HSF1	0.0	0.0	42.0	-0.91	-0.0	0.51	9	5	4	0.267	-0.931
MA1132.1	JUN::JUNB	0.0	43.0	77.1	-0.88	-0.06	1.14	13	6	7	-0.144	0.166
MA0716.1	PRRX1	0.0	21.0	47.0	-1.46	-0.29	0.3	10	4	6	-0.397	-0.354
MA1644.1	NFYC	1.0	30.0	72.0	-2.92	-1.31	-0.06	16	4	12	-0.298	-0.64
MA0774.1	MEIS2	0.0	0.0	35.0	-1.41	0.0	0.14	9	4	5	-0.534	-0.584
MA1135.1	FOSB::JUNB	0.0	22.0	47.0	-1.44	-0.24	0.22	10	3	7	-0.56	-0.226
MA0509.1	Rfx1	0.0	32.0	68.0	-1.84	-0.46	0.27	13	5	8	-0.436	-0.273
MA1463.1	ARGFX	0.0	29.0	56.0	-0.57	-0.14	1.23	11	5	6	-0.385	-0.007
MA0687.1	SPIC	13.0	67.0	107.0	-1.15	-0.02	0.89	16	8	8	-0.117	0.141
MA0871.2	TFEC	13.0	49.0	97.1	-0.4	0.49	1.75	16	9	7	0.221	0.626
MA1533.1	NR1I2	19.0	66.0	122.0	-2.09	-0.61	0.22	19	7	12	-0.503	-0.301
MA1508.1	IKZF1	6.0	34.5	81.1	-0.31	1.08	2.53	16	10	6	0.233	0.76
MA0624.1	NFATC1	0.0	39.5	87.0	-1.85	-0.61	0.5	15	7	8	-0.208	-0.507
MA0602.1	Arid5a	0.0	31.0	68.0	-0.51	0.51	1.68	13	7	6	0.054	0.822
MA0473.2	ELF1	11.0	47.0	98.0	-0.34	0.79	2.29	17	10	7	0.359	0.677
MA1628.1	Zic1::Zic2	0.0	57.0	97.1	-0.77	0.06	1.2	15	8	7	0.161	-0.229
MA0071.1	RORA	17.0	68.5	116.0	-0.62	0.15	1.48	17	11	6	0.134	-0.077
MA0104.3	Mycn	3.0	52.5	92.0	-0.65	0.17	1.39	15	8	7	0.096	0.246
MA0900.2	HOXA2	0.0	0.0	32.0	0.0	0.0	0.0	8	4	4	-0.189	-0.391
MA0608.1	Creb3l2	2.9	48.0	92.0	-0.57	0.31	1.44	15	8	7	0.261	0.586
MA0866.1	SOX21	0.0	0.0	31.0	0.0	-0.0	0.0	8	4	4	0.23	-0.155
MA0860.1	Rarg(var.2)	0.0	0.0	39.0	-0.22	-0.0	1.29	9	5	4	0.066	0.537
MA1578.1	VEZF1	10.0	47.0	94.0	-0.45	0.56	1.89	16	9	7	0.164	0.56
MA0491.2	JUND	26.0	80.0	140.0	-0.34	0.46	1.89	20	12	8	0.043	0.185
MA1138.1	FOSL2::JUNB	0.0	25.0	48.0	-1.14	-0.1	0.48	10	3	7	-0.69	-0.171
MA1103.2	FOXK2	0.0	46.0	83.0	-0.61	0.17	1.56	14	9	5	0.092	-0.242
MA0872.1	TFAP2A(var.3)	5.0	43.0	89.0	-2.49	-0.71	0.04	16	5	11	-0.375	-0.154
MA0718.1	RAX	0.0	32.0	57.0	-0.83	0.03	0.83	11	6	5	0.044	-0.285
MA1124.1	ZNF24	0.0	17.0	42.0	-1.69	-0.55	0.16	10	4	6	-0.166	-0.742
