Merged motif (Total sequences: 953)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
HOXD8$MA0910.2|HOXB8$MA1502.1|HOXB4$MA1499.1|HOXC4$MA1504.1|HOXB6$MA1500.1|HOXD4$MA1507.1|Barhl1$MA0877.1|HOXA7$MA1498.1|HOXA4$MA1496.1|RAX$MA0718.1|HOXC8$MA1505.1|HOXA1$MA1495.1|VAX1$MA0722.1|MNX1$MA0707.1|ISX$MA0654.1|HOXB2$MA0902.2|Msx3$MA0709.1|PDX1$MA0132.2|Lhx8$MA0705.1|VAX2$MA0723.1|Dlx2$MA0885.1|POU6F1(var.2)$MA1549.1|LHX2$MA0700.2|BARX1$MA0875.1|HOXB5$MA0904.2|GBX2$MA0890.1|HESX1$MA0894.1|HOXA6$MA1497.1|LBX2$MA0699.1|Lhx4$MA0704.1|MSX2$MA0708.1|EMX1$MA0612.2|MSX1$MA0666.1|NKX6-2$MA0675.1|HOXD3$MA0912.2|VSX1$MA0725.1|LHX9$MA0701.1|TLX2$MA1577.1|LHX1$MA1518.1|GSX2$MA0893.2|LMX1B$MA0703.1|LHX5$MA1519.1|POU6F2$MA0793.1|Dlx3$MA0880.1|Shox2$MA0720.1|DLX5$MA1476.1|DRGX$MA1481.1|NKX6-1$MA0674.1|PRRX1$MA0716.1|EN1$MA0027.2|SHOX$MA0630.1|Dlx4$MA0881.1|RAX2$MA0717.1|UNCX$MA0721.1|Prrx2$MA0075.2|EN2$MA0642.1|LMX1A$MA0702.1|BSX$MA0876.1|DLX6$MA0882.1|HOXA2$MA0900.2|HOXA5$MA0158.2|Hoxb5$MA0904.1|PRRX2$MA0075.3|ALX3$MA0634.1|LHX9$MA0701.2|MIXL1$MA0662.1|EMX1$MA0612.1|EMX2$MA0886.1|Nobox$MA0125.1|VSX2$MA0726.1|ARGFX$MA1463.1|LMX1A$MA0702.2|Hoxd3$MA0912.1|NOTO$MA0710.1|Alx1$MA0854.1|MEOX2$MA0706.1|GBX1$MA0889.1|HOXB7$MA1501.1|GSX2$MA0893.1|ESX1$MA0644.1|Pdx1$MA0132.1|MEOX1$MA0661.1|POU6F1$MA0628.1|GSX1$MA0892.1|LMX1B$MA0703.2|Alx4$MA0853.1|Dlx1$MA0879.1|LHX2$MA0700.1|HOXB2$MA0902.1|EVX2$MA0888.1|PAX4$MA0068.2|EVX1$MA0887.1|HOXA2$MA0900.1|HOXB3$MA0903.1|Prrx2$MA0075.1|LHX6$MA0658.1|mix-a$MA0621.1|LBX1$MA0618.1	2527.93	3597.48	4749.47	-2.84	-1.0	0.15	128	40	88	-0.404	-0.411
Foxo1$MA0480.1|FOXP2$MA0593.1|FOXL1$MA0033.2|FOXO4$MA0848.1|FOXO6$MA0849.1|FOXP3$MA0850.1|FOXP1$MA0481.2|FOXP1$MA0481.3|FOXI1$MA0042.2|FOXA3$MA1683.1|FOXA1$MA0148.3|FOXD2$MA0847.1|FOXA2$MA0047.3|FOXP1$MA0481.1|Foxa2$MA0047.2|FOXN3$MA1489.1|FOXD1$MA0031.1|Foxl2$MA1607.1|FOXO3$MA0157.2|FOXK2$MA1103.1|Foxj3$MA0851.1|FOXK2$MA1103.2|FOXC2$MA0846.1|Foxf1$MA1606.1|FOXA1$MA0148.4|Foxj2$MA0614.1|FOXK1$MA0852.2|Foxk1$MA0852.1|FOXG1$MA0613.1|FOXB1$MA0845.1|FOXD2$MA0847.2|FOXF2$MA0030.1|FOXA1$MA0148.2|FOXA1$MA0148.1|FOXC1$MA0032.2	3843.75	5311.84	6649.79	-0.41	0.49	2.02	147	88	59	0.359	0.388
TBX6$MA1567.1|TBX4$MA0806.1|TBX3$MA1566.1|MGA$MA0801.1|TBX5$MA0807.1|TBX1$MA0805.1|TBX2$MA0688.1|TBR1$MA0802.1|TBX18$MA1565.1|TBX21$MA0690.1|TBX15$MA0803.1|EOMES$MA0800.1|Tbxt$MA0009.1|TBX20$MA0689.1	3533.36	4905.82	6430.42	0.24	1.66	3.95	171	105	66	0.259	0.35
ZBTB7B$MA0694.1|ZBTB7C$MA0695.1|ZBTB7A$MA0750.1	6469.73	8766.5	10520.47	-0.73	0.14	1.23	189	99	90	0.088	0.053
ETV4$MA0764.1|ETV1$MA0761.1|ELK3$MA0759.1|SPIB$MA0081.2|ETV5$MA0765.2|Gabpa$MA0062.2|ETV5$MA0765.1|ELK1$MA0028.2|ETS1$MA0098.3|ETS2$MA1484.1|FEV$MA0156.2|ELF5$MA0136.2|ZBTB7A$MA0750.2|Spi1$MA0080.3|EHF$MA0598.3|ETV6$MA0645.1|ETV2$MA0762.1|ELF4$MA0641.1|ERF$MA0760.1|ERG$MA0474.2|SPI1$MA0080.5|ELF1$MA0473.2|FLI1$MA0475.2|ELF1$MA0473.1|ELK4$MA0076.1|ELF2$MA1483.1|ELK4$MA0076.2|ETV3$MA0763.1|ELK1$MA0028.1|ELF5$MA0136.1|EHF$MA0598.2|ELF3$MA0640.1|FLI1$MA0475.1|FEV$MA0156.1|ELF3$MA0640.2|ETV1$MA0761.2|ELF1$MA0473.3|GABPA$MA0062.3|Ets1$MA0098.2|Erg$MA0474.1|SPI1$MA0080.2|ETS1$MA0098.1|GABPA$MA0062.1|IKZF1$MA1508.1|EHF$MA0598.1|ETV4$MA0764.2	4756.71	6430.21	8350.18	5.6	9.06	13.22	218	161	57	0.948	0.973
Myb$MA0100.2	2773.2	3888.0	5137.4	-0.42	0.8	2.56	134	71	63	0.053	0.267
NFIC$MA0161.1|NFIX$MA0671.1|NFIC$MA0161.2|NFIA$MA0670.1	1746.82	2577.25	3564.88	-5.38	-2.73	-0.73	82	23	59	-0.513	-0.669
BARHL1$MA0877.2|BARHL2$MA0635.1	2974.2	4299.0	5377.1	-1.44	-0.2	0.68	127	61	66	-0.035	-0.077
ESRRB$MA0141.3|NR4A1$MA1112.1|Esrra$MA0592.2|Nr5a2$MA0505.1|NR4A1$MA1112.2|Esrrb$MA0141.2|ESRRA$MA0592.1|NR2F2$MA1111.1|NR5A1$MA1540.1|Esrrb$MA0141.1|ESRRA$MA0592.3|Esrrg$MA0643.1	5587.37	7597.62	9151.41	-1.1	-0.05	0.98	180	87	93	-0.045	-0.09
NFIX(var.2)$MA1528.1|NFIC(var.2)$MA1527.1|NFIC::TLX1$MA0119.1|NFIB$MA1643.1	5604.65	7682.12	9497.4	-2.28	-0.68	0.44	189	85	104	-0.162	-0.222
TFDP1$MA1122.1|E2F4$MA0470.1|E2F6$MA0471.1|E2F3$MA0469.1|E2F6$MA0471.2|E2F1$MA0024.2	5894.48	7968.92	9653.22	-0.64	0.19	1.43	199	111	88	0.117	0.097
XBP1$MA0844.1|ATF6$MA1466.1|CREB3L4$MA1474.1|CREB3$MA0638.1|CREB3L1$MA0839.1	6310.8	8313.3	10631.06	0.78	2.59	5.34	231	144	87	0.405	0.483
HMBOX1$MA0895.1	2511.6	3579.5	4835.2	-0.6	1.72	3.93	136	74	62	0.27	0.309
ONECUT1$MA0679.2|ONECUT1$MA0679.1|ONECUT2$MA0756.1|ONECUT3$MA0757.1	6066.4	8128.25	9962.05	-1.58	-0.3	0.74	207	89	118	-0.307	-0.217
IRF8$MA0652.1|STAT1::STAT2$MA0517.1|IRF1$MA0050.2|IRF4$MA1419.1|STAT1$MA0137.1|IRF9$MA0653.1|IRF1$MA0050.1|IRF7$MA0772.1|IRF5$MA1420.1|IRF3$MA1418.1|IRF2$MA0051.1	5242.7	7025.18	9058.78	5.44	8.95	13.07	213	146	67	1.438	1.278
TGIF2LY$MA1572.1|PKNOX2$MA0783.1|TGIF1$MA0796.1|TGIF2LX$MA1571.1|PKNOX1$MA0782.1|TGIF2$MA0797.1	3600.85	5144.33	6235.65	-1.07	0.03	0.94	170	87	83	0.073	-0.06
TEAD1$MA0090.2|TEAD4$MA0809.1|TEAD4$MA0809.2|TEAD1$MA0090.1|TEAD1$MA0090.3|TEAD3$MA0808.1|TEAD2$MA1121.1	6246.17	8290.21	10229.51	-2.34	-0.59	0.5	189	78	111	-0.091	-0.316
TFCP2$MA0145.3|GRHL1$MA0647.1|GRHL2$MA1105.1	4715.4	6410.17	8014.53	-0.16	0.96	2.97	160	94	66	0.311	0.3
PAX1$MA0779.1|PAX9$MA0781.1	6493.4	8409.25	10778.85	0.3	1.98	4.34	230	129	101	0.228	0.365
FOXC1$MA0032.1	2192.5	3148.5	4186.8	-0.7	-0.39	1.79	117	58	59	-0.044	0.12
RUNX2$MA0511.2|RUNX3$MA0684.1|RUNX1$MA0002.2|RUNX1$MA0002.1|RUNX2$MA0511.1	4600.26	6302.5	7950.64	-0.41	0.67	2.5	144	82	62	0.176	0.321
CEBPA$MA0102.4|CEBPA$MA0102.3|CEBPB$MA0466.1|CEBPD$MA0836.2	5447.4	7362.5	8991.65	-1.46	-0.23	0.54	195	95	100	-0.046	-0.111
TFAP2A(var.2)$MA0810.1|TFAP2B$MA0811.1|TFAP2C$MA0524.2	5012.3	6931.67	8349.67	-0.79	0.16	1.36	170	89	81	0.064	0.105
PRDM1$MA0508.1	8048.8	10552.5	13453.4	0.43	2.16	4.73	230	137	93	0.309	0.381
RXRG$MA0856.1|RXRB$MA0855.1|Rxra$MA0512.2|HNF4A$MA0114.1|PPARG::RXRA$MA0065.1|Nr2f6$MA0677.1|THRB$MA1574.1|PPARD$MA1550.1|Pparg::Rxra$MA0065.2|NR2C2$MA0504.1|HNF4G$MA0484.1|NR2F1(var.2)$MA1537.1|HNF4A$MA0114.2	7460.43	9777.69	11916.81	-0.78	0.43	1.86	184	101	83	0.182	0.417
Stat5a::Stat5b$MA0519.1|Stat5b$MA1625.1|Stat5a$MA1624.1|Stat3$MA0144.1|STAT1$MA0137.3|Stat4$MA0518.1|STAT1$MA0137.2|STAT3$MA0144.2	4610.16	6320.19	7796.69	-1.53	-0.27	0.96	124	54	70	-0.315	-0.378
NR1D2$MA1532.1|NR1D1$MA1531.1	8085.85	10679.5	12798.05	-0.8	0.18	1.36	221	111	110	0.007	0.109
ZNF528$MA1597.1	8853.5	11461.0	13439.0	-0.65	0.16	1.38	217	112	105	0.04	0.038
CUX1$MA0754.1|CUX2$MA0755.1	3417.4	4902.25	5988.9	-1.06	-0.15	1.1	140	66	74	-0.049	-0.13
RARB(var.3)$MA1552.1|RARG(var.3)$MA1553.1|RXRB(var.2)$MA1555.1|RXRG(var.2)$MA1556.1	5369.12	7198.62	8877.62	-0.68	0.43	1.75	189	103	86	0.207	0.128
Zfx$MA0146.2|Zfx$MA0146.1	4987.55	6839.25	8283.3	-1.4	-0.17	0.65	168	80	88	-0.058	-0.008
ISL2$MA0914.1|NKX2-3$MA0672.1|NKX3-2$MA0122.2|Nkx3-1$MA0124.2|NKX2-8$MA0673.1|Nkx3-2$MA0122.3	4055.18	5631.92	7023.9	-0.83	0.07	1.34	127	59	68	-0.073	-0.148
MEF2C$MA0497.1|MEF2A$MA0052.4|MEF2D$MA0773.1|MEF2A$MA0052.3|MEF2B$MA0660.1|MEF2A$MA0052.2|MEF2A$MA0052.1	4414.87	5984.79	7663.87	-0.36	0.74	2.46	177	97	80	0.173	0.238
CREB1$MA0018.2|Atf1$MA0604.1|JUND(var.2)$MA0492.1|FOSL1::JUND(var.2)$MA1143.1|CREB1$MA0018.4|JUN$MA0488.1|GMEB2$MA0862.1|CREB3L4(var.2)$MA1475.1|Crem$MA0609.1|ATF2$MA1632.1|FOS::JUN(var.2)$MA1126.1|CREM$MA0609.2|ATF7$MA0834.1|CREB1$MA0018.3|JUNB(var.2)$MA1140.1|FOSB::JUN$MA1127.1|JUNB(var.2)$MA1140.2|JUN::JUNB(var.2)$MA1133.1|Gmeb1$MA0615.1|FOSL2::JUND(var.2)$MA1145.1|FOSL2::JUN(var.2)$MA1131.1|FOSL1::JUN(var.2)$MA1129.1|FOSL2::JUNB(var.2)$MA1139.1|Creb5$MA0840.1|ATF3$MA0605.2|FOSB::JUNB(var.2)$MA1136.1|JDP2(var.2)$MA0656.1	6056.7	8121.96	9880.54	-1.03	0.04	1.29	139	80	59	0.227	0.276
SOX9$MA0077.1|Sox17$MA0078.1|SOX2$MA0143.4|SOX15$MA1152.1|SOX13$MA1120.1|SOX8$MA0868.2|SOX4$MA0867.2|Sox6$MA0515.1|Sox3$MA0514.1|SOX10$MA0442.2	2714.84	3894.55	5115.22	-2.95	-1.07	0.1	120	41	79	-0.503	-0.382
PBX3$MA1114.1|PBX2$MA1113.1|PKNOX1$MA0782.2	7533.57	9799.33	12260.37	-0.09	1.03	2.95	226	131	95	0.14	0.132
Egr1$MA0162.1|EGR2$MA0472.1|EGR4$MA0733.1|EGR1$MA0162.4|EGR2$MA0472.2|EGR3$MA0732.1|EGR1$MA0162.3	6741.8	9024.14	10907.83	-0.8	0.26	1.5	173	98	75	0.287	0.304
Hmx3$MA0898.1|Hmx2$MA0897.1|Hmx1$MA0896.1	9207.43	11887.83	14711.9	-3.16	-1.14	-0.01	237	101	136	-0.247	-0.206
VDR$MA0693.2	1425.3	2220.5	3082.2	0.41	2.04	4.63	111	67	44	0.231	0.243
PITX2$MA1547.1|OTX2$MA0712.2|GSC$MA0648.1|Pitx1$MA0682.1|PITX3$MA0714.1|OTX2$MA0712.1|GSC2$MA0891.1|PITX1$MA0682.2|OTX1$MA0711.1	3407.81	4750.22	6014.94	-1.93	-0.42	0.35	132	52	80	-0.154	-0.164
SMAD5$MA1557.1|SMAD3$MA0795.1	2383.95	3491.75	4550.05	-1.82	-0.36	0.49	128	57	71	-0.082	-0.219
DMRT3$MA0610.1|DMRTC2$MA1479.1|DMRTA2$MA1478.1	4972.83	6855.5	8435.3	-2.25	-0.49	0.72	157	70	87	-0.154	-0.312
FOXL1$MA0033.1	1692.8	2576.5	3491.6	-2.65	-0.81	0.12	110	48	62	-0.238	-0.207
HNF4A$MA0114.4|HNF4G$MA0484.2	7268.85	9950.5	11599.65	-1.21	-0.02	0.9	199	98	101	-0.022	0.012
EBF1$MA0154.4|EBF1$MA0154.2	4875.6	6735.5	8459.65	-0.4	0.59	2.16	197	111	86	0.121	0.242
Hoxd8$MA0910.1	7460.5	9772.0	12255.6	-3.23	-1.15	-0.07	213	94	119	-0.189	-0.155
Tcfcp2l1$MA0145.1|Tcfcp2l1$MA0145.2	6996.25	9126.0	11176.85	-1.84	-0.4	0.46	198	97	101	-0.024	-0.139
Mafb$MA0117.1	2751.3	3909.5	5208.4	0.05	1.1	3.06	137	79	58	0.115	0.236
TFAP2B(var.3)$MA0813.1|TFAP2C(var.3)$MA0815.1|TFAP2A(var.3)$MA0872.1	2965.33	4173.0	5586.83	-0.06	1.07	3.07	147	84	63	0.337	0.227
Hoxd9$MA0913.1|CDX1$MA0878.1|HOXB13$MA0901.2|CDX2$MA0465.1|CDX2$MA0465.2|HOXA13$MA0650.2|HOXA10$MA0899.1|HOXD9$MA0913.2|HOXD13$MA0909.2|HOXA13$MA0650.1|HOXB13$MA0901.1|CDX4$MA1473.1|CDX1$MA0878.2|HOXD13$MA0909.1	3003.24	4286.43	5412.68	-1.56	-0.26	0.73	128	51	77	-0.298	-0.231
Meis1$MA0498.1	6965.0	9083.0	11693.7	1.1	2.94	5.94	220	132	88	0.301	0.396
HOXC12$MA0906.1|HOXC11$MA0651.1|HOXC10$MA0905.1|Hoxa11$MA0911.1|HOXB9$MA1503.1|HOXC9$MA0485.2|HOXD10$MA1506.1|HOXD11$MA0908.1|HOXD12$MA0873.1	3944.34	5410.61	7044.94	0.12	1.46	3.68	174	102	72	0.354	0.292
LEF1$MA0768.1|Tcf7$MA0769.1|TCF7L2$MA0523.1|TCF7L1$MA1421.1	6669.5	8729.88	11019.88	-2.94	-1.0	0.12	243	104	139	-0.237	-0.221
HSF4$MA0771.1|HSF1$MA0486.1|HSF2$MA0770.1|HSF1$MA0486.2	4657.58	6385.5	8277.95	-3.73	-1.44	-0.2	179	74	105	-0.187	-0.334
SCRT1$MA0743.1|SCRT2$MA0744.2|SCRT2$MA0744.1|SCRT1$MA0743.2	7244.62	9565.62	11436.12	-1.17	-0.06	0.9	193	88	105	-0.054	-0.004
NR2F6(var.3)$MA1539.1|NR2F1(var.3)$MA1538.1|NR1H4::RXRA$MA1146.1|NR4A2::RXRA$MA1147.1	6972.52	9184.75	11073.85	-0.78	0.01	1.61	157	84	73	0.089	0.195
SP1$MA0079.3|SP2$MA0516.1	5201.9	7118.75	8536.65	-0.8	0.1	1.25	140	75	65	0.105	0.094
PAX3$MA0780.1|PAX7$MA0680.1	1659.4	2463.5	3367.9	-0.58	0.62	2.22	105	55	50	0.027	0.273
ESR2$MA0258.1|ESR1$MA0112.3|ESR2$MA0258.2|ESR1$MA0112.2	9649.4	12390.38	14747.38	-1.78	-0.36	0.33	254	115	139	-0.217	-0.097
Znf281$MA1630.1|Wt1$MA1627.1	4774.7	6404.5	8147.7	-0.5	0.78	2.58	151	82	69	0.127	0.285
RORB$MA1150.1|RORA(var.2)$MA0072.1|RORC$MA1151.1	4622.6	6375.83	7845.2	-1.09	-0.2	1.15	160	79	81	-0.008	0.094
NFIL3$MA0025.2|HLF$MA0043.3	6226.4	8419.0	9953.4	-1.2	-0.08	0.88	178	85	93	-0.04	-0.042
RFX2$MA0600.1|RFX4$MA0799.1|RFX5$MA0510.2|RFX3$MA0798.1|Rfx1$MA0509.1|RFX2$MA0600.2|RFX1$MA0509.2|RFX3$MA0798.2	6374.38	8507.25	10371.06	-0.48	0.34	1.71	248	138	110	0.111	0.131
ATF4$MA0833.1|ATF4$MA0833.2|CEBPG(var.2)$MA1636.1	8514.7	11127.83	13428.43	-1.99	-0.5	0.24	201	91	110	-0.086	-0.15
TP53$MA0106.2|TP53$MA0106.3|TP53$MA0106.1|TP63$MA0525.1|TP73$MA0861.1	8088.64	10580.7	12521.72	-1.05	-0.06	1.05	218	102	116	-0.066	-0.046
Hoxa9$MA0594.1|MEIS2(var.2)$MA1640.1|MEIS1(var.2)$MA1639.1|PBX2$MA1113.2|Hoxc9$MA0485.1	6273.92	8441.5	10292.76	-1.93	-0.42	0.54	172	77	95	-0.233	-0.317
E2F1$MA0024.3|E2F2$MA0864.2|E2F4$MA0470.2	7538.97	9767.33	12144.27	-2.69	-0.88	0.27	166	74	92	-0.232	-0.281
NFYC$MA1644.1|NFYA$MA0060.3	3220.8	4551.25	5866.55	-2.12	-0.58	0.34	143	63	80	-0.123	-0.21
SPI1$MA0080.4|SPIC$MA0687.1	5996.15	7926.5	10120.8	4.37	7.56	11.5	228	151	77	0.743	0.949
NR1I2$MA1533.1|Vdr$MA0693.1	8040.65	10450.75	13015.5	-2.96	-1.0	0.25	245	109	136	-0.142	-0.217
NFATC3$MA0625.1|NFATC1$MA0624.1|NFATC4$MA1525.1	4608.43	6258.83	7954.5	-0.22	0.86	2.68	169	94	75	0.071	0.185
Zic2$MA1629.1|Zic1::Zic2$MA1628.1	4145.1	5806.25	7308.05	-0.61	0.25	1.8	181	97	84	0.034	0.154
SOX21$MA0866.1|Sox1$MA0870.1	5422.6	7396.25	8901.4	-0.89	0.02	1.05	161	82	79	0.007	0.041
VEZF1$MA1578.1|ZNF740$MA0753.1|ZNF740$MA0753.2	3520.33	4967.67	6240.47	-1.18	-0.05	0.84	143	68	75	-0.093	-0.104
ZNF24$MA1124.1	5761.4	7636.0	9322.9	-1.73	-0.33	0.49	180	88	92	-0.042	-0.136
E2F8$MA0865.1|E2F7$MA0758.1	3592.15	5178.25	6467.3	-0.4	0.44	1.99	155	92	63	0.272	0.235
REST$MA0138.1|REST$MA0138.2	8820.15	11486.0	14259.95	-2.86	-0.99	0.18	219	99	120	-0.349	-0.262
YY2$MA0748.1|YY2$MA0748.2	7110.35	9423.5	11408.9	-1.98	-0.32	0.42	201	90	111	-0.153	-0.158
SREBF2$MA0596.1|SREBF1$MA0595.1	3707.05	5293.25	6550.1	-1.1	-0.12	1.0	142	70	72	-0.171	-0.058
CTCFL$MA1102.1|CTCFL$MA1102.2	5111.8	7000.75	8711.35	-0.83	0.16	1.34	183	97	86	0.045	0.159
Dmrt1$MA1603.1	5559.1	7458.0	9061.7	-0.52	0.14	1.37	175	97	78	0.107	-0.006
LIN54$MA0619.1	1054.3	1681.0	2406.8	0.11	1.13	3.25	92	57	35	0.326	0.19
Atf3$MA0605.1	4244.1	5652.5	7295.0	0.15	1.29	3.26	165	98	67	0.294	0.272
Myb$MA0100.1	2215.3	3395.5	4223.7	-0.83	0.06	1.24	117	65	52	0.107	-0.061
ZBTB12$MA1649.1	3092.9	4357.5	5635.9	-2.28	-0.64	0.59	140	68	72	-0.039	-0.18
HNF1B$MA0153.2|HNF1A$MA0046.2	5098.8	6907.5	8701.5	-0.48	0.51	2.2	159	84	75	0.147	0.263
Rarb$MA0857.1|Rarg$MA0859.1|RARA$MA0729.1|Nr2f6(var.2)$MA0728.1	4448.42	6204.25	7486.7	-0.82	0.04	1.16	154	81	73	0.088	0.153
Pou2f3$MA0627.1|POU5F1$MA1115.1|POU3F1$MA0786.1|POU2F3$MA0627.2|POU1F1$MA0784.1|POU3F3$MA0788.1|POU2F2$MA0507.1|POU5F1B$MA0792.1|POU2F1$MA0785.1|POU3F4$MA0789.1|POU3F2$MA0787.1	4557.01	6278.0	7671.16	-0.93	0.03	1.2	198	112	86	0.222	0.221
