Merged motif (Total sequences: 1000)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
ARGFX$MA1463.1|LHX2$MA0700.1|LHX9$MA0701.2|LBX2$MA0699.1|HOXA5$MA0158.2|Alx1$MA0854.1|Lhx8$MA0705.1|HOXB2$MA0902.2|HOXA4$MA1496.1|NKX6-3$MA1530.1|PRRX2$MA0075.3|DRGX$MA1481.1|EMX1$MA0612.2|NOTO$MA0710.1|Alx4$MA0853.1|VAX2$MA0723.1|LMX1B$MA0703.2|GBX1$MA0889.1|ALX3$MA0634.1|PAX4$MA0068.2|MEOX1$MA0661.1|ISX$MA0654.1|HOXD3$MA0912.2|Hoxd3$MA0912.1|EN1$MA0027.2|Shox2$MA0720.1|MSX1$MA0666.1|HOXA1$MA1495.1|UNCX$MA0721.1|RAX2$MA0717.1|GSX2$MA0893.2|HOXB5$MA0904.2|HOXA2$MA0900.2|Prrx2$MA0075.2|VAX1$MA0722.1|MIXL1$MA0662.1|VSX2$MA0726.1|EN2$MA0642.1|LHX5$MA1519.1|Prrx2$MA0075.1|HOXB4$MA1499.1|HOXD8$MA0910.2|Dlx1$MA0879.1|TLX2$MA1577.1|MEOX2$MA0706.1|HOXB6$MA1500.1|Arx$MA0874.1|VSX1$MA0725.1|HOXC4$MA1504.1|ESX1$MA0644.1|HESX1$MA0894.1|MSX2$MA0708.1|VENTX$MA0724.1|Dlx2$MA0885.1|PRRX1$MA0716.1|Msx3$MA0709.1|EVX1$MA0887.1|BSX$MA0876.1|GSX2$MA0893.1|HOXA2$MA0900.1|HOXB3$MA0903.1|HOXD4$MA1507.1|Lhx4$MA0704.1|HOXB7$MA1501.1|HOXB8$MA1502.1|GBX2$MA0890.1|GSX1$MA0892.1|POU6F2$MA0793.1|LMX1A$MA0702.2|DLX5$MA1476.1|HOXA7$MA1498.1|RAX$MA0718.1|NKX6-1$MA0674.1|NKX6-2$MA0675.1|LBX1$MA0618.1|POU6F1(var.2)$MA1549.1|Barhl1$MA0877.1|HOXB2$MA0902.1|LHX2$MA0700.2|EMX2$MA0886.1|LHX9$MA0701.1|PDX1$MA0132.2|LHX6$MA0658.1|POU6F1$MA0628.1|LHX1$MA1518.1|LMX1A$MA0702.1|HOXC8$MA1505.1|mix-a$MA0621.1|SHOX$MA0630.1|Nobox$MA0125.1|BARX1$MA0875.1|EVX2$MA0888.1|HOXA6$MA1497.1|Hoxb5$MA0904.1|Dlx4$MA0881.1|DLX6$MA0882.1|MNX1$MA0707.1|EMX1$MA0612.1|Dlx3$MA0880.1|LMX1B$MA0703.1	21866.68	26658.88	30791.35	-2.04	-0.51	0.49	281	114	167	-0.298	-0.348
FOXK2$MA1103.2|FOXI1$MA0042.2|FOXO6$MA0849.1|FOXO4$MA0848.1|FOXD2$MA0847.2|Foxo1$MA0480.1|FOXK1$MA0852.2|Foxl2$MA1607.1|FOXK2$MA1103.1|FOXP1$MA0481.3|FOXB1$MA0845.1|FOXD1$MA0031.1|FOXF2$MA0030.1|FOXA2$MA0047.3|Foxa2$MA0047.2|Foxf1$MA1606.1|FOXD2$MA0847.1|FOXA3$MA1683.1|FOXO3$MA0157.2|FOXA1$MA0148.2|FOXP1$MA0481.1|FOXA1$MA0148.1|FOXG1$MA0613.1|FOXP1$MA0481.2|Foxj3$MA0851.1|FOXC1$MA0032.2|FOXL1$MA0033.2|Foxk1$MA0852.1|FOXC2$MA0846.1|FOXO3$MA0157.1|FOXA1$MA0148.3|FOXP2$MA0593.1|FOXP3$MA0850.1|Foxj2$MA0614.1|FOXA1$MA0148.4	6153.09	8232.03	10000.84	-0.65	0.24	1.67	182	96	86	0.144	0.222
TBR1$MA0802.1|TBX3$MA1566.1|EOMES$MA0800.1|TBX4$MA0806.1|TBX6$MA1567.1|MGA$MA0801.1|TBX20$MA0689.1|TBX18$MA1565.1|TBX15$MA0803.1|TBX2$MA0688.1|TBX1$MA0805.1|TBX5$MA0807.1|TBX21$MA0690.1	6537.65	8738.73	10509.28	-0.95	-0.04	1.27	171	78	93	-0.088	-0.112
ZBTB7A$MA0750.1|ZBTB7C$MA0695.1|ZBTB7B$MA0694.1	6239.2	8270.17	10451.8	-3.6	-1.47	-0.08	187	73	114	-0.261	-0.355
ETV2$MA0762.1|SPDEF$MA0686.1|ERF$MA0760.1|ETV5$MA0765.1|ETV3$MA0763.1|FLI1$MA0475.2|Gabpa$MA0062.2|ETS1$MA0098.3|ZBTB7A$MA0750.2|ETV4$MA0764.1|ELK4$MA0076.1|FEV$MA0156.2|ERG$MA0474.2|ELK1$MA0028.2|ETV1$MA0761.1|ELK4$MA0076.2|ETS2$MA1484.1|ELK3$MA0759.1	8823.44	11492.67	13692.6	-1.0	0.1	1.26	189	82	107	-0.239	-0.32
Myb$MA0100.2	2457.5	3537.5	4443.0	-0.54	0.23	1.61	122	62	60	0.024	0.107
NFIC$MA0161.1|NFIX$MA0671.1|NFIC$MA0161.2|NFIA$MA0670.1	5259.75	7144.88	9002.5	-2.71	-0.89	0.22	167	71	96	-0.234	-0.216
THAP11$MA1573.1	19952.4	24679.5	27626.0	-1.27	-0.08	0.88	316	157	159	-0.014	-0.01
BARHL1$MA0877.2|BARHL2$MA0635.1	7525.65	9813.25	12131.85	-3.2	-1.16	0.17	190	84	106	-0.216	-0.271
NR2F2$MA1111.1|ESRRA$MA0592.3|Esrrg$MA0643.1|Esrra$MA0592.2|ESRRB$MA0141.3|Nr5a2$MA0505.1|Esrrb$MA0141.2|Esrrb$MA0141.1|NR5A1$MA1540.1|ESRRA$MA0592.1|NR4A1$MA1112.1|NR2F1$MA0017.2|NR4A1$MA1112.2	3709.52	5123.96	6711.33	-3.8	-1.56	-0.1	150	59	91	-0.331	-0.443
NFIC(var.2)$MA1527.1|NFIX(var.2)$MA1528.1|NFIC::TLX1$MA0119.1|NFIB$MA1643.1	10701.6	13719.12	16188.08	-1.46	-0.19	0.72	226	103	123	-0.121	-0.07
TFDP1$MA1122.1|E2F3$MA0469.1|E2F4$MA0470.1|E2F1$MA0024.2|E2F6$MA0471.1|E2F6$MA0471.2	5788.45	7697.92	9567.55	-2.12	-0.53	0.67	157	63	94	-0.14	-0.183
ATF6$MA1466.1|XBP1$MA0844.1|CREB3L4$MA1474.1|CREB3$MA0638.1|CREB3L1$MA0839.1	15336.9	19336.3	22202.26	-1.11	-0.12	0.94	303	150	153	-0.045	0.173
ONECUT1$MA0679.2|ONECUT2$MA0756.1|ONECUT1$MA0679.1|ONECUT3$MA0757.1	14780.28	18712.25	21611.5	-0.62	0.19	1.49	333	178	155	0.079	0.048
EGR2$MA0472.2|EGR3$MA0732.1|EGR1$MA0162.3|EGR4$MA0733.1|EGR1$MA0162.4|EGR2$MA0472.1|Egr1$MA0162.1|EGR1$MA0162.2	6740.85	8780.94	11043.85	-3.31	-1.25	0.13	131	50	81	-0.369	-0.352
TGIF2LX$MA1571.1|TGIF1$MA0796.1|PKNOX1$MA0782.1|TGIF2LY$MA1572.1|PKNOX2$MA0783.1|TGIF2$MA0797.1	5375.33	7453.92	8863.7	-0.98	0.01	1.06	195	99	96	0.025	0.054
TEAD1$MA0090.1	12112.5	15249.5	18558.9	-2.99	-1.06	-0.04	263	115	148	-0.158	-0.255
GRHL2$MA1105.1|TFCP2$MA0145.3|GRHL1$MA0647.1|GRHL2$MA1105.2	4758.53	6427.38	8184.92	-2.3	-0.65	0.19	195	88	107	-0.187	-0.195
PAX1$MA0779.1|PAX9$MA0781.1	4081.6	5557.0	7237.45	-2.26	-0.64	0.19	177	83	94	-0.185	-0.205
Bhlha15$MA0607.1|Twist2$MA0633.1|NEUROD2$MA0668.1|NEUROG2$MA0669.1|NEUROG1$MA0623.2|Atoh1$MA0461.2|MSGN1$MA1524.1|ATOH7$MA1468.1|OLIG3$MA0827.1|OLIG2$MA0678.1|OLIG1$MA0826.1|BHLHE22$MA0818.1|BHLHE23$MA0817.1|TCF21(var.2)$MA1568.1|Neurog1$MA0623.1	13689.51	17024.17	20514.54	-3.7	-1.44	-0.06	171	54	117	-0.688	-0.417
FOXC1$MA0032.1	11227.9	14352.0	17102.9	-0.33	0.41	1.91	247	132	115	0.084	0.078
RUNX3$MA0684.1|RUNX2$MA0511.2	5018.45	6875.25	8509.25	-1.68	-0.32	0.41	181	79	102	-0.313	-0.14
ETV4$MA0764.2|Erg$MA0474.1|ELF1$MA0473.1|ELF3$MA0640.2|ELF1$MA0473.3|FLI1$MA0475.1|GABPA$MA0062.3|EHF$MA0598.3|Ets1$MA0098.2|EHF$MA0598.1|ETV1$MA0761.2	6100.98	8205.5	9912.19	-1.54	-0.25	0.7	177	84	93	-0.128	-0.245
BACH1$MA1633.1|Bach1::Mafk$MA0591.1|MAFK$MA0496.3|NFE2L1$MA0089.2|BACH2$MA1101.1|Nfe2l2$MA0150.2|NFE2L2$MA0150.1|MAF::NFE2$MA0501.1	9845.34	12856.56	15248.14	-1.46	-0.18	0.79	200	90	110	-0.153	-0.129
Nr2f6$MA0677.1|NR2F1(var.2)$MA1537.1|NR1H2::RXRA$MA0115.1|PPARG::RXRA$MA0065.1|Rxra$MA0512.2|PPARD$MA1550.1|RXRG$MA0856.1|RXRB$MA0855.1|THRB$MA1574.1|NR2C2$MA0504.1	4722.37	6526.1	7942.93	-1.24	-0.09	0.83	176	78	98	-0.199	-0.2
TEAD4$MA0809.2|TEAD1$MA0090.2|TEAD1$MA0090.3|TEAD2$MA1121.1|TEAD3$MA0808.1|TEAD4$MA0809.1	36295.1	43214.92	49079.1	-0.39	0.73	2.48	479	257	222	0.118	0.233
Stat5b$MA1625.1|STAT1$MA0137.2|Stat5a::Stat5b$MA0519.1|Stat5a$MA1624.1|STAT3$MA0144.2|Stat4$MA0518.1|Stat3$MA0144.1|STAT1$MA0137.3	35558.0	41798.12	48160.23	-0.02	1.31	3.48	542	306	236	0.114	0.314
NR1D2$MA1532.1|NR1D1$MA1531.1	33075.9	38997.0	45279.0	0.47	1.84	4.34	490	294	196	0.354	0.281
CUX1$MA0754.1|CUX2$MA0755.1	10293.15	13129.0	15736.0	-0.68	0.06	1.65	231	116	115	0.007	0.164
RELB$MA1117.1	11457.5	14497.5	17023.3	-1.53	-0.22	0.53	245	117	128	-0.072	-0.046
RXRG(var.2)$MA1556.1|RXRB(var.2)$MA1555.1|RARG(var.3)$MA1553.1|RARB(var.3)$MA1552.1	10242.15	13329.38	15690.48	-0.6	0.23	1.48	214	118	96	0.192	0.09
Zfx$MA0146.2|Zfx$MA0146.1	4597.15	6254.75	7947.7	-2.08	-0.52	0.01	166	73	93	-0.241	-0.089
NKX2-3$MA0672.1|ISL2$MA0914.1|NKX3-2$MA0122.2|Nkx3-1$MA0124.2|NKX2-8$MA0673.1|Nkx3-2$MA0122.3	6017.97	7853.92	9902.8	-5.55	-2.71	-0.79	140	48	92	-0.444	-0.539
MEF2A$MA0052.2|MEF2A$MA0052.4|MEF2C$MA0497.1|MEF2A$MA0052.3|MEF2B$MA0660.1|MEF2D$MA0773.1|MEF2A$MA0052.1	35245.5	41446.14	48189.09	0.93	2.85	5.77	546	329	217	0.294	0.377
FOSL1::JUN(var.2)$MA1129.1|JUNB(var.2)$MA1140.1|CREB1$MA0018.4|FOSB::JUNB(var.2)$MA1136.1|FOSL2::JUNB(var.2)$MA1139.1|ATF2$MA1632.1|FOSL1::JUND(var.2)$MA1143.1|JUN::JUNB(var.2)$MA1133.1|CREB1$MA0018.2|JUN$MA0488.1|FOSL2::JUND(var.2)$MA1145.1|FOSL2::JUN(var.2)$MA1131.1|Creb5$MA0840.1|ATF7$MA0834.1|GMEB2$MA0862.1|Atf1$MA0604.1|JUND(var.2)$MA0492.1|CREM$MA0609.2|FOS::JUN(var.2)$MA1126.1|JUNB(var.2)$MA1140.2|JDP2(var.2)$MA0656.1|FOSB::JUN$MA1127.1|Crem$MA0609.1|ATF3$MA0605.2|CREB1$MA0018.3|CREB3L4(var.2)$MA1475.1	22112.35	26770.4	30981.77	-0.5	0.63	2.24	413	238	175	0.426	0.276
IRF6$MA1509.1	1753.0	2572.0	3611.6	-3.53	-1.34	-0.12	114	46	68	-0.4	-0.373
SOX2$MA0143.4|SOX9$MA0077.1|SOX8$MA0868.2|SOX15$MA1152.1|SOX13$MA1120.1	20616.84	25290.1	28960.44	-0.65	0.22	1.47	380	210	170	0.138	0.065
PBX2$MA1113.1|PKNOX1$MA0782.2|PBX3$MA1114.1	7609.63	9976.17	11916.8	-0.68	0.26	1.65	205	115	90	0.121	0.213
Hmx2$MA0897.1|Hmx3$MA0898.1|Hmx1$MA0896.1	35585.53	41883.67	48143.0	-0.12	0.75	2.51	426	234	192	0.192	0.135
IRF4$MA1419.1|IRF8$MA0652.1|IRF5$MA1420.1|IRF9$MA0653.1	611.12	1013.0	1496.82	-2.62	-0.9	0.22	75	31	44	-0.271	-0.662
GSC2$MA0891.1|DPRX$MA1480.1|GSC$MA0648.1|OTX2$MA0712.1|Pitx1$MA0682.1|PITX3$MA0714.1|PITX2$MA1547.1|OTX1$MA0711.1|PITX1$MA0682.2|OTX2$MA0712.2|Dmbx1$MA0883.1|RHOXF1$MA0719.1	26363.74	31650.33	37125.86	0.99	2.77	5.54	477	298	179	0.422	0.374
ZNF382$MA1594.1	19321.8	24491.0	27373.1	-0.76	0.02	1.02	313	165	148	0.127	0.002
SMAD3$MA0795.1|SMAD5$MA1557.1	3109.5	4400.0	5794.35	-0.34	0.54	2.09	134	74	60	0.099	0.219
DMRT3$MA0610.1|DMRTC2$MA1479.1|DMRTA2$MA1478.1	10193.17	13136.5	15646.83	-0.59	0.16	1.54	238	123	115	0.136	0.126
HNF1B$MA0153.1	21995.2	26948.5	30658.0	-0.51	0.25	1.65	334	177	157	0.14	0.125
FOXL1$MA0033.1	23866.9	29075.5	33639.6	-0.41	0.31	1.74	348	184	164	0.11	0.076
HNF4G$MA0484.2|HNF4A$MA0114.4	5988.7	8078.5	9815.15	-1.47	-0.2	0.26	183	77	106	-0.095	0.002
EBF1$MA0154.3|EBF1$MA0154.1|EBF1$MA0154.2|EBF1$MA0154.4|EBF3$MA1637.1|Ebf2$MA1604.1	13036.23	16385.92	19377.32	-1.12	0.05	1.19	374	201	173	0.172	0.233
Tcfcp2l1$MA0145.2|Tcfcp2l1$MA0145.1	10990.3	14350.75	16749.5	-1.27	-0.11	0.79	241	119	122	-0.011	-0.035
TFAP2B(var.3)$MA0813.1|TFAP2C(var.3)$MA0815.1|TFAP2A(var.3)$MA0872.1	3442.77	4861.33	6205.37	-1.82	-0.39	0.42	146	68	78	-0.066	-0.207
HOXB13$MA0901.2|HOXD13$MA0909.1|HOXB13$MA0901.1|CDX2$MA0465.1|CDX1$MA0878.1|HOXA13$MA0650.1|HOXA13$MA0650.2|CDX4$MA1473.1|CDX1$MA0878.2|HOXD13$MA0909.2|HOXD9$MA0913.2|CDX2$MA0465.2|Hoxd9$MA0913.1|HOXA10$MA0899.1	44185.44	51360.5	58335.29	0.06	1.36	3.37	632	391	241	0.377	0.201
Pdx1$MA0132.1	9079.8	11816.5	14353.9	-2.34	-0.67	0.19	228	104	124	-0.309	-0.182
PAX6$MA0069.1	6069.0	8167.0	10265.7	-3.37	-1.21	0.19	196	89	107	-0.217	-0.273
ELF4$MA0641.1|ELF2$MA1483.1|ELF1$MA0473.2|EHF$MA0598.2|ELF5$MA0136.2|ELF3$MA0640.1	5309.43	7161.83	9153.18	-2.8	-0.94	0.19	184	75	109	-0.275	-0.335
GATA3$MA0037.1	7620.6	10207.5	11960.2	-0.99	0.02	1.05	202	102	100	0.046	0.017
HOXD12$MA0873.1|HOXC10$MA0905.1|HOXB9$MA1503.1|HOXD10$MA1506.1|HOXC9$MA0485.2|Hoxa11$MA0911.1|HOXD11$MA0908.1|HOXC12$MA0906.1|HOXC11$MA0651.1	17064.18	21297.11	24453.46	-0.99	0.02	1.12	263	124	139	-0.138	-0.154
TCF7L1$MA1421.1|LEF1$MA0768.1|Tcf7$MA0769.1	8498.13	11030.67	13148.87	-1.25	-0.01	0.9	188	90	98	-0.049	-0.023
HSF1$MA0486.1|HSF1$MA0486.2|HSF2$MA0770.1|HSF4$MA0771.1	28765.12	34359.75	38935.52	-1.01	-0.03	1.16	346	158	188	-0.162	-0.133
SCRT1$MA0743.2|SCRT1$MA0743.1|SCRT2$MA0744.1|SCRT2$MA0744.2	4114.5	5782.38	7095.5	-1.05	0.05	0.8	174	96	78	0.09	0.042
NR2F6(var.3)$MA1539.1|NR2F1(var.3)$MA1538.1	3206.7	4576.5	5888.1	-2.04	-0.52	0.46	117	56	61	-0.071	-0.216
Klf4$MA0039.1	7455.2	9996.5	11698.9	-0.93	0.02	1.1	200	101	99	0.018	0.012
PAX7$MA0680.1|PAX3$MA0780.1	11159.7	14578.25	16915.85	-1.23	-0.04	0.84	249	122	127	-0.022	0.033
ESR1$MA0112.3|ESR1$MA0112.2|ESR2$MA0258.1|ESR2$MA0258.2	11526.03	14710.38	17089.38	-1.32	-0.14	0.7	145	63	82	-0.251	-0.061
Znf281$MA1630.1|Wt1$MA1627.1	18941.85	23321.5	27199.65	-0.36	0.73	2.31	345	194	151	0.283	0.249
RORA(var.2)$MA0072.1|RORB$MA1150.1|RORC$MA1151.1	14109.33	17651.17	20516.23	-1.73	-0.01	0.55	224	99	125	-0.245	-0.1
PPARA::RXRA$MA1148.1	16298.4	20727.0	23246.2	-0.99	0.02	0.84	288	148	140	0.068	-0.025
SOX18$MA1563.1	5455.8	7411.0	8951.0	-1.35	-0.18	0.61	175	85	90	-0.064	-0.031
SPI1$MA0080.5|SPIB$MA0081.2|Spi1$MA0080.3	9215.37	11997.0	14546.27	-0.49	0.45	1.89	261	144	117	0.117	0.152
RFX3$MA0798.2|RFX1$MA0509.2|RFX5$MA0510.1|RFX2$MA0600.1|RFX5$MA0510.2|RFX2$MA0600.2|RFX3$MA0798.1|Rfx1$MA0509.1|RFX4$MA0799.1	20869.12	25631.0	29361.74	-0.75	0.37	1.67	424	243	181	0.228	0.213
TP73$MA0861.1|TP53$MA0106.2|TP53$MA0106.1|TP63$MA0525.2|TP53$MA0106.3	19560.04	24094.2	27994.68	-0.54	0.42	1.88	418	238	180	0.103	0.245
Hoxa9$MA0594.1|PBX2$MA1113.2|MEIS1(var.2)$MA1639.1|MEIS2(var.2)$MA1640.1|Hoxc9$MA0485.1	25769.08	31061.2	36079.0	-0.01	0.85	2.73	346	195	151	0.319	0.292
SRY$MA0084.1|Sox5$MA0087.1	13232.55	16699.75	19400.45	-1.7	-0.3	0.68	255	122	133	-0.099	-0.147
Nr2e1$MA0676.1	2251.0	3281.5	4339.2	-0.62	-0.35	1.68	119	59	60	-0.006	0.143
E2F2$MA0864.2|E2F4$MA0470.2|E2F1$MA0024.3	11750.1	14868.17	17685.43	-1.46	-0.19	0.71	280	127	153	-0.071	-0.115
NFYA$MA0060.3|NFYB$MA0502.1|NFYA$MA0060.1|NFYC$MA1644.1	23889.88	28761.5	33367.88	-2.64	-0.67	0.62	337	160	177	-0.125	-0.22
SPIC$MA0687.1|SPI1$MA0080.4	7511.5	9982.25	11653.2	-1.27	0.09	0.8	228	115	113	0.038	-0.053
NR1I2$MA1533.1|Vdr$MA0693.1	7497.15	9958.25	11975.85	-2.05	-0.45	0.58	221	103	118	-0.136	-0.185
NFAT5$MA0606.1|NFATC4$MA1525.1|NFATC1$MA0624.1|NFATC2$MA0152.1|NFATC3$MA0625.1	5491.4	7420.3	9264.26	-0.57	0.4	1.85	178	102	76	0.212	0.23
Zic1::Zic2$MA1628.1|Zic2$MA1629.1	3694.7	5190.5	6457.45	-0.66	0.15	1.62	132	70	62	0.071	0.192
RORA$MA0071.1	4240.2	5887.5	7900.9	-4.63	-2.16	-0.59	175	72	103	-0.401	-0.416
Sox11$MA0869.1|SOX4$MA0867.1|SOX21$MA0866.1	3159.27	4446.5	5608.4	-2.72	-0.91	0.42	130	59	71	-0.155	-0.417
E2F8$MA0865.1|E2F7$MA0758.1	8176.3	10834.5	12775.85	-1.36	-0.14	0.73	220	107	113	-0.028	-0.11
MAF$MA1520.1|MAFA$MA1521.1|MAFG$MA0659.1|MAFF$MA0495.2|MAFK$MA0496.2	13607.54	17073.0	20035.02	-1.69	-0.44	0.74	230	103	127	-0.239	-0.19
GATA1$MA0035.4	21788.8	27017.5	30484.1	-0.91	0.03	1.08	329	172	157	0.093	-0.001
REST$MA0138.2|REST$MA0138.1	3456.5	4818.5	6291.7	-2.38	-0.67	0.28	158	73	85	-0.118	-0.244
Plagl1$MA1615.1	4537.3	6127.5	7948.7	-3.04	-1.01	0.01	169	74	95	-0.237	-0.184
Myc$MA0147.2|MAX$MA0058.2|MXI1$MA1108.2	5700.8	7552.0	9657.47	-3.69	-1.46	-0.04	133	53	80	-0.355	-0.349
YY2$MA0748.2	9192.8	12302.5	14489.5	-0.85	-0.17	1.4	225	107	118	-0.048	0.019
SREBF2$MA0596.1|SREBF1$MA0595.1	31626.7	37139.25	43300.05	0.24	1.49	3.79	428	238	190	0.415	0.274
ZNF75D$MA1601.1	19599.7	23941.0	28256.5	-0.1	1.11	3.22	328	177	151	0.068	0.184
CTCFL$MA1102.1|CTCFL$MA1102.2	3909.25	5507.25	6819.25	-1.55	-0.1	0.42	140	62	78	-0.122	-0.051
CREB1$MA0018.1|Atf3$MA0605.1	6371.45	8474.25	10460.7	-1.71	-0.34	0.52	187	88	99	-0.198	-0.14
NEUROG2(var.2)$MA1642.1|NEUROD1$MA1109.1|HAND2$MA1638.1|TWIST1$MA1123.2|Ptf1a$MA1618.1|TWIST1$MA1123.1	7578.68	9880.92	12224.05	-2.27	-0.64	0.25	230	109	121	-0.077	-0.126
