id	motif	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
MA0481.1	FOXP1	6422.4	8528.5	10363.7	-0.75	-0.2	1.45	188	93	95	-0.04	0.071
MA0750.2	ZBTB7A	3280.0	4674.0	5792.4	-1.37	-0.16	0.73	139	65	74	-0.085	-0.031
MA0846.1	FOXC2	8031.0	10826.5	12618.6	-1.15	-0.11	0.71	210	104	106	-0.032	-0.074
MA0679.2	ONECUT1	21423.7	26359.0	30265.7	-0.35	0.39	1.89	333	178	155	0.079	0.048
MA1130.1	FOSL2::JUN	7199.4	9504.5	11814.2	-2.73	-0.93	-0.04	208	91	117	-0.194	-0.134
MA0068.2	PAX4	14665.1	18200.0	21849.7	-2.74	-0.93	0.05	285	129	156	-0.206	-0.147
MA0881.1	Dlx4	27097.0	33017.0	36553.0	-0.92	0.04	1.04	364	185	179	0.013	-0.009
MA0075.3	PRRX2	18946.2	23438.5	27618.0	-3.27	-1.23	-0.15	326	140	186	-0.233	-0.218
MA0747.1	SP8	14001.5	17809.5	20607.4	-0.8	0.1	1.42	269	138	131	0.061	0.036
MA0620.1	Mitf	8727.4	11457.0	13834.3	-1.99	-0.4	0.46	221	107	114	-0.075	-0.038
MA0032.1	FOXC1	11227.9	14352.0	17102.9	-0.33	0.41	1.91	247	132	115	0.084	0.078
MA0511.2	RUNX2	4473.9	6253.0	7534.5	-1.22	-0.12	0.78	160	78	82	-0.078	-0.078
MA0761.2	ETV1	9351.8	12366.0	14324.6	-0.96	0.0	0.98	222	113	109	0.031	-0.005
MA0800.1	EOMES	8341.3	10899.0	13287.0	-2.08	-0.43	0.32	216	102	114	-0.056	-0.078
MA1633.1	BACH1	6844.7	9010.0	11298.4	-2.51	-0.69	0.05	200	90	110	-0.153	-0.129
MA0102.4	CEBPA	45701.2	52873.5	60817.5	1.11	3.0	6.28	504	294	210	0.381	0.249
MA0707.1	MNX1	40893.9	48970.5	53226.7	-1.09	0.03	0.94	443	223	220	0.013	-0.008
MA0032.2	FOXC1	8933.6	11885.5	14076.8	-1.29	0.16	0.85	221	117	104	0.044	-0.092
MA0811.1	TFAP2B	3206.2	4540.0	6017.1	-2.54	-0.76	0.22	144	66	78	-0.107	-0.263
MA0029.1	Mecom	26212.8	31518.5	36702.5	-2.59	-0.69	0.82	369	184	185	-0.029	-0.193
MA0003.3	TFAP2A	2480.6	3637.0	4588.8	-1.47	-0.26	0.53	124	59	65	-0.096	-0.19
MA0508.1	PRDM1	1151.0	1856.5	2567.0	-0.43	0.26	1.52	89	47	42	0.067	0.157
MA0065.1	PPARG::RXRA	4948.8	6766.5	8302.5	-0.66	0.22	1.54	168	85	83	0.011	0.118
MA0500.1	Myog	1378.9	2126.0	2810.1	-1.5	-0.25	0.55	95	46	49	-0.061	-0.058
MA0808.1	TEAD3	26301.4	32054.5	35722.0	-0.78	0.12	1.39	361	191	170	0.17	0.026
MA0519.1	Stat5a::Stat5b	20842.2	25244.0	30093.6	-0.39	1.15	3.28	337	178	159	0.212	0.184
MA1532.1	NR1D2	42507.4	49824.5	57652.2	1.08	3.0	6.17	490	294	196	0.354	0.281
MA1597.1	ZNF528	9286.8	12222.0	14211.6	-0.78	-0.11	1.15	223	111	112	-0.0	0.064
MA0754.1	CUX1	9759.3	12560.0	15193.7	-0.55	0.39	1.82	231	116	115	0.007	0.164
MA1572.1	TGIF2LY	8517.4	11464.0	13304.2	-0.96	-0.06	1.14	215	106	109	-0.016	0.027
MA1117.1	RELB	11457.5	14497.5	17023.3	-1.53	-0.22	0.53	245	117	128	-0.072	-0.046
MA1487.1	FOXE1	15175.0	19144.5	22285.8	-0.42	0.37	1.82	284	148	136	0.063	0.096
MA1569.1	TFAP2E	1690.0	2557.5	3386.6	-1.9	-0.42	0.58	106	52	54	-0.063	-0.199
MA0643.1	Esrrg	3575.0	5059.5	6685.4	-4.61	-2.0	-0.49	162	69	93	-0.359	-0.457
MA1552.1	RARB(var.3)	10947.5	14242.5	16472.0	-0.97	0.03	0.96	239	128	111	0.194	-0.061
MA0764.2	ETV4	5069.0	6811.0	8607.8	-2.86	-0.93	0.5	177	84	93	-0.128	-0.245
MA0146.2	Zfx	4609.9	6290.5	8006.8	-2.07	-0.52	0.02	166	73	93	-0.241	-0.089
MA0836.2	CEBPD	31121.2	36999.0	43008.0	0.12	1.24	3.44	407	227	180	0.229	0.106
MA0122.3	Nkx3-2	16729.0	20395.0	24496.6	-2.54	-0.76	0.4	299	143	156	-0.061	-0.154
MA0098.2	Ets1	8087.4	10680.0	12432.6	-1.03	0.04	0.82	207	104	103	0.007	0.008
MA0660.1	MEF2B	27043.8	32601.5	38374.2	0.67	2.48	5.35	396	222	174	0.338	0.33
MA0609.1	Crem	11805.9	15171.5	17298.2	-1.07	0.09	0.81	248	129	119	0.085	-0.073
MA1580.1	ZBTB32	9625.2	12288.0	14982.2	-0.16	0.8	2.59	234	126	108	0.046	0.136
MA0144.1	Stat3	20265.1	24596.5	29102.4	-0.05	0.85	2.69	329	179	150	0.217	0.187
MA1484.1	ETS2	7911.5	10403.5	12121.0	-0.92	0.02	1.02	204	104	100	0.013	0.021
MA0807.1	TBX5	5201.2	7365.0	8846.2	-1.07	-0.04	0.92	172	81	91	-0.061	0.055
MA0637.1	CENPB	16816.2	20731.0	24337.8	-1.76	-0.29	0.2	294	135	159	-0.14	-0.046
MA1509.1	IRF6	1753.0	2572.0	3611.6	-3.53	-1.34	-0.12	114	46	68	-0.4	-0.373
MA0160.1	NR4A2	3574.0	4886.5	6348.5	-2.65	-0.84	0.09	150	66	84	-0.093	-0.154
MA0882.1	DLX6	28335.9	34672.5	37966.1	-1.12	-0.04	0.85	373	181	192	-0.023	-0.004
MA0524.2	TFAP2C	2949.4	4146.0	5548.6	-3.29	-1.11	-0.09	141	58	83	-0.208	-0.297
MA1152.1	SOX15	18330.6	22901.5	26346.7	-0.63	0.15	1.33	306	161	145	0.067	0.033
MA0143.4	SOX2	27965.3	33073.5	38380.2	0.03	0.84	2.7	380	210	170	0.138	0.065
MA1113.1	PBX2	6991.6	9174.0	11400.7	0.03	0.98	2.9	205	115	90	0.121	0.213
MA0492.1	JUND(var.2)	32584.2	38231.5	43505.2	0.0	0.38	1.78	400	216	184	0.099	0.076
MA1560.1	SOHLH2	2719.8	3847.5	5208.2	-2.61	-0.76	0.31	133	62	71	-0.119	-0.184
MA0147.3	MYC	2839.4	4009.5	5408.8	-3.22	-1.27	-0.16	140	57	83	-0.195	-0.229
MA1568.1	TCF21(var.2)	17564.8	21973.5	26009.4	-2.26	-0.61	0.63	308	151	157	-0.039	-0.156
MA0886.1	EMX2	24567.5	30003.0	33600.9	-1.4	-0.19	0.66	351	167	184	-0.082	-0.013
MA0885.1	Dlx2	24480.4	29605.0	34141.4	-0.27	0.46	1.99	354	189	165	0.066	0.045
MA0141.3	ESRRB	4347.0	5920.5	7642.1	-4.38	-1.82	-0.28	173	74	99	-0.317	-0.457
MA0162.4	EGR1	6155.6	8084.0	10404.1	-3.55	-1.31	0.53	196	91	105	-0.093	-0.293
MA0898.1	Hmx3	35273.9	42064.0	48694.0	-0.07	0.87	2.87	428	229	199	0.213	0.122
MA0472.1	EGR2	7422.3	9668.5	12185.1	-3.15	-1.16	-0.1	212	91	121	-0.303	-0.201
MA0693.2	VDR	1764.9	2613.5	3563.4	-2.24	-0.61	0.44	109	52	57	-0.086	-0.164
MA1419.1	IRF4	613.9	1037.0	1507.0	-3.38	-1.39	-0.0	75	31	44	-0.271	-0.662
MA0070.1	PBX1	15927.0	20007.5	22757.1	-1.2	0.1	0.78	285	145	140	0.075	-0.03
MA0158.2	HOXA5	9105.8	11889.5	15036.1	-3.88	-1.55	-0.22	238	104	134	-0.314	-0.259
MA0910.2	HOXD8	17626.9	21813.5	25853.7	-2.42	-0.69	0.22	308	144	164	-0.133	-0.117
MA0711.1	OTX1	22649.8	27474.5	32336.5	0.23	1.66	3.98	357	196	161	0.215	0.239
MA0007.1	Ar	28580.0	34521.0	39924.1	-0.26	0.64	2.43	385	202	183	0.123	0.106
MA0508.2	PRDM1	1246.7	1912.5	2615.0	-0.47	0.53	1.92	93	49	44	0.051	0.254
MA1594.1	ZNF382	19321.8	24491.0	27373.1	-0.76	0.02	1.02	313	165	148	0.127	0.002
MA0733.1	EGR4	13742.4	17005.0	20645.8	-3.38	-1.31	0.24	280	130	150	-0.105	-0.238
MA0041.1	Foxd3	12711.4	16105.0	19862.2	-4.83	-2.3	-0.41	282	127	155	-0.171	-0.384
MA0604.1	Atf1	6345.8	8287.0	10416.7	-1.98	-0.44	0.54	189	93	96	-0.012	-0.211
MA0599.1	KLF5	14721.5	18319.0	21669.2	-0.54	0.26	1.58	276	141	135	0.04	0.057
MA0514.1	Sox3	2104.8	3097.0	4075.3	-0.58	0.38	1.82	116	60	56	0.076	0.121
MA0612.1	EMX1	28718.9	35328.5	39092.5	-0.92	-0.02	1.1	376	184	192	-0.049	0.032
MA0102.2	CEBPA	6407.2	8523.5	10941.6	-4.36	-1.9	-0.41	206	86	120	-0.292	-0.261
MA1557.1	SMAD5	3448.7	4804.5	6304.4	-0.43	0.47	1.93	145	76	69	0.07	0.227
MA1478.1	DMRTA2	8382.2	11224.0	13220.0	-0.79	-0.12	1.28	214	105	109	-0.014	0.074
MA0692.1	TFEB	20574.4	24818.5	29775.3	0.14	1.3	3.3	336	188	148	0.168	0.164
MA0153.1	HNF1B	21995.2	26948.5	30658.0	-0.51	0.25	1.65	334	177	157	0.14	0.125
MA0052.2	MEF2A	51332.7	59536.5	68290.5	1.93	4.39	7.98	546	329	217	0.294	0.377
MA0033.1	FOXL1	23866.9	29075.5	33639.6	-0.41	0.31	1.74	348	184	164	0.11	0.076
MA0114.4	HNF4A	5979.5	8147.0	9777.1	-1.41	-0.15	0.55	183	83	100	-0.073	0.007
MA0477.1	FOSL1	6022.4	7951.0	9909.7	-2.7	-0.95	-0.07	191	79	112	-0.318	-0.132
MA1566.1	TBX3	5115.4	6848.0	8556.9	-0.34	0.52	2.19	173	92	81	0.048	0.084
MA0154.2	EBF1	16375.4	20239.0	23747.4	-0.1	0.37	1.95	292	158	134	0.064	0.049
MA0910.1	Hoxd8	56177.7	64864.0	73771.4	0.42	2.28	4.71	548	295	253	0.256	0.259
MA0004.1	Arnt	849.4	1456.0	1894.1	-1.0	-0.01	0.99	76	36	40	-0.234	-0.059
MA0145.1	Tcfcp2l1	11139.1	14417.0	16845.4	-1.25	-0.1	0.78	242	120	122	-0.018	-0.033
MA0117.1	Mafb	2317.4	3562.5	4390.6	-0.92	0.07	1.23	120	60	60	0.026	0.061
MA0685.1	SP4	12462.8	15838.5	18783.8	-1.84	0.33	0.7	258	130	128	0.021	-0.214
MA0478.1	FOSL2	6308.2	8369.0	10272.8	-1.84	-0.45	0.42	190	91	99	-0.068	-0.079
MA0706.1	MEOX2	22144.8	27116.0	31756.0	-2.27	-0.58	0.19	341	158	183	-0.081	-0.084
MA0813.1	TFAP2B(var.3)	3569.9	4881.5	6296.3	-1.99	-0.46	0.31	146	68	78	-0.066	-0.207
MA0913.2	HOXD9	26490.8	31962.0	36740.3	-0.27	0.37	1.89	366	196	170	0.178	0.018
MA0614.1	Foxj2	5123.5	7177.0	8536.4	-1.03	0.0	0.98	169	85	84	0.022	-0.005
MA1128.1	FOSL1::JUN	9228.8	11728.5	14455.4	-3.08	-1.09	-0.09	232	97	135	-0.11	-0.14
MA0888.1	EVX2	30733.3	37347.5	41394.3	-0.84	-0.06	1.1	388	191	197	-0.06	0.019
MA0090.3	TEAD1	42508.4	49566.5	57009.6	-0.27	0.89	2.78	464	244	220	0.134	0.165
MA0132.1	Pdx1	9079.8	11816.5	14353.9	-2.34	-0.67	0.19	228	104	124	-0.309	-0.182
MA1111.1	NR2F2	2821.8	4018.5	5430.2	-5.44	-2.69	-0.82	150	59	91	-0.331	-0.443
MA0442.1	SOX10	1595.9	2366.5	3194.2	-1.96	-0.52	0.35	103	47	56	-0.071	-0.141
MA1524.1	MSGN1	5841.5	7825.5	9924.6	-3.88	-1.55	-0.25	195	81	114	-0.245	-0.311
MA0518.1	Stat4	37571.7	43926.5	51026.7	-0.17	0.93	2.83	438	232	206	0.164	0.153
MA0098.3	ETS1	8386.1	11005.0	13026.1	-0.65	0.18	1.42	213	113	100	0.026	0.076
MA0621.1	mix-a	19545.4	24499.0	27591.8	-1.21	-0.09	0.82	315	155	160	-0.046	-0.028
MA0814.1	TFAP2C(var.2)	2257.8	3312.0	4465.5	-2.86	-0.91	-0.02	125	52	73	-0.205	-0.273
MA0852.1	Foxk1	9504.5	12288.0	14409.6	-0.9	-0.13	1.13	224	105	119	-0.082	0.048
MA0069.1	PAX6	6069.0	8167.0	10265.7	-3.37	-1.21	0.19	196	89	107	-0.217	-0.273
MA0704.1	Lhx4	16902.6	20750.5	24243.9	-1.95	-0.39	0.1	296	134	162	-0.139	-0.06
MA1483.1	ELF2	4891.1	6644.0	8498.2	-3.17	-1.15	0.34	177	81	96	-0.156	-0.275
MA0498.1	Meis1	4368.6	5882.5	7454.4	-0.53	0.47	1.84	160	81	79	0.032	0.203
MA0037.1	GATA3	7620.6	10207.5	11960.2	-0.99	0.02	1.05	202	102	100	0.046	0.017
MA1503.1	HOXB9	16812.8	20900.5	24518.6	-0.41	0.33	1.6	296	155	141	0.109	0.014
MA1421.1	TCF7L1	6229.4	8361.0	10262.6	-1.68	-0.31	0.55	188	90	98	-0.049	-0.023
MA0526.3	USF2	28370.5	33803.0	39147.2	-2.51	-0.77	0.09	383	177	206	-0.134	-0.118
MA0867.2	SOX4	4299.3	5950.0	7409.8	-1.5	-0.25	0.42	158	71	87	-0.069	-0.015
MA1495.1	HOXA1	14579.7	18221.0	21965.5	-2.71	-0.84	-0.04	284	124	160	-0.14	-0.159
MA0063.2	NKX2-5	6782.6	8975.5	11330.7	-2.67	-0.9	0.2	202	92	110	-0.086	-0.258
MA0770.1	HSF2	33896.6	40671.5	45444.4	-0.63	0.18	1.58	408	213	195	0.102	0.029
MA0743.1	SCRT1	3436.5	4934.0	6175.7	-1.57	-0.25	-0.02	144	58	86	-0.22	0.008
MA0682.2	PITX1	19466.7	23849.0	28301.5	0.23	1.52	3.89	332	192	140	0.221	0.249
MA0710.1	NOTO	19830.1	24320.0	28974.9	-3.1	-1.15	-0.09	331	145	186	-0.216	-0.185
MA1539.1	NR2F6(var.3)	2045.0	3055.5	4050.2	-2.17	-0.55	0.49	117	56	61	-0.071	-0.216
MA0079.3	SP1	15362.7	19330.0	22021.3	-0.88	-0.05	1.19	279	139	140	-0.009	0.019
MA0039.1	Klf4	7455.2	9996.5	11698.9	-0.93	0.02	1.1	200	101	99	0.018	0.012
MA0109.1	HLTF	5968.1	7825.0	10082.2	-3.71	-1.55	0.59	195	90	105	-0.08	-0.281
MA0731.1	BCL6B	1768.8	2602.0	3587.4	-2.71	-0.86	0.24	111	49	62	-0.207	-0.33
MA1556.1	RXRG(var.2)	8152.3	10600.5	12902.5	-0.22	0.49	2.07	214	118	96	0.192	0.09
MA0883.1	Dmbx1	40776.2	47710.5	54465.1	-0.3	0.92	2.97	456	238	218	0.129	0.137
MA0680.1	PAX7	11869.1	15376.5	17919.5	-1.43	-0.06	0.81	249	122	127	-0.022	0.033
MA0258.1	ESR2	15980.4	20067.0	22961.5	-0.63	0.17	1.37	287	147	140	0.091	0.092
MA1630.1	Znf281	21611.9	25995.0	30983.1	0.19	1.42	3.44	345	194	151	0.283	0.249
MA0764.1	ETV4	10268.2	13363.0	15679.0	-0.75	0.15	1.35	234	121	113	0.064	0.06
MA0678.1	OLIG2	16799.7	20620.5	24650.1	-2.9	-0.94	0.55	303	146	157	-0.079	-0.232
MA0075.2	Prrx2	23188.9	28078.5	32916.0	-2.76	-0.78	-0.04	350	157	193	-0.112	-0.084
MA0909.1	HOXD13	48249.1	55807.5	64081.9	1.04	3.09	6.1	518	298	220	0.442	0.29
MA0058.1	MAX	5589.9	7564.5	8968.3	-1.24	-0.13	0.76	176	85	91	-0.052	-0.034
MA1564.1	SP9	11179.7	13984.0	16898.2	-2.58	-0.7	0.19	248	114	134	-0.079	-0.145
MA1150.1	RORB	13238.4	16500.5	19683.8	-1.97	0.43	0.72	265	133	132	0.014	-0.102
MA0703.2	LMX1B	13817.0	17244.0	21136.0	-2.97	-1.05	0.22	279	129	150	-0.173	-0.203
MA1148.1	PPARA::RXRA	16298.4	20727.0	23246.2	-0.99	0.02	0.84	288	148	140	0.068	-0.025
MA1108.1	MXI1	3614.7	4944.0	6328.4	-3.13	-1.19	1.03	154	75	79	-0.024	-0.197
MA0481.3	FOXP1	6260.0	8322.5	10254.1	-0.37	0.49	2.14	190	99	91	0.057	0.207
MA0068.1	Pax4	40687.2	47061.0	54118.2	0.47	2.03	4.55	467	255	212	0.172	0.16
MA1563.1	SOX18	5455.8	7411.0	8951.0	-1.35	-0.18	0.61	175	85	90	-0.064	-0.031
MA0162.3	EGR1	5901.4	7953.5	10091.5	-3.44	-1.37	-0.12	195	84	111	-0.201	-0.326
MA0080.5	SPI1	12025.3	15290.0	18777.6	0.0	0.86	2.54	261	144	117	0.117	0.152
MA0025.2	NFIL3	62812.2	72101.5	80926.7	1.2	3.05	6.18	585	338	247	0.277	0.271
MA1619.1	Ptf1a(var.2)	1711.8	2500.5	3338.6	-1.68	-0.34	0.46	104	49	55	-0.041	-0.064
MA0798.2	RFX3	33009.1	38808.5	45817.7	0.39	1.87	4.45	424	243	181	0.228	0.213
MA0856.1	RXRG	3816.8	5457.5	6623.6	-0.83	0.09	1.14	149	75	74	0.012	0.066
MA0471.2	E2F6	9177.9	12151.5	14358.8	-1.34	-0.14	0.64	223	110	113	-0.102	-0.044
MA1498.1	HOXA7	21867.9	26772.0	30862.6	-1.76	-0.25	0.58	333	163	170	-0.034	-0.07
MA0039.3	KLF4	15584.1	19584.0	22872.9	-0.55	0.25	1.62	285	147	138	0.061	0.047
MA0465.1	CDX2	46034.5	53291.5	61201.1	0.46	2.04	4.66	496	289	207	0.308	0.155
MA0050.1	IRF1	24.0	80.0	151.0	-1.53	0.26	0.61	19	10	9	0.045	-0.422
MA0833.1	ATF4	31076.0	36746.0	42145.3	0.01	0.37	1.83	392	213	179	0.154	0.03
MA0506.1	NRF1	2417.0	3554.0	4596.3	-1.78	-0.29	0.48	123	55	68	-0.162	-0.13
MA0636.1	BHLHE41	13035.5	16202.0	19549.6	0.03	0.46	1.86	263	148	115	0.06	0.104
MA0074.1	RXRA::VDR	5603.9	7443.5	9476.3	-2.71	-0.85	0.11	184	83	101	-0.216	-0.202
MA0740.1	KLF14	11972.0	15007.0	18553.0	-4.13	-1.76	-0.16	268	119	149	-0.349	-0.306
MA0861.1	TP73	32204.3	38139.5	44926.4	0.29	1.65	4.12	418	238	180	0.103	0.245
MA1101.2	BACH2	15315.6	19014.0	22155.0	-1.65	-0.31	0.46	282	136	146	-0.091	-0.092
MA0814.2	TFAP2C(var.2)	2261.2	3245.5	4456.0	-3.73	-1.73	-0.25	130	55	75	-0.068	-0.414
MA0485.1	Hoxc9	27113.5	33038.0	37967.3	-0.28	0.53	2.36	375	199	176	0.24	0.126
MA0087.1	Sox5	14442.9	18338.5	20721.4	-1.08	-0.06	0.96	272	134	138	-0.01	-0.038
MA1558.1	SNAI1	2693.8	4039.0	4982.1	-0.83	-0.08	1.36	128	63	65	-0.019	0.047
MA0676.1	Nr2e1	2251.0	3281.5	4339.2	-0.62	-0.35	1.68	119	59	60	-0.006	0.143
MA0470.1	E2F4	3415.0	4687.5	6135.3	-2.66	-0.73	0.42	146	69	77	-0.082	-0.215
MA0745.1	SNAI2	2183.0	3235.5	4238.0	-1.51	-0.25	0.52	117	55	62	-0.039	-0.065
MA0470.2	E2F4	12280.2	15519.0	18378.2	-1.75	-0.36	0.43	256	119	137	-0.163	-0.161
MA0594.2	HOXA9	30299.0	35527.5	41592.0	0.08	1.08	2.85	397	221	176	0.106	0.068
MA0103.1	ZEB1	944.4	1530.0	2232.0	-2.71	-0.85	-0.04	86	33	53	-0.338	-0.134
MA0486.2	HSF1	33804.6	39439.0	44586.3	-0.21	0.42	1.88	407	218	189	0.138	0.089
MA1132.1	JUN::JUNB	6424.4	8678.0	10996.6	-4.96	-2.46	-0.73	212	84	128	-0.348	-0.351
MA0716.1	PRRX1	19023.1	23393.5	27456.9	-1.96	-0.45	0.22	315	147	168	-0.137	-0.081
MA1644.1	NFYC	30832.8	36684.0	41768.1	-1.78	0.38	0.9	392	201	191	0.053	-0.106
MA0774.1	MEIS2	2744.4	3922.5	5155.7	-0.47	0.45	1.88	131	68	63	0.078	0.197
MA1135.1	FOSB::JUNB	6982.3	9040.0	11183.7	-2.13	-0.5	0.41	198	94	104	-0.116	-0.077
MA0509.1	Rfx1	11622.3	15177.0	17586.0	-0.94	-0.04	1.05	247	117	130	-0.04	0.014
MA1463.1	ARGFX	12688.9	15843.5	19766.2	-5.16	-2.44	-0.73	281	114	167	-0.298	-0.348
MA0687.1	SPIC	9856.1	12673.5	14702.0	-1.42	0.15	0.74	228	115	113	0.038	-0.053
MA0871.2	TFEC	4956.6	6774.0	8704.2	-2.88	-0.97	0.08	177	79	98	-0.189	-0.191
MA1533.1	NR1I2	8266.4	10758.0	13082.6	-2.92	-0.95	0.29	221	103	118	-0.136	-0.185
MA1508.1	IKZF1	2349.1	3405.5	4237.6	-0.82	0.11	1.19	118	62	56	0.109	-0.004
MA0624.1	NFATC1	7637.0	10089.5	12439.6	-0.22	0.5	2.12	209	115	94	0.102	0.122
MA0602.1	Arid5a	52995.7	61058.5	69224.8	0.03	0.95	2.92	515	280	235	0.17	0.124
