Merged motif (Total sequences: 2550)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
Alx4$MA0853.1|Alx1$MA0854.1|LHX6$MA0658.1|POU6F1$MA0628.1|LMX1A$MA0702.1|Arx$MA0874.1|LMX1B$MA0703.1|mix-a$MA0621.1|NOTO$MA0710.1|Lhx4$MA0704.1|ARGFX$MA1463.1|MNX1$MA0707.1|RAX$MA0718.1|HOXB3$MA0903.1|LMX1A$MA0702.2|TLX2$MA1577.1|GSX2$MA0893.1|MEOX2$MA0706.1|HOXB7$MA1501.1|UNCX$MA0721.1|Dlx1$MA0879.1|Pdx1$MA0132.1|DRGX$MA1481.1|PRRX1$MA0716.1|LMX1B$MA0703.2|SHOX$MA0630.1|HESX1$MA0894.1|HOXA7$MA1498.1|HOXB6$MA1500.1|Barhl1$MA0877.1|HOXB2$MA0902.1|GSX1$MA0892.1|HOXA5$MA0158.2|Lhx8$MA0705.1|MIXL1$MA0662.1|Dlx4$MA0881.1|MEOX1$MA0661.1|NKX6-2$MA0675.1|VSX1$MA0725.1|RAX2$MA0717.1|ALX3$MA0634.1|HOXD8$MA0910.2|GBX2$MA0890.1|LHX1$MA1518.1|PAX4$MA0068.2|HOXA6$MA1497.1|LBX1$MA0618.1|Msx3$MA0709.1|PDX1$MA0132.2|Prrx2$MA0075.2|HOXC4$MA1504.1|VSX2$MA0726.1|DLX6$MA0882.1|Prrx2$MA0075.1|EN2$MA0642.1|Shox2$MA0720.1|LHX2$MA0700.1|Nobox$MA0125.1|LHX9$MA0701.1|MSX1$MA0666.1|Dlx3$MA0880.1|LHX2$MA0700.2|HOXA4$MA1496.1|PRRX2$MA0075.3|ISX$MA0654.1|HOXC8$MA1505.1|HOXA2$MA0900.1|GBX1$MA0889.1|HOXB8$MA1502.1|HOXD4$MA1507.1|HOXB5$MA0904.2|HOXB4$MA1499.1|HOXB2$MA0902.2|EMX1$MA0612.2|EMX1$MA0612.1|BARX1$MA0875.1|LHX5$MA1519.1|ESX1$MA0644.1|EMX2$MA0886.1|DLX5$MA1476.1|HOXA2$MA0900.2|HOXA1$MA1495.1|LHX9$MA0701.2|NKX6-1$MA0674.1|EVX1$MA0887.1|VAX2$MA0723.1|MSX2$MA0708.1|GSX2$MA0893.2|LBX2$MA0699.1|VAX1$MA0722.1|HOXD3$MA0912.2|BSX$MA0876.1|EN1$MA0027.2|EVX2$MA0888.1|Dlx2$MA0885.1	18884.79	23621.27	27853.41	-1.79	-0.35	0.74	494	215	279	-0.167	-0.236
FOXA1$MA0148.4|FOXA2$MA0047.3|FOXP1$MA0481.3|FOXP2$MA0593.1|FOXO3$MA0157.2|FOXP1$MA0481.2|FOXA3$MA1683.1|FOXN3$MA1489.1|FOXD1$MA0031.1|FOXD2$MA0847.1|FOXL1$MA0033.2|FOXG1$MA0613.1|Foxo1$MA0480.1|FOXK2$MA1103.2|FOXK2$MA1103.1|FOXK1$MA0852.2|Foxj2$MA0614.1|Foxf1$MA1606.1|FOXP1$MA0481.1|FOXO6$MA0849.1|Foxl2$MA1607.1|FOXO4$MA0848.1|FOXI1$MA0042.2|FOXP3$MA0850.1	20132.98	24902.5	29168.75	-1.83	-0.35	0.49	416	186	230	-0.1	-0.121
TBX20$MA0689.1|TBX21$MA0690.1|EOMES$MA0800.1|TBX18$MA1565.1|TBR1$MA0802.1|TBX3$MA1566.1|TBX2$MA0688.1|TBX15$MA0803.1|MGA$MA0801.1|TBX1$MA0805.1|TBX6$MA1567.1|TBX5$MA0807.1|TBX4$MA0806.1	31545.97	38225.69	44201.54	-1.86	-0.4	0.51	430	187	243	-0.196	-0.184
Hoxd3$MA0912.1|Hoxb5$MA0904.1	63329.1	74092.25	83401.9	-1.06	0.03	1.15	559	287	272	0.054	0.033
ZBTB7B$MA0694.1|ZBTB7C$MA0695.1|ZBTB7A$MA0750.1	60111.7	70884.5	79177.17	-1.51	-0.24	0.71	560	270	290	-0.031	-0.059
FOXB1$MA0845.1|FOXA1$MA0148.3|FOXC1$MA0032.2|FOXC2$MA0846.1|FOXA1$MA0148.1|FOXA1$MA0148.2|Foxa2$MA0047.2|FOXD2$MA0847.2	30149.41	36668.94	42229.06	-1.7	-0.3	0.52	347	163	184	-0.088	-0.108
Gabpa$MA0062.2|ETV6$MA0645.1|ERG$MA0474.2|ETV5$MA0765.2|ETV3$MA0763.1|FEV$MA0156.2|ETS1$MA0098.3|ETV4$MA0764.1|ELK4$MA0076.2|Ets1$MA0098.2|ETV2$MA0762.1|FLI1$MA0475.2|ETV1$MA0761.1|ELK3$MA0759.1|ERF$MA0760.1|ELK1$MA0028.2|Spi1$MA0080.3|ELF1$MA0473.2|ELF4$MA0641.1|ZBTB7A$MA0750.2|FLI1$MA0475.1|ELF1$MA0473.1|ETV5$MA0765.1|ETS2$MA1484.1|ELK4$MA0076.1|Erg$MA0474.1|SPIB$MA0081.2|GABPA$MA0062.1|ELF2$MA1483.1|EHF$MA0598.3|FEV$MA0156.1|ELF5$MA0136.2|ELF3$MA0640.1|EHF$MA0598.2|SPI1$MA0080.2|ETV1$MA0761.2|GABPA$MA0062.3|ELF3$MA0640.2|SPI1$MA0080.5|ELF1$MA0473.3|EHF$MA0598.1|IKZF1$MA1508.1|ELF5$MA0136.1|ETV4$MA0764.2|ETS1$MA0098.1	40927.19	48627.32	57124.12	2.12	4.68	8.16	498	304	194	0.394	0.574
NFIX$MA0671.1|NFIC$MA0161.1|NFIA$MA0670.1	16401.73	20722.83	25130.4	-3.46	-1.27	-0.05	325	146	179	-0.109	-0.124
BARHL2$MA0635.1|BARHL1$MA0877.2	19636.4	24588.25	29564.95	-2.56	-0.77	0.57	340	162	178	-0.062	-0.142
NR2F2$MA1111.1|Nr5a2$MA0505.1|ESRRA$MA0592.1|NR5A1$MA1540.1|Esrra$MA0592.2|NR4A1$MA1112.1|NR4A1$MA1112.2|Esrrb$MA0141.1|Esrrb$MA0141.2|ESRRA$MA0592.3|Esrrg$MA0643.1|ESRRB$MA0141.3	36275.02	43517.33	50306.78	-2.1	-0.51	0.4	428	196	232	-0.072	-0.124
NFIC(var.2)$MA1527.1|NFIC::TLX1$MA0119.1|NFIX(var.2)$MA1528.1|NFIB$MA1643.1	68367.17	79545.38	89133.2	-0.63	0.43	1.92	551	288	263	0.038	0.11
E2F4$MA0470.1|E2F6$MA0471.2|TFDP1$MA1122.1|E2F3$MA0469.1|E2F1$MA0024.2|E2F6$MA0471.1	46937.6	56104.92	63013.23	-1.19	0.1	0.91	439	225	214	0.042	-0.08
CREB3L4$MA1474.1|CREB3$MA0638.1|CREB3L1$MA0839.1|ATF6$MA1466.1|XBP1$MA0844.1	64413.34	75590.7	84928.76	-0.44	0.62	2.25	535	289	246	0.185	0.164
ONECUT1$MA0679.2|ONECUT3$MA0757.1|ONECUT2$MA0756.1|ONECUT1$MA0679.1	25721.9	31339.38	37535.93	-3.76	-1.6	-0.26	427	184	243	-0.254	-0.167
EGR2$MA0472.1|EGR1$MA0162.2|EGR1$MA0162.3|Egr1$MA0162.1|EGR4$MA0733.1|EGR2$MA0472.2|EGR3$MA0732.1|EGR1$MA0162.4	61298.05	72078.62	81305.82	-0.91	0.44	1.82	553	304	249	0.263	0.188
PKNOX1$MA0782.1|TGIF1$MA0796.1|TGIF2LX$MA1571.1|TGIF2LY$MA1572.1|PKNOX2$MA0783.1|TGIF2$MA0797.1	33858.57	41419.33	46609.53	-1.27	-0.06	0.84	345	170	175	-0.016	-0.081
TEAD2$MA1121.1|TEAD3$MA0808.1|TEAD1$MA0090.3|TEAD4$MA0809.1|TEAD4$MA0809.2|TEAD1$MA0090.2|TEAD1$MA0090.1	38013.2	45908.14	51996.5	-1.39	-0.17	0.73	487	225	262	-0.072	-0.051
TFCP2$MA0145.3|GRHL1$MA0647.1	34063.85	40981.5	48551.1	0.43	2.29	4.74	435	248	187	0.211	0.335
PAX1$MA0779.1|PAX9$MA0781.1	58427.4	68277.75	78988.65	-0.46	1.25	3.45	591	304	287	0.015	0.192
RUNX3$MA0684.1|RUNX2$MA0511.2|RUNX1$MA0002.1	28900.9	34888.67	41938.6	1.39	3.97	7.08	425	259	166	0.312	0.377
BACH1$MA1633.1|BACH2$MA1101.1|MAFK$MA0496.3|NFE2L2$MA0150.1|NFE2L1$MA0089.2|Bach1::Mafk$MA0591.1|Nfe2l2$MA0150.2|MAF::NFE2$MA0501.1	51829.8	61040.62	70750.81	0.12	1.52	3.77	472	258	214	0.115	0.276
TFAP2B$MA0811.1|TFAP2C$MA0524.1|TFAP2A$MA0003.2|TFAP2C$MA0524.2|TFAP2A(var.2)$MA0810.1	41439.08	49561.7	58273.16	0.42	1.93	4.48	443	247	196	0.124	0.191
NR2C2$MA0504.1|PPARG::RXRA$MA0065.1|NR2F1(var.2)$MA1537.1|RXRB$MA0855.1|PPARD$MA1550.1|THRB$MA1574.1|Rxra$MA0512.2|Nr2f6$MA0677.1|RXRG$MA0856.1	54574.8	65114.17	72754.71	-1.15	-0.05	1.01	580	288	292	-0.013	-0.097
Stat5a::Stat5b$MA0519.1|STAT1$MA0137.3|Stat5a$MA1624.1|Stat3$MA0144.1|STAT3$MA0144.2|Stat5b$MA1625.1|STAT1$MA0137.2|Stat4$MA0518.1	35838.07	42878.75	50175.36	-3.1	-1.14	0.13	383	170	213	-0.363	-0.193
NR1D2$MA1532.1|NR1D1$MA1531.1	77235.1	90215.25	99893.15	-0.93	0.22	1.27	630	320	310	0.036	0.033
CUX2$MA0755.1|CUX1$MA0754.1	23744.25	29168.5	34204.2	-1.96	-0.44	0.38	353	165	188	-0.126	-0.102
RXRG(var.2)$MA1556.1|RXRB(var.2)$MA1555.1|RARB(var.3)$MA1552.1|RARG(var.3)$MA1553.1	56134.38	66293.75	75253.38	-0.34	0.61	2.24	517	278	239	0.182	0.109
Zfx$MA0146.1|Zfx$MA0146.2	43686.1	53044.75	59008.7	-0.82	0.04	1.16	463	245	218	0.059	-0.027
Nkx3-1$MA0124.2|NKX3-2$MA0122.2|Nkx3-2$MA0122.3|NKX2-8$MA0673.1|ISL2$MA0914.1|NKX2-3$MA0672.1	26855.8	32960.83	38213.25	-0.8	0.16	1.45	357	185	172	0.023	0.089
MEF2A$MA0052.4|MEF2C$MA0497.1|MEF2A$MA0052.2|MEF2D$MA0773.1|MEF2A$MA0052.1|MEF2A$MA0052.3|MEF2B$MA0660.1	21529.93	26665.21	31082.79	-0.82	0.14	1.38	412	216	196	0.115	0.135
Atf1$MA0604.1|Atf3$MA0605.1|FOSL1::JUND(var.2)$MA1143.1|Crem$MA0609.1|FOSB::JUN$MA1127.1|FOSL1::JUN(var.2)$MA1129.1|JUNB(var.2)$MA1140.1|ATF7$MA0834.1|CREB3L4(var.2)$MA1475.1|JUN::JUNB(var.2)$MA1133.1|Creb5$MA0840.1|FOSB::JUNB(var.2)$MA1136.1|GMEB2$MA0862.1|FOSL2::JUN(var.2)$MA1131.1|CREM$MA0609.2|CREB1$MA0018.2|FOSL2::JUNB(var.2)$MA1139.1|CREB1$MA0018.3|JUNB(var.2)$MA1140.2|ATF3$MA0605.2|JDP2(var.2)$MA0656.1|FOSL2::JUND(var.2)$MA1145.1|FOS::JUN(var.2)$MA1126.1|ATF2$MA1632.1|CREB1$MA0018.4|JUN$MA0488.1|JUND(var.2)$MA0492.1	40118.6	47880.61	55512.98	0.2	1.65	3.98	392	239	153	0.238	0.36
ZBTB32$MA1580.1	27119.9	33539.5	38262.7	-0.72	0.15	1.52	370	189	181	0.008	0.041
Sox6$MA0515.1|Sox3$MA0514.1|SOX2$MA0143.4|SOX13$MA1120.1|SOX15$MA1152.1|SOX9$MA0077.1|SOX4$MA0867.2|SOX8$MA0868.2|SOX10$MA0442.2|Sox17$MA0078.1	23666.49	29189.5	34542.68	-2.64	-0.84	0.18	335	144	191	-0.153	-0.235
PBX2$MA1113.1|PKNOX1$MA0782.2|PBX3$MA1114.1	62248.33	74117.0	81645.3	-1.12	-0.05	0.84	451	223	228	-0.006	-0.034
Hmx1$MA0896.1|Hmx2$MA0897.1|Hmx3$MA0898.1	57336.73	67572.33	77034.67	-1.85	-0.4	0.34	561	262	299	-0.111	-0.083
VDR$MA0693.2	16837.8	21323.0	25350.6	0.01	0.45	1.96	301	165	136	0.131	0.044
IRF8$MA0652.1|IRF4$MA1419.1|IRF5$MA1420.1|IRF9$MA0653.1	30994.8	37223.88	44373.78	3.67	6.89	10.99	417	251	166	0.492	0.697
OTX1$MA0711.1|OTX2$MA0712.1|PITX1$MA0682.2|OTX2$MA0712.2|PITX3$MA0714.1|GSC2$MA0891.1|PITX2$MA1547.1|Pitx1$MA0682.1|GSC$MA0648.1	20878.82	25775.56	31033.19	-3.43	-1.29	0.13	321	144	177	-0.145	-0.22
SMAD3$MA0795.1|SMAD5$MA1557.1	25764.65	32158.0	36287.85	-0.86	0.06	1.12	331	173	158	0.052	-0.005
DMRTC2$MA1479.1|DMRT3$MA0610.1|DMRTA2$MA1478.1	36503.33	43550.67	50778.93	-2.95	-1.07	-0.08	445	200	245	-0.169	-0.185
HNF1B$MA0153.1	18688.5	23020.0	27927.8	-4.01	-1.58	-0.23	327	144	183	-0.292	-0.246
HNF4A$MA0114.4|HNF4G$MA0484.2	46258.55	55799.25	61929.85	-1.14	-0.08	0.8	471	227	244	-0.028	0.016
EBF1$MA0154.2|EBF1$MA0154.1|EBF3$MA1637.1|EBF1$MA0154.4|Ebf2$MA1604.1|EBF1$MA0154.3	41256.13	48983.17	56779.1	-0.52	0.81	2.77	365	198	167	0.248	0.292
Hoxd8$MA0910.1	30770.8	37728.0	44423.6	-4.26	-1.85	-0.36	418	180	238	-0.215	-0.161
Tcfcp2l1$MA0145.2|Tcfcp2l1$MA0145.1	54543.3	64371.5	72967.05	-1.75	-0.33	0.42	517	250	267	-0.094	-0.031
TFAP2A(var.3)$MA0872.1|TFAP2C(var.3)$MA0815.1|TFAP2B(var.3)$MA0813.1	37899.3	45743.0	53968.63	0.36	1.82	4.22	458	251	207	0.139	0.276
HOXB13$MA0901.2|HOXB13$MA0901.1|HOXA13$MA0650.1|HOXD13$MA0909.1|CDX2$MA0465.2|CDX1$MA0878.1|HOXA13$MA0650.2|Hoxd9$MA0913.1|CDX2$MA0465.1|CDX4$MA1473.1|HOXD9$MA0913.2|CDX1$MA0878.2|HOXD13$MA0909.2|HOXA10$MA0899.1	24323.54	30164.14	35005.59	-1.75	-0.3	0.74	380	164	216	-0.201	-0.218
MSGN1$MA1524.1	49210.2	58994.0	66619.5	-0.5	0.26	1.69	493	254	239	0.067	0.021
Foxk1$MA0852.1|Foxj3$MA0851.1	53439.75	63510.25	70945.45	-1.34	-0.04	0.7	495	237	258	-0.088	-0.021
GATA3$MA0037.1	11914.2	15246.5	18573.7	-1.85	0.44	0.84	255	130	125	0.022	-0.097
HOXC12$MA0906.1|HOXD10$MA1506.1|HOXD12$MA0873.1|HOXD11$MA0908.1|HOXC10$MA0905.1|Hoxa11$MA0911.1|HOXB9$MA1503.1|HOXC11$MA0651.1|HOXC9$MA0485.2	27404.01	34026.5	38787.66	-0.73	0.13	1.32	392	218	174	0.157	0.034
Tcf7$MA0769.1|TCF7L1$MA1421.1|LEF1$MA0768.1	36324.9	43520.17	50590.97	-2.94	-0.98	0.01	390	175	215	-0.141	-0.203
NKX2-2$MA1645.1|Nkx2-5(var.2)$MA0503.1|NKX2-5$MA0063.2	39814.03	48277.67	54815.23	-1.37	-0.16	0.79	514	246	268	-0.035	-0.056
HSF4$MA0771.1|HSF2$MA0770.1|HSF1$MA0486.2|HSF1$MA0486.1	49521.68	58727.12	67167.25	-2.4	-0.67	0.41	522	252	270	-0.072	-0.157
SCRT2$MA0744.1|SCRT1$MA0743.1|SCRT2$MA0744.2|SCRT1$MA0743.2	64176.2	74831.25	84659.0	-0.11	0.66	2.41	477	257	220	0.106	0.092
NR1H4::RXRA$MA1146.1|NR4A2::RXRA$MA1147.1|NR2F6(var.3)$MA1539.1|NR2F1(var.3)$MA1538.1	54800.6	65319.12	72477.3	-0.85	-0.02	1.06	581	290	291	-0.002	0.033
SP1$MA0079.2|SP1$MA0079.3|SP2$MA0516.1	44906.97	53155.67	60823.47	-0.42	0.31	2.16	400	210	190	0.079	0.108
BCL6B$MA0731.1	10654.3	14425.5	16897.7	-1.08	0.01	1.02	240	126	114	0.102	0.008
PAX7$MA0680.1|PAX3$MA0780.1	8510.45	11318.75	14263.8	-2.88	-0.9	0.56	226	108	118	-0.071	-0.204
ESR1$MA0112.3|ESR2$MA0258.1|ESR1$MA0112.2|ESR2$MA0258.2	84876.58	98073.88	108979.72	-2.0	-0.55	0.5	491	231	260	-0.099	-0.167
Wt1$MA1627.1|Znf281$MA1630.1	40662.0	48386.5	56210.5	0.15	1.3	3.38	510	281	229	0.119	0.218
RORA(var.2)$MA0072.1|RORB$MA1150.1|RORC$MA1151.1	40558.33	49443.33	55160.4	-0.86	-0.06	1.11	427	212	215	-0.044	0.032
HLF$MA0043.3|NFIL3$MA0025.2	41986.4	49961.75	57251.7	-0.3	0.5	2.02	482	259	223	0.101	0.067
RFX3$MA0798.1|RFX3$MA0798.2|Rfx1$MA0509.1|RFX5$MA0510.2|RFX1$MA0509.2|RFX2$MA0600.1|RFX2$MA0600.2|RFX4$MA0799.1	65783.42	77591.75	85974.04	-1.15	-0.15	0.9	557	267	290	-0.063	-0.042
RXRA::VDR$MA0074.1	38586.2	46166.0	53007.0	-2.06	-0.58	0.69	443	221	222	-0.004	-0.136
MEIS1(var.2)$MA1639.1|Hoxa9$MA0594.1|MEIS2(var.2)$MA1640.1|PBX2$MA1113.2|Hoxc9$MA0485.1	34280.38	41391.5	48483.0	-3.04	-1.02	0.18	430	195	235	-0.079	-0.198
E2F4$MA0470.2|E2F2$MA0864.2|E2F1$MA0024.3	70173.93	81840.67	92167.07	-0.56	0.66	2.32	587	304	283	0.051	0.158
HOXA9$MA0594.2	31901.0	38330.5	45575.7	-0.06	1.09	3.09	412	221	191	0.052	0.096
NFYC$MA1644.1|NFYA$MA0060.1|NFYA$MA0060.3|NFYB$MA0502.1	47927.78	57948.25	64540.85	-1.15	-0.04	0.88	423	208	215	-0.009	-0.027
SPIC$MA0687.1|SPI1$MA0080.4	44077.85	52390.5	61085.5	3.29	6.38	10.38	583	338	245	0.297	0.39
NR1I2$MA1533.1|Vdr$MA0693.1	66359.7	79279.0	86838.3	-1.02	0.02	0.92	634	321	313	0.028	-0.015
NFATC3$MA0625.1|NFATC1$MA0624.1|NFATC4$MA1525.1	40173.73	48226.5	54885.37	-1.41	-0.15	0.79	445	217	228	-0.02	-0.06
Zic2$MA1629.1|Zic1::Zic2$MA1628.1	39806.1	48068.75	54869.35	-0.22	0.38	1.97	492	251	241	0.017	0.095
Creb3l2$MA0608.1	32394.3	38984.5	45844.4	0.11	1.13	3.34	416	227	189	0.397	0.204
Sox11$MA0869.1|SOX4$MA0867.1|Sox1$MA0870.1|SOX21$MA0866.1	16622.3	21221.38	24702.78	-0.64	0.34	1.68	277	157	120	0.261	0.164
VEZF1$MA1578.1|ZNF740$MA0753.2|ZNF740$MA0753.1	39146.83	47013.0	53594.6	-1.69	-0.31	0.92	428	208	220	-0.056	-0.143
ZNF24$MA1124.1	32323.4	39058.5	46455.5	-3.18	-1.1	-0.1	416	189	227	-0.128	-0.142
E2F7$MA0758.1|E2F8$MA0865.1	25244.65	30606.5	36116.15	-2.86	-1.04	0.76	332	158	174	-0.055	-0.36
MAFG$MA0659.1|MAF$MA1520.1|MAFA$MA1521.1|MAFK$MA0496.2|MAFF$MA0495.2	79336.64	92124.6	103795.3	-0.28	0.52	2.1	691	367	324	0.11	0.092
TP53$MA0106.3|TP53$MA0106.1|TP53$MA0106.2	47216.53	56577.5	63498.97	-1.51	-0.06	0.67	478	239	239	-0.001	-0.057
ZNF410$MA0752.1	28523.5	34392.0	41001.7	-3.3	-1.26	0.09	393	182	211	-0.073	-0.22
REST$MA0138.2|REST$MA0138.1	69853.65	81952.0	90856.3	-0.78	0.14	1.39	633	319	314	0.016	0.059
YY2$MA0748.2|YY2$MA0748.1	45481.05	54850.25	61978.0	-0.76	0.15	1.38	481	244	237	0.036	0.078
SREBF2$MA0596.1|SREBF1$MA0595.1	30976.8	38115.25	43282.95	-1.27	0.1	0.79	375	191	184	0.059	-0.062
CTCFL$MA1102.1|CTCFL$MA1102.2	49413.25	58822.5	68447.5	3.12	6.0	10.03	585	344	241	0.116	0.521
LIN54$MA0619.1	10564.7	13707.5	16577.8	-1.85	-0.38	0.38	241	115	126	-0.029	-0.089
ZNF354C$MA0130.1	9787.4	12951.0	15468.2	-1.36	-0.13	0.73	230	109	121	-0.198	-0.021
HNF1B$MA0153.2|HNF1A$MA0046.2	18186.75	22956.5	27767.7	-2.98	-1.04	0.2	305	142	163	-0.121	-0.186
En1$MA0027.1	30853.2	37518.5	44313.0	-0.1	0.83	2.56	404	216	188	0.12	0.055
Rarg$MA0859.1|Nr2f6(var.2)$MA0728.1|RARA$MA0729.1|Rarb$MA0857.1	31019.85	38011.62	43575.58	-1.25	-0.08	0.88	446	215	231	-0.009	-0.067
