id	motif	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
MA0679.1	ONECUT1	9430.7	12461.5	14450.1	-0.88	0.05	1.14	224	114	110	0.007	0.005
MA0051.1	IRF2	10070.5	12958.5	16008.6	3.4	6.47	10.51	282	176	106	0.68	0.765
MA0059.1	MAX::MYC	7742.0	10135.0	12558.1	0.07	1.27	3.52	218	124	94	0.32	0.271
MA0162.2	EGR1	9125.9	11780.5	14775.2	0.31	1.78	4.04	239	135	104	0.227	0.266
MA0761.1	ETV1	7680.4	9930.5	12712.7	9.85	14.04	18.76	289	205	84	0.791	0.919
MA0796.1	TGIF1	4118.4	5651.5	7257.2	-0.41	0.56	2.15	158	83	75	0.011	0.167
MA0090.1	TEAD1	8667.6	11104.0	13611.3	-2.25	-0.57	0.39	220	104	116	-0.074	-0.153
MA0037.3	GATA3	3376.9	4688.0	6044.0	-1.97	-0.45	0.44	143	68	75	-0.057	-0.173
MA0145.3	TFCP2	6624.8	8821.5	11219.4	0.34	1.73	4.21	208	120	88	0.231	0.235
MA0781.1	PAX9	7446.7	9698.5	12381.3	0.53	2.16	4.7	221	128	93	0.288	0.393
MA0036.2	GATA2	10193.9	12988.0	15968.2	-2.27	-0.61	0.29	238	112	126	-0.12	-0.102
MA0803.1	TBX15	4938.6	6781.5	8617.5	-0.19	0.67	2.55	174	95	79	0.108	0.177
MA0818.1	BHLHE22	6472.7	8857.5	10577.2	-0.72	0.11	1.23	190	98	92	0.051	0.065
MA0048.2	NHLH1	4724.8	6434.5	8377.0	1.16	3.13	6.21	189	118	71	0.543	0.435
MA0904.2	HOXB5	3388.0	4744.0	6240.0	-3.44	-1.31	-0.16	152	64	88	-0.217	-0.22
MA0481.1	FOXP1	11693.8	14960.0	17719.6	-0.55	0.22	1.59	249	131	118	0.104	0.038
MA0750.2	ZBTB7A	10612.5	13753.5	17017.8	7.72	12.02	16.89	319	207	112	0.603	0.803
MA0846.1	FOXC2	8026.0	10518.0	12461.6	-0.65	0.16	1.34	208	108	100	0.12	0.053
MA0679.2	ONECUT1	10938.3	13997.0	17328.4	-4.07	-1.73	-0.4	259	108	151	-0.265	-0.217
MA1130.1	FOSL2::JUN	8142.8	10568.5	13620.5	-0.26	1.78	4.03	227	124	103	0.159	0.334
MA0068.2	PAX4	3984.4	5526.5	6947.1	-1.69	-0.29	0.52	153	71	82	-0.045	-0.078
MA0881.1	Dlx4	3514.8	4869.5	6477.7	-2.75	-0.86	0.1	150	66	84	-0.079	-0.151
MA0075.3	PRRX2	2546.0	3750.0	4944.3	-2.25	-0.62	0.33	130	60	70	-0.035	-0.201
MA0747.1	SP8	12156.3	15725.0	18402.8	-0.78	0.11	1.21	253	131	122	0.067	0.045
MA0620.1	Mitf	7603.2	10235.0	12208.7	-0.8	0.1	1.24	204	105	99	0.029	0.042
MA0032.1	FOXC1	4098.4	5718.0	7149.3	-0.65	-0.19	1.48	154	77	77	-0.009	0.073
MA0511.2	RUNX2	5429.5	7403.0	9469.8	0.19	1.56	3.86	190	110	80	0.295	0.313
MA0761.2	ETV1	11393.3	14437.5	17839.2	6.75	10.36	15.45	317	214	103	0.413	0.723
MA0800.1	EOMES	13060.7	16512.0	19528.6	-0.27	0.49	2.31	266	143	123	0.065	0.099
MA1633.1	BACH1	9408.8	12013.0	14753.4	0.45	1.98	4.38	243	150	93	0.137	0.252
MA0102.4	CEBPA	9943.6	12888.5	15501.3	-1.79	-0.39	0.49	234	114	120	-0.039	-0.111
MA0707.1	MNX1	4055.9	5508.0	7275.0	-3.49	-1.29	0.3	163	74	89	-0.056	-0.179
MA0032.2	FOXC1	5737.5	7765.5	9334.2	-0.74	0.11	1.38	178	90	88	0.03	0.024
MA0811.1	TFAP2B	7786.0	10138.5	12318.2	-0.55	0.27	1.65	206	107	99	0.07	0.101
MA0029.1	Mecom	6064.4	8140.0	10400.5	-3.84	-1.58	-0.17	199	87	112	-0.345	-0.366
MA0003.3	TFAP2A	7110.0	9579.5	11315.4	-0.68	0.13	1.45	198	105	93	0.069	-0.001
MA0508.1	PRDM1	12372.6	15903.0	19501.9	0.99	2.88	5.75	285	171	114	0.306	0.392
MA0065.1	PPARG::RXRA	11837.7	15099.5	18001.3	-0.45	0.39	1.88	253	131	122	0.116	0.14
MA0500.1	Myog	4694.4	6311.5	8372.2	-0.14	1.41	3.6	175	97	78	0.127	0.353
MA0808.1	TEAD3	5344.6	7193.0	9052.2	-2.3	-0.58	0.42	178	85	93	-0.112	-0.206
MA0519.1	Stat5a::Stat5b	4191.0	5756.5	7326.9	-1.92	-0.44	0.3	158	73	85	-0.173	-0.187
MA1532.1	NR1D2	15356.0	19203.5	22693.4	-0.44	0.46	1.93	286	147	139	0.042	0.11
MA1597.1	ZNF528	13570.5	17749.5	20303.1	-1.12	0.04	0.96	267	134	133	0.04	-0.02
MA0754.1	CUX1	4602.5	6255.0	7760.8	-1.7	-0.32	0.5	163	76	87	-0.048	-0.183
MA1572.1	TGIF2LY	8386.0	11184.5	13611.3	-0.56	0.19	1.47	215	116	99	0.132	0.048
MA1117.1	RELB	9957.7	12966.0	15205.4	-0.95	-0.03	0.96	228	114	114	-0.038	0.004
MA1487.1	FOXE1	9416.5	12361.0	15320.6	-2.02	-0.51	0.42	231	110	121	-0.062	-0.128
MA1569.1	TFAP2E	4159.6	5792.5	7413.8	0.01	0.57	2.37	160	92	68	0.24	0.074
MA0643.1	Esrrg	6669.4	8992.0	10735.7	-0.85	-0.09	1.14	191	93	98	-0.008	0.063
MA1552.1	RARB(var.3)	12038.9	15270.5	18253.4	-0.23	0.56	2.18	257	139	118	0.155	0.112
MA0764.2	ETV4	7722.3	9849.5	12323.6	1.9	4.24	7.63	237	142	95	0.229	0.553
MA0146.2	Zfx	8344.2	11112.5	12999.2	-1.04	0.03	1.02	211	106	105	0.022	0.015
MA0836.2	CEBPD	8845.9	11737.5	14134.5	-1.57	-0.24	0.54	221	103	118	-0.059	-0.029
MA0122.3	Nkx3-2	11704.0	14815.5	17553.7	-0.94	-0.35	1.78	250	119	131	-0.055	0.105
MA0098.2	Ets1	12683.8	15852.0	19596.1	5.61	9.27	13.83	324	210	114	0.552	0.726
MA0660.1	MEF2B	5393.1	7203.0	9192.0	-0.22	1.37	3.51	186	102	84	0.137	0.39
MA0609.1	Crem	8489.9	11279.5	13282.4	-0.71	0.09	1.25	214	111	103	0.174	0.021
MA1580.1	ZBTB32	5410.6	7356.5	9159.8	-0.38	0.42	2.03	178	93	85	0.084	0.15
MA0144.1	Stat3	5327.3	7175.0	9005.2	0.04	0.78	2.69	180	104	76	0.189	0.187
MA1484.1	ETS2	7362.2	9561.0	12167.7	10.34	14.95	19.95	289	206	83	0.788	0.968
MA0807.1	TBX5	4979.1	6715.5	8569.3	0.1	1.16	3.08	178	105	73	0.194	0.197
MA0637.1	CENPB	18129.2	22119.5	26135.1	-0.39	0.48	2.16	307	161	146	0.066	0.096
MA1509.1	IRF6	5006.5	6732.0	8855.0	3.69	6.65	10.58	213	144	69	0.586	0.757
MA0160.1	NR4A2	3210.5	4432.0	5713.8	-0.53	0.62	2.2	141	73	68	0.06	0.219
MA0882.1	DLX6	3381.4	4714.0	6291.9	-2.94	-0.9	0.05	148	65	83	-0.142	-0.161
MA0524.2	TFAP2C	8428.8	11025.5	13178.4	-0.52	0.28	1.75	215	112	103	0.017	0.094
MA1152.1	SOX15	4622.9	6399.0	8192.5	-2.57	-0.75	0.33	170	79	91	-0.141	-0.133
MA0143.4	SOX2	5058.9	6749.0	8741.0	-3.33	-1.22	0.1	179	80	99	-0.166	-0.178
MA1113.1	PBX2	9512.8	12356.5	15238.4	0.0	0.59	2.29	232	129	103	0.099	0.087
MA0492.1	JUND(var.2)	14207.8	17621.0	21713.0	-3.51	-1.32	0.42	285	133	152	-0.109	-0.228
MA1560.1	SOHLH2	8096.2	10550.5	13471.5	-0.52	1.35	3.72	223	119	104	0.082	0.229
MA0147.3	MYC	10748.8	13517.5	17014.0	0.13	1.34	3.56	251	143	108	0.169	0.173
MA1568.1	TCF21(var.2)	11186.6	14280.5	16981.8	-0.4	0.38	1.83	246	129	117	0.056	0.089
MA0886.1	EMX2	5228.4	7192.0	9050.9	-2.09	-0.5	0.29	177	81	96	-0.136	-0.089
MA0885.1	Dlx2	3294.9	4565.5	6048.6	-3.42	-1.28	-0.17	149	59	90	-0.126	-0.186
MA0141.3	ESRRB	9157.2	11998.0	14187.6	-1.38	-0.16	0.61	222	109	113	-0.015	-0.03
MA0162.4	EGR1	12958.2	16519.5	19707.4	-0.5	0.42	2.04	265	136	129	0.035	0.129
MA0898.1	Hmx3	16190.0	19996.0	23984.7	-2.17	-0.54	0.09	293	134	159	-0.159	-0.121
MA0472.1	EGR2	11514.3	14820.0	18163.8	0.11	1.21	3.28	261	146	115	0.273	0.184
MA0693.2	VDR	3288.6	4617.5	6225.8	0.16	1.43	3.66	151	87	64	0.19	0.212
MA1419.1	IRF4	6726.7	8732.0	11205.6	8.53	12.8	17.59	269	187	82	1.057	1.187
MA0070.1	PBX1	6504.3	8673.0	10915.7	-3.73	-1.46	-0.21	204	86	118	-0.334	-0.302
MA0158.2	HOXA5	3223.1	4488.5	5901.6	-2.22	-0.54	0.33	141	64	77	-0.306	-0.124
MA0910.2	HOXD8	3068.6	4222.0	5726.2	-5.07	-2.62	-0.75	153	54	99	-0.411	-0.372
MA0711.1	OTX1	4214.3	5773.5	7224.2	-1.75	-0.34	0.39	157	71	86	-0.14	-0.076
MA0007.1	Ar	29293.2	35194.0	39876.8	-0.53	0.28	1.7	382	194	188	0.085	0.031
MA0508.2	PRDM1	5495.9	7378.5	9443.2	1.03	2.95	6.02	200	118	82	0.328	0.504
MA1594.1	ZNF382	18949.2	23859.5	27465.9	-0.64	0.18	1.56	313	160	153	0.059	0.05
MA0733.1	EGR4	20658.5	26067.0	29315.2	-1.14	-0.02	0.94	323	158	165	-0.043	0.02
MA0041.1	Foxd3	6962.4	9486.0	11326.2	-0.99	-0.03	1.08	195	96	99	-0.066	-0.03
MA0604.1	Atf1	8519.5	11094.0	13444.5	-0.66	-0.3	1.75	216	108	108	-0.019	0.146
MA0599.1	KLF5	5467.2	7313.5	9013.7	-0.24	0.54	2.06	179	97	82	0.057	0.161
MA0514.1	Sox3	4596.0	6487.0	7609.6	-0.97	0.02	1.07	161	82	79	0.028	-0.018
MA0612.1	EMX1	4868.2	6507.5	8373.1	-2.04	-0.54	0.52	169	82	87	-0.036	-0.132
MA0102.2	CEBPA	3124.8	4296.5	5642.4	-2.71	-0.84	0.18	141	63	78	-0.079	-0.204
MA1557.1	SMAD5	4886.8	6654.5	8499.1	-2.66	-0.92	-0.01	175	76	99	-0.085	-0.222
MA1478.1	DMRTA2	9432.7	12318.0	14707.3	-1.4	0.22	0.8	226	117	109	0.032	-0.023
MA0692.1	TFEB	7944.4	10387.0	13111.7	0.45	1.88	4.2	226	128	98	0.27	0.27
MA0153.1	HNF1B	5662.1	7610.0	9689.1	0.09	1.16	3.24	189	107	82	0.292	0.249
MA0052.2	MEF2A	9427.1	12316.0	15302.8	-0.05	0.86	2.55	235	129	106	0.101	0.184
MA0033.1	FOXL1	3013.8	4355.5	5718.2	-2.41	-0.64	0.34	140	65	75	-0.202	-0.149
MA0114.4	HNF4A	11189.3	14468.5	17389.9	-2.19	-0.54	0.38	250	119	131	-0.052	-0.079
MA0477.1	FOSL1	5462.6	7473.0	9510.5	-0.39	1.12	3.19	187	100	87	0.292	0.328
MA1566.1	TBX3	7041.9	9380.5	11804.6	0.2	1.48	3.76	212	121	91	0.123	0.212
MA0154.2	EBF1	6191.4	8370.5	10030.9	-0.78	0.07	1.18	184	92	92	0.018	-0.025
MA0910.1	Hoxd8	11818.8	15178.5	18526.2	-2.9	-0.93	0.09	261	119	142	-0.166	-0.117
MA0004.1	Arnt	3109.5	4423.0	5883.0	0.07	0.95	2.94	144	87	57	0.695	0.304
MA0145.1	Tcfcp2l1	12525.8	16188.0	18514.2	-1.11	-0.04	0.91	255	126	129	-0.015	-0.048
MA0117.1	Mafb	5093.6	6980.5	8787.2	-0.19	0.47	2.01	174	95	79	0.109	0.09
MA0685.1	SP4	13509.5	16906.5	20110.0	-0.41	0.36	1.64	267	142	125	0.032	0.14
MA0478.1	FOSL2	8270.0	10964.5	13458.2	-0.61	0.45	2.01	217	110	107	0.026	0.195
MA0706.1	MEOX2	4821.0	6488.5	8419.8	-2.32	-0.65	0.23	170	77	93	-0.169	-0.136
MA0813.1	TFAP2B(var.3)	6215.6	8459.5	10673.1	0.06	0.97	3.05	197	112	85	0.329	0.119
MA0913.2	HOXD9	4035.2	5655.5	7070.5	-1.42	0.24	0.74	154	80	74	0.011	-0.132
MA0614.1	Foxj2	2859.5	4169.5	5230.2	-1.29	0.14	0.76	131	67	64	0.103	-0.075
MA1128.1	FOSL1::JUN	9251.5	11876.0	14699.9	0.19	1.56	3.69	238	132	106	0.12	0.312
MA0888.1	EVX2	5404.6	7435.0	9041.2	-1.46	-0.16	0.67	175	80	95	-0.111	-0.032
MA0090.3	TEAD1	12487.2	15863.0	19381.8	-2.91	0.88	1.13	266	134	132	0.014	-0.229
MA0132.1	Pdx1	1150.7	1772.5	2513.3	-2.31	-0.69	0.43	91	42	49	-0.551	-0.235
MA1111.1	NR2F2	8259.8	10740.0	13036.2	-1.82	-0.33	0.36	213	98	115	-0.049	-0.01
MA0442.1	SOX10	1520.9	2390.0	3013.0	-1.12	0.05	0.9	98	50	48	0.035	0.007
MA1524.1	MSGN1	9442.0	12367.0	14652.8	-0.61	0.19	1.39	226	118	108	0.059	0.027
MA0518.1	Stat4	8947.6	11603.5	14388.5	-0.07	0.67	2.55	226	125	101	0.157	0.06
MA0098.3	ETS1	6433.5	8583.5	10978.3	10.17	14.67	19.77	276	196	80	0.753	1.023
MA0621.1	mix-a	3000.0	4384.5	5502.3	-1.11	0.06	0.9	133	67	66	0.012	-0.038
MA0814.1	TFAP2C(var.2)	7219.7	9786.0	11516.6	-1.16	-0.08	0.95	199	97	102	-0.011	-0.046
MA0852.1	Foxk1	14107.2	17902.5	20990.5	-1.14	-0.12	0.76	270	129	141	-0.088	0.003
MA0069.1	PAX6	13033.4	16546.0	20295.5	0.23	1.57	3.98	279	156	123	0.221	0.236
MA0704.1	Lhx4	1763.3	2671.5	3789.8	-3.57	-1.47	-0.23	117	45	72	-0.352	-0.313
MA1483.1	ELF2	10368.3	13186.5	16283.7	6.65	10.33	14.98	305	205	100	0.686	0.873
MA0498.1	Meis1	12509.7	15542.0	19098.8	0.69	2.38	5.16	278	160	118	0.193	0.32
MA0037.1	GATA3	1894.4	2781.0	3851.3	-4.42	-1.88	0.16	122	53	69	-0.219	-0.316
MA1503.1	HOXB9	6016.0	8078.0	10306.2	-0.16	0.81	2.69	191	104	87	0.166	0.191
MA1421.1	TCF7L1	9310.8	11815.5	14322.9	-2.09	-0.59	-0.02	227	99	128	-0.189	-0.124
MA0526.3	USF2	13795.8	17489.0	20394.2	-0.84	-0.08	1.15	266	133	133	-0.012	0.056
MA0867.2	SOX4	4857.2	6640.5	8329.2	-1.75	-0.33	0.22	168	74	94	-0.139	-0.08
MA1495.1	HOXA1	2168.0	3110.0	4249.9	-4.41	-1.96	-0.37	129	53	76	-0.3	-0.308
MA0063.2	NKX2-5	6607.3	8881.0	10829.2	-0.64	0.21	1.43	192	103	89	0.016	0.043
MA0770.1	HSF2	7182.0	9567.5	11922.3	-2.75	-0.87	0.34	208	97	111	-0.133	-0.178
MA0743.1	SCRT1	10968.5	13980.5	16382.6	-0.66	-0.18	1.44	240	119	121	-0.018	0.097
MA0682.2	PITX1	3562.6	4893.0	6293.0	-2.13	-0.54	0.45	147	70	77	-0.054	-0.154
MA0710.1	NOTO	4833.0	6558.0	8255.9	-1.7	-0.33	0.46	167	79	88	-0.031	-0.115
MA1539.1	NR2F6(var.3)	6504.6	8613.5	10634.2	-0.31	0.55	2.12	194	104	90	0.073	0.114
MA0079.3	SP1	6148.4	8270.5	10053.1	-0.56	0.25	1.64	186	96	90	0.055	0.087
MA0039.1	Klf4	5447.4	7284.5	9117.9	-0.42	0.41	1.9	177	92	85	0.076	0.065
MA0109.1	HLTF	7235.6	9511.5	12094.7	-2.79	-0.83	-0.02	207	91	116	-0.107	-0.087
MA0731.1	BCL6B	2652.5	3815.5	5076.1	0.07	1.05	2.91	135	80	55	0.32	0.293
MA1556.1	RXRG(var.2)	8700.0	11666.0	13465.4	-1.08	0.02	0.96	216	113	103	0.086	-0.021
MA0883.1	Dmbx1	15887.2	19839.0	23368.7	-1.79	-0.36	0.37	289	137	152	-0.129	-0.085
MA0680.1	PAX7	2578.7	3783.5	4782.9	-0.78	-0.09	1.34	124	61	63	-0.005	0.083
MA0258.1	ESR2	19751.1	24483.5	28921.2	-2.28	-0.62	-0.01	325	148	177	-0.198	-0.079
MA1630.1	Znf281	6473.2	8616.0	10886.5	-0.46	0.81	2.52	197	103	94	0.089	0.229
MA0764.1	ETV4	6821.0	8923.0	11347.0	10.39	14.85	20.13	281	202	79	0.899	0.951
MA0678.1	OLIG2	7123.3	9710.5	11270.2	-1.16	-0.02	0.97	197	96	101	-0.095	0.023
MA0075.2	Prrx2	2685.8	3830.5	5086.6	-2.21	-0.59	0.23	131	59	72	-0.114	-0.144
MA0909.1	HOXD13	3444.7	4913.5	6198.8	-1.48	0.2	0.7	143	74	69	0.044	-0.13
MA0058.1	MAX	6638.1	9064.5	10856.2	-0.57	0.21	1.58	194	103	91	0.094	0.073
MA1564.1	SP9	10485.7	13522.0	15895.0	-0.7	0.18	1.39	236	120	116	0.029	0.08
MA1150.1	RORB	8124.8	10611.5	12676.0	-0.7	-0.17	1.33	209	104	105	-0.008	0.012
MA0703.2	LMX1B	3744.4	5165.5	6738.3	-2.47	-0.73	0.2	153	69	84	-0.144	-0.132
MA1148.1	PPARA::RXRA	22687.7	28059.0	31576.2	-1.04	0.05	0.83	336	169	167	0.006	-0.038
MA1108.1	MXI1	11253.2	14312.5	17527.0	0.21	1.44	3.75	259	148	111	0.24	0.229
MA0481.3	FOXP1	8265.5	10741.0	12967.3	-0.52	0.33	1.62	213	109	104	0.063	0.076
MA0068.1	Pax4	64620.8	74333.5	81647.3	-0.55	0.22	1.44	552	289	263	0.099	0.019
MA1563.1	SOX18	4384.4	6319.0	7492.6	-1.06	-0.03	0.97	159	76	83	-0.046	-0.017
MA0162.3	EGR1	9855.5	13180.0	15266.1	-0.89	-0.04	1.23	230	107	123	-0.126	0.092
MA0080.5	SPI1	19458.6	23786.5	28842.1	7.73	12.13	16.62	402	256	146	0.376	0.674
MA0025.2	NFIL3	8355.8	10774.0	13133.9	-1.66	-0.31	0.49	213	101	112	-0.061	-0.065
MA1619.1	Ptf1a(var.2)	6094.7	8135.0	10347.7	-0.17	0.94	2.8	193	105	88	0.11	0.216
MA0798.2	RFX3	11285.9	14495.0	17471.5	-2.03	-0.39	0.38	248	117	131	-0.083	-0.109
MA0856.1	RXRG	9046.4	11629.0	14248.0	-0.56	1.09	3.18	231	122	109	0.033	0.28
MA0471.2	E2F6	12131.2	15693.0	18102.3	-1.29	0.13	0.78	253	128	125	0.028	-0.054
MA1498.1	HOXA7	3478.9	4903.5	6514.0	-4.02	-1.77	-0.35	158	65	93	-0.178	-0.246
MA0039.3	KLF4	8206.3	10583.5	12911.6	0.0	0.58	2.26	215	119	96	0.074	0.08
MA0465.1	CDX2	5302.5	7120.5	8942.6	-1.79	-0.34	0.56	174	85	89	-0.035	-0.153
MA0050.1	IRF1	4071.8	5704.5	7454.2	10.24	14.72	19.48	237	174	63	1.0	1.338
MA0833.1	ATF4	11043.6	14267.5	17369.0	-2.65	-0.91	0.03	253	114	139	-0.122	-0.156
MA0506.1	NRF1	7222.3	9733.5	11283.9	-0.92	0.01	1.0	197	101	96	0.02	-0.017
MA0636.1	BHLHE41	5053.4	6766.5	8657.6	-0.19	0.98	2.76	177	97	80	0.03	0.287
MA0074.1	RXRA::VDR	7691.0	10308.0	12212.2	-1.04	0.02	1.0	203	104	99	0.074	0.008
MA0740.1	KLF14	15222.3	19161.0	22501.5	-0.43	0.36	1.8	284	146	138	0.038	0.139
MA0861.1	TP73	15872.6	20068.0	23112.0	-1.22	-0.13	0.67	286	142	144	-0.005	-0.012
MA1101.2	BACH2	19214.5	23559.0	28136.2	-0.37	0.7	2.58	320	167	153	0.029	0.134
MA0814.2	TFAP2C(var.2)	9651.5	12737.0	14878.8	-0.73	0.08	1.24	227	120	107	0.121	-0.007
MA0485.1	Hoxc9	11547.6	14859.0	17552.5	-1.46	0.16	0.74	247	127	120	0.062	-0.049
MA0087.1	Sox5	1364.9	2126.5	2918.1	-1.97	-0.43	0.28	97	43	54	-0.064	-0.177
MA1558.1	SNAI1	4269.8	5725.0	7429.9	0.1	1.06	3.01	164	100	64	0.186	0.121
MA0676.1	Nr2e1	6176.2	8159.5	10126.8	0.01	0.56	2.05	189	108	81	0.175	0.108
MA0470.1	E2F4	7586.7	10229.0	12024.6	-0.89	-0.05	1.19	203	101	102	-0.01	-0.008
MA0745.1	SNAI2	4864.4	6749.0	8557.1	-0.12	0.62	2.3	173	96	77	0.059	0.066
MA0470.2	E2F4	13661.4	17677.0	20611.8	-1.37	-0.15	0.67	269	127	142	-0.076	-0.054
MA0594.2	HOXA9	7838.9	10478.5	12645.8	-1.5	-0.18	0.6	208	97	111	-0.082	0.002
MA0103.1	ZEB1	2372.8	3504.5	4520.5	-1.44	0.2	0.7	121	62	59	0.059	-0.1
MA0486.2	HSF1	7259.8	9695.5	11858.8	-1.72	-0.36	0.36	203	95	108	-0.038	-0.118
MA1132.1	JUN::JUNB	8555.5	10986.0	13953.8	-0.53	2.11	4.54	234	127	107	0.199	0.317
MA0716.1	PRRX1	2549.9	3704.5	4935.3	-2.64	-0.81	0.15	131	58	73	-0.137	-0.181
MA1644.1	NFYC	5319.7	7200.0	9011.5	-2.51	-0.75	0.28	180	84	96	-0.049	-0.196
MA0774.1	MEIS2	2922.7	4099.5	5690.6	0.33	1.87	4.23	146	88	58	0.293	0.362
MA1135.1	FOSB::JUNB	4603.3	6128.5	8130.0	0.43	2.12	4.57	178	102	76	0.357	0.479
MA0509.1	Rfx1	10796.6	13807.0	16518.0	-0.64	0.16	1.39	238	124	114	0.02	0.016
MA1463.1	ARGFX	3289.9	4746.5	6216.1	-2.82	-0.85	-0.04	148	62	86	-0.163	-0.156
MA0687.1	SPIC	12384.6	15659.0	19220.6	3.98	7.22	11.0	311	188	123	0.414	0.619
MA0871.2	TFEC	9280.8	11915.0	14628.9	0.02	0.75	2.59	230	128	102	0.127	0.144
MA1533.1	NR1I2	18245.8	22435.0	26697.0	-2.27	-0.6	0.18	311	145	166	-0.115	-0.122
MA1508.1	IKZF1	8007.4	10652.5	13316.0	4.67	8.0	12.11	267	175	92	0.245	0.642
MA0624.1	NFATC1	8655.7	11321.0	13954.4	-0.2	0.81	2.86	225	121	104	0.148	0.097
MA0602.1	Arid5a	9599.8	12658.5	15064.6	-1.41	0.16	0.91	228	119	109	0.033	-0.097
MA0473.2	ELF1	10493.4	13314.0	16722.8	7.24	11.08	15.95	310	207	103	0.67	0.896
MA1628.1	Zic1::Zic2	6047.7	8156.5	9676.5	-1.04	-0.04	0.88	181	88	93	-0.052	0.1
MA0071.1	RORA	5899.1	8315.5	9733.6	-1.07	-0.01	0.67	182	82	100	-0.128	0.089
