id	motif	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
MA0471.1	E2F6	721.0	1173.5	1652.0	-0.25	0.73	2.57	75	42	33	0.204	0.311
MA0844.1	XBP1	1087.0	1662.0	2297.2	-2.17	-0.54	0.23	87	38	49	-0.065	-0.29
MA1466.1	ATF6	605.8	987.0	1466.1	-2.85	-1.02	0.11	71	30	41	-0.124	-0.5
MA0895.1	HMBOX1	252.4	528.5	731.3	-1.19	-0.05	0.87	46	21	25	-0.087	0.141
MA0679.1	ONECUT1	235.0	466.5	656.6	-1.02	0.03	0.91	43	22	21	0.014	-0.081
MA0051.1	IRF2	332.0	616.5	957.6	-2.73	-0.86	0.05	56	22	34	-0.441	-0.297
MA0059.1	MAX::MYC	909.0	1453.0	1931.2	-1.14	0.09	0.91	77	39	38	0.034	-0.084
MA0162.2	EGR1	2122.0	3021.5	4034.4	0.33	1.92	4.36	127	74	53	0.306	0.442
MA0761.1	ETV1	612.9	1043.5	1444.0	-0.77	-0.16	1.29	66	31	35	-0.088	0.187
MA0796.1	TGIF1	255.0	482.0	755.0	-2.73	-0.88	0.0	50	19	31	-0.044	-0.439
MA0090.1	TEAD1	385.5	694.5	1069.4	-3.85	-1.68	-0.32	64	24	40	-0.413	-0.576
MA0037.3	GATA3	127.0	290.0	490.1	-4.56	-2.21	-0.64	46	14	32	-0.35	-0.576
MA0145.3	TFCP2	240.0	453.0	697.6	-2.05	-0.47	0.21	46	18	28	-0.321	-0.229
MA0781.1	PAX9	804.4	1264.5	1701.2	-1.71	-0.29	0.63	74	37	37	-0.005	-0.226
MA0036.2	GATA2	332.0	626.0	923.0	-1.84	-0.37	0.35	53	22	31	-0.302	-0.14
MA0803.1	TBX15	399.0	712.5	1000.0	-0.46	0.31	1.79	56	30	26	0.113	0.27
MA0818.1	BHLHE22	627.9	1005.0	1464.6	-0.41	0.65	2.16	69	37	32	0.089	0.339
MA0048.2	NHLH1	767.5	1233.5	1672.0	-0.49	0.39	1.9	74	38	36	0.174	0.105
MA0904.2	HOXB5	202.9	406.0	643.1	-2.1	-0.52	0.1	44	17	27	-0.469	-0.334
MA0481.1	FOXP1	242.0	479.5	746.5	-2.64	-0.9	0.37	50	22	28	-0.123	-0.402
MA0750.2	ZBTB7A	1423.8	2091.0	2912.1	0.29	1.72	3.9	106	65	41	0.289	0.377
MA0846.1	FOXC2	195.5	374.5	608.0	-2.84	-0.97	-0.06	45	16	29	-0.521	-0.393
MA0679.2	ONECUT1	302.0	566.5	797.0	-1.44	0.19	0.74	49	25	24	0.026	-0.209
MA1130.1	FOSL2::JUN	229.5	443.5	715.0	-0.13	0.86	2.75	48	29	19	0.331	0.22
MA0068.2	PAX4	185.9	380.0	590.0	-1.75	-0.29	0.54	41	18	23	-0.352	-0.168
MA0881.1	Dlx4	296.5	575.5	833.4	-1.58	-0.26	0.59	50	25	25	-0.024	-0.166
MA0075.3	PRRX2	119.0	290.0	470.0	-2.07	-0.45	0.17	37	14	23	-0.466	-0.22
MA0747.1	SP8	1334.0	2043.0	2844.0	0.21	1.44	3.52	103	66	37	0.508	0.402
MA0620.1	Mitf	557.8	914.0	1379.1	-2.84	-1.1	0.88	69	33	36	-0.219	-0.361
MA0032.1	FOXC1	242.5	494.5	727.6	-1.2	-0.1	0.71	45	22	23	-0.044	-0.056
MA0511.2	RUNX2	446.0	837.5	1157.1	-0.85	0.05	1.14	58	33	25	0.421	0.033
MA0761.2	ETV1	834.8	1387.0	1900.0	-1.62	-0.25	0.61	77	34	43	-0.068	-0.004
MA0800.1	EOMES	824.7	1292.0	1758.0	-2.19	-0.54	0.15	77	32	45	-0.123	-0.192
MA1633.1	BACH1	296.0	563.0	827.0	-2.13	-0.46	-0.02	51	19	32	-0.116	-0.116
MA0102.4	CEBPA	525.0	902.0	1319.0	-0.52	0.58	2.22	65	34	31	0.134	0.212
MA0707.1	MNX1	343.9	628.0	943.0	-2.42	-0.63	0.19	55	23	32	-0.34	-0.146
MA0032.2	FOXC1	188.9	366.5	595.2	-2.28	-0.7	0.31	43	19	24	-0.368	-0.38
MA0811.1	TFAP2B	1792.9	2583.5	3546.2	0.13	1.44	3.68	115	67	48	0.255	0.375
MA0029.1	Mecom	218.0	469.0	641.1	-1.18	-0.02	0.96	43	19	24	-0.612	-0.005
MA0003.3	TFAP2A	848.8	1364.5	1932.5	0.02	0.79	2.7	81	48	33	0.337	0.283
MA0508.1	PRDM1	477.5	862.5	1150.0	-0.86	-0.06	1.11	59	27	32	-0.045	0.018
MA0065.1	PPARG::RXRA	823.0	1399.0	1825.6	-1.29	-0.13	0.71	76	37	39	-0.149	-0.145
MA0500.1	Myog	672.7	1099.5	1555.1	-0.38	0.51	1.93	71	38	33	0.054	0.179
MA0808.1	TEAD3	140.0	327.5	472.0	-1.07	-0.03	0.87	36	15	21	-0.194	0.042
MA0519.1	Stat5a::Stat5b	248.5	474.5	756.0	-2.81	-0.94	0.52	50	23	27	-0.331	-0.417
MA1532.1	NR1D2	983.7	1515.5	2017.6	-1.94	-0.41	0.38	82	37	45	-0.17	-0.171
MA1597.1	ZNF528	1160.1	1843.5	2337.7	-0.93	0.04	1.17	86	43	43	0.012	-0.021
MA0754.1	CUX1	197.0	395.0	627.0	-2.32	-0.78	0.46	45	20	25	-0.143	-0.427
MA1572.1	TGIF2LY	431.9	775.5	1054.8	-1.12	0.07	0.91	56	30	26	0.124	-0.09
MA1117.1	RELB	483.0	811.0	1207.0	-0.98	-0.75	2.39	63	31	32	-0.037	0.407
MA1487.1	FOXE1	367.3	706.5	964.3	-0.86	-0.03	1.06	53	26	27	-0.018	0.042
MA1569.1	TFAP2E	864.0	1385.0	2027.0	0.26	1.6	3.79	87	57	30	0.283	0.4
MA0643.1	Esrrg	346.0	657.0	920.1	-0.88	0.02	1.13	51	27	24	0.284	-0.105
MA1552.1	RARB(var.3)	1262.8	1968.0	2644.1	-0.57	0.3	1.61	92	46	46	0.014	0.121
MA0764.2	ETV4	471.8	871.5	1187.1	-0.91	-0.04	1.02	59	29	30	-0.088	0.063
MA0146.2	Zfx	1178.4	1903.0	2406.4	-1.21	0.09	0.96	88	47	41	0.055	-0.153
MA0836.2	CEBPD	576.9	1057.0	1408.1	-0.95	0.04	1.21	65	34	31	0.079	0.062
MA0122.3	Nkx3-2	718.2	1152.5	1600.5	-1.46	-0.22	0.65	70	34	36	-0.053	-0.111
MA0098.2	Ets1	1094.9	1669.5	2267.1	-1.97	-0.41	0.37	86	40	46	-0.137	-0.147
MA0660.1	MEF2B	130.9	294.5	461.1	-0.45	0.26	1.7	36	20	16	0.474	0.193
MA0609.1	Crem	409.9	727.5	1103.0	-2.57	-0.78	0.14	60	25	35	-0.46	-0.343
MA1580.1	ZBTB32	583.0	1036.0	1351.4	-1.03	-0.01	1.05	64	32	32	-0.01	0.025
MA0144.1	Stat3	256.0	498.0	776.1	-2.08	-0.45	-0.01	48	18	30	-0.616	-0.228
MA1484.1	ETS2	572.0	1017.0	1348.0	-1.06	0.06	1.1	64	34	30	0.062	0.078
MA0807.1	TBX5	521.5	900.0	1359.6	0.04	1.02	2.85	68	41	27	0.157	0.316
MA0637.1	CENPB	1475.8	2219.5	2917.2	-2.02	-0.43	0.4	99	46	53	-0.128	-0.199
MA1509.1	IRF6	406.3	737.0	1001.5	-1.28	0.11	0.86	55	29	26	0.063	-0.105
MA0160.1	NR4A2	98.0	229.0	420.0	0.12	1.4	3.32	38	25	13	0.621	0.617
MA0882.1	DLX6	262.0	512.0	772.3	-2.2	-0.5	0.4	49	22	27	-0.161	-0.215
MA0524.2	TFAP2C	1558.6	2254.5	3165.3	0.35	1.92	4.3	111	65	46	0.373	0.413
MA1152.1	SOX15	192.0	383.0	623.0	-2.8	-0.89	-0.07	45	16	29	-0.254	-0.375
MA0143.4	SOX2	364.0	672.0	1043.0	-3.37	-1.31	-0.17	61	23	38	-0.221	-0.388
MA1113.1	PBX2	707.2	1161.0	1671.6	-0.06	0.53	2.11	73	43	30	0.357	0.113
MA0492.1	JUND(var.2)	634.0	1047.0	1531.0	-3.61	-1.51	-0.19	76	29	47	-0.459	-0.323
MA1560.1	SOHLH2	680.0	1164.0	1550.1	-1.22	0.1	0.84	69	36	33	0.036	-0.112
MA0147.3	MYC	1557.0	2300.5	3164.9	0.23	1.45	3.79	109	68	41	0.282	0.13
MA1568.1	TCF21(var.2)	1049.9	1650.0	2388.4	1.39	3.53	6.44	105	78	27	0.866	0.564
MA0886.1	EMX2	363.0	679.0	1029.2	-2.82	-0.92	-0.06	59	21	38	-0.308	-0.238
MA0885.1	Dlx2	215.0	456.0	675.1	-1.62	-0.19	0.61	44	19	25	-0.106	-0.055
MA0141.3	ESRRB	296.0	584.5	864.0	-1.72	-0.34	0.57	51	25	26	-0.015	-0.254
MA0162.4	EGR1	2294.8	3260.5	4042.3	-0.57	0.3	1.65	118	61	57	0.062	0.145
MA0898.1	Hmx3	797.7	1308.0	1707.6	-1.14	0.09	0.77	73	38	35	0.08	-0.043
MA0472.1	EGR2	1764.0	2583.5	3370.5	-0.41	0.37	1.67	106	57	49	0.254	0.234
MA0693.2	VDR	111.0	246.5	393.1	-0.6	0.26	1.59	33	18	15	0.027	0.114
MA1419.1	IRF4	211.0	433.0	636.0	-1.41	-0.2	0.6	43	20	23	-0.031	-0.162
MA0070.1	PBX1	177.0	405.5	554.0	-1.05	-0.02	1.06	40	19	21	-0.219	0.034
MA0158.2	HOXA5	292.0	587.5	858.0	-1.53	-0.2	0.62	50	25	25	-0.098	-0.233
MA0910.2	HOXD8	197.0	405.5	629.0	-1.84	0.38	0.83	43	23	20	0.12	-0.274
MA0711.1	OTX1	131.9	305.5	460.0	-1.26	-0.06	0.83	35	17	18	-0.12	-0.077
MA0007.1	Ar	2469.0	3573.5	4366.7	-0.8	0.12	1.28	121	61	60	0.037	0.084
MA0508.2	PRDM1	264.0	497.0	772.0	-2.26	-0.6	-0.02	49	17	32	-0.465	-0.224
MA1594.1	ZNF382	912.0	1404.0	1998.2	0.05	0.91	2.69	83	50	33	0.4	0.253
MA0733.1	EGR4	1849.5	2654.5	3593.6	-3.18	-1.24	-0.02	115	49	66	-0.292	-0.28
MA0041.1	Foxd3	124.0	288.0	417.0	-0.79	0.06	1.05	34	19	15	0.168	0.011
MA0604.1	Atf1	761.5	1235.0	1608.5	-0.85	0.09	1.15	71	36	35	0.059	0.013
MA0599.1	KLF5	590.7	988.5	1411.3	-0.18	0.59	2.08	68	39	29	0.17	0.288
MA0514.1	Sox3	243.0	451.5	732.1	-2.53	-0.79	0.5	48	22	26	-0.076	-0.443
MA0612.1	EMX1	485.0	833.5	1254.1	-2.04	0.5	0.69	62	31	31	0.017	-0.218
MA0102.2	CEBPA	158.0	346.0	563.0	0.01	0.41	1.91	40	26	14	0.267	0.128
MA1557.1	SMAD5	349.3	621.5	970.0	-2.57	-0.82	-0.04	56	20	36	-0.37	-0.299
MA1478.1	DMRTA2	402.9	727.5	1158.6	-4.04	-1.8	-0.39	66	24	42	-0.311	-0.463
MA0692.1	TFEB	757.0	1258.0	1677.0	-1.32	0.12	0.9	72	40	32	0.342	-0.194
MA0153.1	HNF1B	374.4	679.0	938.6	-0.92	-0.13	1.22	53	23	30	-0.292	0.187
MA0052.2	MEF2A	287.9	527.5	814.1	-2.13	-0.54	0.31	50	22	28	-0.162	-0.249
MA0033.1	FOXL1	132.0	306.0	457.0	-1.02	-0.05	1.11	35	16	19	-0.329	0.022
MA0114.4	HNF4A	408.5	689.5	1066.5	-3.26	-1.18	-0.02	61	24	37	-0.296	-0.364
MA0477.1	FOSL1	175.9	377.5	571.5	-0.5	0.31	1.65	41	23	18	0.349	0.201
MA1566.1	TBX3	1002.4	1547.0	1979.5	-0.88	-0.14	1.37	80	37	43	-0.047	0.139
MA0154.2	EBF1	1184.8	1784.5	2438.5	-0.37	0.65	2.33	91	49	42	0.262	0.386
MA0910.1	Hoxd8	475.6	833.5	1191.1	-0.37	0.38	1.95	61	36	25	0.151	0.107
MA0004.1	Arnt	113.0	270.5	440.5	-1.74	-0.33	0.51	35	17	18	-0.07	-0.402
MA0145.1	Tcfcp2l1	1114.4	1828.0	2364.5	-0.98	-0.15	1.42	87	39	48	-0.201	0.145
MA0117.1	Mafb	320.4	607.0	907.6	-0.2	0.61	2.21	54	31	23	0.263	0.251
MA0685.1	SP4	2033.4	2843.0	3917.0	-0.18	1.27	3.26	119	67	52	0.215	0.438
MA0478.1	FOSL2	227.0	446.5	669.1	-0.41	0.37	2.03	45	25	20	0.265	0.189
MA0706.1	MEOX2	244.0	473.0	744.1	-2.43	-0.78	-0.0	49	19	30	-0.206	-0.339
MA0813.1	TFAP2B(var.3)	2337.8	3297.0	4366.6	0.09	1.06	3.25	126	75	51	0.255	0.352
MA0913.2	HOXD9	117.0	272.0	446.0	-1.67	-0.32	0.48	35	16	19	-0.262	-0.159
MA0614.1	Foxj2	19.0	77.5	163.0	-4.57	-2.61	-0.95	29	6	23	-0.796	-1.021
MA1128.1	FOSL1::JUN	431.5	770.0	1152.7	-0.03	0.83	2.7	62	37	25	0.222	0.172
MA0888.1	EVX2	399.8	744.0	1037.3	-1.41	-0.18	0.79	56	28	28	-0.003	-0.141
MA0090.3	TEAD1	374.0	703.0	983.2	-1.56	-0.24	0.48	55	24	31	-0.051	-0.082
MA0132.1	Pdx1	208.0	431.5	643.6	-1.55	-0.21	0.65	43	20	23	-0.205	-0.273
MA1111.1	NR2F2	427.8	769.0	1120.0	-1.81	-0.42	0.59	59	29	30	-0.049	-0.245
MA0442.1	SOX10	67.0	169.0	308.0	-3.0	-1.12	0.15	32	12	20	-0.686	-0.496
MA1524.1	MSGN1	1782.5	2646.5	3306.0	0.02	0.18	1.42	105	62	43	0.116	-0.009
MA0518.1	Stat4	497.9	851.0	1251.2	-1.79	-0.42	0.33	62	26	36	-0.207	-0.225
MA0098.3	ETS1	443.0	768.0	1104.0	-0.53	0.19	1.48	57	30	27	0.013	0.22
MA0621.1	mix-a	94.0	231.0	373.1	-1.81	-0.27	0.44	32	12	20	-0.335	-0.088
MA0814.1	TFAP2C(var.2)	760.0	1251.0	1827.1	-0.04	0.83	2.8	78	46	32	0.256	0.239
MA0852.1	Foxk1	482.9	846.0	1252.2	-2.05	-0.44	0.38	62	28	34	-0.129	-0.311
MA0069.1	PAX6	695.0	1178.5	1563.6	-1.24	-0.06	0.82	69	33	36	-0.032	-0.03
MA0704.1	Lhx4	147.0	319.0	524.0	-2.42	-0.66	0.41	40	18	22	-0.09	-0.321
MA1483.1	ELF2	723.9	1240.0	1679.1	-0.59	0.17	1.47	72	38	34	0.082	0.078
MA0498.1	Meis1	704.8	1159.0	1649.3	-0.74	0.8	2.58	75	39	36	0.066	0.298
MA0037.1	GATA3	226.0	461.0	657.0	-1.35	-0.16	0.77	44	20	24	-0.147	-0.088
MA1503.1	HOXB9	118.0	256.0	422.0	-2.82	-1.01	-0.05	38	14	24	-0.546	-0.525
MA1421.1	TCF7L1	133.0	284.0	483.0	-5.26	-2.96	-1.12	49	15	34	-0.714	-0.953
MA0526.3	USF2	856.9	1380.0	1958.8	-2.31	-0.6	0.49	80	38	42	-0.196	-0.245
MA0867.2	SOX4	304.0	557.5	882.1	-3.67	-1.68	0.26	58	24	34	-0.346	-0.603
MA1495.1	HOXA1	229.0	428.0	678.1	-2.43	-0.82	0.26	47	20	27	-0.212	-0.328
MA0063.2	NKX2-5	404.5	697.0	999.1	-1.88	-0.39	-0.01	56	21	35	-0.102	-0.042
MA0770.1	HSF2	470.8	825.0	1141.1	-1.49	-0.19	0.64	59	26	33	-0.128	-0.067
MA0743.1	SCRT1	1851.0	2702.5	3629.2	0.07	0.86	2.7	113	68	45	0.248	0.268
MA0682.2	PITX1	117.5	283.5	428.5	-1.19	-0.09	0.84	34	17	17	-0.038	-0.125
MA0710.1	NOTO	261.4	500.5	757.0	-1.9	-0.43	0.24	48	19	29	-0.284	-0.161
MA1539.1	NR2F6(var.3)	841.0	1337.0	1810.2	-1.34	0.19	0.68	75	38	37	0.016	-0.149
MA0079.3	SP1	1419.7	2119.0	2862.1	0.01	0.91	2.73	101	59	42	0.256	0.3
MA0039.1	Klf4	330.4	608.0	949.2	-2.15	-0.61	0.35	54	24	30	-0.252	-0.219
MA0109.1	HLTF	246.0	480.5	770.9	-2.78	-0.89	-0.01	50	19	31	-0.147	-0.332
MA0731.1	BCL6B	114.0	256.0	444.0	-2.32	-0.65	-0.0	36	13	23	-0.512	-0.26
MA1556.1	RXRG(var.2)	950.0	1541.5	2003.1	-0.79	-0.07	1.02	79	39	40	-0.036	0.049
MA0883.1	Dmbx1	816.8	1350.0	1821.2	-1.42	-0.16	0.66	75	33	42	-0.082	-0.002
MA0680.1	PAX7	100.0	251.0	367.0	-1.15	-0.09	0.81	32	15	17	-0.022	-0.117
MA0258.1	ESR2	2389.4	3484.5	4344.0	-0.45	0.23	1.58	121	65	56	0.246	0.124
MA1630.1	Znf281	1311.0	2066.0	2600.3	-0.91	0.04	1.16	91	46	45	0.001	0.081
MA0764.1	ETV4	667.9	1135.5	1550.6	-0.68	0.18	1.31	69	36	33	0.021	0.169
MA0678.1	OLIG2	645.0	1053.5	1550.7	0.07	0.99	2.84	73	45	28	0.331	0.407
MA0075.2	Prrx2	237.0	449.0	686.0	-1.62	-0.36	0.43	45	20	25	-0.286	-0.158
MA0909.1	HOXD13	103.0	239.0	407.0	-2.57	-0.85	-0.05	36	11	25	-0.659	-0.398
MA0058.1	MAX	583.2	986.0	1480.8	-3.43	-1.35	-0.03	73	30	43	-0.366	-0.434
MA1564.1	SP9	1771.6	2568.0	3533.1	0.0	1.08	2.97	112	65	47	0.41	0.349
MA1150.1	RORB	575.8	966.0	1360.2	-1.94	0.43	0.93	66	35	31	0.082	-0.272
MA0703.2	LMX1B	107.0	240.0	370.1	-1.36	-0.18	0.58	32	13	19	-0.134	-0.046
MA1148.1	PPARA::RXRA	2198.8	3197.5	3930.2	-1.06	-0.02	0.92	113	54	59	-0.035	-0.039
MA1108.1	MXI1	2058.5	2877.5	3894.2	0.03	0.93	2.58	117	70	47	0.254	0.123
MA0481.3	FOXP1	98.0	220.5	393.0	-4.79	-2.64	-0.92	43	13	30	-0.489	-0.771
MA0068.1	Pax4	4520.6	5926.5	7458.2	-2.63	-0.87	0.63	165	79	86	-0.162	-0.169
MA1563.1	SOX18	416.8	813.0	1101.1	-1.2	-0.04	0.89	57	26	31	-0.088	-0.067
MA0162.3	EGR1	789.0	1241.5	1803.2	-3.63	-1.48	-0.28	82	30	52	-0.408	-0.535
MA0080.5	SPI1	1944.0	2811.5	3795.6	-2.86	-0.84	-0.05	115	47	68	-0.117	-0.141
MA0025.2	NFIL3	241.0	482.0	738.1	-0.54	0.41	1.77	47	24	23	0.135	0.272
MA1619.1	Ptf1a(var.2)	857.8	1380.0	1811.2	-0.71	-0.18	1.37	76	37	39	-0.022	0.082
MA0798.2	RFX3	669.8	1167.0	1552.7	-0.99	-0.01	1.09	68	33	35	-0.013	0.088
MA0856.1	RXRG	723.9	1197.5	1624.3	-0.48	0.19	1.54	71	41	30	0.099	-0.046
MA0471.2	E2F6	1541.8	2341.5	3062.2	-0.37	0.37	1.73	101	56	45	0.156	0.145
MA1498.1	HOXA7	205.9	402.0	631.0	-1.58	0.27	0.8	42	23	19	0.159	-0.221
MA0039.3	KLF4	716.8	1183.5	1648.5	-1.58	-0.23	0.51	71	33	38	-0.113	-0.155
MA0465.1	CDX2	206.0	385.0	625.0	-2.28	-0.7	0.26	44	19	25	-0.261	-0.381
MA0050.1	IRF1	390.9	740.5	1007.2	-0.96	-0.01	1.0	54	27	27	-0.012	-0.119
MA0833.1	ATF4	795.8	1330.0	1730.6	-1.42	-0.12	0.68	74	31	43	-0.303	0.076
MA0506.1	NRF1	870.0	1423.5	1898.2	-0.57	0.25	1.49	78	42	36	0.242	0.16
MA0636.1	BHLHE41	705.9	1220.5	1586.6	-1.06	-0.05	0.85	70	34	36	-0.021	-0.067
MA0074.1	RXRA::VDR	547.9	943.0	1302.1	-1.53	-0.29	0.63	64	31	33	-0.088	-0.205
MA0740.1	KLF14	2242.8	3154.5	4216.9	-0.38	1.4	3.47	126	70	56	0.145	0.39
MA0861.1	TP73	876.8	1424.5	1857.4	-0.97	0.0	0.92	75	38	37	0.01	0.039
MA1101.2	BACH2	781.0	1255.0	1793.0	-3.04	-1.25	-0.09	81	32	49	-0.131	-0.296
MA0814.2	TFAP2C(var.2)	1586.9	2300.0	3155.5	-0.54	1.04	3.02	106	57	49	0.176	0.218
MA0485.1	Hoxc9	405.9	718.5	1092.1	-2.94	-0.99	0.1	61	25	36	-0.211	-0.289
MA0087.1	Sox5	63.4	156.0	281.6	-2.01	-0.55	0.14	28	10	18	-0.514	-0.438
MA1558.1	SNAI1	521.0	898.5	1309.1	-0.22	1.19	3.32	69	39	30	0.246	0.427
MA0676.1	Nr2e1	61.0	151.0	280.0	-4.36	-2.14	-0.59	35	10	25	-0.751	-0.701
MA0470.1	E2F4	1202.9	1878.0	2624.6	0.16	1.43	3.67	99	61	38	0.25	0.269
MA0745.1	SNAI2	374.0	688.0	1063.1	-0.21	1.19	3.21	61	35	26	0.254	0.419
MA0470.2	E2F4	1599.3	2368.0	3257.3	0.17	1.53	3.74	111	64	47	0.407	0.483
MA0594.2	HOXA9	300.0	549.0	854.2	-1.96	-0.54	0.41	51	24	27	-0.106	-0.222
MA0103.1	ZEB1	59.5	165.0	310.0	0.6	2.08	4.21	36	26	10	0.735	0.873
MA0486.2	HSF1	449.0	776.0	1174.1	-1.59	-0.27	0.55	58	26	32	-0.275	-0.059
MA1132.1	JUN::JUNB	404.9	734.5	1053.0	-0.67	0.22	1.61	56	29	27	0.085	0.085
MA0716.1	PRRX1	286.0	542.0	811.1	-1.9	-0.32	0.32	49	20	29	-0.155	-0.117
MA1644.1	NFYC	431.0	825.0	1097.0	-1.0	-0.0	1.05	57	28	29	-0.002	-0.065
MA0774.1	MEIS2	156.9	324.5	555.0	-0.3	0.95	2.7	42	24	18	0.185	0.527
MA1135.1	FOSB::JUNB	139.0	316.5	496.7	-0.4	0.36	1.79	38	22	16	0.17	0.073
MA0509.1	Rfx1	892.9	1434.0	1899.5	-1.01	-0.14	1.24	77	34	43	-0.076	0.151
MA1463.1	ARGFX	143.9	306.0	502.0	-2.61	-0.79	0.2	40	16	24	-0.568	-0.198
MA0687.1	SPIC	1508.0	2325.0	2940.6	-1.16	0.07	0.88	97	51	46	0.098	-0.094
MA0871.2	TFEC	960.3	1511.5	2136.6	-2.69	-0.91	0.84	86	42	44	-0.152	-0.395
MA1533.1	NR1I2	1944.4	2931.0	3565.0	-0.85	0.08	1.21	109	55	54	0.037	0.022
MA1508.1	IKZF1	407.0	710.0	1086.2	-2.44	-0.73	0.05	59	24	35	-0.154	-0.348
MA0624.1	NFATC1	180.9	358.5	586.6	-2.33	-0.61	0.13	42	16	26	-0.079	-0.188
MA0602.1	Arid5a	365.0	645.5	968.7	-0.65	0.53	2.07	55	28	27	0.004	0.232
MA0473.2	ELF1	724.8	1255.5	1615.1	-1.15	0.05	0.91	71	36	35	0.036	0.001
MA1628.1	Zic1::Zic2	605.0	1015.0	1535.4	1.8	4.06	6.91	88	60	28	0.45	0.805
MA0071.1	RORA	154.0	314.5	548.1	-3.14	-1.25	0.16	43	17	26	-0.466	-0.416
MA0104.3	Mycn	435.9	820.0	1115.6	-0.32	0.11	1.38	58	35	23	0.099	-0.042
MA0900.2	HOXA2	164.5	333.5	524.6	-2.11	-0.52	0.27	40	17	23	-0.501	-0.36
MA0608.1	Creb3l2	693.0	1195.5	1629.7	-1.44	0.2	0.92	71	39	32	0.341	-0.255
MA0866.1	SOX21	162.0	337.0	556.0	-1.93	-0.49	0.54	40	19	21	-0.046	-0.39
MA0860.1	Rarg(var.2)	1191.3	1821.5	2479.5	-0.62	0.66	2.4	92	47	45	0.011	0.391
