Merged motif (Total sequences: 8127)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
Lhx8$MA0705.1|LHX1$MA1518.1|GBX1$MA0889.1|EN2$MA0642.1|EN1$MA0027.2|EVX1$MA0887.1|HOXC8$MA1505.1|EMX1$MA0612.2|HOXA1$MA1495.1|EVX2$MA0888.1|HOXB5$MA0904.2|DRGX$MA1481.1|EMX2$MA0886.1|LHX2$MA0700.1|NOTO$MA0710.1|VAX2$MA0723.1|PRRX2$MA0075.3|LHX9$MA0701.2|HOXB2$MA0902.2|HOXA6$MA1497.1|EMX1$MA0612.1|HOXD3$MA0912.2|MEOX1$MA0661.1|LHX9$MA0701.1|LBX2$MA0699.1|Dlx1$MA0879.1|VSX1$MA0725.1|HOXB7$MA1501.1|PDX1$MA0132.2|LBX1$MA0618.1|Prrx2$MA0075.2|HOXA5$MA0158.2|MSX1$MA0666.1|VAX1$MA0722.1|HOXB3$MA0903.1|LHX6$MA0658.1|VSX2$MA0726.1|MEOX2$MA0706.1|GBX2$MA0890.1|Nobox$MA0125.1|RAX2$MA0717.1|Shox2$MA0720.1|HOXB8$MA1502.1|Pdx1$MA0132.1|MSX2$MA0708.1|HOXA2$MA0900.1|ISX$MA0654.1|SHOX$MA0630.1|HOXA7$MA1498.1|Msx3$MA0709.1|DLX5$MA1476.1|ESX1$MA0644.1|TLX2$MA1577.1|Lhx4$MA0704.1|HOXD8$MA0910.2|BSX$MA0876.1|HOXB6$MA1500.1|BARX1$MA0875.1|MNX1$MA0707.1|UNCX$MA0721.1|HOXC4$MA1504.1|GSX2$MA0893.1|Dlx4$MA0881.1|HOXA2$MA0900.2|Prrx2$MA0075.1|DLX6$MA0882.1|Dlx2$MA0885.1|LHX5$MA1519.1|PAX4$MA0068.2|GSX1$MA0892.1|HOXB2$MA0902.1|PRRX1$MA0716.1|ALX3$MA0634.1|HOXA4$MA1496.1|LMX1A$MA0702.1|Alx1$MA0854.1|MIXL1$MA0662.1|NKX6-2$MA0675.1|HESX1$MA0894.1|Dlx3$MA0880.1|LMX1B$MA0703.1|LHX2$MA0700.2|NKX6-1$MA0674.1|HOXD4$MA1507.1|POU6F1$MA0628.1|LMX1B$MA0703.2|ARGFX$MA1463.1|HOXB4$MA1499.1|mix-a$MA0621.1|Alx4$MA0853.1|GSX2$MA0893.2|RAX$MA0718.1|LMX1A$MA0702.2	6273.5	8456.08	10679.15	-0.2	0.87	2.71	185	112	73	0.373	0.318
FOXD1$MA0031.1|FOXP1$MA0481.1|FOXK2$MA1103.1|FOXA1$MA0148.4|Foxj3$MA0851.1|FOXN3$MA1489.1|Foxl2$MA1607.1|FOXK2$MA1103.2|FOXO3$MA0157.2|FOXP3$MA0850.1|FOXG1$MA0613.1|FOXO6$MA0849.1|FOXP2$MA0593.1|Foxk1$MA0852.1|FOXD2$MA0847.1|FOXI1$MA0042.2|FOXK1$MA0852.2|FOXO4$MA0848.1|Foxj2$MA0614.1|FOXL1$MA0033.2|FOXF2$MA0030.1|Foxf1$MA1606.1|FOXP1$MA0481.3|FOXO3$MA0157.1|FOXA2$MA0047.3|FOXP1$MA0481.2|FOXA3$MA1683.1	10009.48	13059.87	15870.52	-1.0	0.11	1.37	199	112	87	0.092	0.285
TBX5$MA0807.1|TBX4$MA0806.1|MGA$MA0801.1|TBX20$MA0689.1|EOMES$MA0800.1|TBX18$MA1565.1|TBR1$MA0802.1|TBX3$MA1566.1|TBX6$MA1567.1|TBX2$MA0688.1|TBX21$MA0690.1|TBX15$MA0803.1|TBX1$MA0805.1	12804.02	16653.92	19918.63	-1.23	-0.08	0.96	224	104	120	-0.186	-0.149
Hoxd3$MA0912.1|Hoxb5$MA0904.1	19679.3	24934.0	28712.25	-0.96	0.03	1.1	308	157	151	0.061	0.02
ZBTB7C$MA0695.1|ZBTB7B$MA0694.1|ZBTB7A$MA0750.1	17926.3	22550.5	27223.73	-2.33	-0.67	0.2	315	139	176	-0.073	-0.094
FOXA1$MA0148.1|FOXA1$MA0148.2|Foxa2$MA0047.2|FOXA1$MA0148.3|FOXC2$MA0846.1|FOXC1$MA0032.2|FOXB1$MA0845.1|FOXD2$MA0847.2	13196.03	16956.25	20288.32	-1.88	-0.43	0.55	252	112	140	-0.146	-0.135
ETV5$MA0765.2|Spi1$MA0080.3|ELF5$MA0136.2|ELK3$MA0759.1|EHF$MA0598.3|ETV6$MA0645.1|ELF3$MA0640.2|ETV1$MA0761.2|FLI1$MA0475.1|ELF1$MA0473.1|ERF$MA0760.1|SPIB$MA0081.2|FEV$MA0156.2|ELK1$MA0028.2|Ets1$MA0098.2|GABPA$MA0062.3|Erg$MA0474.1|ELF1$MA0473.3|ETV4$MA0764.1|EHF$MA0598.2|ETV1$MA0761.1|ELK4$MA0076.1|ERG$MA0474.2|ETS1$MA0098.3|ETV5$MA0765.1|ELF4$MA0641.1|ETV3$MA0763.1|ETS2$MA1484.1|FLI1$MA0475.2|ELK4$MA0076.2|Gabpa$MA0062.2|ETV4$MA0764.2|ZBTB7A$MA0750.2|ETV2$MA0762.1|SPI1$MA0080.2|ELF3$MA0640.1|ELF2$MA1483.1|ELF1$MA0473.2|ELF5$MA0136.1|SPI1$MA0080.5|FEV$MA0156.1|GABPA$MA0062.1|EHF$MA0598.1	8488.32	11161.69	14182.83	4.25	7.52	11.59	258	171	87	0.406	0.7
BARHL1$MA0877.2|BARHL2$MA0635.1	7916.6	10628.25	13023.2	-2.1	-0.53	0.43	189	87	102	-0.13	-0.16
Esrra$MA0592.2|Esrrg$MA0643.1|ESRRA$MA0592.1|Esrrb$MA0141.1|NR5A1$MA1540.1|Esrrb$MA0141.2|ESRRA$MA0592.3|ESRRB$MA0141.3	11965.95	15633.69	18474.11	-1.05	-0.14	1.06	235	116	119	-0.002	0.157
ZNF135$MA1587.1	20517.5	25850.5	31197.4	-0.15	1.08	3.03	340	183	157	0.084	0.19
NFIC(var.2)$MA1527.1|NFIC::TLX1$MA0119.1|NFIX(var.2)$MA1528.1	20093.1	25101.17	29945.0	-0.41	0.64	2.26	353	187	166	0.038	0.157
THAP1$MA0597.1	10755.9	14517.5	17072.6	-0.89	0.06	1.18	242	122	120	0.035	-0.027
E2F4$MA0470.1|E2F6$MA0471.2|E2F3$MA0469.1|E2F1$MA0024.2|E2F6$MA0471.1|TFDP1$MA1122.1	13972.92	17855.42	21879.27	-2.7	-0.8	0.46	272	131	141	-0.048	-0.302
ATF6$MA1466.1|CREB3L4$MA1474.1|CREB3$MA0638.1|CREB3L1$MA0839.1|XBP1$MA0844.1	22529.5	28168.5	33122.52	-1.25	-0.04	1.0	332	170	162	0.056	0.11
ONECUT1$MA0679.1|ONECUT1$MA0679.2|ONECUT3$MA0757.1|ONECUT2$MA0756.1	15610.03	19636.38	24285.42	-3.93	-1.63	-0.18	295	131	164	-0.157	-0.279
EGR1$MA0162.2	19282.0	24038.0	29345.6	-2.2	-0.55	0.27	321	150	171	-0.099	-0.095
TGIF2$MA0797.1|TGIF2LY$MA1572.1|PKNOX2$MA0783.1|TGIF2LX$MA1571.1|TGIF1$MA0796.1|PKNOX1$MA0782.1	13588.68	17732.08	20957.07	-0.98	-0.15	1.16	270	130	140	-0.03	0.156
TFCP2$MA0145.3|GRHL2$MA1105.1|GRHL2$MA1105.2|GRHL1$MA0647.1	14688.58	18901.25	22743.57	-0.43	0.64	2.32	254	139	115	0.157	0.234
PAX1$MA0779.1|PAX9$MA0781.1	28636.25	35920.75	41072.35	-0.99	-0.08	0.94	396	197	199	-0.007	0.034
Neurog1$MA0623.1|NEUROG2$MA0669.1|Atoh1$MA0461.2|NEUROG1$MA0623.2|TCF21(var.2)$MA1568.1|BHLHE22$MA0818.1|OLIG1$MA0826.1|OLIG3$MA0827.1|BHLHE23$MA0817.1|NEUROD2$MA0668.1|Bhlha15$MA0607.1|OLIG2$MA0678.1|ATOH7$MA1468.1	10359.92	13635.88	16405.2	-0.69	0.2	1.49	251	132	119	0.096	0.094
NHLH1$MA0048.1|NHLH1$MA0048.2	11545.55	14921.25	18190.65	-0.56	0.5	2.06	270	135	135	0.0	0.123
RUNX2$MA0511.2|RUNX1$MA0002.1|RUNX3$MA0684.1	10044.27	13132.5	16379.8	0.24	1.71	4.04	248	143	105	0.267	0.362
BACH1$MA1633.1|NFE2L1$MA0089.2|NFE2L2$MA0150.1|MAF::NFE2$MA0501.1|BACH2$MA1101.1|MAFK$MA0496.3|Nfe2l2$MA0150.2|Bach1::Mafk$MA0591.1	15216.69	19419.75	23827.14	-0.31	1.16	3.24	267	141	126	0.099	0.278
TFAP2B$MA0811.1|TFAP2C$MA0524.2|TFAP2A(var.2)$MA0810.1	15737.73	20633.5	23833.57	-1.1	-0.03	0.94	281	140	141	-0.008	-0.033
Mecom$MA0029.1	16043.3	20461.0	24232.5	-1.6	0.28	0.63	292	147	145	0.044	-0.099
NR2C2$MA0504.1|NR2F1(var.2)$MA1537.1|THRB$MA1574.1|RXRG$MA0856.1|Nr2f6$MA0677.1|Rxra$MA0512.2|PPARD$MA1550.1|PPARG::RXRA$MA0065.1|RXRB$MA0855.1	16940.44	21515.44	25570.07	-0.58	0.19	1.85	305	170	135	0.241	0.25
TEAD4$MA0809.2|TEAD1$MA0090.2|TEAD3$MA0808.1|TEAD4$MA0809.1|TEAD2$MA1121.1|TEAD1$MA0090.3	11900.38	15305.75	18602.88	-0.5	0.25	1.78	268	141	127	0.039	0.07
STAT3$MA0144.2|Stat5b$MA1625.1|STAT1$MA0137.2|Stat3$MA0144.1|Stat4$MA0518.1|STAT1$MA0137.3|Stat5a$MA1624.1|Stat5a::Stat5b$MA0519.1	9470.54	12553.5	15283.75	-1.2	-0.08	0.92	200	89	111	-0.197	-0.124
NR1D2$MA1532.1|NR1D1$MA1531.1	20090.75	24951.0	30116.9	-2.68	-0.83	0.11	332	147	185	-0.182	-0.127
CUX2$MA0755.1|CUX1$MA0754.1	9989.95	12871.5	16263.15	-4.34	-2.0	-0.28	250	99	151	-0.287	-0.291
RXRG(var.2)$MA1556.1|RXRB(var.2)$MA1555.1|RARB(var.3)$MA1552.1|RARG(var.3)$MA1553.1	17412.58	21973.0	26111.65	-2.04	-0.5	0.35	294	136	158	-0.17	-0.148
Zfx$MA0146.2|Zfx$MA0146.1	17596.2	22832.0	26358.8	-0.98	0.01	1.03	301	154	147	0.016	-0.01
NKX3-2$MA0122.2|Nkx3-1$MA0124.2|ISL2$MA0914.1|Nkx3-2$MA0122.3	10521.82	13798.62	16578.8	-1.71	-0.3	0.53	218	99	119	-0.182	-0.105
MEF2C$MA0497.1|MEF2A$MA0052.4|MEF2A$MA0052.2|MEF2A$MA0052.1|MEF2D$MA0773.1|MEF2B$MA0660.1|MEF2A$MA0052.3	13394.53	17323.43	20777.2	-0.81	0.16	1.38	300	165	135	0.096	0.121
Gmeb1$MA0615.1|FOSL1::JUND(var.2)$MA1143.1|FOSL1::JUN(var.2)$MA1129.1|JUNB(var.2)$MA1140.1|GMEB2$MA0862.1|Atf1$MA0604.1|FOSB::JUNB(var.2)$MA1136.1|Crem$MA0609.1|FOSL2::JUN(var.2)$MA1131.1|FOSB::JUN$MA1127.1|Creb5$MA0840.1|FOS::JUN(var.2)$MA1126.1|FOSL2::JUNB(var.2)$MA1139.1|ATF7$MA0834.1|JUN$MA0488.1|FOSL2::JUND(var.2)$MA1145.1|CREB3L4(var.2)$MA1475.1|JUN::JUNB(var.2)$MA1133.1|JUND(var.2)$MA0492.1|CREB1$MA0018.2|JDP2(var.2)$MA0656.1|JUNB(var.2)$MA1140.2|ATF3$MA0605.2|CREB1$MA0018.3|CREM$MA0609.2|ATF2$MA1632.1|CREB1$MA0018.4	16290.78	20559.81	25252.64	1.26	3.25	6.19	437	273	164	0.226	0.446
IRF6$MA1509.1	11108.1	14645.5	17796.8	-0.54	0.2	1.51	246	130	116	0.058	0.013
Sox17$MA0078.1|SOX8$MA0868.2|SOX13$MA1120.1|SOX2$MA0143.4|SOX9$MA0077.1|SOX15$MA1152.1	10227.47	13757.83	16337.27	-1.03	0.03	1.08	228	124	104	0.112	0.114
PKNOX1$MA0782.2|PBX2$MA1113.1|PBX3$MA1114.1	20439.57	26021.67	30386.07	-0.91	0.11	1.31	327	165	162	0.013	0.096
EGR1$MA0162.3|EGR3$MA0732.1|EGR2$MA0472.2|EGR4$MA0733.1|Egr1$MA0162.1|EGR2$MA0472.1|EGR1$MA0162.4	20140.73	25352.64	29964.17	-0.58	0.65	2.26	320	175	145	0.123	0.279
Hmx2$MA0897.1|Hmx3$MA0898.1|Hmx1$MA0896.1	18296.57	22891.67	28006.53	-3.3	-1.21	0.13	322	145	177	-0.163	-0.252
IRF5$MA1420.1|IRF8$MA0652.1|IRF9$MA0653.1|IRF4$MA1419.1	17556.32	22147.5	26944.72	-0.27	0.93	2.79	321	167	154	0.049	0.227
Pitx1$MA0682.1|PITX3$MA0714.1|OTX1$MA0711.1|PITX1$MA0682.2|PITX2$MA1547.1|OTX2$MA0712.1|GSC2$MA0891.1|GSC$MA0648.1|OTX2$MA0712.2	7217.1	9654.28	11991.1	-1.8	-0.4	0.57	176	73	103	-0.188	-0.104
Foxd3$MA0041.1	12445.8	16005.0	19714.2	-3.84	-1.51	-0.02	274	124	150	-0.196	-0.203
SOX10$MA0442.2|Sox6$MA0515.1|Sox3$MA0514.1|SOX4$MA0867.2	8208.83	11003.5	13727.85	-2.55	-0.78	0.34	238	104	134	-0.169	-0.234
SMAD5$MA1557.1|SMAD3$MA0795.1	12888.65	16675.25	19892.85	-1.28	-0.17	0.62	271	126	145	-0.07	-0.035
DMRTC2$MA1479.1|DMRTA2$MA1478.1|DMRT3$MA0610.1	14972.33	19042.5	23248.2	-0.45	0.91	2.71	307	171	136	0.15	0.228
HNF4G$MA0484.2|HNF4A$MA0114.4	16870.45	21681.25	25434.25	-1.38	-0.16	0.66	301	145	156	-0.035	-0.035
Tcfcp2l1$MA0145.2|Tcfcp2l1$MA0145.1	18775.1	23495.5	28809.6	0.37	1.8	4.34	333	189	144	0.234	0.18
TFAP2B(var.3)$MA0813.1|TFAP2C(var.3)$MA0815.1|TFAP2A(var.3)$MA0872.1	14517.33	18898.17	22120.73	-0.96	-0.08	1.06	280	133	147	-0.022	0.083
HOXD9$MA0913.2|HOXD13$MA0909.2|CDX4$MA1473.1|CDX1$MA0878.2|HOXA13$MA0650.2|HOXA13$MA0650.1|CDX1$MA0878.1|HOXD13$MA0909.1|HOXA10$MA0899.1|CDX2$MA0465.1|Hoxd9$MA0913.1|HOXB13$MA0901.1|CDX2$MA0465.2|HOXB13$MA0901.2	9691.47	12830.82	15602.06	-0.59	0.29	1.69	219	121	98	0.277	0.15
NR4A1$MA1112.2|NR4A1$MA1112.1|NR2F2$MA1111.1	8788.8	11531.5	14427.4	-2.47	-0.74	0.14	223	98	125	-0.127	-0.104
SOX10$MA0442.1	4259.8	5801.0	7575.8	-2.42	-0.74	0.21	162	74	88	-0.039	-0.149
Meis1$MA0498.1	18929.2	24226.0	27893.4	-1.01	0.01	0.93	311	158	153	0.026	0.015
Hoxa11$MA0911.1|HOXD10$MA1506.1|HOXC11$MA0651.1|HOXB9$MA1503.1|HOXC9$MA0485.2|HOXC10$MA0905.1|HOXD11$MA0908.1|HOXC12$MA0906.1|HOXD12$MA0873.1	12709.84	16413.28	20017.2	-2.15	-0.4	0.38	291	131	160	-0.149	-0.15
TCF7L2$MA0523.1|LEF1$MA0768.1|TCF7L1$MA1421.1|Tcf7$MA0769.1	12934.25	16529.5	20399.78	-3.76	-1.51	0.12	277	115	162	-0.179	-0.311
NKX2-5$MA0063.2|NKX2-2$MA1645.1	14242.7	18387.5	21806.55	-0.68	0.18	1.27	241	126	115	0.019	0.021
HSF2$MA0770.1|HSF1$MA0486.2|HSF4$MA0771.1|HSF1$MA0486.1	18075.7	22878.38	26762.15	-1.32	-0.16	0.9	293	146	147	-0.004	-0.153
SCRT2$MA0744.1|SCRT1$MA0743.1|SCRT2$MA0744.2|SCRT1$MA0743.2	21582.88	26760.0	32427.25	0.07	1.14	3.17	329	193	136	0.107	0.283
NR2F6(var.3)$MA1539.1|NR2F1(var.3)$MA1538.1	18487.5	23378.75	27171.85	-0.74	0.04	1.23	296	156	140	0.018	0.05
MAZ$MA1522.1|ZNF148$MA1653.1|SP2$MA0516.1|SP1$MA0079.2|SP1$MA0079.3	15052.5	19179.3	23023.8	-1.83	-0.48	0.66	280	123	157	-0.178	-0.149
BCL6B$MA0731.1	9049.1	11931.0	15026.4	0.01	0.91	2.78	232	129	103	0.155	0.22
Dmbx1$MA0883.1	21418.0	27269.0	31008.6	-1.16	-0.08	0.85	332	164	168	-0.033	-0.023
PAX7$MA0680.1|PAX3$MA0780.1	7072.3	9516.0	12138.95	-3.09	-1.02	-0.06	204	85	119	-0.099	-0.226
ESR2$MA0258.1|ESR2$MA0258.2|ESR1$MA0112.2	30334.43	37068.17	43155.53	-0.98	0.04	1.12	397	183	214	-0.085	-0.037
RORC$MA1151.1|RORA(var.2)$MA0072.1|RORB$MA1150.1	14285.1	18425.33	22119.77	-0.43	0.4	1.82	261	140	121	0.13	0.137
PPARA::RXRA$MA1148.1	23971.6	29769.5	34794.0	-1.64	-0.25	0.61	351	172	179	-0.018	-0.03
Pax4$MA0068.1	60664.0	73301.5	81100.0	-0.84	-0.03	1.06	542	268	274	-0.006	-0.01
RFX1$MA0509.2|RFX3$MA0798.2	17841.45	22843.5	26975.1	-0.56	0.3	1.62	309	165	144	0.071	0.078
RXRA::VDR$MA0074.1	12336.6	15849.0	19961.7	-4.6	-1.97	-0.48	277	114	163	-0.507	-0.28
TFAP2C(var.2)$MA0814.2|TFAP2A$MA0003.4	15038.6	18884.25	23228.8	-2.91	-0.99	0.22	290	126	164	-0.095	-0.151
MEIS1(var.2)$MA1639.1|Hoxa9$MA0594.1|MEIS2(var.2)$MA1640.1|PBX2$MA1113.2|Hoxc9$MA0485.1	16423.1	20875.9	24901.62	-1.68	-0.34	0.47	285	134	151	-0.078	-0.081
Nr2e1$MA0676.1	6584.7	9054.0	10919.1	-1.59	-0.28	0.43	195	91	104	-0.139	-0.056
E2F2$MA0864.2|E2F1$MA0024.3|E2F4$MA0470.2	24921.13	30689.0	36875.2	-0.02	1.21	3.31	410	226	184	0.107	0.244
NFYA$MA0060.3|NFYC$MA1644.1	15011.2	19667.75	22820.1	-0.89	-0.05	1.1	281	135	146	-0.045	0.062
RFX4$MA0799.1|Rfx1$MA0509.1|RFX2$MA0600.2|RFX2$MA0600.1|RFX5$MA0510.2|RFX3$MA0798.1	23315.17	29483.42	34338.88	-1.16	-0.05	0.95	355	189	166	0.072	0.069
SPI1$MA0080.4|SPIC$MA0687.1	13465.5	17323.75	21205.1	4.28	7.56	11.94	320	213	107	0.911	0.853
Vdr$MA0693.1|NR1I2$MA1533.1	23839.25	29989.0	34878.15	-1.68	-0.3	0.57	336	156	180	-0.045	-0.158
NFATC3$MA0625.1|NFATC1$MA0624.1|NFATC4$MA1525.1	9601.83	12859.17	15411.8	-1.32	-0.17	0.78	234	116	118	-0.03	-0.071
Zic2$MA1629.1|Zic1::Zic2$MA1628.1	15001.4	19266.75	23104.1	-1.8	-0.38	0.41	320	149	171	-0.143	-0.075
Creb3l2$MA0608.1	12521.7	16078.0	19649.7	-1.94	-0.46	0.44	262	126	136	-0.245	-0.126
Sox11$MA0869.1|SOX4$MA0867.1|SOX21$MA0866.1	14405.8	18613.0	21610.67	-0.94	0.1	1.11	261	135	126	0.081	0.132
Rarg(var.2)$MA0860.1	16756.0	21246.0	25576.2	-1.62	-0.31	0.48	298	140	158	-0.022	-0.12
VEZF1$MA1578.1|ZNF740$MA0753.1|ZNF740$MA0753.2	13076.7	16903.0	20378.1	-2.09	-0.53	0.32	231	104	127	-0.085	-0.226
E2F8$MA0865.1|E2F7$MA0758.1	13520.2	17246.5	21356.35	-2.99	-1.06	0.18	283	124	159	-0.254	-0.271
MAFK$MA0496.2|MAFG$MA0659.1|MAF$MA1520.1|MAFF$MA0495.2|MAFA$MA1521.1	22201.46	27418.7	33165.88	0.76	2.44	5.15	361	208	153	0.259	0.301
TP53$MA0106.1|TP53$MA0106.3|TP53$MA0106.2	18979.03	23773.17	28813.03	-0.03	1.08	3.16	313	173	140	0.256	0.226
PLAG1$MA0163.1	14712.9	18616.0	22881.2	-2.58	-0.84	0.16	287	133	154	-0.138	-0.193
REST$MA0138.2|REST$MA0138.1	27127.75	33492.75	39167.85	-1.9	-0.4	0.42	397	184	213	-0.132	-0.117
SREBF2$MA0596.1|SREBF1$MA0595.1	11371.75	14877.75	17765.2	-0.62	0.11	1.55	245	128	117	0.093	0.081
CTCFL$MA1102.2|CTCFL$MA1102.1	17842.75	22693.25	27835.95	-2.68	-0.77	0.21	303	139	164	-0.172	-0.148
Dmrt1$MA1603.1	16826.3	22260.5	26018.8	-0.89	0.04	1.09	299	153	146	0.104	-0.048
Ptf1a$MA1618.1|HAND2$MA1638.1|TWIST1$MA1123.2|TWIST1$MA1123.1|NEUROD1$MA1109.1|ZBTB18$MA0698.1|NEUROG2(var.2)$MA1642.1	14636.07	18686.64	22569.57	-0.42	0.64	2.3	287	151	136	0.022	0.169
Pax2$MA0067.1	10073.2	13332.0	15635.9	-0.8	0.07	1.21	232	119	113	0.039	0.018
DPRX$MA1480.1	11379.1	14660.5	17897.5	-1.96	-0.43	0.29	250	115	135	-0.091	-0.083
HNF1A$MA0046.2|HNF1B$MA0153.2	14515.8	18809.0	22952.3	-3.14	-1.04	-0.1	306	132	174	-0.236	-0.098
En1$MA0027.1	12034.4	15167.5	18991.6	-2.02	-0.48	0.17	255	117	138	-0.11	-0.076
POU3F3$MA0788.1|POU2F1$MA0785.1|POU3F1$MA0786.1|POU1F1$MA0784.1|POU3F2$MA0787.1|POU5F1B$MA0792.1|POU2F2$MA0507.1|POU2F3$MA0627.2|POU3F4$MA0789.1|Pou2f3$MA0627.1|POU5F1$MA1115.1	12360.35	15832.77	19457.45	0.19	1.5	3.63	279	166	113	0.344	0.429
ZSCAN29$MA1602.1	14173.0	18483.0	21357.0	-0.68	0.1	1.23	274	147	127	0.052	-0.046
