Merged motif (Total sequences: 4012)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
BARX1$MA0875.1|Dlx3$MA0880.1|GBX2$MA0890.1|MSX2$MA0708.1|MSX1$MA0666.1|LHX1$MA1518.1|LHX2$MA0700.2|ISX$MA0654.1|Dlx4$MA0881.1|DLX6$MA0882.1|Dlx2$MA0885.1|LBX2$MA0699.1|Msx3$MA0709.1|HESX1$MA0894.1|GBX1$MA0889.1|Prrx2$MA0075.2|Shox2$MA0720.1|EN2$MA0642.1|DLX5$MA1476.1|RAX2$MA0717.1|DRGX$MA1481.1|TLX2$MA1577.1|BSX$MA0876.1|Nobox$MA0125.1|HOXA7$MA1498.1|PRRX1$MA0716.1|LHX5$MA1519.1|RAX$MA0718.1|PRRX2$MA0075.3|UNCX$MA0721.1|PAX4$MA0068.2|SHOX$MA0630.1|ALX3$MA0634.1|ESX1$MA0644.1|LHX9$MA0701.2|EN1$MA0027.2|HOXB8$MA1502.1|MIXL1$MA0662.1|EMX1$MA0612.2|HOXD8$MA0910.2|Pdx1$MA0132.1|Lhx8$MA0705.1|Prrx2$MA0075.1|NOTO$MA0710.1|GSX2$MA0893.2|PDX1$MA0132.2|MEOX1$MA0661.1|POU6F1$MA0628.1|HOXC8$MA1505.1|HOXA1$MA1495.1|LHX9$MA0701.1|HOXB7$MA1501.1|Lhx4$MA0704.1|HOXB2$MA0902.2|HOXB6$MA1500.1|HOXA4$MA1496.1|MNX1$MA0707.1|NKX6-2$MA0675.1|HOXD4$MA1507.1|HOXA2$MA0900.2|LMX1A$MA0702.2|HOXA5$MA0158.2|EVX1$MA0887.1|GSX2$MA0893.1|LBX1$MA0618.1|HOXB3$MA0903.1|LMX1B$MA0703.1|HOXB5$MA0904.2|VSX2$MA0726.1|HOXB4$MA1499.1|HOXA6$MA1497.1|VSX1$MA0725.1|HOXD3$MA0912.2|HOXA2$MA0900.1|LHX2$MA0700.1|LMX1A$MA0702.1|NKX6-1$MA0674.1|HOXB2$MA0902.1|mix-a$MA0621.1|Dlx1$MA0879.1|EVX2$MA0888.1|HOXC4$MA1504.1|GSX1$MA0892.1|EMX1$MA0612.1|LMX1B$MA0703.2|ARGFX$MA1463.1|MEOX2$MA0706.1|Alx4$MA0853.1|Arid3b$MA0601.1|Alx1$MA0854.1|VAX2$MA0723.1|VAX1$MA0722.1|LHX6$MA0658.1|EMX2$MA0886.1	50657.01	60207.53	69107.08	-2.92	-1.04	0.25	464	195	269	-0.219	-0.257
Foxj2$MA0614.1|FOXG1$MA0613.1|FOXD2$MA0847.2|FOXO4$MA0848.1|FOXD2$MA0847.1|FOXB1$MA0845.1|FOXO6$MA0849.1|FOXP1$MA0481.2|Foxo1$MA0480.1|Foxj3$MA0851.1|FOXI1$MA0042.2|FOXK1$MA0852.2|FOXO3$MA0157.2|FOXL1$MA0033.2|FOXP3$MA0850.1|FOXC2$MA0846.1|FOXP2$MA0593.1|FOXN3$MA1489.1|FOXD1$MA0031.1|FOXP1$MA0481.3|FOXA1$MA0148.4|Foxl2$MA1607.1|Foxa2$MA0047.2|FOXA1$MA0148.3|FOXP1$MA0481.1|Foxk1$MA0852.1|FOXC1$MA0032.2|Foxf1$MA1606.1|FOXK2$MA1103.1|FOXA1$MA0148.2|FOXA1$MA0148.1|FOXA3$MA1683.1|FOXA2$MA0047.3|FOXK2$MA1103.2	82843.72	96483.59	107160.91	-1.64	-0.3	0.88	442	196	246	-0.209	-0.257
TBX3$MA1566.1|TBX6$MA1567.1|TBX4$MA0806.1|TBX21$MA0690.1|TBX5$MA0807.1|MGA$MA0801.1|TBX2$MA0688.1|TBX15$MA0803.1|TBX1$MA0805.1|TBR1$MA0802.1|EOMES$MA0800.1|TBX18$MA1565.1|TBX20$MA0689.1	76662.57	89325.77	102235.98	0.02	1.28	3.45	648	359	289	0.088	0.165
Hoxb5$MA0904.1|Hoxd3$MA0912.1	174927.25	200033.25	217407.8	-1.22	-0.06	0.83	913	441	472	-0.049	-0.018
ZBTB7A$MA0750.1|ZBTB7C$MA0695.1|ZBTB7B$MA0694.1	135414.6	155515.33	171050.57	-0.68	0.25	1.55	785	398	387	0.037	0.082
SPIB$MA0081.2|Spi1$MA0080.3|ETS1$MA0098.3|FLI1$MA0475.2|ERG$MA0474.2|EHF$MA0598.3|ETV1$MA0761.2|FLI1$MA0475.1|FEV$MA0156.2|GABPA$MA0062.3|SPI1$MA0080.5|ETV2$MA0762.1|ERF$MA0760.1|ETV4$MA0764.1|Gabpa$MA0062.2|ETV1$MA0761.1|ELK3$MA0759.1|ELF1$MA0473.3|ELF1$MA0473.1|ETS2$MA1484.1|ETV6$MA0645.1|ELF3$MA0640.2|ELK4$MA0076.2|ELF5$MA0136.2|ELF2$MA1483.1|Ets1$MA0098.2|ETV3$MA0763.1|ELK1$MA0028.2|ELF4$MA0641.1|Erg$MA0474.1|ETV5$MA0765.1|ELF1$MA0473.2|IKZF1$MA1508.1|ELK4$MA0076.1|ETV5$MA0765.2|FEV$MA0156.1|EHF$MA0598.2|ZBTB7A$MA0750.2|ELF3$MA0640.1|SPI1$MA0080.2|ETV4$MA0764.2|ELF5$MA0136.1|GABPA$MA0062.1|ELK1$MA0028.1|EHF$MA0598.1|ETS1$MA0098.1	106475.35	122188.92	138829.39	25.06	32.26	40.13	1200	820	380	0.634	0.867
NFIC$MA0161.1|NFIX$MA0671.1|NFIA$MA0670.1	44473.17	52865.33	61672.47	-3.14	-1.14	-0.0	392	168	224	-0.227	-0.19
BARHL2$MA0635.1|BARHL1$MA0877.2	65305.35	76823.75	88218.35	-2.46	-0.8	0.22	585	274	311	-0.065	-0.08
Esrra$MA0592.2|ESRRA$MA0592.1|NR5A1$MA1540.1|ESRRA$MA0592.3|ESRRB$MA0141.3|Esrrb$MA0141.2|Esrrb$MA0141.1|Esrrg$MA0643.1	87996.95	102381.38	115637.1	-2.97	-0.92	0.28	615	287	328	-0.115	-0.252
NFIC(var.2)$MA1527.1|NFIX(var.2)$MA1528.1|NFIB$MA1643.1|NFIC::TLX1$MA0119.1	132078.22	149959.0	166455.3	-1.79	-0.36	0.24	748	344	404	-0.058	-0.017
E2F1$MA0024.2|E2F3$MA0469.1|E2F4$MA0470.1|E2F6$MA0471.2|E2F6$MA0471.1|TFDP1$MA1122.1	126047.28	143897.83	160809.47	-2.54	-0.73	0.28	668	311	357	-0.107	-0.16
XBP1$MA0844.1|CREB3L1$MA0839.1|CREB3L4$MA1474.1|ATF6$MA1466.1|CREB3$MA0638.1	154686.64	176162.5	193191.52	-0.76	0.2	1.47	896	452	444	0.02	0.076
ONECUT1$MA0679.2|ONECUT2$MA0756.1|ONECUT1$MA0679.1|ONECUT3$MA0757.1	120887.57	137898.25	156343.65	-5.03	-2.26	-0.42	848	378	470	-0.107	-0.157
IRF1$MA0050.2|IRF8$MA0652.1|IRF9$MA0653.1|IRF4$MA1419.1|IRF1$MA0050.1|IRF3$MA1418.1|STAT1$MA0137.1|IRF7$MA0772.1|STAT1::STAT2$MA0517.1|IRF5$MA1420.1|IRF2$MA0051.1	124004.29	141348.91	159759.8	29.41	36.95	45.25	1327	897	430	0.571	0.837
Egr1$MA0162.1|EGR1$MA0162.2|EGR2$MA0472.2|EGR2$MA0472.1|EGR3$MA0732.1|EGR1$MA0162.3|EGR1$MA0162.4|EGR4$MA0733.1	129332.95	147696.56	165106.66	0.04	1.36	3.42	712	411	301	0.373	0.314
TGIF2$MA0797.1|PKNOX2$MA0783.1|TGIF2LY$MA1572.1|TGIF2LX$MA1571.1|PKNOX1$MA0782.1|TGIF1$MA0796.1	66844.93	78405.0	90296.12	0.07	1.23	3.35	631	343	288	0.085	0.179
GRHL2$MA1105.2|TFCP2$MA0145.3|GRHL2$MA1105.1|GRHL1$MA0647.1	102468.78	118272.0	133206.55	0.3	1.82	4.06	648	359	289	0.121	0.263
PAX1$MA0779.1|PAX9$MA0781.1	120092.35	136571.75	155376.85	3.38	6.44	10.5	907	516	391	0.277	0.367
FOXC1$MA0032.1	40938.3	49683.5	57372.5	-0.45	0.36	1.86	455	236	219	0.064	0.007
RUNX2$MA0511.2|RUNX1$MA0002.2|RUNX3$MA0684.1|RUNX1$MA0002.1|RUNX2$MA0511.1	84884.14	98032.7	111470.42	6.84	10.86	15.73	648	429	219	0.597	0.68
CEBPG(var.2)$MA1636.1|ATF4$MA0833.2|CEBPA$MA0102.3|CEBPA$MA0102.4|CEBPB$MA0466.1|CEBPD$MA0836.2|ATF4$MA0833.1	124126.91	142918.14	156944.26	-0.78	0.18	1.38	897	462	435	0.042	0.047
Mecom$MA0029.1	91094.8	106335.0	120906.6	-3.58	-1.31	-0.12	682	313	369	-0.173	-0.175
PPARG::RXRA$MA0065.1|NR2F1(var.2)$MA1537.1|Nr2f6$MA0677.1|RXRG$MA0856.1|NR2C2$MA0504.1|THRB$MA1574.1|Rxra$MA0512.2|PPARD$MA1550.1|RXRB$MA0855.1	118640.48	137270.72	150922.84	-1.25	-0.15	0.86	777	365	412	-0.136	-0.069
TEAD3$MA0808.1|TEAD4$MA0809.1|TEAD1$MA0090.2|TEAD4$MA0809.2|TEAD2$MA1121.1|TEAD1$MA0090.3	94685.13	109201.17	124485.2	-6.58	-3.44	-0.9	546	234	312	-0.376	-0.362
Stat5a::Stat5b$MA0519.1|Stat5b$MA1625.1|Stat3$MA0144.1|Stat5a$MA1624.1|STAT3$MA0144.2|STAT1$MA0137.2|Stat4$MA0518.1|STAT1$MA0137.3	93500.55	107948.88	121269.42	-1.74	-0.34	1.21	549	247	302	-0.205	-0.2
NR1D1$MA1531.1|NR1D2$MA1532.1	160439.15	181041.5	202346.7	0.21	1.39	3.44	841	459	382	0.051	0.159
ZNF528$MA1597.1	155515.2	176033.0	198665.8	-0.01	1.32	3.43	873	461	412	0.049	0.138
CUX1$MA0754.1|CUX2$MA0755.1	72339.7	84819.0	97250.5	-3.55	-1.31	0.08	599	279	320	-0.066	-0.176
RARG(var.3)$MA1553.1|RARB(var.3)$MA1552.1|RXRB(var.2)$MA1555.1|RXRG(var.2)$MA1556.1	127638.8	145607.5	162748.9	-0.73	0.65	2.3	796	403	393	0.041	0.119
Zfx$MA0146.2|Zfx$MA0146.1	94640.55	109173.0	124290.2	-2.62	-0.8	-0.01	680	317	363	-0.058	-0.091
ISL2$MA0914.1|Nkx3-1$MA0124.2|NKX2-8$MA0673.1|Nkx3-2$MA0122.3|NKX3-2$MA0122.2|NKX2-3$MA0672.1	89113.12	104509.92	115485.43	-1.21	-0.18	1.05	538	263	275	-0.028	-0.098
MEF2B$MA0660.1|MEF2A$MA0052.1|MEF2D$MA0773.1|MEF2A$MA0052.4|MEF2A$MA0052.3|MEF2A$MA0052.2|MEF2C$MA0497.1	100463.27	115302.21	131578.21	0.1	2.22	5.02	617	330	287	0.143	0.326
FOSL1::JUND(var.2)$MA1143.1|CREM$MA0609.2|CREB1$MA0018.3|ATF3$MA0605.2|CREB3L4(var.2)$MA1475.1|JUNB(var.2)$MA1140.2|ATF2$MA1632.1|JUN::JUNB(var.2)$MA1133.1|JDP2(var.2)$MA0656.1|FOSL2::JUN(var.2)$MA1131.1|FOSB::JUN$MA1127.1|FOS::JUN(var.2)$MA1126.1|GMEB2$MA0862.1|FOSB::JUNB(var.2)$MA1136.1|Creb5$MA0840.1|JUNB(var.2)$MA1140.1|CREB1$MA0018.4|ATF7$MA0834.1|Atf3$MA0605.1|Atf1$MA0604.1|FOSL1::JUN(var.2)$MA1129.1|CREB1$MA0018.2|Gmeb1$MA0615.1|FOSL2::JUND(var.2)$MA1145.1|JUND(var.2)$MA0492.1|Crem$MA0609.1|JUN$MA0488.1|FOSL2::JUNB(var.2)$MA1139.1	118243.43	135156.7	151278.15	-0.22	0.86	3.0	728	418	310	0.153	0.232
ZBTB32$MA1580.1	67279.3	78523.5	90709.0	-0.74	0.86	2.7	581	295	286	0.016	0.134
SOX8$MA0868.2|Sox6$MA0515.1|SOX9$MA0077.1|SOX13$MA1120.1|SOX15$MA1152.1|SOX2$MA0143.4|SOX10$MA0442.2|SOX4$MA0867.2|Sox3$MA0514.1	70852.86	82577.5	95214.98	-4.44	-1.9	-0.44	609	247	362	-0.212	-0.153
PBX3$MA1114.1|PKNOX1$MA0782.2|PBX2$MA1113.1	156684.07	177869.17	199407.67	0.83	2.56	5.26	1003	549	454	0.112	0.18
Hmx2$MA0897.1|Hmx3$MA0898.1|Hmx1$MA0896.1	204549.53	228480.67	254428.47	-3.89	-1.57	-0.27	966	443	523	-0.158	-0.134
Hoxa9$MA0594.1|MEIS2(var.2)$MA1640.1|Hoxc9$MA0485.1|PBX2$MA1113.2|PBX1$MA0070.1|MEIS1(var.2)$MA1639.1	103456.28	118971.08	135635.58	-5.21	-2.51	-0.61	647	279	368	-0.27	-0.28
OTX1$MA0711.1|PITX2$MA1547.1|GSC2$MA0891.1|OTX2$MA0712.2|PITX1$MA0682.2|Pitx1$MA0682.1|GSC$MA0648.1|PITX3$MA0714.1|OTX2$MA0712.1	48829.44	57517.78	67509.51	-6.14	-3.11	-1.07	489	207	282	-0.236	-0.261
SMAD5$MA1557.1|SMAD3$MA0795.1	56321.95	66388.5	77470.15	-3.2	-1.17	0.06	572	262	310	-0.07	-0.149
DMRTA2$MA1478.1|DMRTC2$MA1479.1|DMRT3$MA0610.1	105117.73	121216.83	135882.47	-0.74	0.47	2.05	805	439	366	0.099	0.108
HNF4A$MA0114.4|HNF4G$MA0484.2	117772.05	134557.0	151656.6	-2.7	-0.83	0.11	751	355	396	-0.052	-0.059
EBF1$MA0154.4|EBF1$MA0154.2	92216.35	105713.75	120570.65	-0.31	1.23	3.24	794	417	377	0.104	0.152
Tcfcp2l1$MA0145.2|Tcfcp2l1$MA0145.1	138565.0	158331.25	174488.1	-1.58	-0.26	0.58	805	397	408	-0.024	-0.052
TFAP2B(var.3)$MA0813.1|TFAP2C(var.3)$MA0815.1|TFAP2A(var.3)$MA0872.1	61679.9	72458.33	82729.37	-0.28	0.62	2.32	582	302	280	0.099	0.099
HOXB13$MA0901.2|Hoxd9$MA0913.1|HOXB13$MA0901.1|HOXD9$MA0913.2|HOXA10$MA0899.1|HOXD13$MA0909.1|HOXA13$MA0650.2|CDX2$MA0465.1|HOXA13$MA0650.1|CDX2$MA0465.2|CDX1$MA0878.2|CDX4$MA1473.1|HOXD13$MA0909.2|CDX1$MA0878.1	75550.21	88809.43	99717.52	-1.97	-0.38	0.56	750	350	400	-0.135	-0.181
NR4A1$MA1112.2|NR4A1$MA1112.1|NR2F2$MA1111.1	79839.93	93445.5	106300.57	-2.52	-0.68	0.26	673	325	348	-0.042	-0.093
GATA3$MA0037.1	24207.0	30015.5	35715.3	-6.07	-2.96	-1.03	385	163	222	-0.225	-0.195
HOXC10$MA0905.1|HOXB9$MA1503.1|HOXC11$MA0651.1|HOXD12$MA0873.1|HOXC9$MA0485.2|Hoxa11$MA0911.1|HOXD11$MA0908.1|HOXC12$MA0906.1|HOXD10$MA1506.1	75657.13	88558.89	99305.4	-0.42	0.32	1.79	554	296	258	0.121	0.107
TCF7$MA0769.2|Tcf7$MA0769.1|LEF1$MA0768.1|TCF7L2$MA0523.1|TCF7L1$MA1421.1	114048.14	130062.6	146336.22	-3.61	-1.49	-0.14	622	273	349	-0.137	-0.213
Nkx2-5(var.2)$MA0503.1|NKX2-2$MA1645.1|NKX2-5$MA0063.2	92170.0	106826.83	121280.23	-0.11	0.86	2.64	589	315	274	0.173	0.126
HSF4$MA0771.1|HSF2$MA0770.1|HSF1$MA0486.2|HSF1$MA0486.1	122007.58	139605.12	156093.48	-2.06	-0.5	0.5	770	365	405	-0.048	-0.065
SCRT1$MA0743.2|SCRT2$MA0744.2|SCRT1$MA0743.1|SCRT2$MA0744.1	148804.48	168234.5	188526.62	0.16	1.22	3.27	920	495	425	0.065	0.096
NR1H4::RXRA$MA1146.1|NR4A2::RXRA$MA1147.1|NR2F6(var.3)$MA1539.1|NR2F1(var.3)$MA1538.1	137855.38	156080.25	176237.8	0.03	1.29	3.38	955	509	446	0.122	0.133
SP2$MA0516.1|MAZ$MA1522.1|SP1$MA0079.3|ZNF148$MA1653.1|SP1$MA0079.2	95842.92	112065.0	123676.14	-1.21	-0.05	0.88	804	399	405	-0.008	-0.038
HLTF$MA0109.1	74355.3	86216.5	98902.8	-5.33	-2.49	-0.79	631	281	350	-0.13	-0.17
BCL6B$MA0731.1	44363.0	53247.5	61315.1	-0.41	0.32	1.77	470	243	227	0.081	0.084
PAX7$MA0680.1|PAX3$MA0780.1	42893.2	51659.25	60560.5	-3.06	-1.02	0.18	482	226	256	-0.057	-0.172
ESR2$MA0258.1|ESR1$MA0112.2|ESR2$MA0258.2	232812.17	261247.5	282258.9	-0.85	0.07	1.13	1050	543	507	0.066	0.024
Znf281$MA1630.1|Wt1$MA1627.1	102866.35	119386.75	134808.3	-0.42	0.81	2.74	627	324	303	0.085	0.13
RORA(var.2)$MA0072.1|RORC$MA1151.1|RORB$MA1150.1	100664.27	117262.17	130379.4	-0.81	0.29	1.52	696	362	334	0.094	0.1
HLF$MA0043.3|NFIL3$MA0025.2	114681.6	131849.75	147588.2	0.14	1.46	3.7	783	418	365	0.081	0.199
RFX3$MA0798.2|RFX1$MA0509.2|RFX3$MA0798.1|RFX4$MA0799.1|Rfx1$MA0509.1|RFX2$MA0600.1|RFX2$MA0600.2|RFX5$MA0510.2	135211.48	154156.19	171292.14	-2.28	-0.62	0.32	799	374	425	-0.1	-0.113
E2F1$MA0024.3|E2F2$MA0864.2|E2F4$MA0470.2	147321.83	166573.17	186309.47	-5.56	-2.66	-0.68	698	296	402	-0.208	-0.223
NFYC$MA1644.1|NFYA$MA0060.3|NFYA$MA0060.1|NFYB$MA0502.1	115502.08	132469.12	148396.72	-3.77	-1.55	0.06	665	291	374	-0.135	-0.159
SPI1$MA0080.4|SPIC$MA0687.1	132652.35	151262.5	171422.1	22.03	28.87	36.26	984	650	334	0.854	0.99
Vdr$MA0693.1|NR1I2$MA1533.1	145874.9	167081.5	181952.55	-1.08	-0.04	1.0	710	353	357	-0.002	-0.027
NFATC1$MA0624.1|NFATC4$MA1525.1|NFATC3$MA0625.1	128132.8	148367.5	161510.67	-1.07	-0.01	0.98	769	370	399	-0.041	0.009
Zic2$MA1629.1|Zic1::Zic2$MA1628.1	101098.8	117324.0	130911.0	-0.58	0.46	2.14	775	403	372	0.034	0.123
SOX4$MA0867.1|Sox11$MA0869.1|Sox1$MA0870.1|SOX21$MA0866.1	88967.1	102472.0	115890.65	-0.12	0.95	2.83	562	310	252	0.169	0.206
VEZF1$MA1578.1|ZNF740$MA0753.1|ZNF740$MA0753.2	82234.57	96546.83	106619.23	-1.27	-0.1	0.89	637	309	328	-0.029	-0.064
ZNF24$MA1124.1	124894.0	144919.5	157964.4	-0.91	-0.03	0.99	762	378	384	-0.032	0.012
E2F7$MA0758.1|E2F8$MA0865.1	70327.8	82458.0	93516.6	-3.56	-1.44	-0.1	562	248	314	-0.231	-0.275
PAX5$MA0014.3	117553.2	135186.5	153169.2	1.33	3.42	6.69	795	444	351	0.099	0.206
MAFA$MA1521.1|MAFF$MA0495.2|MAFK$MA0496.2|MAF$MA1520.1|MAFG$MA0659.1	219836.22	246741.9	271908.42	-0.39	1.22	3.37	843	446	397	0.074	0.128
TP53$MA0106.2	165325.7	188282.5	204732.6	-0.86	-0.11	1.3	872	426	446	-0.044	0.034
REST$MA0138.1|REST$MA0138.2	148539.05	169771.25	187238.7	-2.2	-0.5	0.38	793	381	412	-0.156	-0.063
Myc$MA0147.2|MXI1$MA1108.2|MAX$MA0058.2	77395.8	90096.17	101164.47	-0.7	0.23	1.51	625	341	284	0.171	0.09
YY2$MA0748.2|YY2$MA0748.1	112609.6	128577.5	145339.75	-6.2	-3.08	-1.12	751	327	424	-0.216	-0.213
SREBF2$MA0596.1|SREBF1$MA0595.1	68376.9	80439.0	91089.95	-0.99	0.01	1.14	580	306	274	0.124	0.033
CTCFL$MA1102.1|CTCFL$MA1102.2	108575.45	125479.5	140071.0	-1.1	0.09	1.22	736	374	362	0.01	0.086
Myb$MA0100.1	42298.7	50578.0	59119.1	0.48	1.9	4.51	482	268	214	0.166	0.162
RFX7$MA1554.1	76477.6	89295.0	100566.2	-0.63	0.17	1.39	603	303	300	0.004	0.016
HNF1A$MA0046.1|HNF1A$MA0046.2|HNF1B$MA0153.2	90949.93	105508.67	120141.13	1.93	4.36	8.03	746	430	316	0.409	0.349
HINFP$MA0131.2	134656.2	154316.0	173406.2	0.63	2.42	5.23	835	456	379	0.169	0.164
RARA$MA0729.1|Rarb$MA0857.1|Rarg$MA0859.1|Nr2f6(var.2)$MA0728.1	84101.7	99355.12	109283.1	-0.9	-0.1	1.24	578	286	292	-0.043	0.092
POU1F1$MA0784.1|Pou2f3$MA0627.1|POU3F2$MA0787.1|POU5F1B$MA0792.1|POU3F4$MA0789.1|POU2F2$MA0507.1|POU3F3$MA0788.1|POU3F1$MA0786.1|POU2F1$MA0785.1|POU2F3$MA0627.2|POU5F1$MA1115.1	100897.64	116016.73	132288.54	0.82	2.9	5.83	813	445	368	0.151	0.307
