id	motif	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
MA0818.1	BHLHE22	1067.0	1696.0	2277.0	-0.42	0.56	2.06	88	47	41	0.052	0.313
MA0048.2	NHLH1	1018.6	1603.0	2273.8	-0.46	1.75	4.1	94	53	41	0.363	0.412
MA0904.2	HOXB5	614.9	1060.5	1578.2	-3.03	-1.11	-0.09	74	28	46	-0.298	-0.245
MA0481.1	FOXP1	3153.5	4462.5	5422.4	-0.63	0.17	1.35	136	70	66	0.107	0.043
MA0750.2	ZBTB7A	2785.5	4013.5	5307.0	2.56	5.4	8.6	165	105	60	0.465	0.74
MA0846.1	FOXC2	2303.6	3378.5	4247.4	-0.8	0.07	1.18	117	65	52	0.186	-0.007
MA0679.2	ONECUT1	2979.0	4127.0	5299.8	-1.94	-0.51	-0.01	135	57	78	-0.1	-0.171
MA1130.1	FOSL2::JUN	1785.0	2657.0	3741.6	0.09	1.37	3.38	116	68	48	0.272	0.352
MA0068.2	PAX4	766.9	1330.0	1784.2	-0.81	-0.12	1.31	74	35	39	-0.029	0.067
MA0881.1	Dlx4	1108.7	1827.5	2417.8	-1.69	-0.32	0.5	89	42	47	-0.088	-0.139
MA0075.3	PRRX2	672.2	1131.0	1603.6	-1.5	0.29	0.7	70	36	34	0.012	-0.191
MA0747.1	SP8	2142.0	3104.5	4027.1	-0.39	0.37	1.85	116	62	54	0.156	0.137
MA0620.1	Mitf	1740.0	2599.5	3517.3	-2.13	-0.53	-0.04	108	42	66	-0.168	-0.018
MA0032.1	FOXC1	850.9	1364.0	1971.0	-0.18	0.66	2.25	80	46	34	0.22	0.046
MA0511.2	RUNX2	923.7	1464.0	2108.1	0.46	2.07	4.3	92	55	37	0.846	0.527
MA0761.2	ETV1	3865.2	5309.0	7007.1	3.56	6.73	10.27	193	129	64	0.398	0.678
MA0800.1	EOMES	2734.8	3897.5	4881.4	-0.5	0.39	1.92	130	68	62	0.092	0.129
MA1633.1	BACH1	1946.4	2856.5	3955.8	0.21	1.65	3.86	122	71	51	0.163	0.435
MA0102.4	CEBPA	3044.5	4353.0	5340.1	-0.8	0.09	1.37	133	71	62	0.08	-0.005
MA0707.1	MNX1	1106.9	1773.0	2401.8	-1.52	0.26	0.58	87	44	43	0.006	-0.1
MA0032.2	FOXC1	1831.7	2719.5	3562.3	-0.6	0.22	1.39	107	57	50	0.116	0.04
MA0811.1	TFAP2B	1392.0	2191.0	2730.0	-1.21	-0.06	0.93	94	42	52	-0.163	0.051
MA0029.1	Mecom	2057.9	3037.0	4050.2	-3.92	-1.72	-0.29	126	50	76	-0.558	-0.4
MA0003.3	TFAP2A	1118.9	1808.0	2399.2	-1.79	0.37	0.7	89	45	44	0.0	-0.188
MA0508.1	PRDM1	4173.9	5546.5	7214.7	0.71	2.57	5.19	173	106	67	0.276	0.502
MA0065.1	PPARG::RXRA	2974.3	4270.5	5356.7	-1.94	-0.4	0.46	136	64	72	-0.155	-0.15
MA0500.1	Myog	914.0	1440.5	2081.0	0.08	1.19	3.23	86	52	34	0.14	0.298
MA0808.1	TEAD3	1012.5	1594.5	2286.1	-3.03	-1.02	-0.03	89	37	52	-0.35	-0.327
MA0519.1	Stat5a::Stat5b	954.9	1535.0	2164.1	-3.38	-1.41	-0.24	90	35	55	-0.414	-0.307
MA1532.1	NR1D2	4455.2	6124.5	7597.0	-1.73	-0.3	0.54	161	78	83	-0.06	-0.091
MA1597.1	ZNF528	2961.9	4410.5	5263.6	-1.1	-0.04	0.93	133	66	67	-0.045	-0.03
MA0754.1	CUX1	1521.9	2308.0	3084.0	-1.89	-0.34	0.53	100	48	52	-0.032	-0.2
MA1572.1	TGIF2LY	2424.9	3497.0	4436.6	-0.45	0.37	1.96	123	66	57	0.132	0.127
MA1117.1	RELB	2619.1	3893.5	4725.2	-1.17	-0.04	0.83	125	62	63	-0.083	0.011
MA1487.1	FOXE1	2281.6	3376.0	4135.0	-1.24	-0.08	0.88	117	56	61	-0.055	-0.007
MA1569.1	TFAP2E	784.8	1348.0	1783.0	-0.83	0.08	1.22	74	41	33	0.184	-0.011
MA0643.1	Esrrg	1435.4	2308.0	2876.1	-1.0	-0.03	1.07	96	44	52	-0.027	0.091
MA1552.1	RARB(var.3)	2204.9	3128.0	4165.3	-1.79	-0.42	0.52	117	57	60	-0.014	-0.163
MA0764.2	ETV4	1949.3	2838.0	3923.2	1.08	3.19	6.22	131	83	48	0.334	0.483
MA0146.2	Zfx	1636.0	2593.5	3184.4	-1.2	0.04	0.92	102	53	49	0.025	-0.043
MA0836.2	CEBPD	2865.6	4059.0	5115.6	0.0	0.34	1.78	132	76	56	0.093	0.045
MA0122.3	Nkx3-2	2961.5	4192.0	5217.8	-1.5	-0.18	0.63	132	64	68	-0.083	-0.106
MA0098.2	Ets1	3380.6	4690.0	6202.7	3.83	6.89	10.66	184	123	61	0.574	0.768
MA0660.1	MEF2B	1233.0	1906.5	2707.3	-0.3	0.55	2.13	93	50	43	0.285	0.254
MA0609.1	Crem	1426.4	2154.5	2960.3	-2.16	-0.58	0.34	99	46	53	-0.274	-0.283
MA1580.1	ZBTB32	1452.8	2233.0	2913.5	-1.35	-0.14	0.68	96	48	48	-0.001	-0.106
MA0144.1	Stat3	1933.8	2950.5	3864.4	-0.73	-0.27	1.58	112	54	58	-0.042	0.188
MA1484.1	ETS2	1582.9	2374.5	3320.4	3.68	7.0	10.57	140	99	41	0.706	0.974
MA0807.1	TBX5	1242.0	1914.5	2498.0	-0.76	0.14	1.38	89	45	44	0.012	0.157
MA0637.1	CENPB	3715.3	5160.5	6625.2	-0.08	0.84	2.83	154	86	68	0.292	0.159
MA1509.1	IRF6	1127.0	1747.0	2511.0	2.01	4.41	7.33	112	83	29	0.405	0.746
MA0160.1	NR4A2	996.4	1613.5	2101.9	-1.17	-0.08	0.79	81	39	42	-0.14	-0.042
MA0882.1	DLX6	1253.9	1930.0	2524.7	-1.49	-0.2	0.67	90	43	47	-0.143	-0.138
MA0524.2	TFAP2C	1685.8	2558.0	3275.6	-1.65	-0.24	0.53	104	47	57	-0.095	0.02
MA1152.1	SOX15	1485.8	2281.5	3027.5	-1.7	-0.3	0.59	99	48	51	-0.051	-0.145
MA0143.4	SOX2	1594.3	2395.5	3181.3	-0.57	0.27	1.64	101	55	46	0.089	0.039
MA1113.1	PBX2	2381.4	3464.5	4526.8	-0.28	1.18	3.15	130	71	59	0.112	0.286
MA0492.1	JUND(var.2)	3477.8	4723.0	6162.2	-2.95	-1.11	0.18	150	67	83	-0.233	-0.242
MA1560.1	SOHLH2	2053.0	3137.0	3911.2	-0.91	-0.03	1.08	112	54	58	-0.039	-0.005
MA0147.3	MYC	2473.1	3653.0	4566.2	-0.71	0.1	1.41	122	64	58	0.039	0.046
MA1568.1	TCF21(var.2)	2280.5	3295.0	4259.6	-0.2	0.51	2.13	121	68	53	0.056	0.136
MA0886.1	EMX2	1102.5	1698.0	2353.8	-2.16	-0.55	0.32	88	40	48	-0.205	-0.141
MA0885.1	Dlx2	1130.8	1817.5	2473.1	-1.85	-0.35	0.39	89	39	50	-0.079	-0.136
MA0141.3	ESRRB	2034.0	3090.5	3927.3	-0.81	-0.08	1.24	112	56	56	-0.0	0.078
MA0162.4	EGR1	2650.7	3852.5	4682.5	-0.86	-0.08	1.29	125	61	64	-0.074	0.133
MA0898.1	Hmx3	3931.1	5401.0	6833.1	-2.11	-0.51	0.4	154	73	81	-0.105	-0.229
MA0472.1	EGR2	3285.3	4628.5	5681.0	-0.66	0.14	1.37	138	70	68	0.063	0.072
MA0693.2	VDR	629.9	1078.5	1552.0	-0.47	0.47	2.03	70	37	33	0.091	0.107
MA1419.1	IRF4	1313.0	1946.5	2854.7	8.35	12.39	16.24	154	117	37	1.525	1.599
MA0070.1	PBX1	1515.2	2266.5	3164.3	-2.62	-0.76	-0.01	103	43	60	-0.515	-0.276
MA0158.2	HOXA5	681.9	1104.5	1604.0	-2.3	-0.75	0.0	73	30	43	-0.249	-0.264
MA0910.2	HOXD8	855.0	1366.0	1986.0	-2.7	-0.92	0.11	82	35	47	-0.241	-0.312
MA0711.1	OTX1	1560.8	2387.5	3092.0	-0.53	0.28	1.61	101	52	49	0.095	0.111
MA0007.1	Ar	7535.3	10115.0	11745.0	-0.86	-0.06	1.14	202	98	104	-0.047	-0.034
MA0508.2	PRDM1	1760.0	2481.5	3427.1	0.5	2.08	4.36	117	69	48	0.508	0.593
MA1594.1	ZNF382	4069.7	5804.0	6901.8	-1.17	-0.06	0.9	153	72	81	-0.092	-0.009
MA0733.1	EGR4	4191.5	5707.5	7096.0	-0.59	0.26	1.57	155	78	77	0.004	0.1
MA0041.1	Foxd3	2190.8	3285.5	4130.1	-1.24	-0.12	0.75	116	54	62	-0.141	-0.031
MA0604.1	Atf1	1961.9	3028.0	3771.6	-0.81	0.09	1.34	111	56	55	0.01	0.003
MA0599.1	KLF5	900.9	1370.5	1998.2	0.07	1.04	2.88	83	51	32	0.324	0.426
MA0514.1	Sox3	1774.1	2665.0	3464.5	-0.58	0.23	1.45	106	56	50	0.33	-0.004
MA0612.1	EMX1	1026.4	1625.5	2216.3	-1.66	-0.32	0.5	84	39	45	-0.041	-0.083
MA0102.2	CEBPA	1016.7	1606.5	2209.5	-1.93	-0.37	0.37	84	37	47	-0.13	-0.086
MA1557.1	SMAD5	1413.9	2134.0	2862.6	-1.49	-0.15	0.68	94	43	51	-0.068	-0.003
MA1478.1	DMRTA2	3039.4	4166.5	5376.1	-0.14	0.64	2.28	137	76	61	0.137	0.109
MA0692.1	TFEB	1924.6	2932.0	3717.7	-0.65	0.14	1.45	110	57	53	0.013	0.08
MA0153.1	HNF1B	1321.8	1972.0	2759.3	-0.05	0.71	2.32	96	55	41	0.228	0.255
MA0052.2	MEF2A	2769.9	3907.5	4982.2	-0.41	0.3	1.67	129	68	61	0.044	0.155
MA0033.1	FOXL1	1268.8	2043.5	2615.6	-0.85	-0.15	1.3	92	43	49	-0.135	0.053
MA0114.4	HNF4A	3304.4	4638.0	5937.5	-1.7	-0.35	0.4	141	67	74	-0.022	-0.07
MA0477.1	FOSL1	1175.5	1801.5	2604.6	0.44	1.89	4.18	100	61	39	0.492	0.581
MA1566.1	TBX3	1674.8	2497.5	3181.7	-0.63	0.18	1.41	102	55	47	0.048	0.131
MA0154.2	EBF1	1209.4	1998.0	2533.0	-0.82	0.07	1.14	90	47	43	0.065	0.025
MA0910.1	Hoxd8	2646.8	3743.5	4785.2	-0.45	0.36	1.8	127	67	60	0.041	0.076
MA0004.1	Arnt	870.6	1414.0	1897.5	-0.64	0.18	1.45	77	41	36	0.07	0.083
MA0145.1	Tcfcp2l1	3071.6	4322.5	5563.0	-2.28	-0.6	0.25	139	63	76	-0.277	-0.126
MA0117.1	Mafb	1034.4	1690.5	2201.1	-0.64	0.17	1.38	84	46	38	0.116	0.098
MA0685.1	SP4	3025.9	4309.0	5346.6	-1.44	0.2	0.84	134	71	63	0.058	-0.102
MA0478.1	FOSL2	1360.0	2052.0	2924.2	0.47	2.03	4.23	107	66	41	0.331	0.55
MA0706.1	MEOX2	1116.0	1694.5	2377.2	-3.23	-1.22	0.45	93	42	51	-0.206	-0.282
MA0813.1	TFAP2B(var.3)	1552.5	2316.5	3025.2	-0.4	0.32	1.81	100	56	44	0.31	0.054
MA0913.2	HOXD9	1373.8	2061.0	2735.2	-0.45	0.29	1.63	94	52	42	0.216	0.083
MA0614.1	Foxj2	881.0	1426.0	2006.1	-1.66	-0.35	0.51	79	37	42	-0.149	-0.156
MA1128.1	FOSL1::JUN	2052.2	2943.0	3911.5	0.25	1.55	3.66	123	74	49	0.188	0.31
MA0888.1	EVX2	1106.8	1716.0	2374.0	-2.38	-0.74	0.09	90	38	52	-0.241	-0.194
MA0090.3	TEAD1	2904.4	4134.5	5455.6	-3.0	-1.02	-0.03	140	59	81	-0.138	-0.246
MA0132.1	Pdx1	503.3	889.5	1277.5	-1.34	0.16	0.86	61	32	29	0.223	-0.092
MA1111.1	NR2F2	2611.8	3689.5	4837.6	-2.13	-0.63	-0.02	129	54	75	-0.142	-0.187
MA0442.1	SOX10	282.9	537.0	821.6	-0.39	0.34	1.74	49	29	20	0.287	0.134
MA1524.1	MSGN1	2432.6	3574.5	4549.2	-0.72	0.12	1.27	121	61	60	0.039	0.056
MA0518.1	Stat4	3343.8	4839.5	5850.0	-0.93	-0.02	1.0	139	68	71	-0.059	0.069
MA0098.3	ETS1	2225.0	3082.0	4240.2	3.84	6.92	10.22	155	105	50	0.659	0.895
MA0621.1	mix-a	829.5	1384.0	1834.7	-1.44	-0.17	0.68	76	38	38	-0.017	-0.103
MA0814.1	TFAP2C(var.2)	1116.0	1715.5	2414.7	-2.5	-0.87	0.14	91	40	51	-0.197	-0.261
MA0852.1	Foxk1	4103.5	5725.0	6958.1	-1.23	-0.12	0.76	153	76	77	-0.034	-0.023
MA0069.1	PAX6	5014.0	6695.5	8705.0	0.36	1.92	4.19	184	105	79	0.378	0.34
MA0704.1	Lhx4	468.0	793.0	1221.3	-2.76	-1.01	0.18	64	27	37	-0.255	-0.405
MA1483.1	ELF2	2374.6	3368.5	4652.1	4.34	7.4	11.02	163	111	52	0.764	1.017
MA0498.1	Meis1	2270.3	3329.0	4548.0	2.68	5.31	9.1	152	108	44	0.394	0.526
MA0037.1	GATA3	537.4	879.5	1344.1	-3.52	-1.47	-0.07	70	28	42	-0.251	-0.354
MA1503.1	HOXB9	1106.6	1684.5	2412.0	-0.21	0.98	2.94	91	51	40	0.182	0.379
MA1421.1	TCF7L1	2497.2	3674.5	4411.7	-0.88	-0.01	0.95	121	57	64	-0.105	0.052
MA0526.3	USF2	2921.4	4200.5	5321.8	-0.49	0.32	1.68	134	70	64	0.038	0.083
MA0867.2	SOX4	1526.0	2242.5	3065.3	-2.39	-0.7	0.18	102	45	57	-0.14	-0.237
MA1495.1	HOXA1	376.0	713.0	1141.0	-4.63	-2.31	-0.65	68	24	44	-0.4	-0.477
MA0063.2	NKX2-5	1596.6	2435.0	3213.2	-0.67	-0.2	1.48	101	50	51	-0.006	0.094
MA0770.1	HSF2	1679.9	2537.0	3501.0	-2.42	-0.79	-0.01	109	46	63	-0.228	-0.16
MA0743.1	SCRT1	3767.0	5243.0	6475.5	-0.74	-0.22	1.67	148	74	74	-0.008	0.088
MA0682.2	PITX1	1000.4	1622.0	2237.5	-1.79	-0.33	0.44	84	39	45	-0.116	-0.129
MA0710.1	NOTO	1035.4	1647.5	2251.5	-1.8	-0.37	0.43	85	37	48	-0.122	-0.056
MA1539.1	NR2F6(var.3)	1179.4	1833.0	2503.0	-2.64	-0.88	0.42	94	43	51	-0.101	-0.294
MA0079.3	SP1	1462.0	2255.0	2886.4	-0.64	0.18	1.42	97	51	46	0.022	0.142
MA0039.1	Klf4	2243.8	3179.0	4251.3	0.02	0.84	2.74	122	71	51	0.227	0.105
MA0109.1	HLTF	1674.0	2454.0	3242.4	-2.07	-0.53	0.09	105	45	60	-0.21	-0.14
MA0731.1	BCL6B	748.0	1241.0	1751.3	-1.78	-0.37	0.42	74	34	40	-0.253	-0.216
MA1556.1	RXRG(var.2)	1365.0	2120.0	2740.2	-1.37	0.17	0.74	94	49	45	0.057	-0.126
MA0883.1	Dmbx1	4950.0	6566.0	7873.0	-1.35	-0.19	0.69	165	77	88	-0.053	0.001
MA0680.1	PAX7	849.8	1361.0	1990.2	-3.09	-1.23	0.02	84	35	49	-0.146	-0.399
MA0258.1	ESR2	5636.7	7726.5	9105.2	-0.81	0.08	1.28	177	93	84	0.092	0.048
MA1630.1	Znf281	1284.4	1991.5	2636.3	-0.59	0.34	1.81	93	47	46	0.029	0.246
MA0764.1	ETV4	1802.4	2707.0	3702.5	5.21	8.61	12.48	155	116	39	0.759	0.888
MA0678.1	OLIG2	1192.3	1849.0	2547.9	-0.39	0.37	1.82	90	49	41	0.164	0.18
MA0075.2	Prrx2	982.0	1642.5	2156.3	-1.38	-0.19	0.66	83	40	43	-0.075	-0.155
MA0909.1	HOXD13	922.3	1507.5	2027.0	-0.49	0.23	1.53	80	45	35	0.127	0.091
MA0058.1	MAX	1293.1	2076.0	2692.8	-1.15	-0.09	0.79	92	44	48	-0.114	-0.061
MA1564.1	SP9	2141.5	3082.0	3988.0	-0.3	0.41	1.95	116	62	54	0.121	0.144
MA1150.1	RORB	2196.0	3287.5	4037.4	-1.27	-0.11	0.78	116	54	62	-0.039	-0.034
MA0703.2	LMX1B	721.9	1223.0	1609.1	-0.74	-0.12	1.21	71	35	36	-0.034	0.038
MA1148.1	PPARA::RXRA	5670.5	7625.5	9400.5	-2.16	-0.49	0.03	182	81	101	-0.109	-0.115
MA1108.1	MXI1	2805.0	4068.0	5140.1	-0.72	-0.18	1.37	130	64	66	-0.079	0.117
MA0481.3	FOXP1	2362.6	3393.0	4323.7	-0.69	0.19	1.37	119	60	59	0.069	0.057
MA0068.1	Pax4	14693.1	18200.5	21617.6	0.27	1.67	3.92	293	164	129	0.261	0.178
MA1563.1	SOX18	863.9	1415.0	1826.2	-0.86	0.09	1.18	76	40	36	0.099	0.043
MA0162.3	EGR1	1956.0	2900.5	3763.0	-0.7	-0.44	1.84	113	56	57	-0.017	0.193
MA0080.5	SPI1	7069.3	9196.5	11542.1	2.83	5.64	9.18	238	146	92	0.328	0.582
MA0025.2	NFIL3	2039.0	3003.0	3958.2	-0.65	0.36	1.79	114	57	57	0.0	0.169
MA1619.1	Ptf1a(var.2)	941.9	1522.0	2211.1	0.11	1.31	3.33	89	54	35	0.132	0.237
MA0798.2	RFX3	3863.8	5350.0	6435.2	-0.71	0.12	1.39	148	77	71	0.052	0.007
MA0856.1	RXRG	2412.8	3497.0	4411.2	-1.65	-0.29	0.5	122	59	63	-0.066	-0.16
MA0471.2	E2F6	3135.4	4456.0	5420.6	-1.36	-0.18	0.68	136	66	70	-0.055	-0.078
MA1498.1	HOXA7	638.9	1072.0	1569.0	-3.02	-1.05	-0.02	74	30	44	-0.208	-0.31
MA0039.3	KLF4	1502.4	2251.5	3044.5	-0.51	0.68	2.21	102	54	48	0.089	0.287
MA0465.1	CDX2	1558.3	2423.0	3161.1	-1.23	-0.14	0.78	100	48	52	-0.027	-0.068
MA0050.1	IRF1	1854.8	2740.0	3816.6	4.2	7.17	10.91	149	101	48	1.067	1.231
MA0833.1	ATF4	3502.7	5028.0	5957.5	-1.09	0.04	0.94	142	74	68	0.03	-0.062
MA0506.1	NRF1	1082.0	1713.0	2379.6	-3.31	-1.15	-0.0	93	39	54	-0.253	-0.251
MA0636.1	BHLHE41	1232.0	1874.5	2558.4	-1.79	-0.41	0.5	91	44	47	-0.004	-0.2
MA0074.1	RXRA::VDR	1513.0	2421.0	3040.2	-1.0	-0.07	1.07	99	45	54	-0.17	0.095
MA0740.1	KLF14	2811.7	4080.5	4989.0	-0.83	-0.1	1.27	129	64	65	-0.016	0.08
MA0861.1	TP73	3688.0	5079.0	6510.0	-2.87	-0.96	-0.05	154	64	90	-0.124	-0.176
MA1101.2	BACH2	5069.2	6797.0	8410.0	-0.62	-0.41	1.94	171	85	86	-0.001	0.12
MA0814.2	TFAP2C(var.2)	1959.8	2896.0	3821.6	-0.53	0.27	1.66	111	57	54	0.073	0.084
MA0485.1	Hoxc9	2454.0	3533.5	4557.9	-1.92	-0.4	0.6	124	62	62	-0.007	-0.093
MA0087.1	Sox5	256.4	478.5	766.2	-2.49	-0.74	0.16	49	20	29	-0.071	-0.325
MA1558.1	SNAI1	1590.6	2483.5	3130.4	-1.17	0.05	0.81	100	52	48	0.031	-0.049
MA0676.1	Nr2e1	2297.4	3440.5	4199.1	-0.99	0.01	0.93	117	60	57	0.018	-0.003
MA0470.1	E2F4	2540.5	3787.5	4543.8	-0.94	0.02	0.99	123	66	57	0.055	-0.142
MA0745.1	SNAI2	1840.8	2768.5	3439.7	-0.66	0.15	1.3	107	54	53	0.013	0.055
MA0470.2	E2F4	3735.3	5103.0	6383.1	-1.62	-0.29	0.57	147	72	75	-0.036	-0.12
MA0594.2	HOXA9	1761.1	2762.5	3449.0	-1.05	-0.02	0.94	105	51	54	-0.042	0.06
MA0103.1	ZEB1	951.5	1478.5	2046.5	-2.16	0.52	0.9	82	42	40	0.056	-0.307
MA0486.2	HSF1	1708.8	2518.0	3399.4	-2.63	-0.83	-0.01	109	45	64	-0.185	-0.145
MA1132.1	JUN::JUNB	1762.3	2593.5	3635.6	0.37	2.02	4.44	119	75	44	0.462	0.401
MA0716.1	PRRX1	801.4	1360.0	1936.6	-2.39	-0.67	0.33	80	36	44	-0.123	-0.275
MA1644.1	NFYC	1020.5	1674.0	2446.0	-5.09	-2.46	-0.8	100	33	67	-0.189	-0.331
MA0774.1	MEIS2	625.8	1049.5	1546.0	-0.19	1.01	3.01	73	42	31	0.158	0.36
MA1135.1	FOSB::JUNB	1129.5	1791.5	2573.4	0.28	1.61	3.91	98	60	38	0.39	0.502
MA0509.1	Rfx1	2851.8	4243.0	5206.3	-0.74	0.13	1.41	132	71	61	0.134	0.027
MA1463.1	ARGFX	1015.5	1617.5	2319.2	-2.32	-0.68	0.24	87	38	49	-0.163	-0.21
MA0687.1	SPIC	3481.9	4738.5	6266.5	3.78	6.73	10.46	184	122	62	0.391	0.755
MA0871.2	TFEC	2265.8	3378.0	4266.6	-1.75	0.29	0.68	120	61	59	0.017	-0.174
MA1533.1	NR1I2	3233.3	4566.0	6053.8	-4.09	-1.8	-0.32	153	61	92	-0.409	-0.254
MA1508.1	IKZF1	2917.5	4067.0	5385.2	1.82	4.28	7.4	160	100	60	0.418	0.592
MA0624.1	NFATC1	2154.4	3174.0	4333.5	-0.19	1.35	3.47	126	70	56	0.203	0.211
MA0602.1	Arid5a	2277.8	3350.5	4331.8	-0.53	0.25	1.6	119	63	56	0.071	0.063
MA0473.2	ELF1	1987.8	2959.5	4061.5	4.96	8.52	12.22	160	108	52	0.774	1.104
MA1628.1	Zic1::Zic2	1522.0	2442.5	3094.9	-1.03	-0.04	1.2	99	46	53	-0.076	0.196
MA0071.1	RORA	1184.5	1911.5	2479.6	-1.39	-0.15	0.65	89	43	46	-0.149	-0.042
