Merged motif (Total sequences: 663)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
ELK1$MA0028.1|EHF$MA0598.3|ETV2$MA0762.1|ELF4$MA0641.1|ETV4$MA0764.1|ELF1$MA0473.1|ELF1$MA0473.2|ELF5$MA0136.2|ETV5$MA0765.1|ETV1$MA0761.1|ELK3$MA0759.1|FEV$MA0156.2|ELF2$MA1483.1|ERG$MA0474.2|FLI1$MA0475.1|FLI1$MA0475.2|ETS2$MA1484.1|ERF$MA0760.1|EHF$MA0598.2|ELK1$MA0028.2|ETS1$MA0098.3|Gabpa$MA0062.2|Ets1$MA0098.2|ETV1$MA0761.2|GABPA$MA0062.3|SPIB$MA0081.2|ELF1$MA0473.3|ELF3$MA0640.1|Spi1$MA0080.3|ETV5$MA0765.2|ELK4$MA0076.2|ETV3$MA0763.1|SPI1$MA0080.5|Erg$MA0474.1|ELK4$MA0076.1|ELF3$MA0640.2|ZBTB7A$MA0750.2|ELF5$MA0136.1|ETS1$MA0098.1|GABPA$MA0062.1|ETV6$MA0645.1|FEV$MA0156.1|ETV4$MA0764.2|SPI1$MA0080.2|EHF$MA0598.1	2326.78	3334.33	4515.61	3.56	6.49	10.0	126	99	27	0.63	0.858
NFIC$MA0161.1|NFIX$MA0671.1|NFIC$MA0161.2|NFIA$MA0670.1	725.8	1177.25	1723.62	-4.27	-2.02	-0.33	54	20	34	-0.465	-0.662
BARHL2$MA0635.1|BARHL1$MA0877.2	1427.0	2146.75	2871.0	-0.7	0.38	1.47	93	55	38	0.17	0.169
NR4A1$MA1112.2|NR2F2$MA1111.1|NR4A1$MA1112.1|NR5A1$MA1540.1|ESRRA$MA0592.3|RORA$MA0071.1|ESRRB$MA0141.3|ESRRA$MA0592.1|Esrrg$MA0643.1|Esrra$MA0592.2|Esrrb$MA0141.1|Esrrb$MA0141.2	2097.15	3120.21	3984.91	-1.34	-0.23	0.81	123	52	71	-0.068	-0.218
NFIB$MA1643.1|NFIX(var.2)$MA1528.1|NFIC(var.2)$MA1527.1|NFIC::TLX1$MA0119.1	2098.85	3121.75	3983.88	-0.62	0.36	1.72	129	75	54	0.114	0.242
THAP1$MA0597.1	949.3	1521.0	2169.8	-2.63	-0.75	-0.04	85	32	53	-0.274	-0.121
E2F3$MA0469.1|E2F1$MA0024.2|E2F6$MA0471.1|E2F6$MA0471.2|TFDP1$MA1122.1|E2F4$MA0470.1	2644.9	3819.0	4791.48	-1.42	-0.07	0.71	132	58	74	-0.206	-0.128
ATF6$MA1466.1|CREB3L1$MA0839.1|CREB3L4$MA1474.1|CREB3$MA0638.1|XBP1$MA0844.1	3300.08	4588.0	5818.86	-0.26	0.82	2.55	124	71	53	0.413	0.383
ONECUT3$MA0757.1|ONECUT1$MA0679.2|ONECUT2$MA0756.1|ONECUT1$MA0679.1	2302.6	3321.12	4322.88	-1.97	-0.36	0.36	114	49	65	-0.174	-0.279
IRF4$MA1419.1|IRF8$MA0652.1|IRF5$MA1420.1|IRF3$MA1418.1|IRF7$MA0772.1|IRF9$MA0653.1|IRF1$MA0050.2|STAT1::STAT2$MA0517.1|STAT1$MA0137.1|IRF2$MA0051.1|IRF1$MA0050.1|Stat2$MA1623.1|PRDM1$MA0508.1|PRDM1$MA0508.2	2527.66	3567.93	4823.14	5.02	8.17	11.93	154	117	37	1.525	1.599
Egr1$MA0162.1|EGR1$MA0162.2|EGR1$MA0162.3|EGR3$MA0732.1|EGR4$MA0733.1|EGR2$MA0472.1|EGR1$MA0162.4|EGR2$MA0472.2	2668.75	3846.5	4819.4	-0.63	0.15	1.71	111	64	47	0.36	0.338
TGIF2$MA0797.1|TGIF2LX$MA1571.1|TGIF2LY$MA1572.1|TGIF1$MA0796.1|PKNOX1$MA0782.1|PKNOX2$MA0783.1	1453.02	2187.75	2918.28	-0.4	0.41	1.88	97	53	44	0.1	0.277
TEAD3$MA0808.1|TEAD1$MA0090.3|TEAD1$MA0090.2|TEAD4$MA0809.2|TEAD4$MA0809.1|TEAD2$MA1121.1|TEAD1$MA0090.1	2356.71	3408.0	4443.09	-2.24	-0.59	0.27	89	37	52	-0.35	-0.327
TFCP2$MA0145.3|GRHL1$MA0647.1|GRHL2$MA1105.1	2253.07	3235.0	4346.5	0.28	1.61	3.8	120	75	45	0.585	0.467
PAX1$MA0779.1|PAX9$MA0781.1	4270.8	5826.0	7384.8	-0.32	0.68	2.37	182	98	84	0.143	0.253
RUNX2$MA0511.2|RUNX3$MA0684.1	1183.0	1820.25	2573.85	0.12	1.74	3.93	92	55	37	0.846	0.527
CEBPD$MA0836.2|CEBPB$MA0466.1|ATF4$MA0833.2|CEBPA$MA0102.4|CEBPG(var.2)$MA1636.1|ATF4$MA0833.1|CEBPA$MA0102.3	2921.11	4182.36	5135.64	-0.74	0.11	1.27	132	76	56	0.093	0.045
TFAP2A(var.2)$MA0810.1|TFAP2C$MA0524.2|TFAP2B$MA0811.1	1472.53	2280.0	2907.43	-1.12	0.01	1.04	95	50	45	0.095	0.14
HNF4A$MA0114.1|NR2F1(var.2)$MA1537.1|HNF4G$MA0484.1|NR2F1$MA0017.1|HNF4A$MA0114.2|Nr2f6$MA0677.1|PPARA::RXRA$MA1148.1|NR1H2::RXRA$MA0115.1|PPARG::RXRA$MA0065.1|RXRB$MA0855.1|RXRG$MA0856.1|Rxra$MA0512.2|PPARD$MA1550.1|THRB$MA1574.1|NR2C2$MA0504.1	3061.77	4285.73	5476.68	-2.17	-0.48	0.43	151	61	90	-0.211	-0.289
Stat5a::Stat5b$MA0519.1|Stat5b$MA1625.1|Stat5a$MA1624.1|STAT3$MA0144.2|STAT1$MA0137.2|Stat4$MA0518.1|STAT1$MA0137.3	2267.56	3337.29	4270.81	-2.05	-0.57	0.49	90	35	55	-0.414	-0.307
NR1D2$MA1532.1|NR1D1$MA1531.1	3876.1	5451.25	6726.65	-1.54	-0.08	0.67	161	78	83	-0.06	-0.091
CUX1$MA0754.1|CUX2$MA0755.1	1657.95	2481.5	3284.6	-1.56	-0.26	0.54	100	48	52	-0.032	-0.2
MZF1$MA0056.1|RELB$MA1117.1	1652.8	2517.5	3171.7	-0.76	0.16	1.27	71	39	32	0.222	0.223
RARG(var.3)$MA1553.1|RARB(var.3)$MA1552.1|RXRG(var.2)$MA1556.1|RXRB(var.2)$MA1555.1	1845.32	2762.12	3583.35	-1.58	-0.21	0.7	115	55	60	-0.121	-0.174
Zfx$MA0146.2|Zfx$MA0146.1	1606.15	2519.25	3149.65	-1.14	0.04	0.86	102	53	49	0.025	-0.043
Nkx3-1$MA0124.2|NKX3-2$MA0122.2|ISL2$MA0914.1|Nkx3-2$MA0122.3|NKX2-3$MA0672.1|NKX2-8$MA0673.1	1787.12	2684.75	3458.48	-1.03	0.08	1.2	98	54	44	0.194	0.162
MEF2B$MA0660.1|MEF2D$MA0773.1|MEF2A$MA0052.2|MEF2A$MA0052.4|MEF2A$MA0052.3|MEF2A$MA0052.1|MEF2C$MA0497.1	2032.79	2982.57	3830.83	-0.61	0.19	1.56	93	50	43	0.285	0.254
JUN$MA0488.1|JUNB(var.2)$MA1140.1|JUNB(var.2)$MA1140.2|ATF2$MA1632.1|JUND(var.2)$MA0492.1|ATF7$MA0834.1|FOSL2::JUNB(var.2)$MA1139.1|FOSL2::JUN(var.2)$MA1131.1|CREB3L4(var.2)$MA1475.1|FOSL2::JUND(var.2)$MA1145.1|ATF3$MA0605.2|FOSB::JUN$MA1127.1|CREB1$MA0018.4|JDP2(var.2)$MA0656.1|FOSL1::JUN(var.2)$MA1129.1|FOSB::JUNB(var.2)$MA1136.1|Crem$MA0609.1|Atf3$MA0605.1|GMEB2$MA0862.1|CREB1$MA0018.2|JUN::JUNB(var.2)$MA1133.1|Creb5$MA0840.1|Gmeb1$MA0615.1|Atf1$MA0604.1|FOSL1::JUND(var.2)$MA1143.1|CREB1$MA0018.3|CREM$MA0609.2|FOS::JUN(var.2)$MA1126.1	2279.28	3283.05	4256.11	-2.13	-0.54	0.42	132	56	76	-0.444	-0.354
NR4A2$MA0160.1	996.4	1613.5	2101.9	-1.17	-0.08	0.79	81	39	42	-0.14	-0.042
SOX9$MA0077.1|SOX4$MA0867.2|Sox6$MA0515.1|SOX8$MA0868.2|SOX15$MA1152.1|Sox3$MA0514.1|SOX10$MA0442.2	1440.17	2194.93	2939.96	-1.74	-0.37	0.58	79	30	49	-0.268	-0.209
SOX2$MA0143.4|SOX13$MA1120.1	1599.1	2465.5	3193.75	-0.72	0.16	1.38	101	55	46	0.089	0.039
PBX3$MA1114.1|PKNOX1$MA0782.2|PBX2$MA1113.1	2701.5	3839.83	5088.17	0.7	2.57	5.17	159	100	59	0.157	0.419
Hmx1$MA0896.1|Hmx3$MA0898.1|Hmx2$MA0897.1	3865.57	5380.83	6799.8	-2.58	-0.76	0.28	159	68	91	-0.231	-0.328
PBX1$MA0070.1|Hoxc9$MA0485.1|MEIS1(var.2)$MA1639.1|Hoxa9$MA0594.1|PBX2$MA1113.2|MEIS2(var.2)$MA1640.1	2416.57	3473.58	4439.02	-1.49	-0.13	0.77	103	43	60	-0.515	-0.276
OTX2$MA0712.2|RHOXF1$MA0719.1|PITX1$MA0682.2|OTX1$MA0711.1|GSC$MA0648.1|PITX3$MA0714.1|Pitx1$MA0682.1|OTX2$MA0712.1|PITX2$MA1547.1|GSC2$MA0891.1	1452.85	2228.5	2924.64	-1.29	-0.16	0.87	113	51	62	-0.16	-0.164
Ar$MA0007.1	7535.3	10115.0	11745.0	-0.86	-0.06	1.14	202	98	104	-0.047	-0.034
SMAD3$MA0795.1|SMAD5$MA1557.1	1221.4	1907.75	2526.9	-1.46	-0.17	0.6	84	36	48	-0.103	-0.02
DMRT3$MA0610.1|DMRTA2$MA1478.1|DMRTC2$MA1479.1	2475.4	3507.17	4574.17	-0.98	0.1	1.61	116	55	61	-0.075	-0.25
HNF1B$MA0153.1	1321.8	1972.0	2759.3	-0.05	0.71	2.32	96	55	41	0.228	0.255
HNF4A$MA0114.4|HNF4G$MA0484.2	3132.65	4459.0	5661.4	-1.69	-0.32	0.52	141	67	74	-0.022	-0.07
EBF3$MA1637.1|Ebf2$MA1604.1|EBF1$MA0154.3|EBF1$MA0154.4|EBF1$MA0154.2	2525.04	3667.3	4607.8	-1.27	-0.14	0.82	125	59	66	-0.042	-0.169
Tcfcp2l1$MA0145.1|Tcfcp2l1$MA0145.2	3016.8	4263.75	5505.2	-2.31	-0.59	0.26	139	63	76	-0.277	-0.126
TFAP2B(var.3)$MA0813.1|TFAP2A(var.3)$MA0872.1|TFAP2C(var.3)$MA0815.1	1384.97	2158.5	2785.33	-0.69	0.17	1.45	100	56	44	0.31	0.054
HOXA13$MA0650.2|CDX4$MA1473.1|HOXD13$MA0909.2|HOXA10$MA0899.1|HOXB13$MA0901.1|HOXD9$MA0913.2|CDX1$MA0878.2|HOXD13$MA0909.1|HOXB13$MA0901.2|CDX2$MA0465.2|CDX2$MA0465.1|CDX1$MA0878.1|HOXA13$MA0650.1|Hoxd9$MA0913.1	1367.79	2106.25	2806.1	-0.6	0.25	1.6	98	57	41	0.231	0.25
SOX10$MA0442.1	282.9	537.0	821.6	-0.39	0.34	1.74	49	29	20	0.287	0.134
MSGN1$MA1524.1	2432.6	3574.5	4549.2	-0.72	0.12	1.27	121	61	60	0.039	0.056
Meis1$MA0498.1	2270.3	3329.0	4548.0	2.68	5.31	9.1	152	108	44	0.394	0.526
HOXC10$MA0905.1|HOXC11$MA0651.1|Hoxa11$MA0911.1|HOXD12$MA0873.1|HOXC12$MA0906.1|HOXC9$MA0485.2|HOXD10$MA1506.1|HOXB9$MA1503.1|HOXD11$MA0908.1	1286.29	1972.44	2777.67	-0.26	1.28	3.39	89	45	44	0.159	0.428
TCF7$MA0769.2|TCF7L2$MA0523.1|LEF1$MA0768.1|Tcf7$MA0769.1|TCF7L1$MA1421.1	2465.82	3528.8	4560.42	-2.69	-0.93	0.33	105	41	64	-0.257	-0.397
HSF1$MA0486.2|HSF2$MA0770.1|HSF4$MA0771.1|HSF1$MA0486.1	2412.57	3521.5	4533.0	-2.22	-0.58	0.28	109	45	64	-0.185	-0.145
SCRT2$MA0744.2|SCRT1$MA0743.1|SCRT2$MA0744.1|SCRT1$MA0743.2	3967.7	5488.88	6727.35	-0.66	0.08	1.46	160	88	72	0.079	0.03
NR2F1(var.3)$MA1538.1|NR4A2::RXRA$MA1147.1|NR2F6(var.3)$MA1539.1|NR1H4::RXRA$MA1146.1	2308.12	3330.62	4424.2	-2.62	-0.84	0.2	112	47	65	-0.196	-0.288
ZNF148$MA1653.1|SP1$MA0079.2|SP1$MA0079.3|SP2$MA0516.1|MAZ$MA1522.1	1979.56	2936.7	3753.84	-0.89	-0.07	1.3	117	58	59	-0.007	0.183
PAX7$MA0680.1|PAX3$MA0780.1	754.35	1222.0	1823.6	-3.02	-1.12	0.02	84	35	49	-0.146	-0.399
ESR1$MA0112.2|ESR2$MA0258.1|ESR2$MA0258.2	5210.73	7111.5	8449.63	-0.84	-0.05	1.25	184	88	96	-0.045	0.08
Wt1$MA1627.1|Znf281$MA1630.1	1795.6	2696.5	3565.65	-0.39	0.65	2.4	127	70	57	0.148	0.268
RORC$MA1151.1|RORA(var.2)$MA0072.1|RORB$MA1150.1	2455.43	3597.5	4434.03	-1.06	-0.01	0.97	125	64	61	0.039	0.058
HLF$MA0043.3|NFIL3$MA0025.2	2313.5	3314.25	4373.6	-0.61	0.4	1.83	126	64	62	0.026	0.215
RFX5$MA0510.2|RFX2$MA0600.2|RFX3$MA0798.1|RFX2$MA0600.1|RFX1$MA0509.2|Rfx1$MA0509.1|RFX3$MA0798.2|RFX4$MA0799.1	3039.41	4295.69	5350.48	-0.48	0.39	1.79	92	56	36	0.518	0.422
NRF1$MA0506.1	1082.0	1713.0	2379.6	-3.31	-1.15	0.0	93	39	54	-0.253	-0.251
TP73$MA0861.1|TP63$MA0525.1|TP53$MA0106.2	4491.27	6082.17	7684.7	-2.45	-0.74	-0.03	154	64	90	-0.124	-0.176
TFAP2C$MA0524.1|TFAP2A$MA0003.2|TFAP2C(var.2)$MA0814.2|TFAP2A$MA0003.4	2018.1	2975.12	3935.35	-1.6	-0.38	0.86	106	45	61	-0.277	-0.27
E2F1$MA0024.3|E2F2$MA0864.2|E2F4$MA0470.2	3594.63	4838.5	6200.5	-2.51	-0.76	0.18	108	44	64	-0.313	-0.263
NFYC$MA1644.1|NFYA$MA0060.3	1174.7	1843.0	2674.55	-4.01	-1.72	-0.3	100	33	67	-0.189	-0.331
SPIC$MA0687.1|SPI1$MA0080.4	3423.3	4665.75	6204.75	3.42	6.28	9.93	184	122	62	0.391	0.755
NR1I2$MA1533.1|Vdr$MA0693.1	2684.85	3859.5	5116.75	-3.16	-1.18	-0.1	153	61	92	-0.409	-0.254
NFATC4$MA1525.1|NFATC1$MA0624.1|NFATC3$MA0625.1	2010.13	2944.5	4043.33	0.11	1.54	3.88	117	73	44	0.568	0.334
Zic2$MA1629.1|Zic1::Zic2$MA1628.1	2112.85	3161.25	4028.3	-0.64	0.19	1.6	130	71	59	0.034	0.148
SOX21$MA0866.1|Sox1$MA0870.1	2357.7	3367.25	4425.2	-0.66	0.02	2.34	113	61	52	0.037	0.243
Rarg(var.2)$MA0860.1	2363.5	3521.0	4381.1	-1.46	0.18	0.79	121	61	60	0.006	-0.094
VEZF1$MA1578.1|ZNF740$MA0753.2|ZNF740$MA0753.1	1462.73	2201.5	2968.43	-0.44	0.17	1.93	101	57	44	0.143	0.167
E2F8$MA0865.1|E2F7$MA0758.1	1618.45	2569.0	3259.9	-0.93	0.02	1.06	106	56	50	0.193	-0.012
MAFA$MA1521.1|MAF$MA1520.1|MAFG$MA0659.1|MAFK$MA0496.2|MAFF$MA0495.2	4312.94	5913.4	7165.8	-0.8	0.11	1.35	117	63	54	0.104	0.17
Foxo1$MA0480.1	2003.1	2995.5	3854.6	-0.71	-0.2	1.41	112	54	58	-0.024	0.121
PLAG1$MA0163.1	1139.9	1742.5	2499.0	-3.8	-1.49	-0.2	96	38	58	-0.386	-0.401
REST$MA0138.2|REST$MA0138.1	3031.65	4226.75	5445.7	-2.14	-0.52	0.45	143	66	77	-0.061	-0.21
YY2$MA0748.1|YY2$MA0748.2	2194.3	3197.25	4254.95	-2.38	-0.64	0.19	124	52	72	-0.229	-0.13
SREBF1$MA0595.1|SREBF2$MA0596.1	1095.6	1738.25	2412.4	-2.19	-0.56	0.29	91	40	51	-0.176	-0.24
CTCFL$MA1102.1|CTCFL$MA1102.2	2282.2	3298.75	4209.75	-0.67	0.36	1.8	126	66	60	0.073	0.277
Nkx3-2$MA0122.1	1538.8	2498.5	3117.0	-1.03	-0.03	0.89	100	49	51	-0.027	-0.01
LIN54$MA0619.1	549.9	938.0	1401.7	0.05	1.13	3.18	70	43	27	0.442	0.334
ZNF354C$MA0130.1	577.3	998.0	1413.8	-0.53	0.31	1.7	66	36	30	0.099	0.22
ZBTB12$MA1649.1	1915.0	2923.0	3622.0	-1.26	-0.09	0.71	109	52	57	-0.039	-0.0
HNF1B$MA0153.2|HNF1A$MA0046.2	1625.6	2474.5	3209.4	-0.84	0.18	1.35	93	49	44	0.041	0.21
RARA$MA0729.1|Nr2f6(var.2)$MA0728.1|Rarb$MA0857.1|Rarg$MA0859.1	1855.7	2772.0	3581.92	-1.68	-0.22	0.64	101	35	66	-0.661	-0.388
