id	motif	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
MA0877.2	BARHL1	10993.8	14242.0	16903.9	-1.42	-0.17	0.57	242	114	128	-0.076	-0.004
MA0141.2	Esrrb	20286.1	25460.0	28963.1	-1.15	-0.05	0.84	320	156	164	-0.015	-0.022
MA0104.1	Mycn	4845.0	6572.0	8632.1	-0.29	0.73	2.45	172	92	80	0.117	0.236
MA1587.1	ZNF135	21670.4	27390.0	31539.1	-0.62	0.17	1.45	335	172	163	0.083	0.022
MA0512.1	Rxra	11996.8	15650.5	18252.9	-1.09	-0.05	0.84	251	125	126	-0.034	-0.028
MA0119.1	NFIC::TLX1	16907.4	21305.5	25216.6	-0.27	0.4	1.91	300	161	139	0.236	0.082
MA0904.1	Hoxb5	24219.6	30040.0	34018.6	-1.37	-0.14	0.64	350	171	179	-0.034	-0.047
MA0597.1	THAP1	15635.7	19866.5	23459.5	-1.83	-0.41	0.42	290	138	152	-0.067	-0.018
MA0471.1	E2F6	17246.0	21790.5	25344.5	-0.77	0.13	1.2	298	155	143	0.163	0.013
MA0844.1	XBP1	33821.8	40815.5	46782.5	-1.81	-0.32	0.48	412	197	215	-0.031	-0.052
MA1466.1	ATF6	25567.2	30787.0	36204.6	-0.14	0.71	2.36	365	194	171	0.078	0.143
MA0895.1	HMBOX1	11194.4	14309.0	17206.7	-0.47	0.31	1.78	245	127	118	0.081	0.086
MA0679.1	ONECUT1	11539.7	14797.0	18038.0	-2.05	-0.56	0.35	253	120	133	-0.018	-0.136
MA0051.1	IRF2	18593.1	22985.0	27663.4	-0.07	1.32	3.44	324	175	149	0.29	0.26
MA0059.1	MAX::MYC	17798.3	22341.5	27025.1	0.03	1.18	3.26	318	174	144	0.25	0.227
MA0162.2	EGR1	25343.9	30624.0	36054.5	0.79	2.55	5.28	385	221	164	0.442	0.289
MA0761.1	ETV1	15393.8	19120.5	23443.6	1.17	3.44	6.66	315	176	139	0.2	0.423
MA0796.1	TGIF1	9240.6	11980.0	14562.9	-0.47	0.48	2.19	227	117	110	0.009	0.18
MA0090.1	TEAD1	16459.2	21352.0	24437.1	-1.07	0.05	0.95	293	151	142	0.078	-0.038
MA0037.3	GATA3	11181.2	14355.0	17014.0	-1.45	-0.17	0.6	243	120	123	-0.034	-0.026
MA0145.3	TFCP2	15947.7	19874.5	23713.9	-1.88	-0.41	0.41	290	139	151	-0.044	-0.087
MA0781.1	PAX9	22907.8	28300.0	32665.7	-1.29	-0.15	0.76	340	169	171	-0.021	-0.066
MA0036.2	GATA2	24409.5	29790.0	33978.0	-1.11	-0.08	0.76	347	166	181	-0.038	0.009
MA0803.1	TBX15	11686.8	15208.0	17635.1	-0.89	-0.03	1.08	247	123	124	-0.004	0.016
MA0818.1	BHLHE22	13969.6	18104.5	20804.3	-1.15	-0.05	0.81	270	129	141	-0.051	0.023
MA0048.2	NHLH1	11360.3	14710.0	17863.0	-0.47	0.54	2.25	252	130	122	0.031	0.148
MA0904.2	HOXB5	6175.6	8193.0	10286.1	-1.95	-0.38	0.42	187	89	98	-0.073	-0.081
MA0481.1	FOXP1	15145.1	19276.0	22853.8	-0.54	0.26	1.57	283	146	137	0.063	0.055
MA0750.2	ZBTB7A	21780.4	26714.5	32515.0	1.14	3.28	6.19	367	211	156	0.244	0.334
MA0846.1	FOXC2	10725.2	13902.0	16801.6	-0.42	0.27	1.62	241	129	112	0.093	0.057
MA0679.2	ONECUT1	13984.5	17718.0	22026.6	-3.64	-1.44	0.09	287	131	156	-0.145	-0.188
MA1130.1	FOSL2::JUN	19954.1	24726.0	29399.6	-0.67	0.52	1.9	325	163	162	0.004	0.157
MA0068.2	PAX4	6190.5	8636.5	10275.9	-1.08	-0.03	0.94	186	91	95	-0.045	-0.012
MA0881.1	Dlx4	6292.1	8720.5	10430.1	-1.36	0.13	0.72	189	95	94	0.009	-0.077
MA0075.3	PRRX2	5121.4	6890.5	8422.1	-0.72	0.19	1.36	169	87	82	0.021	0.047
MA0747.1	SP8	22906.0	28254.0	33971.1	1.48	3.81	7.21	381	225	156	0.397	0.332
MA0620.1	Mitf	17373.5	21803.5	25354.6	-0.6	0.32	1.74	302	151	151	0.009	0.057
MA0032.1	FOXC1	9084.4	12596.5	14576.1	-0.93	-0.0	1.01	224	111	113	-0.044	0.031
MA0511.2	RUNX2	10936.0	14137.5	17453.2	0.62	2.16	4.72	264	148	116	0.28	0.324
MA0761.2	ETV1	22759.8	27862.5	33393.0	1.16	3.0	6.03	372	212	160	0.068	0.328
MA0800.1	EOMES	23251.5	28382.5	33082.0	-0.6	0.0	1.96	346	173	173	0.0	0.105
MA1633.1	BACH1	19365.7	24403.0	27962.8	-0.63	0.16	1.28	316	160	156	0.011	0.011
MA0102.4	CEBPA	21851.4	26942.0	31729.0	-0.29	0.52	2.19	339	178	161	0.134	0.047
MA0707.1	MNX1	8977.6	11963.5	14068.7	-1.14	0.08	0.83	220	111	109	0.006	-0.005
MA0032.2	FOXC1	7478.7	9769.0	12357.5	-0.11	0.95	2.76	211	116	95	0.148	0.164
MA0811.1	TFAP2B	21418.9	26701.5	30794.0	-0.63	0.14	1.43	330	166	164	0.033	0.031
MA0029.1	Mecom	11101.7	14230.5	16875.7	-0.67	-0.23	1.54	243	121	122	-0.001	0.092
MA0003.3	TFAP2A	14869.4	18842.5	22131.5	-0.46	0.32	1.71	281	145	136	0.071	0.081
MA0508.1	PRDM1	25688.5	31421.0	37176.9	-0.2	0.87	2.83	371	197	174	0.104	0.134
MA0065.1	PPARG::RXRA	21338.3	26491.0	31162.8	-0.58	0.24	1.43	331	168	163	0.106	0.076
MA0500.1	Myog	10805.1	14036.0	17304.6	0.02	0.75	2.61	249	139	110	0.187	0.121
MA0808.1	TEAD3	9014.7	12097.5	14310.1	-1.14	0.11	0.72	222	112	110	0.005	-0.071
MA0519.1	Stat5a::Stat5b	9879.7	12717.5	15068.2	-1.56	-0.24	0.58	230	109	121	-0.164	-0.013
MA1532.1	NR1D2	36168.3	43434.0	49116.4	-0.59	0.2	1.45	422	215	207	0.069	0.04
MA1597.1	ZNF528	25442.6	31401.5	37030.0	-2.46	-0.67	0.08	368	170	198	-0.08	-0.13
MA0754.1	CUX1	10688.4	13568.5	16906.6	-4.42	-1.93	-0.4	257	106	151	-0.176	-0.171
MA1572.1	TGIF2LY	18111.7	22339.5	26434.0	-0.33	0.58	2.3	310	163	147	0.109	0.159
MA1117.1	RELB	16435.4	21185.5	24547.0	-1.55	-0.23	0.57	296	140	156	-0.096	-0.074
MA1487.1	FOXE1	13643.8	17583.0	20613.7	-1.53	-0.24	0.41	270	127	143	-0.022	-0.026
MA1569.1	TFAP2E	13435.8	17029.5	20248.5	-0.82	-0.2	1.35	265	128	137	-0.079	0.073
MA0643.1	Esrrg	15304.7	19929.0	22651.1	-0.91	-0.01	1.01	282	140	142	-0.01	0.017
MA1552.1	RARB(var.3)	23908.9	29500.5	33865.5	-0.58	0.28	1.66	350	177	173	0.034	0.074
MA0764.2	ETV4	13899.2	17708.5	21378.4	-0.74	-0.47	1.99	275	137	138	-0.002	0.148
MA0146.2	Zfx	19853.0	25294.5	28694.4	-0.98	0.01	0.87	318	161	157	0.007	0.004
MA0836.2	CEBPD	21049.2	26253.0	29969.7	-1.18	0.09	0.81	326	164	162	0.014	-0.008
MA0122.3	Nkx3-2	20932.4	26008.5	30315.4	-1.84	-0.34	0.45	330	160	170	-0.029	-0.079
MA0098.2	Ets1	24708.0	29987.5	35533.4	0.74	2.64	5.49	382	212	170	0.143	0.341
MA0660.1	MEF2B	6392.7	8885.5	10815.8	-1.1	-0.04	0.87	189	93	96	-0.009	-0.007
MA0609.1	Crem	13807.6	17169.5	20420.6	-1.67	-0.36	0.41	269	125	144	-0.326	-0.055
MA1580.1	ZBTB32	9377.2	11838.5	14839.3	-3.3	-1.18	-0.1	234	101	133	-0.209	-0.254
MA0144.1	Stat3	12287.8	15586.5	19092.5	-2.81	-0.9	0.11	264	120	144	-0.208	-0.141
MA1484.1	ETS2	14242.3	18131.0	22349.1	1.57	3.95	7.19	311	188	123	0.251	0.43
MA0807.1	TBX5	12459.9	16231.0	18495.0	-1.03	-0.03	0.91	255	121	134	-0.092	0.027
MA0637.1	CENPB	37407.9	45996.0	51240.6	-1.04	0.05	0.92	430	219	211	0.031	-0.022
MA1509.1	IRF6	14323.6	18078.5	21840.8	-0.15	0.69	2.43	281	152	129	0.144	0.148
MA0160.1	NR4A2	8639.6	11552.5	13478.7	-1.13	-0.07	0.9	216	107	109	-0.022	-0.041
MA0882.1	DLX6	6328.6	8673.5	10477.0	-1.16	0.06	0.9	187	95	92	0.004	-0.063
MA0524.2	TFAP2C	20802.8	26399.5	30125.7	-1.03	0.05	1.09	326	169	157	0.034	0.01
MA1152.1	SOX15	8161.4	10679.0	13431.3	-3.14	-1.12	-0.14	222	89	133	-0.167	-0.187
MA0143.4	SOX2	14112.4	17919.5	21254.9	-2.08	-0.56	-0.0	278	125	153	-0.123	-0.133
MA1113.1	PBX2	21872.2	27058.5	32468.0	0.02	0.54	1.96	340	187	153	0.059	0.073
MA0492.1	JUND(var.2)	22652.8	28095.5	33194.8	0.07	1.15	3.28	355	195	160	0.138	0.147
MA1560.1	SOHLH2	16170.4	20234.0	24360.4	-0.52	0.63	2.39	296	152	144	0.039	0.131
MA0147.3	MYC	20252.9	24941.5	30227.0	0.87	2.75	5.56	351	203	148	0.171	0.272
MA1568.1	TCF21(var.2)	23652.0	28568.5	34359.7	0.18	1.41	3.65	361	206	155	0.131	0.163
MA0886.1	EMX2	10573.9	13776.0	16405.3	-1.47	-0.22	0.64	239	117	122	-0.023	-0.036
MA0885.1	Dlx2	6538.7	8927.0	10880.3	-1.41	-0.18	0.72	192	90	102	-0.037	-0.082
MA0141.3	ESRRB	13544.3	17612.0	20495.2	-0.79	0.13	1.31	268	138	130	0.015	0.057
MA0162.4	EGR1	29274.2	35271.0	41498.9	-0.03	1.97	4.5	406	220	186	0.143	0.249
MA0898.1	Hmx3	20677.2	25522.0	29958.2	-0.78	-0.4	1.83	328	162	166	-0.025	0.121
MA0472.1	EGR2	29361.0	35386.5	41924.8	0.51	2.2	5.05	409	228	181	0.296	0.263
MA0693.2	VDR	6423.6	8726.5	10684.0	-1.44	-0.19	-0.01	190	83	107	-0.127	-0.004
MA1419.1	IRF4	14038.3	17603.5	22015.6	0.02	1.43	3.62	286	157	129	0.08	0.327
MA0070.1	PBX1	13415.2	17045.0	20808.6	-3.38	-1.28	-0.11	280	126	154	-0.169	-0.245
MA0158.2	HOXA5	6558.3	8814.0	11163.9	-2.11	-0.54	0.41	196	94	102	-0.245	-0.143
MA0910.2	HOXD8	7933.0	10846.5	12864.6	-1.07	0.01	1.09	208	105	103	0.016	-0.02
MA0711.1	OTX1	7408.0	10209.0	12292.6	-1.2	-0.06	0.81	203	93	110	-0.161	0.049
MA0007.1	Ar	57524.8	66898.5	76698.1	0.0	0.98	2.98	539	288	251	0.167	0.095
MA0508.2	PRDM1	10285.0	13123.5	16635.8	0.45	1.94	4.61	253	145	108	0.173	0.299
MA1594.1	ZNF382	28134.0	33916.5	40185.2	0.29	1.83	4.4	397	218	179	0.156	0.208
MA0733.1	EGR4	42473.2	50371.5	57967.9	-0.39	0.72	2.46	465	241	224	0.092	0.092
MA0041.1	Foxd3	9170.4	11775.5	14776.0	-3.2	-1.14	-0.1	233	101	132	-0.183	-0.137
MA0604.1	Atf1	14453.3	18480.5	21289.7	-1.26	-0.1	0.76	274	130	144	-0.132	0.007
MA0599.1	KLF5	12842.0	16311.0	19929.5	0.08	1.0	3.05	271	153	118	0.086	0.16
MA0514.1	Sox3	7765.9	10381.0	12391.5	-1.28	-0.13	0.8	206	102	104	-0.008	-0.058
MA0612.1	EMX1	10814.3	13911.5	16776.5	-0.59	0.21	1.57	240	128	112	0.036	0.029
MA0102.2	CEBPA	9376.4	12515.0	14576.5	-0.79	-0.08	1.16	225	112	113	-0.014	0.046
MA1557.1	SMAD5	14993.0	18963.5	22904.0	0.02	0.95	2.86	291	161	130	0.139	0.186
MA1478.1	DMRTA2	17650.8	21899.5	26574.7	-2.68	-0.86	0.13	311	144	167	-0.12	-0.086
MA0692.1	TFEB	11103.8	14263.0	17660.9	0.26	1.91	4.48	263	145	118	0.138	0.276
MA0153.1	HNF1B	9486.6	12387.0	14946.3	-0.43	0.24	1.51	227	118	109	0.182	0.069
MA0052.2	MEF2A	13359.6	17029.5	20360.8	-2.24	-0.49	0.25	270	126	144	-0.094	-0.08
MA0033.1	FOXL1	6341.2	8738.0	10356.2	-1.12	-0.02	0.7	187	84	103	-0.21	0.022
MA0114.4	HNF4A	17218.1	21774.5	25106.9	-0.99	0.05	1.1	296	152	144	0.022	-0.011
MA0477.1	FOSL1	13255.0	17094.0	20031.3	-0.69	0.13	1.34	264	133	131	0.016	0.102
MA1566.1	TBX3	19291.9	24400.5	27389.0	-1.04	0.04	0.96	313	160	153	0.017	0.014
MA0154.2	EBF1	13116.2	16732.0	20100.3	-0.73	-0.38	1.91	266	132	134	-0.053	0.151
MA0910.1	Hoxd8	14027.2	17192.5	20919.4	-2.78	-0.91	-0.0	277	125	152	-0.147	-0.101
MA0004.1	Arnt	5405.1	7313.0	9114.1	0.0	0.46	2.04	178	100	78	0.305	0.173
MA0145.1	Tcfcp2l1	21428.2	26137.5	32055.5	-4.06	-1.71	-0.22	349	157	192	-0.202	-0.2
MA0117.1	Mafb	9261.5	11995.0	14649.7	-2.37	-0.61	0.25	229	106	123	-0.074	-0.115
MA0685.1	SP4	30430.2	36976.0	44144.9	0.6	2.13	4.7	417	244	173	0.284	0.212
MA0478.1	FOSL2	14270.2	18532.5	21217.1	-0.99	-0.01	1.0	272	136	136	-0.017	0.063
MA0706.1	MEOX2	9417.7	12290.5	14740.6	-1.32	-0.18	0.64	225	112	113	-0.003	-0.049
MA0813.1	TFAP2B(var.3)	16073.4	20564.0	24466.6	-0.45	0.41	1.8	295	152	143	0.119	0.09
MA0913.2	HOXD9	6185.8	8211.5	10500.7	-3.52	-1.26	0.26	197	90	107	-0.206	-0.232
MA0614.1	Foxj2	4572.4	6318.5	7891.3	-0.35	0.33	1.73	164	91	73	0.134	0.037
MA1128.1	FOSL1::JUN	22550.0	27942.0	32181.3	-0.79	-0.2	1.41	339	165	174	-0.053	0.093
MA0888.1	EVX2	10533.0	13773.5	16017.8	-1.02	-0.03	0.89	235	117	118	-0.009	-0.006
MA0090.3	TEAD1	18942.4	23376.0	27310.1	-1.87	-0.34	0.48	313	148	165	-0.029	-0.105
MA0132.1	Pdx1	3038.6	4388.0	5844.4	-2.31	-0.59	0.3	140	65	75	-0.205	-0.21
MA1111.1	NR2F2	17007.0	21389.5	25780.6	-2.35	-0.75	0.27	306	144	162	-0.049	-0.121
MA0442.1	SOX10	3247.4	4648.5	6302.6	-0.59	0.9	2.82	147	77	70	0.058	0.194
MA1524.1	MSGN1	21888.4	26648.0	31762.0	0.04	0.7	2.37	340	190	150	0.075	0.093
MA0518.1	Stat4	20955.5	25734.5	29708.7	-1.47	-0.23	0.61	326	158	168	-0.05	-0.058
MA0098.3	ETS1	13513.4	17110.0	20683.4	1.9	4.27	7.46	305	180	125	0.323	0.47
MA0621.1	mix-a	4262.1	5835.5	7532.3	-0.14	0.7	2.42	162	90	72	0.195	0.139
MA0814.1	TFAP2C(var.2)	13711.6	17346.0	20635.6	-0.36	0.4	1.87	271	144	127	0.078	0.086
MA0852.1	Foxk1	21996.3	27421.0	31451.4	-0.77	-0.08	1.3	333	166	167	-0.024	0.048
MA0069.1	PAX6	25705.8	31283.0	35748.1	-1.28	-0.18	0.64	358	175	183	-0.118	-0.034
MA0704.1	Lhx4	5912.4	8059.0	9622.6	-0.73	0.1	1.19	181	92	89	0.02	-0.012
MA1483.1	ELF2	23072.0	27973.5	33391.3	-0.07	1.65	3.94	360	195	165	0.179	0.262
MA0498.1	Meis1	25254.2	30736.5	37007.7	-0.28	1.77	4.24	378	203	175	0.174	0.226
MA0037.1	GATA3	6959.4	9591.5	11393.3	-1.1	0.03	0.89	196	104	92	0.13	-0.081
MA1503.1	HOXB9	7930.8	10585.5	12452.0	-1.01	0.03	1.11	206	107	99	0.013	0.037
MA1421.1	TCF7L1	13791.9	18036.5	20683.3	-0.95	-0.03	1.1	269	131	138	-0.077	0.019
MA0526.3	USF2	22819.0	28035.5	32739.0	-0.46	0.42	1.93	344	176	168	0.063	0.111
MA0867.2	SOX4	9161.8	11804.5	14270.5	-1.69	-0.32	0.35	223	104	119	-0.036	-0.06
MA1495.1	HOXA1	6616.7	8840.0	10918.1	-1.55	0.23	0.72	192	98	94	0.022	-0.084
MA0063.2	NKX2-5	11177.0	14501.5	17172.2	-1.39	-0.16	0.61	244	118	126	-0.016	-0.045
MA0770.1	HSF2	15869.9	19917.5	23944.6	-2.08	-0.58	0.22	293	137	156	-0.095	-0.081
MA0743.1	SCRT1	32545.2	40459.5	44613.4	-1.07	-0.01	1.04	402	200	202	-0.014	-0.001
MA0682.2	PITX1	6813.9	9232.5	11201.7	-1.47	-0.17	0.65	195	92	103	-0.121	-0.057
MA0710.1	NOTO	12728.4	16096.0	18997.3	-0.71	-0.21	1.42	258	127	131	-0.011	0.094
MA1539.1	NR2F6(var.3)	9102.7	11807.0	14872.5	1.15	3.16	6.39	250	149	101	0.254	0.441
MA0079.3	SP1	15499.1	19299.5	23572.4	0.4	1.94	4.34	304	175	129	0.3	0.249
MA0039.1	Klf4	10104.9	12924.0	15957.6	-2.21	-0.65	0.23	238	111	127	-0.079	-0.036
MA0109.1	HLTF	14227.1	17960.0	21394.0	-1.8	-0.35	0.41	275	131	144	-0.054	-0.06
MA0731.1	BCL6B	4268.7	6014.5	7394.7	-0.5	0.26	1.58	159	84	75	0.155	0.139
MA1556.1	RXRG(var.2)	21208.5	26107.0	30228.3	-0.57	-0.21	1.54	328	164	164	-0.001	0.077
MA0883.1	Dmbx1	35605.6	43261.5	49041.2	-1.35	-0.15	0.75	420	201	219	-0.063	-0.047
MA0680.1	PAX7	3523.5	4955.5	6652.4	-2.74	-0.94	-0.04	152	63	89	-0.103	-0.239
MA0258.1	ESR2	47190.4	55474.0	63323.5	-1.13	-0.58	2.06	485	237	248	-0.079	0.121
MA1630.1	Znf281	16859.4	21210.0	25254.9	-0.12	0.5	2.06	301	164	137	0.089	0.138
MA0764.1	ETV4	15289.6	19120.0	23029.4	1.39	3.57	6.51	316	178	138	0.218	0.423
MA0678.1	OLIG2	13327.9	16982.5	19812.6	-0.7	0.12	1.16	263	135	128	0.03	0.048
MA0075.2	Prrx2	6418.6	9042.5	10745.1	-0.85	0.06	1.18	191	96	95	0.008	0.004
MA0909.1	HOXD13	7679.7	10220.0	12336.8	-1.45	0.16	0.72	205	103	102	0.033	-0.064
MA0058.1	MAX	12974.2	16364.5	19799.9	-0.4	0.64	2.18	267	139	128	0.167	0.184
MA1564.1	SP9	21172.3	25974.0	30994.7	1.73	4.03	7.14	368	215	153	0.345	0.37
MA1150.1	RORB	21245.6	26833.5	30486.8	-0.91	-0.07	1.15	329	158	171	-0.046	0.046
MA0703.2	LMX1B	4502.6	6186.5	7803.6	-0.59	0.47	2.06	164	83	81	0.03	0.132
MA1148.1	PPARA::RXRA	49365.6	59167.5	64909.7	-1.04	0.0	1.03	486	247	239	0.006	-0.012
MA1108.1	MXI1	25084.0	30568.5	36389.8	1.32	3.64	7.01	394	233	161	0.27	0.282
MA0481.3	FOXP1	10745.7	13937.5	16784.7	-1.84	-0.38	0.45	243	118	125	-0.029	-0.048
MA0068.1	Pax4	124599.4	140251.0	154832.5	-0.29	0.47	2.19	764	394	370	0.057	0.042
MA1563.1	SOX18	11215.0	14481.5	17308.2	-1.48	-0.22	0.62	245	118	127	-0.051	-0.075
MA0162.3	EGR1	22408.8	27442.5	32492.8	-0.36	0.52	2.08	342	177	165	0.091	0.114
MA0080.5	SPI1	51607.6	60631.5	69785.6	0.1	1.81	4.1	525	283	242	0.083	0.224
MA0025.2	NFIL3	16611.0	20366.0	24195.6	-1.93	-0.44	0.21	294	134	160	-0.056	-0.094
MA1619.1	Ptf1a(var.2)	15209.4	19249.0	22322.6	-1.23	-0.12	0.72	280	140	140	-0.02	-0.046
MA0798.2	RFX3	25396.4	30740.5	36475.9	0.41	2.16	4.85	382	207	175	0.075	0.223
MA0856.1	RXRG	17206.3	21912.0	25060.2	-0.92	0.02	1.03	296	152	144	0.01	0.001
MA0471.2	E2F6	27711.8	34249.5	39072.6	-0.78	0.12	1.25	373	191	182	0.087	0.04
MA1498.1	HOXA7	9231.6	12321.5	14850.3	-1.32	0.16	0.65	225	113	112	0.024	-0.068
MA0039.3	KLF4	18194.0	22405.0	26859.3	-0.08	0.98	2.81	316	169	147	0.053	0.128
MA0465.1	CDX2	8750.4	11483.5	13905.2	-1.99	-0.45	0.34	222	102	120	-0.178	-0.084
MA0050.1	IRF1	9168.2	11901.0	15049.1	2.19	4.68	7.98	261	165	96	0.652	0.6
MA0833.1	ATF4	23026.3	29039.5	32572.0	-1.13	0.06	0.87	342	174	168	0.028	0.005
MA0506.1	NRF1	19758.4	25329.5	28906.2	-0.86	-0.04	1.14	319	154	165	-0.077	0.05
MA0636.1	BHLHE41	11766.9	15079.0	18238.0	-0.45	0.4	1.96	253	130	123	0.004	0.162
MA0074.1	RXRA::VDR	15435.8	19378.5	23010.2	-0.69	-0.33	1.76	285	141	144	-0.004	0.132
MA0740.1	KLF14	26734.3	32495.0	38581.5	1.72	4.09	7.26	409	238	171	0.2	0.4
MA0861.1	TP73	31425.5	38863.5	43379.9	-1.0	0.01	1.04	394	200	194	0.01	-0.04
MA1101.2	BACH2	32862.6	40582.5	44886.6	-1.19	-0.02	0.99	403	192	211	-0.043	0.021
MA0814.2	TFAP2C(var.2)	22837.8	28085.0	32195.2	-1.62	-0.25	0.61	341	168	173	-0.053	-0.045
MA0485.1	Hoxc9	14562.6	18598.5	21835.1	-1.75	-0.37	0.38	280	134	146	-0.065	-0.092
MA0087.1	Sox5	3764.0	5242.0	6853.0	-2.41	-0.72	0.17	154	69	85	-0.074	-0.236
MA1558.1	SNAI1	10204.6	13223.5	16389.1	-0.9	-0.68	2.32	241	120	121	-0.014	0.176
MA0676.1	Nr2e1	7842.5	10550.0	12443.9	-0.86	-0.09	1.26	207	100	107	-0.08	0.057
MA0470.1	E2F4	18814.7	23623.5	27751.6	-1.57	0.26	0.79	313	160	153	0.014	-0.082
MA0745.1	SNAI2	8722.8	11228.0	14291.2	-0.39	0.89	2.62	225	119	106	0.057	0.178
MA0470.2	E2F4	33964.4	40377.5	47152.7	0.05	1.19	3.31	424	230	194	0.128	0.172
MA0594.2	HOXA9	12563.1	16439.5	19288.9	-1.05	0.04	0.82	257	129	128	0.001	-0.017
MA0103.1	ZEB1	5538.3	7642.5	9514.7	-0.35	0.33	1.7	180	96	84	0.07	0.042
MA0486.2	HSF1	14316.6	17699.5	21647.9	-2.37	-0.76	0.22	279	129	150	-0.038	-0.128
MA1132.1	JUN::JUNB	16622.8	21029.0	24795.2	-0.53	0.45	1.98	299	152	147	0.012	0.104
MA0716.1	PRRX1	6399.8	8916.0	10720.8	-1.17	0.08	0.8	190	97	93	0.011	-0.046
MA1644.1	NFYC	14460.4	18678.5	21014.5	-0.83	-0.04	1.2	274	133	141	-0.011	0.032
MA0774.1	MEIS2	6421.7	8495.0	10941.3	0.45	2.33	4.84	209	118	91	0.202	0.395
MA1135.1	FOSB::JUNB	13230.9	16899.5	20373.0	-0.52	0.49	1.99	269	137	132	0.088	0.187
MA0509.1	Rfx1	20663.5	25683.0	30591.2	0.56	2.1	4.84	350	196	154	0.195	0.247
MA1463.1	ARGFX	5210.0	7010.5	9244.1	-0.52	1.42	3.54	184	99	85	0.178	0.241
MA0687.1	SPIC	24100.2	29608.0	36018.0	0.16	1.84	4.5	372	202	170	0.17	0.209
MA0871.2	TFEC	18462.4	23305.5	27959.0	-0.47	0.68	2.42	318	165	153	0.096	0.187
MA1533.1	NR1I2	40183.7	47601.5	54229.6	-1.84	-0.43	0.36	447	214	233	-0.115	-0.035
MA1508.1	IKZF1	17413.9	21499.0	25874.3	-0.32	1.09	2.99	311	164	147	0.084	0.189
MA0624.1	NFATC1	15555.4	19334.5	23510.8	-2.64	-0.89	-0.04	293	131	162	-0.127	-0.089
MA0602.1	Arid5a	16282.0	20763.0	23774.7	-0.78	0.09	1.21	290	148	142	0.022	0.046
MA0473.2	ELF1	19543.3	24020.5	29124.1	0.77	2.77	5.51	345	192	153	0.282	0.357
MA1628.1	Zic1::Zic2	17394.4	22044.0	25346.9	-1.25	0.06	0.79	298	150	148	0.007	-0.042
MA0071.1	RORA	13509.2	17478.0	20102.6	-1.22	-0.08	0.71	266	130	136	-0.021	0.005
