id	motif	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
MA0910.1	Hoxd8	96198.9	110701.0	126345.6	-5.06	-2.26	-0.57	709	314	395	-0.161	-0.132
MA0004.1	Arnt	42403.2	50750.0	58753.1	0.03	0.68	2.48	466	258	208	0.234	0.147
MA0145.1	Tcfcp2l1	164027.7	183367.0	205526.0	-3.42	-1.23	0.03	889	420	469	-0.152	-0.095
MA0117.1	Mafb	59714.0	72671.0	80951.2	-1.21	0.06	0.92	541	273	268	0.005	-0.019
MA0685.1	SP4	234541.7	261446.5	288657.3	0.4	2.0	4.46	1072	574	498	0.08	0.141
MA0478.1	FOSL2	96753.8	112618.0	123350.2	-0.86	-0.08	1.19	674	334	340	-0.021	0.077
MA0706.1	MEOX2	73635.7	85712.5	98183.7	-2.47	-0.67	0.41	603	293	310	-0.042	-0.081
MA0813.1	TFAP2B(var.3)	121262.7	138905.0	156785.5	-0.09	1.07	2.95	773	406	367	0.13	0.124
MA0913.2	HOXD9	53485.4	63677.5	73140.9	-2.43	-0.63	0.48	520	254	266	-0.033	-0.098
MA0614.1	Foxj2	36072.6	43971.5	50250.6	-0.73	0.1	1.31	422	217	205	0.048	0.003
MA1128.1	FOSL1::JUN	156296.0	176818.0	197119.8	-0.6	0.55	2.08	859	433	426	0.022	0.106
MA0888.1	EVX2	82711.2	97343.5	106977.6	-0.85	0.04	1.25	625	322	303	0.056	-0.029
MA0090.3	TEAD1	142173.0	160578.5	177331.5	-1.88	-0.4	0.47	815	397	418	-0.019	-0.057
MA0132.1	Pdx1	25411.8	31494.5	37613.2	-2.94	-0.84	0.28	371	176	195	-0.205	-0.163
MA1111.1	NR2F2	110861.6	126831.0	145131.2	-3.61	-1.34	-0.12	744	347	397	-0.049	-0.116
MA0442.1	SOX10	26296.0	32063.5	38105.4	-0.3	1.03	3.11	377	199	178	0.058	0.139
MA1524.1	MSGN1	154334.2	174681.5	194579.4	0.04	0.73	2.65	858	459	399	0.074	0.05
MA0518.1	Stat4	145919.9	165495.0	181782.4	-1.95	-0.46	0.36	829	404	425	-0.024	-0.073
MA0098.3	ETS1	107889.6	124062.5	142521.0	6.03	10.16	15.2	820	480	340	0.305	0.489
MA0621.1	mix-a	40079.8	48342.5	56245.6	-2.16	-0.51	0.32	452	213	239	-0.081	-0.076
MA0814.1	TFAP2C(var.2)	100156.8	115788.5	128923.7	-0.31	0.32	1.78	691	360	331	0.067	0.033
MA0852.1	Foxk1	156186.6	180680.5	195482.4	-1.03	-0.03	0.91	851	418	433	-0.042	0.018
MA0069.1	PAX6	177735.7	200120.5	221955.2	-0.45	0.7	2.43	917	468	449	0.042	0.096
MA0704.1	Lhx4	41889.4	50266.5	58063.4	-2.19	-0.58	0.33	462	221	241	-0.064	-0.119
MA1483.1	ELF2	141043.0	161055.5	181526.6	2.19	4.85	8.61	880	492	388	0.211	0.316
MA0498.1	Meis1	191586.3	214914.0	238145.2	-0.09	0.75	2.55	951	500	451	0.074	0.051
MA0037.1	GATA3	42471.6	50843.5	58620.9	-1.62	0.35	1.01	460	239	221	0.064	-0.096
MA1503.1	HOXB9	64786.4	77962.0	86758.5	-0.78	0.06	1.06	560	283	277	0.013	0.006
MA1421.1	TCF7L1	92757.2	106900.5	121004.5	-2.13	-0.52	0.3	669	320	349	-0.103	-0.087
MA0526.3	USF2	171550.3	194761.0	216806.8	-0.27	0.8	2.65	907	469	438	0.063	0.089
MA0867.2	SOX4	62262.8	73009.5	83001.3	-1.98	-0.42	0.47	552	269	283	-0.024	-0.067
MA1495.1	HOXA1	55651.2	66459.5	73939.7	-1.12	0.11	0.93	519	268	251	0.091	-0.064
MA0063.2	NKX2-5	91194.4	107922.5	116128.5	-0.96	0.01	1.05	657	329	328	0.006	0.001
MA0770.1	HSF2	120995.4	138405.5	155535.9	-3.01	-0.93	-0.03	769	360	409	-0.093	-0.061
MA0743.1	SCRT1	202196.8	229117.5	250234.0	-0.2	0.46	1.96	974	506	468	0.039	0.047
MA0682.2	PITX1	46208.1	54435.0	63677.1	-3.29	-1.24	0.12	491	229	262	-0.133	-0.17
MA0710.1	NOTO	74681.1	87075.5	99273.1	-2.13	-0.54	0.35	605	290	315	-0.055	-0.071
MA1539.1	NR2F6(var.3)	87615.1	102426.0	117291.6	0.11	1.27	3.53	669	368	301	0.093	0.127
MA0079.3	SP1	106767.6	123279.0	140947.9	0.59	2.19	4.87	746	406	340	0.15	0.168
MA0039.1	Klf4	66733.1	78424.5	90871.9	-3.32	-1.25	0.06	587	274	313	-0.122	-0.072
MA0109.1	HLTF	89359.1	103896.5	118965.6	-4.11	-1.76	-0.33	681	310	371	-0.083	-0.121
MA0731.1	BCL6B	32899.8	39846.5	46752.8	-0.24	0.41	1.88	409	219	190	0.172	0.116
MA1556.1	RXRG(var.2)	151350.0	172371.5	193928.4	-0.15	1.2	3.39	862	451	411	0.152	0.099
MA0883.1	Dmbx1	255369.1	286265.0	310311.8	-1.71	-0.29	0.56	1082	538	544	-0.03	-0.068
MA0680.1	PAX7	26732.4	32706.0	38972.9	-3.74	-1.46	-0.11	386	176	210	-0.083	-0.207
MA0258.1	ESR2	345537.4	386071.0	409681.8	-1.06	-0.05	0.73	1245	602	643	-0.087	0.03
MA1630.1	Znf281	109974.6	128084.5	143087.2	0.02	0.81	2.75	738	394	344	0.088	0.117
MA0764.1	ETV4	117725.9	134379.5	153371.8	5.9	9.79	14.62	848	483	365	0.267	0.452
MA0678.1	OLIG2	107287.1	125823.5	137445.1	-0.84	0.07	1.23	712	363	349	0.031	0.007
MA0075.2	Prrx2	52303.0	62895.5	70545.5	-1.24	-0.12	0.81	505	249	256	-0.019	-0.051
MA0909.1	HOXD13	65935.0	77026.0	88245.6	-2.29	-0.62	0.77	571	285	286	-0.001	-0.112
MA0058.1	MAX	97326.4	112173.0	127255.1	0.73	2.46	5.33	716	398	318	0.283	0.225
MA1564.1	SP9	147689.0	168078.5	189958.1	1.4	3.71	6.96	886	488	398	0.186	0.22
MA1150.1	RORB	138356.8	158616.0	172770.1	-0.86	-0.12	1.33	801	390	411	-0.026	0.035
MA0703.2	LMX1B	40748.0	49025.0	56181.8	-1.46	-0.19	0.5	448	215	233	-0.06	-0.028
MA1148.1	PPARA::RXRA	336752.1	372840.5	401857.1	-0.42	0.29	1.56	1234	639	595	0.034	0.014
MA1108.1	MXI1	182824.2	205236.5	229785.2	0.67	2.36	5.02	958	520	438	0.136	0.153
MA0481.3	FOXP1	76107.1	88781.0	101795.6	-2.75	-0.86	0.3	617	296	321	-0.037	-0.072
MA0068.1	Pax4	847115.5	916548.5	961619.6	-0.88	-0.17	1.33	1925	946	979	-0.039	0.011
MA1563.1	SOX18	71915.6	85888.0	95196.6	-0.97	-0.01	1.05	586	286	300	-0.032	-0.019
MA0162.3	EGR1	166611.4	191019.0	206273.7	-1.18	-0.12	0.76	879	433	446	-0.033	-0.028
MA0080.5	SPI1	329698.0	363310.0	399301.1	1.63	3.97	7.48	1288	696	592	0.083	0.223
MA0025.2	NFIL3	120285.8	139651.0	151670.7	-1.15	-0.07	0.72	750	371	379	-0.019	-0.025
MA1619.1	Ptf1a(var.2)	109227.0	126046.5	139484.7	-0.72	0.23	1.42	718	360	358	0.006	0.054
MA0798.2	RFX3	210760.2	237029.0	266125.4	-0.64	1.64	4.14	1016	525	491	0.018	0.115
MA0856.1	RXRG	123136.9	142325.0	156128.7	-0.84	0.1	1.1	758	386	372	0.007	0.012
MA0471.2	E2F6	178298.8	204578.0	221340.3	-1.2	0.06	0.84	907	456	451	0.003	-0.016
MA1498.1	HOXA7	66092.7	77796.0	88116.1	-0.01	0.48	1.96	571	305	266	0.155	0.035
MA0039.3	KLF4	108205.0	123904.5	140441.9	0.81	2.6	5.48	753	413	340	0.065	0.18
MA0465.1	CDX2	76102.3	88428.0	100169.2	-1.65	-0.34	0.43	605	290	315	-0.076	-0.06
MA0050.1	IRF1	73956.9	86464.0	100044.6	3.05	6.13	10.14	666	400	266	0.652	0.438
MA0833.1	ATF4	182251.3	209088.5	225904.1	-0.75	0.11	1.24	919	470	449	0.028	0.034
MA0506.1	NRF1	126028.8	143572.5	159921.3	-0.47	0.56	2.32	775	395	380	0.021	0.085
MA0636.1	BHLHE41	92125.4	106853.5	120945.1	-0.33	0.66	2.35	672	347	325	0.011	0.114
MA0074.1	RXRA::VDR	119008.2	137501.5	152196.0	-1.56	-0.24	0.53	750	370	380	-0.013	-0.042
MA0740.1	KLF14	209851.1	236534.0	263344.0	0.76	2.47	5.14	1028	558	470	0.11	0.185
MA0861.1	TP73	249738.8	279175.5	301169.4	-1.48	-0.17	0.58	1064	532	532	-0.003	-0.032
MA1101.2	BACH2	243490.0	278130.0	297663.2	-0.95	-0.01	0.99	1055	514	541	-0.009	0.045
MA0814.2	TFAP2C(var.2)	159877.2	184243.5	200029.6	-1.19	-0.07	0.93	861	422	439	-0.039	-0.008
MA0485.1	Hoxc9	113896.2	130474.5	144000.4	-1.58	-0.28	0.6	732	362	370	-0.033	-0.044
MA0087.1	Sox5	32685.4	40080.5	46214.1	-1.66	-0.31	0.36	408	193	215	-0.061	-0.055
MA1558.1	SNAI1	85919.8	100754.0	113675.8	-0.38	0.67	2.49	653	334	319	0.025	0.076
MA0676.1	Nr2e1	56635.3	66900.0	77167.9	-0.26	0.8	2.51	536	280	256	0.066	0.11
MA0470.1	E2F4	125232.4	143705.0	159745.2	-1.94	0.39	0.99	771	395	376	0.028	-0.076
MA0745.1	SNAI2	77051.7	90151.5	101870.2	-0.42	0.48	2.15	614	317	297	0.013	0.054
MA0470.2	E2F4	217870.1	243112.0	270642.6	0.2	1.72	4.21	1030	543	487	0.074	0.157
MA0594.2	HOXA9	98255.7	114488.0	128143.8	-0.35	0.52	2.09	692	357	335	0.005	0.042
MA0103.1	ZEB1	37071.3	44661.0	52329.0	-0.29	0.48	2.1	434	231	203	0.08	0.076
MA0486.2	HSF1	105161.5	121345.5	137440.8	-3.08	-1.04	-0.09	723	331	392	-0.04	-0.085
MA1132.1	JUN::JUNB	104438.8	121239.0	136972.0	-0.01	2.11	4.8	739	391	348	0.085	0.173
MA0716.1	PRRX1	48114.6	57560.0	66624.8	-1.94	-0.43	0.61	491	243	248	-0.026	-0.097
MA1644.1	NFYC	109006.2	128347.5	139967.7	-1.3	-0.07	0.81	719	353	366	-0.005	-0.0
MA0774.1	MEIS2	52021.9	61959.5	70946.5	-0.41	0.38	1.74	508	260	248	0.065	0.066
MA1135.1	FOSB::JUNB	89257.7	103902.0	117408.3	-0.32	0.67	2.49	663	343	320	0.046	0.15
MA0509.1	Rfx1	164623.1	185228.5	208152.6	-0.42	0.76	2.71	884	453	431	0.02	0.085
MA1463.1	ARGFX	45278.7	56189.5	62925.3	-0.93	-0.01	0.94	474	233	241	-0.03	-0.025
MA0687.1	SPIC	168873.0	190608.0	212684.0	4.52	8.05	12.64	983	556	427	0.246	0.325
MA0871.2	TFEC	127830.6	146031.5	164993.6	-0.08	0.8	2.56	787	412	375	0.06	0.122
MA1533.1	NR1I2	269019.5	299736.0	327711.3	-1.86	-0.44	0.4	1112	547	565	-0.058	-0.033
MA1508.1	IKZF1	125767.2	141550.0	160737.8	0.93	2.92	5.91	807	440	367	0.138	0.201
MA0624.1	NFATC1	120874.0	138545.0	155713.4	-2.57	-0.71	-0.04	765	355	410	-0.092	-0.053
MA0602.1	Arid5a	116819.2	135137.0	149443.2	-1.29	-0.16	0.74	741	367	374	-0.034	-0.012
MA0473.2	ELF1	129769.4	147561.5	166801.3	4.14	7.42	11.9	867	500	367	0.324	0.394
MA1628.1	Zic1::Zic2	105428.6	123499.0	135300.1	-0.43	0.15	1.48	708	375	333	0.058	-0.009
