id	motif	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
MA0670.1	NFIA	12083.7	15144.5	17688.1	-0.82	-0.1	1.28	248	118	130	-0.036	0.11
MA1635.1	BHLHE22(var.2)	3742.5	5327.5	6597.8	-0.83	0.08	1.15	147	76	71	0.012	0.054
MA1573.1	THAP11	23726.9	29287.5	32920.6	-0.8	-0.12	1.1	345	171	174	-0.001	0.144
MA0765.1	ETV5	21000.6	25754.5	30342.9	-0.08	1.05	2.99	339	183	156	0.157	0.111
MA0877.2	BARHL1	8387.0	11193.5	13260.4	-1.38	-0.13	0.7	214	101	113	-0.052	-0.012
MA0141.2	Esrrb	5085.3	6756.0	8587.5	-3.13	-1.1	0.3	178	81	97	-0.142	-0.272
MA0104.1	Mycn	3139.0	4446.5	5616.0	-1.66	0.26	0.69	137	70	67	0.003	-0.139
MA1587.1	ZNF135	16020.4	19760.5	23249.7	-2.03	-0.46	0.43	290	141	149	-0.084	-0.156
MA0512.1	Rxra	4884.6	6463.5	8239.3	-2.85	-0.97	0.31	173	80	93	-0.142	-0.243
MA0119.1	NFIC::TLX1	11733.2	14858.5	18015.4	-0.52	0.82	2.72	257	133	124	0.135	0.286
MA0904.1	Hoxb5	37951.8	43893.5	49523.9	-2.32	-0.69	0.23	434	207	227	-0.137	-0.14
MA0597.1	THAP1	29797.2	36229.0	39849.6	-1.2	0.06	0.94	382	202	180	0.086	-0.047
MA0471.1	E2F6	14211.0	17608.5	21227.9	-2.72	-0.81	-0.02	279	125	154	-0.195	-0.198
MA0844.1	XBP1	17984.0	22103.5	26163.7	-0.38	0.37	1.92	305	163	142	0.12	0.082
MA1466.1	ATF6	20522.8	25046.5	29378.8	0.02	0.52	2.03	327	183	144	0.097	0.099
MA0895.1	HMBOX1	9304.2	12365.5	14496.9	-1.14	-0.05	0.94	223	107	116	-0.078	-0.002
MA0679.1	ONECUT1	19204.3	24044.5	27282.2	-0.66	0.17	1.5	314	160	154	0.023	0.009
MA0051.1	IRF2	586.0	1057.0	1405.1	-1.12	-0.04	0.9	65	31	34	-0.121	-0.025
MA0059.1	MAX::MYC	6163.5	8348.5	10421.4	-1.88	-0.39	0.09	189	84	105	-0.241	-0.093
MA0162.2	EGR1	12551.3	15846.5	19293.2	-2.41	-0.66	0.23	263	123	140	-0.211	-0.153
MA0761.1	ETV1	14932.4	18954.0	22678.8	-0.32	0.39	1.92	283	150	133	0.068	0.031
MA0796.1	TGIF1	3394.5	4710.0	6189.4	0.12	1.37	3.68	152	88	64	0.328	0.461
MA0090.1	TEAD1	22219.8	27122.0	30792.0	-0.81	0.11	1.4	332	174	158	0.156	-0.057
MA0037.3	GATA3	23749.6	28607.5	32798.6	-0.31	0.3	1.56	345	184	161	0.071	0.057
MA0145.3	TFCP2	5825.4	7767.5	9488.3	-1.97	-0.36	0.42	182	88	94	-0.032	-0.201
MA0781.1	PAX9	6180.8	8214.5	10158.3	-2.44	-0.67	0.23	191	88	103	-0.134	-0.25
MA0036.2	GATA2	27951.4	33181.0	37840.3	-0.05	0.49	2.03	375	202	173	0.152	0.086
MA0803.1	TBX15	9346.6	11984.0	14722.8	-2.25	-0.62	0.42	229	109	120	-0.058	-0.269
MA0818.1	BHLHE22	21328.1	26342.0	30309.3	-0.52	0.29	1.56	331	171	160	0.047	0.028
MA0048.2	NHLH1	4498.9	6176.5	7770.7	-1.61	-0.25	0.51	161	72	89	-0.203	-0.001
MA0904.2	HOXB5	24621.3	29831.5	33425.2	-1.47	-0.19	0.5	350	169	181	-0.068	-0.053
MA0481.1	FOXP1	9049.3	11998.0	13774.4	-1.05	0.02	1.01	219	112	107	0.06	-0.086
MA0750.2	ZBTB7A	4050.8	5556.0	7463.8	-5.2	-2.4	-0.59	172	66	106	-0.273	-0.293
MA0846.1	FOXC2	13071.4	16375.0	19461.8	-2.03	-0.5	0.38	265	127	138	-0.124	-0.115
MA0679.2	ONECUT1	31824.8	37533.5	43227.0	-2.16	-0.63	0.22	401	189	212	-0.068	-0.132
MA1130.1	FOSL2::JUN	15593.6	19191.5	22619.1	-2.18	-0.6	0.42	288	139	149	-0.054	-0.169
MA0068.2	PAX4	19075.2	23996.5	26948.2	-0.99	-0.02	0.83	310	153	157	-0.014	-0.019
MA0881.1	Dlx4	33521.4	40206.0	44770.5	-0.62	0.19	1.39	406	211	195	0.054	0.026
MA0075.3	PRRX2	25226.6	31360.0	34575.5	-0.85	-0.04	1.09	355	177	178	-0.012	0.033
MA0747.1	SP8	23934.4	29144.5	33318.2	-0.56	0.24	1.41	347	177	170	0.043	0.031
MA0620.1	Mitf	11962.0	14832.5	18038.8	-3.65	-1.49	-0.18	264	118	146	-0.126	-0.199
MA0032.1	FOXC1	18072.8	21953.0	26160.1	0.05	0.91	2.75	312	173	139	0.22	0.128
MA0511.2	RUNX2	7028.6	9175.0	11500.9	-0.43	0.54	2.24	200	104	96	0.114	0.141
MA0761.2	ETV1	15277.6	19098.0	22369.3	-1.52	-0.27	0.56	282	136	146	-0.031	-0.03
MA0800.1	EOMES	12744.4	16249.0	18953.2	-1.4	0.2	0.76	259	131	128	0.006	-0.058
MA1633.1	BACH1	12102.4	15428.0	18113.2	-1.57	0.23	0.74	253	127	126	0.004	-0.105
MA0102.4	CEBPA	55270.8	63373.5	71820.4	0.08	1.12	3.14	527	287	240	0.158	0.125
MA0707.1	MNX1	46054.4	53288.0	61476.0	0.46	1.96	4.43	495	276	219	0.135	0.162
MA0032.2	FOXC1	15065.8	18576.0	21789.9	-1.68	-0.26	0.56	278	135	143	-0.084	-0.045
MA0811.1	TFAP2B	6408.7	8493.0	10644.9	-2.0	-0.5	0.15	192	86	106	-0.122	-0.06
MA0029.1	Mecom	32109.8	38226.5	43050.9	-1.49	-0.24	0.61	397	196	201	-0.123	-0.08
MA0003.3	TFAP2A	4094.4	5699.5	7241.9	-1.96	-0.42	-0.0	157	67	90	-0.196	-0.096
MA0508.1	PRDM1	1644.4	2443.0	3417.2	-2.59	-0.78	0.15	107	47	60	-0.137	-0.196
MA0065.1	PPARG::RXRA	4165.8	5749.0	7546.5	-3.59	-1.49	-0.08	168	73	95	-0.406	-0.353
MA0500.1	Myog	4198.8	5894.0	7336.0	-0.45	0.37	1.83	159	85	74	0.127	0.097
MA0808.1	TEAD3	41063.0	48019.5	55308.4	0.15	1.17	3.18	461	262	199	0.44	0.155
MA0519.1	Stat5a::Stat5b	35631.8	41792.5	47748.0	0.01	0.71	2.49	424	230	194	0.286	0.069
MA1532.1	NR1D2	59128.7	67562.0	74318.8	-0.49	0.29	1.7	528	274	254	0.089	0.076
MA1597.1	ZNF528	15250.0	19274.0	22122.3	-0.78	0.07	1.14	279	140	139	0.025	0.05
MA0754.1	CUX1	17879.7	21944.5	25671.6	-1.71	-0.38	0.61	304	152	152	-0.001	-0.107
MA1572.1	TGIF2LY	11386.9	14279.5	17428.1	-0.88	1.27	3.54	257	133	124	0.115	0.263
MA1117.1	RELB	19507.2	23893.0	28015.4	-2.0	-0.55	0.35	320	153	167	-0.086	-0.16
MA1487.1	FOXE1	22012.8	27235.5	30620.8	-0.61	0.13	1.37	333	179	154	0.11	-0.053
MA1569.1	TFAP2E	3002.1	4260.0	5514.2	-2.22	-0.59	0.35	138	64	74	-0.157	-0.16
MA0643.1	Esrrg	6113.6	8012.5	10090.2	-5.43	-2.7	-0.83	206	84	122	-0.455	-0.393
MA1552.1	RARB(var.3)	13906.6	17255.0	20810.6	-3.42	-1.22	-0.06	281	124	157	-0.147	-0.271
MA0764.2	ETV4	5817.9	7887.5	9879.5	-2.5	-0.65	0.51	187	90	97	-0.076	-0.119
MA0146.2	Zfx	4852.8	6609.5	8545.1	-4.61	-2.06	-0.44	184	74	110	-0.465	-0.286
MA0836.2	CEBPD	34612.2	40837.5	46677.2	0.03	0.82	2.73	421	232	189	0.133	0.098
MA0122.3	Nkx3-2	22369.7	27431.5	31877.2	0.02	0.41	2.01	340	189	151	0.159	0.058
MA0098.2	Ets1	13023.4	16488.5	19332.0	-1.64	-0.32	0.42	263	124	139	-0.076	-0.062
MA0660.1	MEF2B	33164.2	39368.0	45616.3	-0.12	0.66	2.42	411	221	190	0.177	0.111
MA0609.1	Crem	19509.6	23940.5	27825.7	-2.08	-0.41	0.52	318	157	161	-0.07	-0.13
MA1580.1	ZBTB32	12032.6	15501.0	17983.7	-1.03	-0.02	0.91	249	118	131	-0.032	0.065
MA0144.1	Stat3	28640.8	34443.0	39564.8	0.0	0.44	2.02	381	207	174	0.219	0.05
MA1484.1	ETS2	10946.8	13906.5	16667.0	-1.95	-0.39	0.44	243	118	125	-0.02	-0.182
MA0807.1	TBX5	12079.6	15407.0	18250.7	-1.6	-0.24	0.62	253	123	130	-0.027	-0.079
MA0637.1	CENPB	18822.8	24032.0	27133.8	-1.12	-0.02	0.95	310	155	155	-0.001	-0.018
MA1509.1	IRF6	1964.8	2913.0	3961.3	-4.4	-1.94	-0.45	125	47	78	-0.207	-0.375
MA0160.1	NR4A2	6195.0	8304.0	10176.3	-1.77	-0.29	0.68	187	93	94	-0.007	-0.125
MA0882.1	DLX6	37096.2	43510.0	48502.9	-0.64	0.22	1.5	423	213	210	0.014	0.037
MA0524.2	TFAP2C	5935.1	7993.0	9708.5	-1.52	-0.26	0.32	183	82	101	-0.164	-0.021
MA1152.1	SOX15	21035.1	26304.0	29135.9	-0.97	0.0	1.0	324	167	157	0.027	0.001
MA0143.4	SOX2	42531.0	50515.0	54726.1	-1.04	0.03	0.92	450	227	223	0.008	-0.036
MA1113.1	PBX2	11811.9	15251.5	17687.7	-1.17	0.0	0.9	248	124	124	0.0	-0.073
MA0492.1	JUND(var.2)	45096.9	53351.0	57842.3	-1.06	0.05	0.93	463	236	227	0.032	-0.012
MA1560.1	SOHLH2	5263.7	7341.5	8635.6	-0.99	-0.01	1.0	171	84	87	-0.02	0.011
MA0147.3	MYC	4354.8	6339.0	7466.2	-1.01	0.01	1.0	159	83	76	0.048	-0.04
MA1568.1	TCF21(var.2)	23365.8	28187.5	31998.9	-1.42	-0.18	0.57	340	162	178	-0.06	-0.03
MA0886.1	EMX2	29433.7	35424.5	40019.0	-1.59	-0.23	0.52	382	180	202	-0.165	-0.049
MA0885.1	Dlx2	34356.0	40752.0	45686.6	-0.54	0.34	1.73	412	208	204	0.019	0.057
MA0141.3	ESRRB	6227.8	8272.5	10668.4	-5.24	-2.55	-0.63	208	84	124	-0.303	-0.463
MA0162.4	EGR1	13784.5	17552.0	20315.0	-0.72	0.15	1.36	268	135	133	0.001	0.04
MA0898.1	Hmx3	39365.0	46436.5	53686.0	-0.27	0.92	2.86	450	236	214	0.151	0.144
MA0472.1	EGR2	17632.0	21669.0	25592.9	-0.33	0.49	2.01	304	160	144	0.107	0.064
MA0693.2	VDR	3368.6	4723.5	5752.1	-1.2	-0.12	0.78	139	65	74	-0.045	-0.027
MA1419.1	IRF4	1055.0	1645.0	2269.2	-1.88	-0.37	0.45	85	41	44	-0.096	-0.247
MA0070.1	PBX1	25671.7	31168.5	35418.6	-0.55	0.25	1.74	359	185	174	0.043	0.025
MA0158.2	HOXA5	14634.1	18042.5	21512.6	-2.28	-0.57	0.31	279	133	146	-0.088	-0.127
MA0910.2	HOXD8	26000.4	31729.5	35622.3	-0.7	0.15	1.41	360	182	178	0.013	0.038
MA0711.1	OTX1	34487.1	40623.0	47373.6	0.06	1.1	3.2	424	232	192	0.21	0.157
MA0007.1	Ar	44703.2	52812.5	58045.7	-1.06	-0.06	0.82	461	229	232	-0.013	-0.012
MA0508.2	PRDM1	2156.0	3142.5	4386.7	-3.2	-1.17	-0.0	124	53	71	-0.113	-0.265
MA1594.1	ZNF382	23357.7	28128.0	32555.2	-0.47	0.34	1.66	343	177	166	0.071	0.065
MA0733.1	EGR4	24399.4	29278.0	33336.3	-0.41	0.35	1.72	350	181	169	0.062	0.122
MA0041.1	Foxd3	21402.6	26497.5	29885.3	-1.18	-0.07	0.96	327	158	169	-0.066	-0.074
MA0604.1	Atf1	10411.8	13290.0	16300.8	-3.28	-1.14	0.18	247	113	134	-0.18	-0.246
MA0599.1	KLF5	23843.8	28833.0	33861.0	0.14	1.27	3.28	361	201	160	0.218	0.227
MA0514.1	Sox3	2145.4	3128.0	4279.0	-3.14	-1.08	0.74	123	59	64	-0.168	-0.316
MA0612.1	EMX1	34145.7	40247.5	45947.0	-1.99	-0.46	0.31	412	192	220	-0.126	-0.066
MA0102.2	CEBPA	9246.6	12059.0	14087.2	-1.29	0.08	0.81	221	112	109	0.028	-0.016
MA1557.1	SMAD5	6141.4	8184.0	10297.6	-1.96	-0.46	0.23	188	86	102	-0.128	-0.102
MA1478.1	DMRTA2	9961.8	13075.0	16222.1	0.46	2.11	4.65	254	145	109	0.237	0.241
MA0692.1	TFEB	36631.6	43024.5	48138.0	-0.48	0.24	1.45	421	219	202	0.021	0.052
MA0153.1	HNF1B	25397.8	30206.0	35405.1	-3.48	-1.34	0.51	370	175	195	-0.17	-0.325
MA0052.2	MEF2A	64652.7	73561.0	83032.3	0.12	1.33	3.33	570	316	254	0.2	0.193
MA0033.1	FOXL1	34784.0	40935.0	46308.4	-0.29	0.39	1.85	414	218	196	0.129	0.06
MA0114.4	HNF4A	11001.9	14052.5	17531.7	0.12	1.36	3.48	256	150	106	0.231	0.191
MA0477.1	FOSL1	11800.9	15154.5	17739.1	-1.57	-0.19	0.6	250	122	128	-0.042	-0.081
MA1566.1	TBX3	11017.4	14504.5	16667.8	-0.95	0.02	1.02	241	128	113	0.048	-0.029
MA0154.2	EBF1	22407.2	27424.0	30570.1	-1.2	-0.08	0.77	333	159	174	-0.062	-0.079
MA0910.1	Hoxd8	63410.0	71995.5	80710.0	0.09	1.12	3.11	561	302	259	0.161	0.157
MA0004.1	Arnt	1311.0	2055.0	2794.5	-1.62	-0.3	0.36	94	40	54	-0.234	-0.115
MA0145.1	Tcfcp2l1	11940.3	15056.0	18777.7	-5.46	-2.52	-0.75	275	113	162	-0.351	-0.324
MA0117.1	Mafb	4284.8	6114.0	7301.7	-1.02	0.01	0.96	156	79	77	0.029	0.02
MA0685.1	SP4	17296.3	21820.0	24829.2	-0.84	0.08	1.2	297	157	140	0.098	-0.06
MA0478.1	FOSL2	12480.1	15940.0	18722.8	-1.49	-0.23	0.61	257	126	131	-0.034	-0.13
MA0706.1	MEOX2	26974.4	32006.0	37282.3	-2.81	-0.91	0.21	375	175	200	-0.109	-0.102
MA0813.1	TFAP2B(var.3)	4752.8	6469.0	8250.0	-3.28	-1.18	-0.08	175	75	100	-0.319	-0.255
MA0913.2	HOXD9	35156.4	41627.5	48590.6	1.21	3.35	6.56	453	263	190	0.366	0.332
MA0614.1	Foxj2	7874.4	10385.0	12302.3	-1.36	-0.18	0.61	207	101	106	-0.01	-0.029
MA1128.1	FOSL1::JUN	17402.3	21550.5	25356.2	-2.33	-0.61	0.27	305	143	162	-0.087	-0.16
MA0888.1	EVX2	40186.4	47621.0	52283.1	-1.25	-0.1	0.84	439	217	222	-0.023	0.014
MA0090.3	TEAD1	60607.6	69311.5	77642.2	0.04	1.14	3.28	551	295	256	0.199	0.135
MA0132.1	Pdx1	17181.7	21778.0	24436.3	-0.93	-0.01	0.85	295	136	159	-0.108	-0.005
MA1111.1	NR2F2	7220.8	9473.5	11929.2	-3.08	-1.06	-0.07	209	90	119	-0.168	-0.14
MA0442.1	SOX10	2584.3	3735.5	4686.2	-1.65	-0.21	0.64	125	61	64	-0.056	-0.044
MA1524.1	MSGN1	9941.7	13199.0	15163.8	-1.01	0.03	0.97	230	117	113	0.018	-0.047
MA0518.1	Stat4	55848.3	64360.0	69767.1	-0.7	0.12	1.21	511	260	251	0.031	0.008
MA0098.3	ETS1	13180.8	16978.5	19403.0	-0.89	0.03	1.06	261	135	126	0.066	-0.059
MA0621.1	mix-a	24584.0	29899.5	34031.6	-1.24	-0.13	0.7	349	172	177	-0.048	-0.03
MA0814.1	TFAP2C(var.2)	4055.3	5680.0	7282.4	-1.64	-0.29	-0.01	155	66	89	-0.159	-0.05
MA0852.1	Foxk1	12996.5	16834.0	19505.0	-1.21	0.08	0.84	261	131	130	0.022	-0.034
MA0069.1	PAX6	7859.0	10360.0	12895.3	-2.92	-0.95	-0.02	217	95	122	-0.204	-0.143
MA0704.1	Lhx4	20816.0	25549.0	29114.4	-1.41	-0.19	0.59	324	156	168	-0.085	-0.043
MA1483.1	ELF2	7928.8	10286.5	12688.4	-2.36	-0.66	0.29	213	100	113	-0.101	-0.143
MA0498.1	Meis1	10483.1	13121.0	16051.2	-1.97	-0.52	-0.01	238	105	133	-0.17	-0.052
MA0037.1	GATA3	15855.9	20002.0	22872.6	-0.69	-0.1	1.28	285	142	143	-0.004	0.042
MA1503.1	HOXB9	23021.4	28125.5	32266.0	-1.46	-0.2	0.58	340	163	177	-0.082	-0.029
MA1421.1	TCF7L1	7457.2	9843.5	12023.0	-2.01	-0.47	0.38	206	98	108	-0.084	-0.145
MA0526.3	USF2	32346.8	38786.0	43768.1	-2.32	-0.6	0.37	407	196	211	-0.065	-0.087
MA0867.2	SOX4	3877.6	5427.0	6970.2	-2.46	-0.66	0.19	156	71	85	-0.123	-0.175
MA1495.1	HOXA1	20657.0	25069.0	29688.5	-2.18	-0.64	0.02	329	149	180	-0.222	-0.113
MA0063.2	NKX2-5	14305.3	18071.0	21082.4	0.01	0.25	1.69	274	151	123	0.133	-0.012
MA0770.1	HSF2	49986.0	58459.0	66098.7	0.21	1.43	3.54	511	280	231	0.258	0.247
MA0743.1	SCRT1	5218.0	7055.5	8882.8	-0.31	0.47	1.81	175	95	80	0.157	0.054
MA0682.2	PITX1	27598.7	32603.0	38315.2	0.33	1.78	4.25	389	228	161	0.24	0.208
MA0710.1	NOTO	26482.8	31785.5	36899.7	-2.34	-0.66	0.16	370	174	196	-0.144	-0.092
MA1539.1	NR2F6(var.3)	4529.8	6388.0	7677.0	-1.09	-0.03	0.85	160	77	83	-0.063	-0.024
MA0079.3	SP1	25441.6	30777.0	35477.4	-0.36	0.47	2.17	361	187	174	0.077	0.119
MA0039.1	Klf4	8703.8	11697.0	13585.8	-1.0	0.01	1.0	216	112	104	0.099	-0.034
MA0109.1	HLTF	7039.0	9170.0	11637.9	-2.8	-0.89	-0.03	204	88	116	-0.11	-0.075
MA0731.1	BCL6B	4175.2	5909.0	6987.2	-1.06	-0.04	0.89	154	74	80	-0.092	-0.034
MA1556.1	RXRG(var.2)	9890.7	12589.5	15597.2	-3.21	-1.18	-0.03	241	107	134	-0.286	-0.295
MA0883.1	Dmbx1	47476.8	54693.0	62645.8	0.13	1.3	3.51	493	268	225	0.148	0.157
MA0680.1	PAX7	21250.0	25783.0	29529.7	-0.66	-0.26	1.63	327	163	164	-0.008	0.15
MA0258.1	ESR2	26424.7	31629.0	36367.9	-1.84	-0.37	0.42	364	172	192	-0.077	-0.05
MA1630.1	Znf281	34903.3	40813.0	47094.0	-0.24	0.7	2.4	419	222	197	0.045	0.199
MA0764.1	ETV4	14957.8	18475.0	21867.3	-0.36	0.36	1.78	279	146	133	0.102	0.026
MA0678.1	OLIG2	24970.6	30084.0	34211.8	-1.5	-0.26	0.5	353	171	182	-0.054	-0.078
MA0075.2	Prrx2	30433.6	36104.0	40034.1	-0.63	0.12	1.28	383	200	183	0.057	0.012
MA0909.1	HOXD13	57256.2	65937.0	74952.0	3.06	6.13	10.44	587	347	240	0.446	0.554
MA0058.1	MAX	8206.7	10625.5	13265.5	-3.44	-1.27	-0.09	223	95	128	-0.25	-0.212
MA1564.1	SP9	20929.6	25971.0	29204.0	0.01	0.12	1.25	325	178	147	0.163	-0.035
MA1150.1	RORB	21143.1	25889.0	29696.6	-1.69	-0.33	0.36	329	159	170	-0.057	-0.054
MA0703.2	LMX1B	16065.0	19982.0	23483.9	-2.07	0.42	0.77	291	148	143	0.078	-0.173
MA1148.1	PPARA::RXRA	20226.9	24753.5	28942.2	-0.38	0.34	1.87	322	172	150	0.085	0.1
MA1108.1	MXI1	4710.7	6625.0	7872.3	-1.21	-0.09	0.83	164	77	87	-0.135	0.006
MA0481.3	FOXP1	13388.9	17029.0	19792.6	-0.58	0.15	1.37	264	141	123	0.061	-0.005
MA0068.1	Pax4	51336.0	59190.0	67560.8	0.88	2.71	5.52	529	305	224	0.284	0.202
MA1563.1	SOX18	7569.4	9925.0	12210.5	-2.14	-0.48	0.4	207	98	109	-0.029	-0.099
MA0162.3	EGR1	11221.4	14623.5	16882.2	-0.81	-0.07	1.09	243	121	122	-0.006	0.097
MA0080.5	SPI1	21287.2	26542.0	29644.2	-0.82	0.06	1.18	327	164	163	0.044	0.008
MA0025.2	NFIL3	78407.9	88238.5	98332.6	0.26	1.54	3.78	626	341	285	0.176	0.169
MA1619.1	Ptf1a(var.2)	5055.9	6726.5	8448.4	-0.44	0.32	1.7	169	90	79	0.062	0.064
MA0798.2	RFX3	45573.0	53483.5	58983.6	-1.46	0.2	0.73	468	238	230	0.018	-0.096
MA0856.1	RXRG	5350.6	7335.5	9345.8	-2.13	-0.61	0.42	180	86	94	-0.036	-0.162
MA0471.2	E2F6	14826.0	18786.5	22765.8	-4.16	-1.62	-0.34	297	132	165	-0.167	-0.299
MA1498.1	HOXA7	29373.6	34781.0	39506.2	-0.33	0.29	1.55	380	201	179	0.094	0.066
MA0039.3	KLF4	21620.8	26085.0	30996.2	0.47	1.94	4.37	351	203	148	0.2	0.203
MA0465.1	CDX2	48604.1	56132.5	64228.9	2.17	4.86	8.47	535	314	221	0.57	0.508
MA0050.1	IRF1	26.0	93.0	163.1	-1.4	-0.18	0.66	20	9	11	-0.298	-0.178
MA0833.1	ATF4	41990.8	49430.0	54117.3	-1.16	0.12	0.87	448	229	219	0.077	-0.071
MA0506.1	NRF1	4047.6	5773.5	6965.4	-0.97	-0.08	1.19	153	74	79	-0.028	-0.015
MA0636.1	BHLHE41	18693.9	22987.5	26894.8	-1.68	0.32	0.61	310	156	154	0.004	-0.095
MA0074.1	RXRA::VDR	9215.2	11664.0	14386.2	-0.21	0.55	2.12	225	123	102	0.281	0.131
MA0740.1	KLF14	19994.7	25321.5	28470.1	-0.92	0.04	1.16	319	166	153	0.11	-0.002
MA0861.1	TP73	36981.2	43423.5	49893.5	-0.03	0.89	2.77	435	234	201	0.123	0.158
MA1101.2	BACH2	20057.9	24740.0	28200.6	-0.54	0.2	1.29	319	170	149	0.145	0.022
MA0814.2	TFAP2C(var.2)	6839.2	9222.0	10979.0	-1.33	-0.17	0.66	195	91	104	-0.048	-0.051
MA0485.1	Hoxc9	33037.1	39150.0	44581.8	0.0	0.44	1.96	406	220	186	0.196	0.057
MA0087.1	Sox5	19603.0	23927.5	28073.8	-0.33	0.81	2.69	324	170	154	0.064	0.159
MA1558.1	SNAI1	5591.1	7446.5	9311.7	-0.47	0.42	1.85	179	93	86	0.025	0.15
MA0676.1	Nr2e1	4991.7	6765.5	8378.1	-1.76	-0.36	0.46	170	79	91	-0.117	-0.17
MA0470.1	E2F4	6388.5	8623.5	11055.2	-5.73	-2.82	-0.89	214	88	126	-0.342	-0.444
MA0745.1	SNAI2	4513.5	6205.5	7753.4	-0.35	0.37	1.89	163	88	75	0.112	0.066
MA0470.2	E2F4	14355.7	18415.0	21244.6	-0.99	-0.04	0.87	272	132	140	-0.027	0.001
MA0594.2	HOXA9	36500.4	42479.5	49085.0	0.41	1.88	4.64	443	254	189	0.141	0.14
MA0103.1	ZEB1	3530.0	5032.5	6175.1	-0.75	0.09	1.23	143	72	71	0.019	0.035
MA0486.2	HSF1	49250.0	56534.0	64126.3	0.15	1.37	3.53	502	276	226	0.334	0.25
MA1132.1	JUN::JUNB	12797.6	16129.0	19617.2	-3.48	-1.31	-0.01	273	123	150	-0.195	-0.232
MA0716.1	PRRX1	23527.9	29242.0	32742.8	-1.04	-0.05	1.07	343	165	178	-0.08	0.004
MA1644.1	NFYC	34733.4	41631.5	46137.1	-0.72	0.11	1.19	411	210	201	0.005	0.065
MA0774.1	MEIS2	6619.8	9211.0	10781.2	-0.95	0.02	0.97	192	97	95	0.027	-0.001
MA1135.1	FOSB::JUNB	14888.9	18494.5	21710.8	-1.65	-0.3	0.5	278	134	144	-0.028	-0.146
MA0509.1	Rfx1	17536.3	21751.0	25759.2	-3.27	-1.19	0.1	314	144	170	-0.157	-0.224
MA1463.1	ARGFX	20300.3	25255.5	28384.7	-0.94	-0.06	1.08	319	157	162	-0.013	0.028
MA0687.1	SPIC	14264.1	18220.0	20858.9	-0.84	-0.06	1.26	271	135	136	-0.024	0.017
MA0871.2	TFEC	9486.7	12599.0	14765.0	-1.24	-0.09	0.71	226	107	119	-0.08	-0.005
MA1533.1	NR1I2	13702.0	17494.5	19875.8	-1.04	-0.04	0.89	265	129	136	-0.035	0.004
MA1508.1	IKZF1	5152.5	6944.5	8866.7	-2.33	-0.58	-0.01	175	76	99	-0.199	-0.034
MA0624.1	NFATC1	14803.6	18456.0	21285.7	-0.64	0.16	1.26	275	146	129	0.034	0.014
MA0602.1	Arid5a	63178.8	71677.0	81157.2	0.25	1.55	3.93	566	313	253	0.227	0.186
