id	motif	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
MA0909.1	HOXD13	14516.8	18245.5	22508.4	-3.41	-1.34	0.56	290	136	154	-0.063	-0.243
MA0058.1	MAX	19611.9	24206.0	29448.5	0.06	1.05	2.98	329	183	146	0.228	0.183
MA1564.1	SP9	32192.5	39091.5	44520.4	-1.32	-0.14	0.68	399	194	205	-0.047	-0.0
MA1150.1	RORB	27134.7	33186.5	38086.3	-0.55	0.0	1.74	372	186	186	0.0	0.039
MA0703.2	LMX1B	16538.4	21477.0	24417.4	-1.0	0.01	1.06	293	148	145	0.034	0.023
MA1148.1	PPARA::RXRA	72955.0	85440.0	94266.5	-1.27	0.14	0.8	589	298	291	0.006	-0.033
MA1108.1	MXI1	33649.7	40175.0	47320.8	-0.09	0.98	2.89	420	225	195	0.131	0.163
MA0481.3	FOXP1	27910.9	33932.5	39952.5	-0.2	0.72	2.37	383	202	181	0.072	0.077
MA0068.1	Pax4	223819.4	248189.5	269417.2	-2.12	-0.42	0.53	1012	503	509	-0.024	-0.037
MA1563.1	SOX18	14101.3	17949.0	21571.7	-1.89	-0.42	0.33	276	129	147	-0.07	-0.07
MA0162.3	EGR1	27260.1	33224.5	38527.0	-0.87	-0.37	1.78	373	182	191	-0.039	0.139
MA0080.5	SPI1	67671.4	78492.5	90397.4	14.39	20.31	26.93	725	460	265	0.421	0.679
MA0025.2	NFIL3	29046.1	35904.0	40410.5	-0.86	0.08	1.24	381	196	185	0.035	0.025
MA1619.1	Ptf1a(var.2)	21486.7	26201.5	30988.0	-0.41	0.56	2.02	335	172	163	0.047	0.13
MA0798.2	RFX3	40496.4	48511.0	55945.7	-1.86	-0.38	0.45	450	220	230	-0.015	-0.07
MA0856.1	RXRG	24405.0	29928.5	36104.8	0.89	2.91	5.81	384	215	169	0.155	0.367
MA0471.2	E2F6	43973.1	52972.5	58330.6	-1.06	-0.03	0.95	461	226	235	-0.057	-0.018
MA1498.1	HOXA7	12855.8	16531.0	20291.3	-3.29	-1.19	-0.1	275	122	153	-0.141	-0.159
MA0039.3	KLF4	27707.0	33463.0	39807.3	0.02	0.76	2.4	381	207	174	0.066	0.094
MA0465.1	CDX2	22080.6	27854.0	31936.4	-1.34	-0.14	0.77	337	167	170	-0.018	-0.079
MA0050.1	IRF1	14777.6	19195.5	23863.1	15.78	21.75	27.97	414	301	113	1.0	1.167
MA0833.1	ATF4	36580.4	44174.0	51782.6	-2.27	-0.61	0.24	434	205	229	-0.1	-0.074
MA0506.1	NRF1	21504.9	27047.5	31276.5	-1.42	-0.13	0.71	332	163	169	-0.069	-0.041
MA0636.1	BHLHE41	14330.9	18011.5	22303.0	0.18	1.41	3.75	289	163	126	0.143	0.236
MA0074.1	RXRA::VDR	22295.4	28274.5	32409.3	-1.1	-0.08	0.88	338	169	169	-0.009	-0.009
MA0740.1	KLF14	48901.0	58389.5	65176.8	-0.79	-0.06	1.09	485	242	243	-0.006	0.066
MA0861.1	TP73	50117.0	60312.0	67457.8	-1.34	-0.1	0.75	494	246	248	-0.005	-0.011
MA1101.2	BACH2	64884.6	76419.0	88527.0	-0.21	1.49	3.76	583	308	275	0.031	0.195
MA0814.2	TFAP2C(var.2)	28780.2	35437.0	40340.2	-1.34	-0.14	0.8	380	187	193	-0.015	-0.055
MA0485.1	Hoxc9	37968.0	45450.5	52412.7	-2.04	0.44	0.67	437	219	218	0.011	-0.077
MA0087.1	Sox5	4353.4	6153.0	7816.6	-1.85	-0.34	0.28	162	75	87	-0.061	-0.098
MA1558.1	SNAI1	16384.9	20506.5	24695.8	0.1	1.09	3.13	304	175	129	0.143	0.145
MA0676.1	Nr2e1	16938.8	21594.0	26526.7	0.56	2.19	4.76	323	187	136	0.174	0.246
MA0470.1	E2F4	24988.1	31358.0	35577.5	-1.06	0.01	1.0	354	178	176	0.004	-0.038
MA0745.1	SNAI2	16510.8	20131.5	24539.8	-0.1	0.9	2.8	299	162	137	0.074	0.132
MA0470.2	E2F4	43102.8	52222.0	58507.6	-0.82	-0.07	1.3	459	226	233	-0.017	0.015
MA0594.2	HOXA9	28685.6	34775.5	40315.8	-0.74	-0.34	1.72	381	187	194	-0.001	0.055
MA0103.1	ZEB1	8354.2	11392.5	13482.6	-1.0	0.0	1.01	213	108	105	0.059	0.019
MA0486.2	HSF1	25722.2	32532.5	36482.6	-0.84	0.02	1.09	361	182	179	0.017	0.014
MA1132.1	JUN::JUNB	26357.6	31968.5	38166.4	-0.52	2.56	5.27	393	211	182	0.139	0.303
MA0716.1	PRRX1	10416.5	13286.0	16900.6	-3.97	-1.77	-0.38	253	108	145	-0.155	-0.212
MA1644.1	NFYC	20304.2	24996.5	30329.5	-3.24	-1.12	-0.05	335	151	184	-0.125	-0.165
MA0774.1	MEIS2	13707.2	17253.5	21096.1	0.02	1.22	3.32	281	155	126	0.129	0.208
MA1135.1	FOSB::JUNB	19357.4	24053.5	29388.8	-1.33	2.18	4.81	340	177	163	0.107	0.389
MA0509.1	Rfx1	39762.4	48060.5	54172.2	-1.39	0.1	0.92	441	226	215	0.02	-0.055
MA1463.1	ARGFX	14661.6	18174.5	22534.4	-3.5	-1.49	-0.2	291	121	170	-0.163	-0.173
MA0687.1	SPIC	41805.7	49470.0	57740.0	9.21	14.03	19.63	563	353	210	0.63	0.645
MA0871.2	TFEC	23117.6	28499.5	34308.0	0.45	2.02	4.67	367	206	161	0.132	0.295
MA1533.1	NR1I2	62194.9	74655.0	81554.4	-0.98	0.0	1.07	546	273	273	0.007	-0.017
MA1508.1	IKZF1	29753.8	35556.0	42465.0	9.76	14.73	20.36	492	326	166	0.409	0.644
MA0624.1	NFATC1	36600.1	43946.5	50160.6	-0.63	0.26	1.59	426	213	213	0.002	0.049
MA0602.1	Arid5a	38988.6	46368.0	53332.1	-1.67	-0.33	0.52	439	217	222	-0.037	-0.097
MA0473.2	ELF1	31546.3	38458.0	45470.2	14.18	19.62	26.13	534	360	174	0.769	0.92
MA1628.1	Zic1::Zic2	20484.6	26486.0	29973.7	-1.08	-0.0	1.01	325	156	169	-0.052	0.092
