	5% p-val	5% stats	95% p-val	95% stats	Median p-val	Median stats
BACH1$MA1633.1|BACH2$MA1101.1|MAFK$MA0496.3|NFE2L1$MA0089.2|MAF::NFE2$MA0501.1|NFE2L2$MA0150.1|Nfe2l2$MA0150.2|Bach1::Mafk$MA0591.1	1.074639024278831	137051.59687500002	6.176074860921783	177902.93125	3.084092283635372	156473.9375
YY1$MA0095.1	-5.758907157800956	28600.9	-0.9851116276639152	42099.0	-3.004683758511777	34654.75
AR$MA0007.2	0.25385438813761907	168139.65	5.565825521598392	216022.575	2.8948558130802704	191719.25
PRDM1$MA0508.3	0.9751275810820935	147491.375	5.666085939417778	191095.875	2.80439414714171	168236.75
CEBPG$MA0838.1|CEBPE$MA0837.1|CEBPD$MA0836.1|CEBPA$MA0102.3|CEBPB$MA0466.2|CEBPD$MA0836.2|CEBPA$MA0102.2|CEBPB$MA0466.1|ATF4$MA0833.2|CEBPA$MA0102.4|ATF4$MA0833.1|Cebpa$MA0102.1|CEBPG(var.2)$MA1636.1	0.9245327156787173	116990.45192307692	5.621996934211792	153768.31923076924	2.773930165639951	134611.84615384616
MZF1$MA0056.1	0.6789993488425906	37149.0	5.346505885617888	52904.55	2.691042047206225	44611.0
IRF8$MA0652.1|IRF4$MA1419.1|IRF9$MA0653.1|IRF5$MA1420.1	0.7802143253547422	173118.94375000003	5.316421996472096	221326.425	2.5652727940732523	196457.6875
PITX2$MA1547.1|OTX1$MA0711.1|OTX2$MA0712.1|Pitx1$MA0682.1|GSC2$MA0891.1|OTX2$MA0712.2|PITX3$MA0714.1|PITX1$MA0682.2|GSC$MA0648.1	-5.427475238526868	71890.24444444444	-0.4669226683259826	97735.50555555556	-2.5580603327481204	84338.52777777778
HLF$MA0043.1	0.7312272759898927	102954.07500000001	5.304399420144113	137001.525	2.5318542187913424	119272.25
INSM1$MA0155.1	-5.251779182848919	138403.30000000002	-0.7058914215043428	180494.525	-2.4871377609127725	158076.5
TP73$MA0861.1	0.571008842132183	205075.425	5.0935572505711715	262544.32499999995	2.3684266191255645	233477.0
GLIS2$MA0736.1	-4.965515502921977	169852.6	-0.5717367953553578	215564.65	-2.311813719456941	191091.0
HLTF$MA0109.1	-4.8228466389937985	95979.225	-0.5567615992940513	127607.59999999999	-2.296309268997419	111643.5
