id	motif	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
MA1573.1	THAP11	51279.0	60285.0	67653.2	-1.65	-0.33	0.16	500	232	268	-0.026	-0.03
MA0765.1	ETV5	25153.2	30366.5	36390.0	11.68	17.03	23.07	472	329	143	0.629	0.712
MA0877.2	BARHL1	12566.2	16571.5	19469.1	-1.32	-0.13	0.75	260	128	132	-0.015	-0.028
MA0141.2	Esrrb	23035.4	28568.0	33702.4	-2.34	-0.59	0.3	350	167	183	-0.038	-0.135
MA0104.1	Mycn	7051.3	9492.0	11397.3	-0.76	0.08	1.21	196	102	94	0.047	-0.012
MA1587.1	ZNF135	28257.2	34710.0	39081.3	0.01	0.1	1.19	375	204	171	0.11	-0.094
MA0512.1	Rxra	12794.8	16603.0	19907.3	-0.62	0.16	1.3	261	137	124	0.055	0.034
MA0119.1	NFIC::TLX1	13852.9	17646.5	21030.0	-1.87	-0.38	0.28	273	128	145	-0.196	-0.078
MA0904.1	Hoxb5	40659.3	48049.5	55378.3	-2.35	-0.7	-0.03	454	207	247	-0.101	-0.058
MA0597.1	THAP1	15777.8	20215.0	24068.7	-2.36	-0.64	0.37	296	140	156	-0.053	-0.104
MA0471.1	E2F6	22863.4	28134.5	33207.3	-2.09	-0.57	0.54	347	170	177	-0.054	-0.132
MA0844.1	XBP1	37999.8	44742.5	52310.8	-2.97	-1.07	0.01	444	204	240	-0.108	-0.131
MA1466.1	ATF6	29851.7	36032.0	41196.8	-1.57	-0.31	0.51	387	184	203	-0.046	-0.051
MA0895.1	HMBOX1	14331.7	18392.0	22586.4	0.69	2.38	5.23	301	181	120	0.236	0.176
MA0679.1	ONECUT1	25099.8	30403.0	36616.4	-4.23	-1.96	0.47	378	176	202	-0.123	-0.183
MA0051.1	IRF2	32221.0	38421.5	45798.5	8.2	12.61	17.81	497	320	177	1.078	0.821
MA0059.1	MAX::MYC	22653.5	27450.0	32260.6	-0.09	0.71	2.61	345	186	159	0.32	0.132
MA0162.2	EGR1	29454.6	35578.5	41408.1	0.0	0.6	2.34	390	211	179	0.165	0.118
MA0761.1	ETV1	25735.1	31131.5	37359.8	12.4	17.65	23.79	480	323	157	0.825	0.805
MA0796.1	TGIF1	10206.5	13017.5	15633.0	-0.29	0.52	2.13	237	127	110	0.013	0.166
MA0090.1	TEAD1	21560.7	26512.5	31045.2	-2.12	-0.5	0.57	336	166	170	-0.041	-0.17
MA0037.3	GATA3	9354.3	12208.0	14995.1	-2.56	-0.78	0.69	233	114	119	-0.082	-0.144
MA0145.3	TFCP2	20141.5	24629.5	29808.4	-0.1	1.07	3.11	332	180	152	0.125	0.174
MA0781.1	PAX9	20967.5	25515.5	30875.5	1.19	3.13	6.06	358	203	155	0.386	0.418
MA0036.2	GATA2	27867.2	34332.5	39459.5	-1.34	-0.18	0.69	375	184	191	-0.015	-0.041
MA0803.1	TBX15	12989.2	17052.0	19689.7	-0.87	0.05	1.1	262	135	127	0.049	-0.038
MA0818.1	BHLHE22	15066.6	19107.5	22507.5	-1.44	-0.17	0.78	280	140	140	-0.001	-0.047
MA0048.2	NHLH1	15300.6	19450.5	23286.9	-0.68	0.6	2.18	290	146	144	0.039	0.167
MA0904.2	HOXB5	7975.3	10514.5	12767.1	-0.87	-0.28	1.55	210	101	109	-0.052	0.091
MA0481.1	FOXP1	31628.1	39140.5	43824.6	-1.24	-0.13	0.73	399	193	206	-0.06	-0.004
MA0750.2	ZBTB7A	34471.0	41517.0	48799.3	8.73	13.14	18.29	517	324	193	0.465	0.652
MA0846.1	FOXC2	23172.9	28694.0	32859.5	-1.41	-0.14	0.77	342	169	173	-0.035	-0.023
MA0679.2	ONECUT1	27927.0	33949.5	40621.5	-3.8	-1.38	-0.05	392	178	214	-0.104	-0.139
MA1130.1	FOSL2::JUN	20038.4	24830.0	29872.0	1.23	3.33	6.62	355	199	156	0.205	0.438
MA0068.2	PAX4	9256.7	11912.5	14559.7	-1.75	0.38	0.96	225	117	108	0.059	-0.118
MA0881.1	Dlx4	8798.8	11370.0	14271.1	-3.96	-1.66	-0.32	234	98	136	-0.139	-0.18
MA0075.3	PRRX2	6553.7	8742.5	11038.6	-2.79	-0.86	-0.02	199	87	112	-0.106	-0.155
MA0747.1	SP8	27969.9	33904.0	39093.6	-1.66	-0.33	0.54	376	183	193	-0.061	-0.089
MA0620.1	Mitf	15662.5	20394.0	23057.0	-0.9	0.03	1.16	286	149	137	0.054	0.007
MA0032.1	FOXC1	9553.0	12358.5	14738.0	-0.31	0.25	1.52	227	123	104	0.108	-0.055
MA0511.2	RUNX2	12071.9	15605.5	19416.6	6.01	9.86	14.61	325	215	110	0.645	0.766
MA0761.2	ETV1	30788.3	37475.0	44230.0	13.18	18.16	24.16	521	349	172	0.458	0.761
MA0800.1	EOMES	32802.1	39996.5	45579.6	-0.63	0.2	1.61	405	207	198	0.006	0.054
MA1633.1	BACH1	20549.4	25406.5	30786.1	0.79	3.6	6.72	361	197	164	0.093	0.465
MA0102.4	CEBPA	32437.0	39398.0	44447.3	-0.63	0.2	1.41	402	210	192	0.077	0.028
MA0707.1	MNX1	14177.4	18213.0	21501.9	-1.48	-0.25	0.54	275	136	139	-0.006	-0.025
MA0032.2	FOXC1	19462.8	25031.5	28698.2	-1.02	0.0	1.0	316	165	151	0.068	-0.016
MA0811.1	TFAP2B	17187.9	21734.5	25657.6	-0.49	0.46	2.11	304	156	148	0.045	0.078
MA0029.1	Mecom	20373.6	25711.5	31100.6	-3.82	-1.5	-0.21	344	148	196	-0.244	-0.234
MA0003.3	TFAP2A	14344.8	18758.0	21544.2	-1.12	0.06	1.0	275	139	136	0.022	-0.052
MA0508.1	PRDM1	35657.2	42633.0	50700.5	5.42	9.21	14.09	500	314	186	0.448	0.528
MA0065.1	PPARG::RXRA	26387.6	32471.0	37964.2	-1.85	-0.38	0.06	369	170	199	-0.183	-0.079
MA0500.1	Myog	13663.8	17407.5	20682.0	-0.54	0.25	1.57	269	138	131	0.03	0.103
MA0808.1	TEAD3	11335.7	14603.5	18198.9	-5.14	-2.27	-0.49	269	119	150	-0.351	-0.338
MA0519.1	Stat5a::Stat5b	10111.3	13242.5	16447.6	-5.55	-2.67	-0.87	260	110	150	-0.363	-0.356
MA1532.1	NR1D2	38675.8	46412.5	54161.3	0.01	0.62	2.4	445	240	205	0.159	0.111
MA1597.1	ZNF528	36228.4	43406.0	50600.4	-0.21	0.59	2.14	430	227	203	0.045	0.108
MA0754.1	CUX1	11987.6	15184.0	18739.8	-5.29	-2.64	-0.78	277	118	159	-0.208	-0.291
MA1572.1	TGIF2LY	17560.7	22082.0	26440.2	-0.05	0.92	2.86	313	171	142	0.176	0.154
MA1117.1	RELB	27323.4	33422.5	39318.0	-0.42	0.71	2.46	380	197	183	0.058	0.128
MA1487.1	FOXE1	25600.7	30901.0	36720.4	-2.77	-0.87	0.22	368	173	195	-0.091	-0.151
MA1569.1	TFAP2E	10243.6	13684.0	16061.6	-0.71	0.11	1.36	236	124	112	0.114	0.002
MA0643.1	Esrrg	17904.0	22691.5	25917.8	-0.83	0.01	0.99	301	162	139	0.081	-0.067
MA1552.1	RARB(var.3)	36707.4	43692.5	50772.6	-1.07	1.01	2.9	438	221	217	0.016	0.171
MA0764.2	ETV4	18490.3	22855.0	27582.1	5.95	9.86	14.64	383	253	130	0.373	0.697
MA0146.2	Zfx	18514.4	23855.0	27467.0	-1.08	-0.02	0.84	309	151	158	-0.028	-0.021
MA0836.2	CEBPD	25782.4	31784.5	36119.6	-0.75	0.1	1.28	359	189	170	0.048	0.014
MA0122.3	Nkx3-2	32671.2	39095.5	44870.5	-0.57	0.22	1.48	401	202	199	0.024	0.068
MA0098.2	Ets1	36771.1	44074.5	51790.6	11.51	16.53	22.69	549	360	189	0.602	0.762
MA0660.1	MEF2B	14305.4	18322.5	22765.5	-1.22	1.88	4.42	296	154	142	0.128	0.413
MA0609.1	Crem	18106.1	22564.0	26685.8	-0.41	0.36	1.82	308	162	146	0.123	0.062
MA1580.1	ZBTB32	14493.5	18007.5	22033.6	-0.41	0.81	2.76	282	147	135	0.038	0.175
MA0144.1	Stat3	17661.0	22373.5	25965.3	-0.4	0.33	1.78	306	158	148	0.053	0.097
MA1484.1	ETS2	20942.3	25945.5	31720.6	13.82	19.39	25.7	454	322	132	0.845	0.933
MA0807.1	TBX5	12755.0	16289.5	19736.4	-0.51	0.41	1.86	263	137	126	0.144	0.064
MA0637.1	CENPB	47109.5	55857.0	62845.4	-0.5	0.35	1.71	482	246	236	0.053	0.077
MA1509.1	IRF6	17748.2	22428.0	27555.1	9.24	13.85	19.2	401	268	133	0.815	0.834
MA0160.1	NR4A2	7910.1	10361.0	13059.2	-2.18	-0.6	-0.01	213	94	119	-0.327	-0.113
MA0882.1	DLX6	8349.0	10741.5	13790.0	-4.0	-1.81	-0.34	229	97	132	-0.144	-0.197
MA0524.2	TFAP2C	17804.1	22143.5	26037.9	-0.56	0.41	1.82	306	154	152	0.012	0.078
MA1152.1	SOX15	13147.9	16729.5	20478.2	-3.58	-1.52	0.04	280	127	153	-0.136	-0.201
MA0143.4	SOX2	18905.2	23492.5	28485.8	-3.36	-1.28	-0.11	327	147	180	-0.146	-0.148
MA1113.1	PBX2	26647.4	32182.0	37926.3	-0.23	0.58	2.37	371	196	175	0.057	0.104
MA0492.1	JUND(var.2)	33197.8	39926.5	47169.2	-0.35	0.79	2.53	416	215	201	0.054	0.181
MA1560.1	SOHLH2	19196.4	23926.5	28285.4	-0.32	0.42	1.93	318	170	148	0.039	0.044
MA0147.3	MYC	25178.0	30712.0	36217.8	-0.22	0.67	2.41	364	193	171	0.075	0.092
MA1568.1	TCF21(var.2)	29718.6	35760.5	41531.6	-1.81	-0.38	0.54	387	191	196	-0.03	-0.062
MA0886.1	EMX2	11988.9	15359.0	18878.7	-0.11	0.73	2.39	260	141	119	0.169	0.091
MA0885.1	Dlx2	9738.6	12547.5	15747.8	-2.76	-0.94	0.0	238	106	132	-0.079	-0.146
MA0141.3	ESRRB	18093.2	22838.5	26255.4	-1.14	0.08	0.85	304	157	147	0.015	-0.059
MA0162.4	EGR1	32295.9	38599.0	44575.1	-0.87	-0.33	1.77	401	195	206	-0.033	0.1
MA0898.1	Hmx3	42271.9	50233.5	57533.7	-1.99	-0.48	0.32	460	221	239	-0.088	-0.076
MA0472.1	EGR2	34688.9	41584.0	48296.8	-0.41	0.48	2.1	419	220	199	0.125	0.111
MA0693.2	VDR	7485.6	9775.5	12477.2	0.14	1.35	3.6	215	125	90	0.161	0.22
MA1419.1	IRF4	23728.0	28742.0	34588.5	12.56	17.55	23.48	464	314	150	0.969	1.1
MA0070.1	PBX1	18575.9	23266.0	28426.7	-4.16	-1.7	-0.26	330	148	182	-0.226	-0.255
MA0158.2	HOXA5	9261.8	12167.5	14328.4	-0.71	0.13	1.35	223	114	109	0.032	0.026
MA0910.2	HOXD8	9531.0	12335.0	14971.8	-1.69	0.33	0.57	228	114	114	0.0	-0.089
MA0711.1	OTX1	8030.6	10517.5	13454.0	-6.11	-3.02	-0.99	236	98	138	-0.256	-0.335
MA0007.1	Ar	80772.5	93222.5	102843.6	-0.73	-0.27	1.81	619	305	314	-0.06	0.061
MA0508.2	PRDM1	19349.3	23855.0	29001.6	2.6	5.5	9.22	364	215	149	0.345	0.499
MA1594.1	ZNF382	41293.2	48818.5	56132.7	-0.52	0.67	2.4	457	234	223	0.075	0.143
MA0733.1	EGR4	50811.1	61063.5	67119.6	-0.98	-0.01	0.97	494	247	247	-0.001	-0.007
MA0041.1	Foxd3	18056.5	22311.5	26946.8	-3.74	-1.47	-0.15	321	142	179	-0.151	-0.215
MA0604.1	Atf1	17621.4	22496.0	26825.6	-0.63	0.23	1.52	305	161	144	0.03	0.028
MA0599.1	KLF5	16260.0	20957.0	23916.1	-1.09	0.04	0.93	290	145	145	0.002	-0.034
MA0514.1	Sox3	14453.4	18186.5	22148.1	-3.32	-1.29	-0.03	289	130	159	-0.307	-0.235
MA0612.1	EMX1	13641.6	17636.0	20555.2	-1.27	-0.12	0.65	268	125	143	-0.036	-0.017
MA0102.2	CEBPA	11532.4	15102.5	17433.4	-1.2	-0.07	0.84	247	123	124	-0.019	-0.018
MA1557.1	SMAD5	11620.9	14932.0	18434.5	-4.22	-1.72	0.19	267	121	146	-0.152	-0.263
MA1478.1	DMRTA2	29021.0	34955.0	41694.4	0.17	1.5	3.88	399	220	179	0.145	0.165
MA0692.1	TFEB	17997.9	22153.5	26068.2	-0.39	0.3	1.61	304	165	139	0.205	0.064
MA0153.1	HNF1B	11119.1	14363.5	18278.4	1.74	4.04	7.31	280	163	117	0.337	0.471
MA0052.2	MEF2A	32656.4	39477.5	46076.8	-0.66	0.88	2.79	415	212	203	0.073	0.19
MA0033.1	FOXL1	9740.4	13024.0	15354.7	-1.2	-0.05	0.84	229	114	115	-0.006	-0.019
MA0114.4	HNF4A	22020.2	27105.0	32162.9	-1.98	-0.46	0.46	339	165	174	-0.03	-0.067
MA0477.1	FOSL1	13504.4	17027.5	21063.8	2.23	4.82	8.19	308	177	131	0.369	0.632
MA1566.1	TBX3	18988.4	23764.5	28242.4	-0.07	0.74	2.5	322	174	148	0.053	0.093
MA0154.2	EBF1	11180.4	14550.0	17347.4	-0.54	0.43	1.93	249	127	122	0.07	0.18
MA0910.1	Hoxd8	30459.2	36849.0	42897.3	-3.14	-1.07	-0.08	404	180	224	-0.169	-0.074
MA0004.1	Arnt	6848.3	9101.0	11050.2	-0.72	0.19	1.4	194	101	93	0.07	0.06
MA0145.1	Tcfcp2l1	29931.8	36327.5	42245.6	-0.2	0.6	2.39	394	209	185	0.12	0.051
MA0117.1	Mafb	9231.2	11984.0	14684.2	-1.97	-0.41	0.38	226	108	118	-0.064	-0.089
MA0685.1	SP4	30992.0	37389.5	43224.5	-2.71	-0.74	0.2	402	190	212	-0.062	-0.11
MA0478.1	FOSL2	16251.8	20372.5	24970.8	-0.25	2.39	5.09	316	172	144	0.253	0.385
MA0706.1	MEOX2	14180.5	17894.0	21174.8	-0.45	0.33	1.7	274	145	129	0.046	0.034
MA0813.1	TFAP2B(var.3)	12388.4	15736.5	19063.1	-0.62	0.44	1.87	259	130	129	0.016	0.118
MA0913.2	HOXD9	13286.4	16996.5	20311.8	-1.69	-0.32	0.5	267	126	141	-0.063	-0.056
MA0614.1	Foxj2	6883.4	9129.0	11654.8	-4.58	-2.05	-0.52	214	90	124	-0.235	-0.313
MA1128.1	FOSL1::JUN	22009.4	27197.0	32807.1	0.84	2.79	5.54	366	206	160	0.213	0.386
MA0888.1	EVX2	12691.8	16442.0	19284.9	-1.32	-0.13	0.73	259	128	131	-0.009	-0.023
MA0090.3	TEAD1	29198.4	35533.5	41981.8	-4.5	-1.93	0.57	407	191	216	-0.05	-0.288
MA0132.1	Pdx1	3047.0	4304.0	5605.8	-1.9	-0.44	0.6	137	67	70	-0.045	-0.155
MA1111.1	NR2F2	17593.9	21835.5	26420.0	-2.88	-1.06	0.26	313	147	166	-0.045	-0.133
MA0442.1	SOX10	5227.8	7132.5	8997.3	-1.88	-0.4	0.3	175	78	97	-0.179	-0.133
MA1524.1	MSGN1	30278.1	37841.5	42044.3	-1.1	-0.01	0.9	389	191	198	-0.016	-0.004
MA0518.1	Stat4	28441.1	34141.5	39834.7	-2.59	-0.71	0.53	384	187	197	-0.061	-0.092
MA0098.3	ETS1	20891.9	25532.5	31347.4	14.58	20.62	26.87	457	325	132	0.803	0.946
MA0621.1	mix-a	9658.4	13073.5	15060.4	-1.07	-0.03	1.05	229	111	118	-0.046	0.029
MA0814.1	TFAP2C(var.2)	13204.9	16910.0	20170.6	-1.74	-0.3	0.58	266	132	134	-0.015	-0.092
MA0852.1	Foxk1	42728.1	51610.0	56427.5	-0.96	-0.0	0.88	454	216	238	-0.07	0.004
MA0069.1	PAX6	31500.3	37682.5	44433.4	2.91	5.79	9.73	451	280	171	0.388	0.404
MA0704.1	Lhx4	7915.0	10512.5	12609.7	-1.5	-0.22	0.62	209	98	111	-0.047	-0.064
MA1483.1	ELF2	29658.7	35537.5	42467.7	14.07	19.82	26.27	518	347	171	0.811	0.913
MA0498.1	Meis1	34970.2	41985.5	49670.2	-0.21	1.66	4.0	438	234	204	0.111	0.166
MA0037.1	GATA3	4935.9	6817.0	8924.1	-3.89	-1.47	-0.2	182	74	108	-0.187	-0.177
MA1503.1	HOXB9	12700.2	16282.5	18994.6	-0.66	0.19	1.46	259	135	124	0.073	0.049
MA1421.1	TCF7L1	19762.0	24709.5	28634.6	-1.53	-0.25	0.6	320	154	166	-0.064	-0.066
MA0526.3	USF2	27770.8	34392.0	38626.8	-0.97	-0.02	0.96	371	183	188	-0.024	0.04
MA0867.2	SOX4	15550.2	19578.0	23600.2	-2.65	-0.83	0.21	294	136	158	-0.066	-0.162
MA1495.1	HOXA1	7653.5	10426.0	12296.2	-0.93	-0.01	1.08	204	97	107	-0.098	-0.01
MA0063.2	NKX2-5	16815.1	20995.5	25319.4	-0.26	0.81	2.69	304	161	143	0.016	0.16
MA0770.1	HSF2	21261.8	26822.5	30703.9	-0.87	0.07	1.14	329	169	160	0.016	0.029
MA0743.1	SCRT1	30443.9	36537.5	42269.0	-0.29	0.42	1.9	392	206	186	0.037	0.065
MA0682.2	PITX1	6084.0	8127.5	10512.0	-5.04	-2.37	-0.72	205	85	120	-0.203	-0.36
MA0710.1	NOTO	11385.5	14593.0	18000.0	0.12	1.5	3.69	262	145	117	0.165	0.144
MA1539.1	NR2F6(var.3)	19875.2	24916.5	28736.6	-0.63	0.15	1.37	319	165	154	0.016	0.045
MA0079.3	SP1	17932.2	22070.0	26207.6	-2.0	-0.5	0.21	307	143	164	-0.058	-0.098
MA0039.1	Klf4	19543.9	24286.5	29315.1	-3.02	-1.01	0.65	329	159	170	-0.092	-0.124
MA0109.1	HLTF	16093.6	20225.0	24871.4	-5.08	-2.29	-0.59	314	130	184	-0.159	-0.187
MA0731.1	BCL6B	10276.1	13730.0	16282.1	-1.24	-0.14	0.72	237	115	122	-0.035	-0.039
MA1556.1	RXRG(var.2)	24072.6	29463.5	34448.8	-0.23	0.69	2.57	357	190	167	0.106	0.138
MA0883.1	Dmbx1	42649.6	50055.0	58712.5	-3.75	-1.44	-0.2	474	211	263	-0.102	-0.174
MA0680.1	PAX7	9177.8	11805.0	14619.3	-3.05	-1.02	0.33	232	108	124	-0.073	-0.241
MA0258.1	ESR2	52651.0	63212.0	69171.4	-0.98	0.02	1.02	503	256	247	0.039	0.013
MA1630.1	Znf281	18272.4	23168.0	26823.8	-1.39	-0.16	0.65	308	151	157	-0.043	-0.048
MA0764.1	ETV4	24122.9	29526.5	35584.2	12.47	18.12	23.75	472	316	156	0.863	0.81
MA0678.1	OLIG2	18524.6	23025.5	27447.6	-2.15	-0.54	0.28	314	148	166	-0.116	-0.089
MA0075.2	Prrx2	8502.6	11166.5	14191.6	-3.7	-1.44	-0.21	230	98	132	-0.114	-0.167
MA0909.1	HOXD13	13737.4	17402.5	21131.6	-1.75	-0.43	0.44	272	130	142	-0.052	-0.101
MA0058.1	MAX	15610.6	19786.0	23922.6	0.03	1.02	2.97	298	166	132	0.342	0.135
MA1564.1	SP9	27805.7	33706.5	38767.4	-1.58	-0.24	0.54	373	177	196	-0.073	-0.042
MA1150.1	RORB	21435.7	26848.5	31401.9	-0.38	0.38	1.86	336	175	161	0.073	0.047
MA0703.2	LMX1B	11689.6	15117.5	18217.3	-0.16	0.38	1.82	253	138	115	0.084	0.1
MA1148.1	PPARA::RXRA	58519.4	67993.5	76802.7	-1.95	-0.47	0.6	534	265	269	-0.006	-0.073
MA1108.1	MXI1	28548.6	34527.5	40921.2	-0.3	0.77	2.41	387	203	184	0.063	0.104
MA0481.3	FOXP1	17763.6	22296.5	26092.0	-0.54	0.53	2.08	309	158	151	0.029	0.077
MA0068.1	Pax4	181381.0	200983.5	221403.5	-4.2	-1.75	-0.33	939	437	502	-0.11	-0.101
MA1563.1	SOX18	15058.0	19331.0	22212.2	-1.19	-0.1	0.77	280	138	142	-0.02	-0.02
MA0162.3	EGR1	20792.8	26275.0	29864.9	-0.96	-0.01	1.02	324	160	164	-0.024	0.047
MA0080.5	SPI1	63658.1	73608.0	84672.2	14.3	20.06	26.56	704	444	260	0.424	0.705
MA0025.2	NFIL3	22795.6	28065.0	33339.8	0.0	0.59	2.25	347	189	158	0.122	0.108
MA1619.1	Ptf1a(var.2)	14577.1	18364.5	22241.5	-0.41	0.41	1.87	279	145	134	0.043	0.102
MA0798.2	RFX3	30188.7	36504.0	42942.7	-2.88	-0.99	0.11	401	187	214	-0.123	-0.117
MA0856.1	RXRG	18469.2	22823.0	26917.6	-0.5	0.38	1.79	310	158	152	0.012	0.11
MA0471.2	E2F6	33359.5	40302.0	47192.1	-2.07	-0.5	0.21	413	195	218	-0.064	-0.096
MA1498.1	HOXA7	8876.6	11558.0	14332.4	-2.67	-0.87	0.27	228	106	122	-0.097	-0.152
MA0039.3	KLF4	20983.3	26198.5	31111.2	-0.35	0.44	2.02	333	178	155	0.109	0.063
MA0465.1	CDX2	16084.3	20382.5	24134.2	-1.86	-0.37	0.32	293	136	157	-0.183	-0.057
MA0050.1	IRF1	17184.0	21251.5	25946.0	10.76	15.63	20.69	401	283	118	1.0	0.993
MA0833.1	ATF4	29797.2	36363.0	41590.1	-0.7	0.14	1.26	385	199	186	0.086	0.075
MA0506.1	NRF1	14915.5	18926.5	22646.0	-0.46	0.4	2.01	283	146	137	0.079	0.133
MA0636.1	BHLHE41	15743.4	19411.0	23250.0	-1.76	0.37	0.72	286	145	141	0.004	-0.145
MA0074.1	RXRA::VDR	20683.9	25718.5	30574.9	-0.35	0.56	2.35	332	175	157	0.081	0.099
MA0740.1	KLF14	34597.9	42236.0	47332.4	-1.14	-0.08	0.86	413	202	211	-0.022	-0.026
MA0861.1	TP73	33951.6	40674.0	47366.4	-0.64	0.74	2.42	419	214	205	0.018	0.145
MA1101.2	BACH2	47622.6	55845.5	64343.6	-0.48	1.22	3.23	497	259	238	0.031	0.228
MA0814.2	TFAP2C(var.2)	21360.8	25843.0	31174.6	-0.72	0.71	2.32	335	169	166	0.048	0.084
MA0485.1	Hoxc9	23874.2	29358.0	35047.8	-3.35	-1.1	0.24	362	170	192	-0.101	-0.148
MA0087.1	Sox5	3014.5	4197.0	5682.3	-5.27	-2.69	-0.76	153	59	94	-0.135	-0.542
MA1558.1	SNAI1	16435.6	20735.0	24335.2	-0.5	0.34	1.82	295	153	142	0.025	0.088
MA0676.1	Nr2e1	16397.0	20216.0	24624.6	0.09	1.18	3.32	303	171	132	0.142	0.183
MA0470.1	E2F4	20199.6	25296.0	29613.1	-1.72	-0.27	0.52	324	156	168	-0.017	-0.065
MA0745.1	SNAI2	13892.9	17368.0	20998.6	-0.12	0.58	2.16	274	148	126	0.075	0.101
MA0470.2	E2F4	28386.5	34856.5	40843.6	-2.6	-0.85	0.42	390	188	202	-0.072	-0.151
MA0594.2	HOXA9	21746.8	26875.5	31609.9	-0.38	0.43	1.95	337	175	162	0.026	0.036
MA0103.1	ZEB1	6473.7	8974.5	10621.1	-1.21	-0.05	0.61	190	86	104	-0.08	0.073
MA0486.2	HSF1	20207.1	25309.5	29354.6	-0.62	0.21	1.47	323	164	159	0.021	0.069
MA1132.1	JUN::JUNB	15517.7	19496.5	23934.0	0.97	2.94	5.94	314	176	138	0.225	0.386
MA0716.1	PRRX1	7621.7	10131.0	12584.8	-2.91	-0.88	0.11	214	97	117	-0.093	-0.134
MA1644.1	NFYC	17870.4	22372.5	27159.0	-3.29	-1.16	0.04	318	145	173	-0.112	-0.155
MA0774.1	MEIS2	10150.2	13401.0	15721.2	-0.74	0.13	1.26	234	118	116	0.028	0.092
MA1135.1	FOSB::JUNB	15711.4	19423.0	23970.2	0.72	2.52	5.26	310	175	135	0.285	0.421
MA0509.1	Rfx1	25779.6	31964.5	36576.2	-1.32	-0.14	0.69	361	180	181	-0.011	-0.046
MA1463.1	ARGFX	11142.0	14496.5	17349.1	-1.41	-0.16	0.66	244	117	127	-0.056	-0.016
MA0687.1	SPIC	36838.0	43671.0	51538.4	9.85	14.69	20.4	537	351	186	0.617	0.719
MA0871.2	TFEC	19507.0	24821.5	28370.9	-1.16	0.09	0.87	317	160	157	0.012	-0.08
MA1533.1	NR1I2	38644.8	46675.0	53743.7	-0.33	0.67	2.53	447	233	214	0.07	0.085
MA1508.1	IKZF1	23775.4	29067.5	34781.8	9.65	14.58	20.27	451	303	148	0.471	0.717
MA0624.1	NFATC1	26386.5	32475.5	38579.0	-2.86	-0.94	-0.01	378	172	206	-0.124	-0.078
MA0602.1	Arid5a	33083.7	40512.5	45971.9	-0.79	0.1	1.23	405	204	201	0.015	-0.01
MA0473.2	ELF1	28797.3	34808.5	41730.3	12.59	17.71	24.13	503	337	166	0.872	0.9
MA1628.1	Zic1::Zic2	17778.5	22565.0	25562.3	-1.0	-0.0	0.98	300	149	151	-0.006	0.018
