id	motif	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
MA0471.1	E2F6	731.9	1173.5	1668.0	-0.28	0.73	2.63	75	42	33	0.204	0.311
MA0844.1	XBP1	1073.0	1662.0	2295.0	-1.94	-0.54	0.33	87	38	49	-0.065	-0.29
MA1466.1	ATF6	602.0	987.0	1498.1	-2.87	-1.02	0.12	71	30	41	-0.124	-0.5
MA0895.1	HMBOX1	266.0	528.5	744.1	-1.26	-0.05	0.92	46	21	25	-0.087	0.141
MA0679.1	ONECUT1	223.5	466.5	656.0	-1.07	0.03	0.98	43	22	21	0.014	-0.081
MA0051.1	IRF2	332.0	616.5	949.1	-2.74	-0.86	0.08	56	22	34	-0.441	-0.297
MA0059.1	MAX::MYC	884.8	1453.0	1884.1	-1.25	0.09	0.86	77	39	38	0.034	-0.084
MA0162.2	EGR1	2113.2	3021.5	4053.2	0.43	1.92	4.3	127	74	53	0.306	0.442
MA0761.1	ETV1	568.9	1043.5	1406.1	-0.83	-0.16	1.49	66	31	35	-0.088	0.187
MA0796.1	TGIF1	256.0	482.0	753.0	-2.8	-0.88	-0.01	50	19	31	-0.044	-0.439
MA0090.1	TEAD1	378.4	694.5	1095.0	-3.84	-1.68	-0.3	64	24	40	-0.413	-0.576
MA0037.3	GATA3	120.0	290.0	521.0	-4.81	-2.21	-0.56	46	14	32	-0.35	-0.576
MA0145.3	TFCP2	230.0	453.0	698.8	-2.01	-0.47	0.09	46	18	28	-0.321	-0.229
MA0781.1	PAX9	774.0	1264.5	1733.0	-1.58	-0.29	0.63	74	37	37	-0.005	-0.226
MA0036.2	GATA2	320.4	626.0	910.0	-1.89	-0.37	0.33	53	22	31	-0.302	-0.14
MA0803.1	TBX15	406.0	712.5	1026.0	-0.51	0.31	1.61	56	30	26	0.113	0.27
MA0818.1	BHLHE22	590.0	1005.0	1427.2	-0.34	0.65	2.38	69	37	32	0.089	0.339
MA0048.2	NHLH1	764.0	1233.5	1702.6	-0.54	0.39	1.98	74	38	36	0.174	0.105
MA0904.2	HOXB5	211.0	406.0	663.4	-2.08	-0.52	0.15	44	17	27	-0.469	-0.334
MA0481.1	FOXP1	261.0	479.5	753.7	-2.52	-0.9	0.39	50	22	28	-0.123	-0.402
MA0750.2	ZBTB7A	1401.0	2091.0	2849.8	0.43	1.72	4.07	106	65	41	0.289	0.377
MA0846.1	FOXC2	190.9	374.5	611.0	-2.84	-0.97	-0.05	45	16	29	-0.521	-0.393
MA0679.2	ONECUT1	300.0	566.5	835.0	-1.32	0.19	0.64	49	25	24	0.026	-0.209
MA1130.1	FOSL2::JUN	231.0	443.5	729.1	-0.12	0.86	2.62	48	29	19	0.331	0.22
MA0068.2	PAX4	185.0	380.0	601.0	-1.64	-0.29	0.58	41	18	23	-0.352	-0.168
MA0881.1	Dlx4	302.0	575.5	832.0	-1.62	-0.26	0.64	50	25	25	-0.024	-0.166
MA0075.3	PRRX2	126.0	290.0	486.2	-2.0	-0.45	0.23	37	14	23	-0.466	-0.22
MA0747.1	SP8	1341.4	2043.0	2826.6	0.24	1.44	3.69	103	66	37	0.508	0.402
MA0620.1	Mitf	529.6	914.0	1390.0	-2.97	-1.1	0.86	69	33	36	-0.219	-0.361
MA0032.1	FOXC1	237.4	496.0	711.0	-1.41	-0.09	0.87	45	22	23	-0.044	-0.056
MA0511.2	RUNX2	454.0	837.5	1105.2	-0.83	0.05	1.34	58	33	25	0.421	0.033
MA0761.2	ETV1	848.8	1387.0	1894.2	-1.59	-0.25	0.52	77	34	43	-0.068	-0.004
MA0800.1	EOMES	793.8	1292.0	1764.6	-2.12	-0.54	0.12	77	32	45	-0.123	-0.192
MA1633.1	BACH1	303.8	563.0	861.1	-2.12	-0.46	-0.02	51	19	32	-0.116	-0.116
MA0102.4	CEBPA	531.8	902.0	1317.0	-0.51	0.58	2.06	65	34	31	0.134	0.212
MA0707.1	MNX1	360.0	628.0	967.4	-2.37	-0.63	0.21	55	23	32	-0.34	-0.146
MA0032.2	FOXC1	180.0	366.5	594.0	-2.43	-0.7	0.27	43	19	24	-0.368	-0.38
MA0811.1	TFAP2B	1758.0	2583.5	3555.6	0.1	1.44	3.74	115	67	48	0.255	0.375
MA0029.1	Mecom	216.0	469.0	653.2	-1.15	-0.02	0.9	43	19	24	-0.612	-0.005
MA0003.3	TFAP2A	842.2	1364.5	1941.5	0.02	0.79	2.79	81	48	33	0.337	0.283
MA0508.1	PRDM1	490.0	862.5	1167.6	-0.93	-0.06	0.99	59	27	32	-0.045	0.018
MA0065.1	PPARG::RXRA	844.5	1399.5	1831.0	-1.2	-0.13	0.76	76	37	39	-0.149	-0.145
MA0500.1	Myog	663.0	1099.5	1563.5	-0.39	0.51	2.04	71	38	33	0.054	0.179
MA0808.1	TEAD3	141.0	327.5	486.0	-1.13	-0.03	0.9	36	15	21	-0.194	0.042
MA0519.1	Stat5a::Stat5b	251.0	474.5	753.0	-2.7	-0.94	0.49	50	23	27	-0.331	-0.417
MA1532.1	NR1D2	980.0	1515.5	2083.6	-1.9	-0.41	0.37	82	37	45	-0.17	-0.171
MA1597.1	ZNF528	1143.4	1844.5	2351.2	-0.95	0.04	1.08	86	43	43	0.012	-0.021
MA0754.1	CUX1	192.0	395.0	648.0	-2.49	-0.78	0.44	45	20	25	-0.143	-0.427
MA1572.1	TGIF2LY	420.0	775.5	1048.7	-1.17	0.07	0.83	56	30	26	0.124	-0.09
MA1117.1	RELB	464.0	811.0	1228.2	-0.97	-0.75	2.37	63	31	32	-0.037	0.407
MA1487.1	FOXE1	370.4	706.5	961.1	-0.84	-0.03	1.01	53	26	27	-0.018	0.042
MA1569.1	TFAP2E	910.6	1385.0	1958.5	0.28	1.6	3.83	87	57	30	0.283	0.4
MA0643.1	Esrrg	331.0	657.0	909.0	-0.94	0.02	0.99	51	27	24	0.284	-0.105
MA1552.1	RARB(var.3)	1279.8	1968.0	2558.0	-0.62	0.3	1.63	92	46	46	0.014	0.121
MA0764.2	ETV4	481.4	871.5	1151.1	-0.93	-0.04	1.04	59	29	30	-0.088	0.063
MA0146.2	Zfx	1172.0	1903.0	2447.6	-1.12	0.09	0.86	88	47	41	0.055	-0.153
MA0836.2	CEBPD	610.0	1058.0	1374.0	-1.03	0.03	1.15	65	34	31	0.079	0.062
MA0122.3	Nkx3-2	701.5	1152.5	1561.0	-1.54	-0.22	0.61	70	34	36	-0.053	-0.111
MA0098.2	Ets1	1077.0	1669.5	2257.4	-1.85	-0.41	0.39	86	40	46	-0.137	-0.147
MA0660.1	MEF2B	140.0	294.5	452.7	-0.57	0.26	1.59	36	20	16	0.474	0.193
MA0609.1	Crem	417.8	727.5	1080.6	-2.46	-0.78	0.17	60	25	35	-0.46	-0.343
MA1580.1	ZBTB32	587.0	1036.0	1379.0	-0.99	-0.01	0.96	64	32	32	-0.01	0.025
MA0144.1	Stat3	265.0	498.0	757.1	-2.02	-0.45	-0.0	48	18	30	-0.616	-0.228
MA1484.1	ETS2	592.8	1017.0	1359.2	-0.79	0.06	0.96	64	34	30	0.062	0.078
MA0807.1	TBX5	553.0	900.0	1363.6	0.03	1.02	2.93	68	41	27	0.157	0.316
MA0637.1	CENPB	1522.8	2219.5	2900.4	-1.86	-0.43	0.45	99	46	53	-0.128	-0.199
MA1509.1	IRF6	411.0	737.0	1007.4	-1.21	0.11	0.75	55	29	26	0.063	-0.105
MA0160.1	NR4A2	91.0	229.0	408.0	0.15	1.4	3.35	38	25	13	0.621	0.617
MA0882.1	DLX6	273.9	512.0	782.0	-2.08	-0.5	0.33	49	22	27	-0.161	-0.215
MA0524.2	TFAP2C	1557.7	2254.5	3140.0	0.29	1.92	4.18	111	65	46	0.373	0.413
MA1152.1	SOX15	195.0	383.0	625.0	-2.63	-0.89	-0.03	45	16	29	-0.254	-0.375
MA0143.4	SOX2	369.9	672.0	1061.3	-3.25	-1.31	-0.1	61	23	38	-0.221	-0.388
MA1113.1	PBX2	699.0	1161.0	1648.1	-0.03	0.53	2.2	73	43	30	0.357	0.113
MA0492.1	JUND(var.2)	595.8	1047.0	1522.1	-3.71	-1.51	-0.22	76	29	47	-0.459	-0.323
MA1560.1	SOHLH2	690.0	1164.0	1540.0	-1.18	0.1	0.83	69	36	33	0.036	-0.112
MA0147.3	MYC	1589.1	2300.5	3197.2	0.17	1.45	3.68	109	68	41	0.282	0.13
MA1568.1	TCF21(var.2)	1068.6	1650.0	2355.3	1.37	3.53	6.63	105	78	27	0.866	0.564
MA0886.1	EMX2	373.0	679.0	1048.3	-2.85	-0.92	-0.04	59	21	38	-0.308	-0.238
MA0885.1	Dlx2	222.0	456.0	683.1	-1.53	-0.19	0.65	44	19	25	-0.106	-0.055
MA0141.3	ESRRB	311.0	584.5	863.0	-1.61	-0.34	0.55	51	25	26	-0.015	-0.254
MA0162.4	EGR1	2310.6	3260.5	4201.4	-0.49	0.3	1.6	118	61	57	0.062	0.145
MA0898.1	Hmx3	804.0	1308.0	1703.0	-1.2	0.09	0.75	73	38	35	0.08	-0.043
MA0472.1	EGR2	1795.0	2583.5	3443.2	-0.4	0.37	1.67	106	57	49	0.254	0.234
MA0693.2	VDR	104.0	246.5	383.0	-0.49	0.26	1.63	33	18	15	0.027	0.114
MA1419.1	IRF4	208.0	433.0	650.0	-1.4	-0.2	0.65	43	20	23	-0.031	-0.162
MA0070.1	PBX1	183.9	405.5	563.1	-0.99	-0.02	1.04	40	19	21	-0.219	0.034
MA0158.2	HOXA5	323.0	587.5	845.7	-1.39	-0.2	0.7	50	25	25	-0.098	-0.233
MA0910.2	HOXD8	211.0	405.5	639.0	-1.65	0.38	0.78	43	23	20	0.12	-0.274
MA0711.1	OTX1	131.0	305.5	461.2	-1.14	-0.06	0.93	35	17	18	-0.12	-0.077
MA0007.1	Ar	2466.4	3574.5	4379.1	-0.75	0.12	1.32	121	61	60	0.037	0.084
MA0508.2	PRDM1	257.0	497.0	782.1	-2.36	-0.6	-0.03	49	17	32	-0.465	-0.224
MA1594.1	ZNF382	883.9	1404.0	2004.2	0.03	0.91	2.74	83	50	33	0.4	0.253
MA0733.1	EGR4	1779.0	2655.0	3559.0	-3.48	-1.24	-0.03	115	49	66	-0.292	-0.28
MA0041.1	Foxd3	119.0	288.0	434.0	-0.88	0.06	1.11	34	19	15	0.168	0.011
MA0604.1	Atf1	728.0	1235.0	1603.4	-0.82	0.09	1.27	71	36	35	0.059	0.013
MA0599.1	KLF5	577.0	988.5	1431.0	-0.2	0.59	2.17	68	39	29	0.17	0.288
MA0514.1	Sox3	244.4	451.5	729.0	-2.39	-0.79	0.5	48	22	26	-0.076	-0.443
MA0612.1	EMX1	493.5	833.5	1224.0	-1.94	0.5	0.69	62	31	31	0.017	-0.218
MA0102.2	CEBPA	151.0	346.0	551.0	0.01	0.41	2.14	40	26	14	0.267	0.128
MA1557.1	SMAD5	347.0	621.5	932.2	-2.62	-0.82	-0.04	56	20	36	-0.37	-0.299
MA1478.1	DMRTA2	412.0	727.5	1124.0	-4.04	-1.8	-0.4	66	24	42	-0.311	-0.463
MA0692.1	TFEB	731.0	1258.0	1642.2	-1.33	0.12	0.97	72	40	32	0.342	-0.194
MA0153.1	HNF1B	358.4	680.5	971.1	-0.97	-0.12	1.14	53	23	30	-0.292	0.187
MA0052.2	MEF2A	286.0	528.0	822.0	-2.06	-0.54	0.36	50	22	28	-0.162	-0.249
MA0033.1	FOXL1	124.0	306.0	460.2	-0.87	-0.05	1.15	35	16	19	-0.329	0.022
MA0114.4	HNF4A	389.7	689.5	1089.0	-3.04	-1.18	-0.01	61	24	37	-0.296	-0.364
MA0477.1	FOSL1	182.0	377.5	596.0	-0.51	0.31	1.55	41	23	18	0.349	0.201
MA1566.1	TBX3	961.4	1547.0	2020.1	-0.9	-0.14	1.33	80	37	43	-0.047	0.139
MA0154.2	EBF1	1174.0	1784.5	2477.8	-0.41	0.65	2.32	91	49	42	0.262	0.386
MA0910.1	Hoxd8	475.0	833.5	1209.8	-0.23	0.38	1.89	61	36	25	0.151	0.107
MA0004.1	Arnt	120.5	270.5	440.0	-1.58	-0.33	0.57	35	17	18	-0.07	-0.402
MA0145.1	Tcfcp2l1	1161.8	1828.0	2345.1	-0.97	-0.15	1.28	87	39	48	-0.201	0.145
MA0117.1	Mafb	321.0	607.0	943.6	-0.22	0.61	2.22	54	31	23	0.263	0.251
MA0685.1	SP4	2038.9	2843.0	3774.2	-0.15	1.27	3.47	119	67	52	0.215	0.438
MA0478.1	FOSL2	214.5	446.5	694.6	-0.33	0.37	1.86	45	25	20	0.265	0.189
MA0706.1	MEOX2	245.0	473.0	789.1	-2.37	-0.78	0.01	49	19	30	-0.206	-0.339
MA0813.1	TFAP2B(var.3)	2343.8	3296.5	4343.3	0.07	1.06	3.05	126	75	51	0.255	0.352
MA0913.2	HOXD9	120.0	272.0	449.0	-1.71	-0.32	0.49	35	16	19	-0.262	-0.159
MA0614.1	Foxj2	21.0	77.5	168.0	-4.72	-2.61	-0.9	29	6	23	-0.796	-1.021
MA1128.1	FOSL1::JUN	439.8	770.0	1164.9	-0.06	0.83	2.64	62	37	25	0.222	0.172
MA0888.1	EVX2	404.9	744.0	1046.0	-1.46	-0.18	0.66	56	28	28	-0.003	-0.141
MA0090.3	TEAD1	375.0	703.0	989.8	-1.63	-0.24	0.56	55	24	31	-0.051	-0.082
MA0132.1	Pdx1	219.4	431.5	639.6	-1.39	-0.21	0.59	43	20	23	-0.205	-0.273
MA1111.1	NR2F2	438.0	769.0	1154.1	-1.81	-0.42	0.61	59	29	30	-0.049	-0.245
MA0442.1	SOX10	65.0	169.0	311.0	-3.07	-1.12	0.13	32	12	20	-0.686	-0.496
MA1524.1	MSGN1	1770.2	2646.5	3324.2	0.01	0.18	1.54	105	62	43	0.116	-0.009
MA0518.1	Stat4	494.9	851.0	1236.1	-1.88	-0.42	0.33	62	26	36	-0.207	-0.225
MA0098.3	ETS1	448.0	768.0	1061.0	-0.66	0.19	1.4	57	30	27	0.013	0.22
MA0621.1	mix-a	102.0	231.0	401.0	-1.71	-0.27	0.41	32	12	20	-0.335	-0.088
MA0814.1	TFAP2C(var.2)	774.9	1251.0	1797.1	-0.11	0.83	2.57	78	46	32	0.256	0.239
MA0852.1	Foxk1	518.6	846.0	1250.0	-1.87	-0.44	0.37	62	28	34	-0.129	-0.311
MA0069.1	PAX6	691.0	1178.0	1554.0	-1.1	-0.07	0.81	69	33	36	-0.032	-0.03
MA0704.1	Lhx4	154.0	319.0	513.1	-2.19	-0.66	0.38	40	18	22	-0.09	-0.321
MA1483.1	ELF2	748.0	1240.0	1625.1	-0.65	0.17	1.39	72	38	34	0.082	0.078
MA0498.1	Meis1	716.4	1159.0	1666.5	-0.74	0.8	2.47	75	39	36	0.066	0.298
MA0037.1	GATA3	222.0	461.0	668.1	-1.54	-0.16	0.73	44	20	24	-0.147	-0.088
MA1503.1	HOXB9	116.0	256.0	462.1	-2.81	-1.01	0.0	38	14	24	-0.546	-0.525
MA1421.1	TCF7L1	135.0	284.0	495.0	-5.28	-2.96	-1.27	49	15	34	-0.714	-0.953
MA0526.3	USF2	885.4	1380.0	1935.1	-2.38	-0.6	0.5	80	38	42	-0.196	-0.245
MA0867.2	SOX4	299.0	557.5	883.0	-3.75	-1.68	0.31	58	24	34	-0.346	-0.603
MA1495.1	HOXA1	215.0	428.0	702.0	-2.61	-0.82	0.29	47	20	27	-0.212	-0.328
MA0063.2	NKX2-5	387.4	697.0	1000.0	-1.85	-0.39	-0.01	56	21	35	-0.102	-0.042
MA0770.1	HSF2	457.0	825.0	1154.0	-1.53	-0.19	0.61	59	26	33	-0.128	-0.067
MA0743.1	SCRT1	1845.7	2702.5	3626.1	0.05	0.86	2.85	113	68	45	0.248	0.268
MA0682.2	PITX1	124.0	283.5	439.2	-1.19	-0.09	0.77	34	17	17	-0.038	-0.125
MA0710.1	NOTO	258.0	500.5	765.0	-1.97	-0.43	0.31	48	19	29	-0.284	-0.161
MA1539.1	NR2F6(var.3)	836.8	1337.0	1780.0	-1.49	0.19	0.7	75	38	37	0.016	-0.149
MA0079.3	SP1	1436.8	2119.0	2839.4	0.04	0.91	2.91	101	59	42	0.256	0.3
MA0039.1	Klf4	328.9	608.0	926.1	-2.16	-0.61	0.32	54	24	30	-0.252	-0.219
MA0109.1	HLTF	254.0	480.5	770.0	-2.68	-0.89	-0.02	50	19	31	-0.147	-0.332
MA0731.1	BCL6B	112.0	256.0	439.1	-2.52	-0.65	-0.01	36	13	23	-0.512	-0.26
MA1556.1	RXRG(var.2)	939.8	1540.5	1988.6	-0.91	-0.07	1.31	79	39	40	-0.036	0.049
MA0883.1	Dmbx1	795.9	1350.0	1790.5	-1.46	-0.16	0.67	75	33	42	-0.082	-0.002
MA0680.1	PAX7	101.0	251.0	384.0	-1.31	-0.09	0.89	32	15	17	-0.022	-0.117
MA0258.1	ESR2	2432.5	3484.5	4300.9	-0.46	0.23	1.59	121	65	56	0.246	0.124
MA1630.1	Znf281	1305.4	2066.0	2542.7	-0.88	0.04	1.25	91	46	45	0.001	0.081
MA0764.1	ETV4	676.8	1135.5	1526.1	-0.63	0.18	1.45	69	36	33	0.021	0.169
MA0678.1	OLIG2	656.8	1053.5	1503.3	0.07	0.99	2.68	73	45	28	0.331	0.407
MA0075.2	Prrx2	224.0	449.0	684.0	-1.78	-0.36	0.36	45	20	25	-0.286	-0.158
MA0909.1	HOXD13	102.9	239.0	422.1	-2.74	-0.85	-0.06	36	11	25	-0.659	-0.398
MA0058.1	MAX	593.0	986.0	1485.6	-3.35	-1.35	-0.01	73	30	43	-0.366	-0.434
MA1564.1	SP9	1794.9	2568.0	3477.5	0.01	1.08	2.99	112	65	47	0.41	0.349
MA1150.1	RORB	562.0	966.0	1367.6	-1.81	0.43	0.94	66	35	31	0.082	-0.272
MA0703.2	LMX1B	96.0	240.0	378.0	-1.57	-0.18	0.61	32	13	19	-0.134	-0.046
MA1148.1	PPARA::RXRA	2140.9	3197.5	3807.0	-1.04	-0.02	0.97	113	54	59	-0.035	-0.039
MA1108.1	MXI1	1982.4	2877.5	3769.3	0.08	0.93	2.75	117	70	47	0.254	0.123
MA0481.3	FOXP1	95.0	220.5	398.6	-4.8	-2.64	-1.0	43	13	30	-0.489	-0.771
MA0068.1	Pax4	4494.9	5926.0	7411.7	-2.64	-0.87	0.6	165	79	86	-0.162	-0.169
MA1563.1	SOX18	465.0	813.0	1062.1	-1.14	-0.04	0.88	57	26	31	-0.088	-0.067
MA0162.3	EGR1	733.9	1241.5	1785.6	-3.81	-1.48	-0.21	82	30	52	-0.408	-0.535
MA0080.5	SPI1	1957.8	2811.5	3725.7	-2.69	-0.84	-0.04	115	47	68	-0.117	-0.141
MA0025.2	NFIL3	250.0	482.0	769.2	-0.56	0.41	1.81	47	24	23	0.135	0.272
MA1619.1	Ptf1a(var.2)	861.0	1380.0	1855.3	-0.68	-0.18	1.38	76	37	39	-0.022	0.082
MA0798.2	RFX3	672.0	1167.0	1516.1	-1.02	-0.01	0.95	68	33	35	-0.013	0.088
MA0856.1	RXRG	701.8	1197.5	1621.1	-0.59	0.19	1.47	71	41	30	0.099	-0.046
MA0471.2	E2F6	1641.0	2341.5	3044.5	-0.39	0.37	1.8	101	56	45	0.156	0.145
MA1498.1	HOXA7	192.0	402.0	591.0	-1.65	0.27	0.7	42	23	19	0.159	-0.221
MA0039.3	KLF4	692.4	1183.5	1626.0	-1.46	-0.23	0.65	71	33	38	-0.113	-0.155
MA0465.1	CDX2	190.9	385.0	606.0	-2.21	-0.7	0.31	44	19	25	-0.261	-0.381
MA0050.1	IRF1	399.4	740.5	1001.6	-0.96	-0.01	1.04	54	27	27	-0.012	-0.119
MA0833.1	ATF4	797.0	1330.5	1756.0	-1.49	-0.12	0.61	74	31	43	-0.303	0.076
MA0506.1	NRF1	879.0	1423.5	2006.6	-0.54	0.25	1.51	78	42	36	0.242	0.16
MA0636.1	BHLHE41	741.0	1220.5	1574.6	-1.13	-0.05	0.81	70	34	36	-0.021	-0.067
MA0074.1	RXRA::VDR	558.0	943.0	1339.0	-1.6	-0.29	0.59	64	31	33	-0.088	-0.205
MA0740.1	KLF14	2208.0	3154.5	4215.0	-0.23	1.4	3.48	126	70	56	0.145	0.39
MA0861.1	TP73	834.4	1424.5	1826.5	-1.08	0.0	1.07	75	38	37	0.01	0.039
MA1101.2	BACH2	779.0	1255.0	1820.1	-3.31	-1.25	-0.1	81	32	49	-0.131	-0.296
MA0814.2	TFAP2C(var.2)	1598.0	2300.0	3123.1	-0.46	1.04	2.89	106	57	49	0.176	0.218
MA0485.1	Hoxc9	424.4	718.5	1118.0	-2.96	-0.99	0.07	61	25	36	-0.211	-0.289
MA0087.1	Sox5	64.0	156.0	279.0	-2.18	-0.55	0.1	28	10	18	-0.514	-0.438
MA1558.1	SNAI1	535.0	898.5	1337.6	-0.34	1.19	3.1	69	39	30	0.246	0.427
MA0676.1	Nr2e1	51.0	151.0	275.1	-4.1	-2.14	-0.66	35	10	25	-0.751	-0.701
MA0470.1	E2F4	1281.0	1878.0	2624.5	0.17	1.43	3.72	99	61	38	0.25	0.269
MA0745.1	SNAI2	397.9	688.0	1042.0	-0.23	1.19	3.1	61	35	26	0.254	0.419
MA0470.2	E2F4	1648.3	2368.0	3255.8	-0.02	1.53	3.6	111	64	47	0.407	0.483
MA0594.2	HOXA9	302.8	549.0	868.0	-2.01	-0.54	0.42	51	24	27	-0.106	-0.222
MA0103.1	ZEB1	61.0	165.0	313.0	0.54	2.08	4.27	36	26	10	0.735	0.873
MA0486.2	HSF1	439.0	776.0	1117.1	-1.58	-0.27	0.53	58	26	32	-0.275	-0.059
MA1132.1	JUN::JUNB	412.0	734.5	1033.4	-0.67	0.22	1.44	56	29	27	0.085	0.085
MA0716.1	PRRX1	288.8	542.0	808.1	-1.7	-0.32	0.25	49	20	29	-0.155	-0.117
MA1644.1	NFYC	448.0	825.0	1088.1	-1.12	-0.0	0.99	57	28	29	-0.002	-0.065
MA0774.1	MEIS2	153.0	324.5	542.1	-0.36	0.95	2.71	42	24	18	0.185	0.527
MA1135.1	FOSB::JUNB	151.0	316.5	499.0	-0.47	0.36	1.69	38	22	16	0.17	0.073
MA0509.1	Rfx1	862.0	1434.0	1954.0	-0.95	-0.14	1.29	77	34	43	-0.076	0.151
MA1463.1	ARGFX	148.0	306.0	512.1	-2.64	-0.79	0.15	40	16	24	-0.568	-0.198
MA0687.1	SPIC	1478.6	2325.0	2932.5	-1.01	0.07	0.86	97	51	46	0.098	-0.094
MA0871.2	TFEC	996.0	1511.5	2173.5	-2.78	-0.91	0.78	86	42	44	-0.152	-0.395
MA1533.1	NR1I2	1986.0	2931.0	3602.4	-0.77	0.08	1.16	109	55	54	0.037	0.022
MA1508.1	IKZF1	400.8	710.0	1069.2	-2.52	-0.73	0.1	59	24	35	-0.154	-0.348
MA0624.1	NFATC1	181.0	358.5	583.1	-2.28	-0.61	0.12	42	16	26	-0.079	-0.188
MA0602.1	Arid5a	366.9	645.5	965.1	-0.67	0.53	2.01	55	28	27	0.004	0.232
MA0473.2	ELF1	724.9	1255.5	1631.7	-1.32	0.05	0.81	71	36	35	0.036	0.001
MA1628.1	Zic1::Zic2	600.8	1015.0	1479.2	1.77	4.06	6.99	88	60	28	0.45	0.805
MA0071.1	RORA	147.9	314.5	529.5	-3.18	-1.25	0.09	43	17	26	-0.466	-0.416
MA0104.3	Mycn	454.3	820.0	1123.4	-0.51	0.11	1.29	58	35	23	0.099	-0.042
MA0900.2	HOXA2	163.0	333.5	530.0	-1.89	-0.52	0.29	40	17	23	-0.501	-0.36
MA0608.1	Creb3l2	722.8	1195.5	1605.4	-1.46	0.2	0.94	71	39	32	0.341	-0.255
MA0866.1	SOX21	166.0	337.0	544.0	-1.93	-0.49	0.52	40	19	21	-0.046	-0.39
MA0860.1	Rarg(var.2)	1212.4	1821.5	2490.4	-0.64	0.66	2.27	92	47	45	0.011	0.391
