Merged motif (Total sequences: 12124)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
ZBTB14$MA1650.1	1618128.2	1740257.0	1859088.0	-7.23	-3.81	-1.48	2755	1267	1488	-0.122	-0.118
ZNF263$MA0528.1	2331649.0	2490526.5	2636389.5	1.47	3.69	7.23	3281	1734	1547	0.077	0.137
ZNF652$MA1657.1	1075130.9	1165884.5	1257890.0	1.22	3.66	7.0	2263	1207	1056	0.084	0.136
RELB$MA1117.1	906818.0	985548.5	1061754.6	1.39	3.55	6.74	2083	1103	980	0.09	0.158
MAFG$MA0659.1|MAFK$MA0496.2|MAFF$MA0495.2|MAF$MA1520.1|MAFA$MA1521.1	1900312.4	2026590.6	2156298.22	1.32	3.53	6.67	3253	1758	1495	0.159	0.128
MSGN1$MA1524.1	899898.2	982303.5	1060956.3	1.32	3.51	6.62	2079	1108	971	0.074	0.132
ZBTB6$MA1581.1	1152807.1	1247804.0	1335860.1	-6.63	-3.42	-1.36	2335	1112	1223	-0.087	-0.119
Dux$MA0611.1	374496.4	417385.0	460047.5	-6.55	-3.3	-1.19	1368	621	747	-0.157	-0.16
IKZF1$MA1508.1	697188.3	760976.5	824613.6	1.16	3.22	6.21	1831	999	832	0.154	0.139
GABPA$MA0062.1	623610.5	679869.0	739085.4	0.95	3.03	5.86	1730	953	777	0.261	0.174
Plagl1$MA1615.1	1141494.2	1237633.5	1329104.0	-6.09	-3.01	-0.89	2318	1111	1207	-0.065	-0.138
HNF4A$MA0114.4|HNF4G$MA0484.2	1030533.35	1116646.0	1204129.75	1.0	3.0	6.11	2208	1171	1037	0.031	0.093
ZBTB7B$MA0694.1|ZBTB7A$MA0750.1|ZBTB7C$MA0695.1	1328852.77	1429652.67	1533734.97	-6.18	-2.97	-1.05	2492	1172	1320	-0.08	-0.145
MEIS1$MA0498.2|MEIS3$MA0775.1|MEIS2$MA0774.1	468333.37	515008.5	563108.03	0.89	2.9	5.8	1342	735	607	0.063	0.187
IRF1$MA0050.1	702997.7	763109.0	828121.4	-0.63	2.84	5.85	1827	944	883	0.138	0.178
ZNF143$MA0088.2	1770408.9	1894500.5	2025608.3	0.97	2.83	5.87	2852	1514	1338	0.061	0.129
STAT1$MA0137.1|STAT1::STAT2$MA0517.1	961475.2	1040236.25	1120834.85	0.68	2.78	5.8	2028	1065	963	0.208	0.201
ZNF460$MA1596.1	1766587.4	1890950.0	2026300.5	-5.35	-2.76	-0.79	2848	1352	1496	-0.064	-0.123
TP53$MA0106.2	1529984.0	1636014.0	1749533.2	0.74	2.74	5.79	2652	1379	1273	0.075	0.106
ZBTB33$MA0527.1	1890142.8	2016657.0	2151830.0	-5.76	-2.74	-0.88	2939	1398	1541	-0.08	-0.121
HINFP$MA0131.1	1111097.0	1204506.0	1293464.7	0.91	2.73	5.61	2282	1215	1067	0.135	0.095
SCRT1$MA0743.1|SCRT1$MA0743.2|SCRT2$MA0744.1|SCRT2$MA0744.2	1408884.45	1511642.12	1618580.15	-5.59	-2.69	-0.71	2531	1159	1372	-0.104	-0.187
E2F3$MA0469.3	883476.0	953064.0	1027570.2	-5.16	-2.59	-0.7	2032	966	1066	-0.047	-0.135
ZKSCAN5$MA1652.1	1084205.7	1174834.0	1263037.7	0.55	2.57	5.64	2251	1164	1087	0.043	0.137
CREB1$MA0018.1	1194885.3	1282940.5	1385597.0	0.73	2.55	5.39	2350	1241	1109	0.148	0.109
PAX5$MA0014.3	1227550.8	1319434.5	1418649.2	-5.22	-2.43	-0.76	2380	1132	1248	-0.058	-0.103
Klf1$MA0493.1|Klf4$MA0039.2|SP9$MA1564.1|KLF2$MA1515.1|SP3$MA0746.1|KLF11$MA1512.1|KLF6$MA1517.1|KLF5$MA0599.1|SP8$MA0747.1|KLF16$MA0741.1|SP3$MA0746.2|KLF3$MA1516.1|SP1$MA0079.4|KLF10$MA1511.1|KLF14$MA0740.1|KLF4$MA0039.3|KLF4$MA0039.4|KLF9$MA1107.2|KLF9$MA1107.1|SP1$MA0079.2|SP1$MA0079.3|ZNF148$MA1653.1|SP4$MA0685.1|MAZ$MA1522.1|Klf12$MA0742.1|SP2$MA0516.1	1270349.1	1369023.77	1464445.59	0.59	2.43	5.09	2143	1151	992	0.181	0.211
E2F4$MA0470.2|E2F1$MA0024.3|E2F2$MA0864.2	1544928.1	1658057.33	1771696.13	-5.22	-2.43	-0.62	2632	1221	1411	-0.084	-0.125
Gfi1$MA0038.1	604537.1	662963.0	723246.1	-5.46	-2.35	-0.62	1697	805	892	-0.066	-0.076
GATA1$MA0035.4	828794.8	905063.0	974765.2	0.68	2.32	5.21	1976	1057	919	0.105	0.086
ZNF263$MA0528.2	1154076.1	1242451.5	1338846.8	0.5	2.25	4.92	2307	1216	1091	0.059	0.087
PLAG1$MA0163.1	1286631.1	1384861.0	1481629.9	-4.97	-2.24	0.79	2433	1189	1244	-0.075	-0.137
Pax5$MA0014.1	2113336.0	2264062.0	2411842.6	-4.94	-2.24	-0.63	3099	1472	1627	-0.098	-0.06
SMAD3$MA0795.1|SMAD5$MA1557.1	867683.25	938997.0	1011463.05	-4.86	-2.18	0.08	1961	951	1010	-0.043	-0.145
Hmx1$MA0896.1|Hmx3$MA0898.1|Hmx2$MA0897.1	1596796.83	1709848.33	1830254.83	-4.83	-2.18	0.23	2719	1274	1445	-0.12	-0.085
MXI1$MA1108.2	805976.0	880961.5	956174.2	0.54	2.17	5.16	1947	1022	925	0.047	0.105
PLAGL2$MA1548.1	806294.3	876557.5	950486.2	-4.72	-2.16	-0.46	1942	926	1016	-0.119	-0.124
MZF1$MA0056.1	257874.7	289595.0	322369.0	0.45	2.13	4.81	1129	605	524	0.222	0.112
FOXA1$MA0148.3|FOXA1$MA0148.1|FOXA1$MA0148.2|FOXD2$MA0847.2|FOXB1$MA0845.1|FOXC1$MA0032.2|Foxa2$MA0047.2|FOXC2$MA0846.1	981940.62	1064024.06	1145924.84	0.47	2.11	4.7	2466	1323	1143	0.073	0.101
Rhox11$MA0629.1	1970593.4	2105829.5	2239332.5	-4.84	-2.07	-0.51	2986	1432	1554	-0.068	-0.072
