id	motif	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
MA0846.1	FOXC2	35744922.5	36472870.5	37223107.9	-56.05	-45.21	-35.22	13053	5818	7235	-0.441	-0.443
MA0679.2	ONECUT1	34311428.8	35076237.0	35812344.2	-81.95	-67.93	-55.63	13056	5749	7307	-0.598	-0.638
MA1130.1	FOSL2::JUN	36544158.8	37267742.5	37978068.7	24.36	32.21	41.37	13022	7040	5982	0.389	0.428
MA0068.2	PAX4	38733545.8	39486662.5	40187513.6	-15.39	-10.2	-6.13	13005	6211	6794	-0.154	-0.143
MA0881.1	Dlx4	39065909.5	39770804.0	40484395.9	-13.08	-8.33	-4.48	13004	6257	6747	-0.085	-0.121
MA0075.3	PRRX2	38326444.4	39021461.0	39770933.8	-12.87	-8.26	-4.36	12881	6169	6712	-0.15	-0.159
MA0747.1	SP8	37009106.8	37712435.5	38405385.8	20.91	27.83	36.24	13034	7033	6001	0.364	0.372
MA0620.1	Mitf	36050841.4	36749016.5	37450302.9	29.08	37.53	46.22	13005	7084	5921	0.247	0.281
MA0032.1	FOXC1	39211069.7	39919541.5	40630886.7	-5.3	-2.47	0.48	12829	6329	6500	-0.044	-0.056
MA0511.2	RUNX2	40420523.6	41195823.0	41778202.6	-0.24	1.06	3.24	12949	6543	6406	0.035	0.047
MA0761.2	ETV1	36454832.1	37124473.5	37825371.7	26.74	34.88	43.31	13034	7094	5940	0.378	0.381
MA0800.1	EOMES	40358201.9	41108146.0	41826369.8	-6.42	-3.11	-1.08	13046	6381	6665	-0.079	-0.076
MA1633.1	BACH1	36672657.9	37419001.0	38161374.0	22.28	30.26	39.17	13020	7034	5986	0.389	0.432
MA0102.4	CEBPA	41512055.7	42337266.5	42456712.7	-1.18	-0.06	0.91	13024	6489	6535	-0.015	0.009
MA0707.1	MNX1	37214988.0	37907652.0	38621210.4	-34.84	-26.45	-19.24	13046	6013	7033	-0.258	-0.262
MA0032.2	FOXC1	36550934.0	37166466.0	37893995.6	-44.12	-35.32	-26.61	13047	5920	7127	-0.37	-0.386
MA0811.1	TFAP2B	37823125.1	38540986.5	39240640.4	13.64	19.61	26.99	13040	6981	6059	0.276	0.26
MA0029.1	Mecom	36987159.8	37664495.5	38380535.3	-37.45	-29.2	-21.67	13046	6017	7029	-0.364	-0.394
MA0003.3	TFAP2A	37616185.6	38364579.5	39123161.9	14.36	20.96	28.46	13034	7002	6032	0.276	0.268
MA0508.1	PRDM1	41255934.8	42007842.5	42579837.4	-2.82	-0.82	0.02	13057	6441	6616	-0.062	-0.055
MA0065.1	PPARG::RXRA	41277166.0	42073945.5	42217455.3	-1.2	-0.08	0.73	12987	6428	6559	-0.055	0.006
MA0500.1	Myog	39516991.4	40299637.5	40985912.3	3.48	6.65	11.31	13042	6778	6264	0.143	0.151
MA0808.1	TEAD3	39181798.4	39957210.5	40594947.9	-3.25	-1.16	-0.05	12761	6281	6480	-0.031	-0.041
MA0519.1	Stat5a::Stat5b	40204680.8	40872193.5	41522045.0	-7.03	-3.98	-1.77	13044	6299	6745	-0.132	-0.106
MA1532.1	NR1D2	41383971.5	42133065.5	42482170.1	-0.48	0.37	1.77	13034	6549	6485	0.02	0.025
MA1597.1	ZNF528	40667966.3	41394633.5	42151649.6	-0.25	1.87	4.36	13031	6602	6429	0.069	0.082
MA0754.1	CUX1	37556353.5	38284209.5	39033180.4	-29.25	-21.51	-14.8	13030	6086	6944	-0.2	-0.238
MA1572.1	TGIF2LY	39530935.2	40293267.5	41057409.9	3.03	6.52	11.28	13037	6747	6290	0.133	0.147
MA1117.1	RELB	41265194.9	41967194.0	42502865.2	-0.62	0.68	2.38	13039	6537	6502	0.009	0.033
MA1487.1	FOXE1	36651161.9	37360682.5	38039206.5	-43.28	-34.28	-26.76	13066	6015	7051	-0.401	-0.454
MA1569.1	TFAP2E	37102901.5	37786400.0	38566543.0	17.97	25.1	33.03	13005	7040	5965	0.342	0.322
MA0643.1	Esrrg	41636408.7	42421812.5	42515019.2	-1.02	-0.05	0.91	13035	6484	6551	-0.016	0.008
MA1552.1	RARB(var.3)	38206568.8	38923816.5	39663526.3	10.08	15.44	21.91	13026	6907	6119	0.227	0.255
MA0764.2	ETV4	35935457.4	36669409.0	37402901.2	29.88	38.82	48.53	13008	7153	5855	0.344	0.391
MA0146.2	Zfx	37682484.6	38405505.5	39131762.3	14.82	20.86	28.28	13039	6965	6074	0.322	0.314
MA0836.2	CEBPD	41090575.7	41801570.5	42352236.2	-0.33	0.83	2.81	13026	6567	6459	0.034	0.056
MA0122.3	Nkx3-2	39056614.8	39704550.0	40456123.0	-15.35	-10.49	-6.1	13047	6240	6807	-0.166	-0.187
MA0098.2	Ets1	35719813.4	36426996.0	37194534.1	34.59	44.03	54.49	13031	7185	5846	0.484	0.473
MA0660.1	MEF2B	35790280.6	36496120.0	37244371.2	-52.05	-42.4	-33.18	13023	5794	7229	-0.51	-0.48
MA0609.1	Crem	36599167.7	37377122.5	38082621.4	16.58	23.05	31.45	12904	6940	5964	0.317	0.282
MA1580.1	ZBTB32	40038842.0	40746252.5	41476732.2	-8.53	-4.69	-2.2	13050	6341	6709	-0.069	-0.121
MA0144.1	Stat3	40005762.1	40725688.5	41474762.3	1.56	3.77	7.0	13013	6668	6345	0.099	0.104
MA1484.1	ETS2	36037206.6	36730156.0	37476221.4	29.85	38.95	48.4	13020	7155	5865	0.387	0.371
MA0807.1	TBX5	40653504.8	41381036.5	41819735.8	-0.4	0.51	2.08	12932	6502	6430	0.015	0.02
MA0637.1	CENPB	40193427.2	40971808.5	41674447.0	1.41	3.57	7.28	13044	6712	6332	0.089	0.093
MA1509.1	IRF6	40755089.4	41450137.5	42166579.1	-3.8	-1.5	0.38	13018	6443	6575	-0.029	-0.059
MA0160.1	NR4A2	38771959.9	39537057.5	40244482.0	1.72	4.15	7.72	12838	6583	6255	0.091	0.091
MA0882.1	DLX6	38901204.2	39609883.5	40301846.6	-13.83	-9.03	-5.24	12996	6236	6760	-0.085	-0.136
MA0524.2	TFAP2C	37884400.8	38561247.0	39278746.1	13.47	19.42	26.0	13040	6978	6062	0.265	0.255
MA1152.1	SOX15	36889780.0	37576317.5	38318172.4	-36.83	-28.63	-20.77	13023	5942	7081	-0.261	-0.268
MA0143.4	SOX2	39568310.9	40345446.5	41124071.6	-10.63	-5.98	-2.72	13029	6283	6746	-0.106	-0.115
MA1113.1	PBX2	39914989.4	40606362.5	41322829.3	2.23	4.95	8.5	13037	6782	6255	0.134	0.111
MA0492.1	JUND(var.2)	37690588.3	38472231.0	39212441.6	12.78	18.73	26.32	13013	6882	6131	0.277	0.35
MA1560.1	SOHLH2	37879826.4	38579425.0	39317163.2	11.99	17.97	24.65	13017	6920	6097	0.224	0.233
MA0147.3	MYC	38526842.2	39250391.0	39994172.0	8.44	13.36	19.2	13037	6906	6131	0.219	0.208
MA1568.1	TCF21(var.2)	41289684.5	42025101.0	42408709.4	-0.42	0.39	1.84	13019	6556	6463	0.023	0.013
MA0886.1	EMX2	40171795.1	40875807.5	41594279.8	-7.11	-3.88	-1.63	13041	6375	6666	-0.07	-0.1
MA0885.1	Dlx2	38666820.5	39363642.0	40069994.5	-16.09	-10.93	-6.57	13002	6186	6816	-0.096	-0.159
MA0141.3	ESRRB	40822774.2	41540069.5	42213302.1	-4.0	-1.61	-0.12	13039	6421	6618	-0.057	-0.067
MA0162.4	EGR1	37177252.7	37878202.5	38603272.1	18.78	25.86	33.61	13032	6991	6041	0.342	0.377
MA0898.1	Hmx3	36990227.1	37684282.0	38432410.0	-38.27	-30.01	-22.11	13061	5945	7116	-0.372	-0.352
MA0472.1	EGR2	37660324.4	38383866.0	39093371.2	14.82	20.95	28.49	13037	6990	6047	0.377	0.359
MA0693.2	VDR	39545993.8	40222755.5	40936263.4	-8.57	-5.01	-2.33	12978	6320	6658	-0.075	-0.086
MA1419.1	IRF4	38970322.3	39696286.0	40423955.3	-6.97	-3.67	-1.4	12845	6193	6652	-0.171	-0.126
MA0070.1	PBX1	38764408.0	39527974.0	40221394.6	-16.32	-10.6	-6.55	13021	6170	6851	-0.196	-0.187
MA0158.2	HOXA5	40588800.6	41307168.5	41654037.6	-0.72	-0.34	1.85	12903	6443	6460	-0.003	0.014
MA0910.2	HOXD8	39926375.2	40668520.0	41438838.0	-4.21	-1.78	0.01	12912	6360	6552	-0.053	-0.056
MA0711.1	OTX1	39196956.7	39935782.0	40681167.8	-11.04	-6.52	-3.27	12980	6264	6716	-0.09	-0.119
MA0007.1	Ar	41108402.4	41864461.0	42450084.0	-0.38	0.95	3.03	13045	6578	6467	0.034	0.055
MA0508.2	PRDM1	41056288.2	41768056.0	42321761.7	0.06	0.82	2.63	13020	6648	6372	0.063	0.023
MA1594.1	ZNF382	39110620.5	39827466.5	40431958.2	-2.77	-0.88	-0.08	12720	6218	6502	-0.097	-0.046
MA0733.1	EGR4	37840366.7	38590899.0	39307839.7	13.26	19.26	26.74	13042	6899	6143	0.243	0.281
MA0041.1	Foxd3	34347779.0	35035288.5	35743513.5	-82.14	-69.37	-57.77	13063	5719	7344	-0.661	-0.634
MA0604.1	Atf1	35179778.9	35876849.0	36564440.5	33.11	41.88	51.89	12910	7109	5801	0.199	0.308
MA0599.1	KLF5	36330736.2	37045316.5	37758585.7	26.49	35.13	44.28	13024	7076	5948	0.406	0.467
MA0514.1	Sox3	38183197.2	38954873.5	39646804.8	-20.84	-14.29	-9.21	13008	6135	6873	-0.225	-0.22
MA0612.1	EMX1	40025968.6	40745956.0	41482021.7	-7.93	-4.3	-1.79	13036	6371	6665	-0.061	-0.094
MA0102.2	CEBPA	40917314.9	41653931.0	42181597.8	-0.56	0.68	2.42	12990	6523	6467	0.016	0.033
MA1557.1	SMAD5	41346745.5	42067834.0	42535334.0	-0.39	0.56	2.07	13044	6565	6479	0.019	0.025
MA1478.1	DMRTA2	39377918.3	40135181.5	40909341.4	-12.65	-7.72	-3.95	13046	6273	6773	-0.114	-0.117
MA0692.1	TFEB	36968127.6	37750691.0	38525834.4	18.98	26.47	35.54	13020	6985	6035	0.26	0.315
MA0153.1	HNF1B	37580841.9	38266092.0	38998829.8	-28.32	-21.04	-14.43	13019	6026	6993	-0.334	-0.307
MA0052.2	MEF2A	35154034.6	35863671.5	36543618.4	-65.2	-54.07	-43.96	13049	5737	7312	-0.568	-0.538
MA0033.1	FOXL1	34631543.4	35341976.0	36066984.6	-61.53	-50.47	-40.23	12918	5744	7174	-0.306	-0.276
MA0114.4	HNF4A	40584149.0	41304028.5	42028574.9	-5.56	-2.69	-0.75	13058	6371	6687	-0.067	-0.074
MA0477.1	FOSL1	36608130.8	37340109.0	38033922.9	22.64	30.14	38.8	13005	7019	5986	0.382	0.463
MA1566.1	TBX3	39907194.2	40662676.5	41359533.6	1.69	4.09	8.03	13015	6678	6337	0.064	0.073
MA0154.2	EBF1	40301711.4	41053008.0	41801166.7	1.0	3.03	6.27	13034	6650	6384	0.078	0.103
MA0910.1	Hoxd8	35863874.7	36562234.0	37298849.6	-51.63	-41.72	-32.54	13026	5901	7125	-0.461	-0.486
MA0004.1	Arnt	25103650.2	25785149.0	26451021.1	11.91	17.57	24.58	10689	5767	4922	0.07	0.27
MA0145.1	Tcfcp2l1	39090998.2	39780474.0	40484799.9	5.95	9.89	15.03	13045	6805	6240	0.161	0.176
MA0117.1	Mafb	35453059.2	36222560.0	36923021.0	22.0	29.22	38.46	12802	7015	5787	0.294	0.204
MA0685.1	SP4	36600713.5	37326162.0	38066762.9	22.98	30.58	39.5	13009	7012	5997	0.4	0.538
MA0478.1	FOSL2	36944216.5	37662020.0	38401173.3	20.06	27.26	35.67	13017	6960	6057	0.337	0.44
MA0706.1	MEOX2	40447188.7	41185396.5	41919034.8	-5.45	-2.57	-0.6	13034	6418	6616	-0.042	-0.069
MA0813.1	TFAP2B(var.3)	38082623.9	38781870.5	39507015.5	10.95	16.08	22.51	13015	6910	6105	0.284	0.268
MA0913.2	HOXD9	36609079.9	37279145.0	38070363.0	-41.91	-33.24	-24.36	13038	5950	7088	-0.331	-0.346
MA0614.1	Foxj2	37104082.2	37772018.5	38530103.4	-26.9	-19.93	-13.56	12918	6012	6906	-0.203	-0.242
MA1128.1	FOSL1::JUN	36651055.4	37344347.0	38069368.1	24.09	31.64	40.68	13027	7050	5977	0.414	0.424
MA0888.1	EVX2	40712774.9	41395809.0	42102540.9	-4.51	-2.03	0.07	13040	6428	6612	-0.034	-0.054
MA0090.3	TEAD1	40196255.1	40963368.0	41722567.3	-7.0	-3.41	-1.2	13036	6285	6751	-0.121	-0.075
MA0132.1	Pdx1	31980820.4	32720540.0	33421670.1	-18.48	-12.64	-7.77	11911	5666	6245	-0.15	-0.182
MA1111.1	NR2F2	41593124.4	42396331.5	42586174.2	-1.45	-0.15	0.76	13047	6491	6556	-0.013	-0.004
MA0442.1	SOX10	31630410.6	32281425.0	32983014.7	-6.59	-3.35	-1.22	11583	5606	5977	-0.013	-0.072
MA1524.1	MSGN1	41461249.5	42248741.5	42377555.3	-0.7	0.1	1.37	13017	6558	6459	0.023	0.004
MA0518.1	Stat4	41407164.0	42127164.5	42555510.2	-2.08	-0.49	0.22	13046	6460	6586	-0.046	-0.026
MA0098.3	ETS1	35947015.4	36680816.5	37408354.6	30.66	39.45	49.45	13018	7111	5907	0.369	0.361
MA0621.1	mix-a	36909354.6	37640002.0	38330941.9	-35.98	-27.44	-20.41	13016	5984	7032	-0.345	-0.353
MA0814.1	TFAP2C(var.2)	38009387.6	38729607.5	39449038.1	11.66	17.17	24.1	13027	6932	6095	0.236	0.247
MA0852.1	Foxk1	35427185.7	36164143.5	36866899.4	-60.63	-49.6	-39.95	13051	5804	7247	-0.531	-0.526
MA0069.1	PAX6	41390320.1	42141234.0	42526163.0	-1.84	0.39	0.83	13038	6542	6496	0.013	-0.027
MA0704.1	Lhx4	38305679.3	39045255.5	39760736.2	-19.0	-13.0	-8.23	12996	6206	6790	-0.139	-0.18
MA1483.1	ELF2	37437333.0	38147318.0	38863724.4	15.81	22.46	30.19	13023	6976	6047	0.316	0.307
MA0498.1	Meis1	39283475.6	40008673.5	40701258.7	4.75	8.51	13.41	13047	6840	6207	0.183	0.161
MA0037.1	GATA3	36334510.4	37023844.0	37721837.3	-10.07	-5.98	-2.82	12488	5925	6563	-0.134	-0.073
MA1503.1	HOXB9	38377824.7	39076349.5	39763491.6	-19.34	-13.56	-8.72	13013	6157	6856	-0.186	-0.202
MA1421.1	TCF7L1	38871371.9	39606285.5	40357045.3	-15.81	-10.57	-6.15	13033	6211	6822	-0.197	-0.208
MA0526.3	USF2	37232280.6	38005885.0	38688253.5	17.54	23.79	31.96	13021	6958	6063	0.271	0.311
MA0867.2	SOX4	39146141.9	39833027.5	40574522.5	-13.74	-8.95	-4.98	13030	6256	6774	-0.124	-0.142
MA1495.1	HOXA1	40885031.9	41703833.0	41859349.0	-0.62	0.1	1.26	12932	6536	6396	0.026	-0.003
MA0063.2	NKX2-5	41197237.8	41943686.0	42510300.6	-2.68	-0.8	-0.04	13046	6396	6650	-0.055	-0.028
MA0770.1	HSF2	38346872.1	39097186.0	39809264.8	-21.75	-15.02	-10.1	13046	6140	6906	-0.245	-0.274
MA0743.1	SCRT1	41593435.0	42383194.5	42604067.7	-0.62	0.19	1.54	13051	6532	6519	0.001	0.017
MA0682.2	PITX1	38176067.4	38921750.5	39594893.8	-9.9	-5.76	-2.9	12793	6152	6641	-0.121	-0.123
MA0710.1	NOTO	39221032.0	39933630.0	40671520.1	-13.69	-8.79	-4.94	13042	6266	6776	-0.112	-0.145
MA1539.1	NR2F6(var.3)	38992986.0	39723202.0	40431381.3	2.57	5.43	9.4	12912	6689	6223	0.147	0.151
MA0079.3	SP1	36582064.1	37303004.5	38025672.1	24.32	33.01	41.61	13039	7080	5959	0.498	0.49
MA0039.1	Klf4	40987733.9	41740680.5	42339578.9	-2.86	-0.9	0.16	13022	6446	6576	-0.028	-0.032
MA0109.1	HLTF	38386579.3	39121607.0	39855569.5	-20.22	-14.13	-9.16	13032	6154	6878	-0.08	-0.102
MA0731.1	BCL6B	33675212.9	34386321.0	35067951.9	-11.76	-7.1	-3.68	12073	5743	6330	-0.186	-0.213
MA1556.1	RXRG(var.2)	37483187.3	38201881.5	38909840.8	14.79	20.9	28.22	13006	6970	6036	0.309	0.325
MA0883.1	Dmbx1	39053982.9	39798439.5	40511556.3	-15.9	-10.44	-6.37	13061	6243	6818	-0.15	-0.172
MA0680.1	PAX7	36399406.0	37088089.5	37761285.0	-36.33	-27.97	-20.89	12931	5939	6992	-0.3	-0.367
MA0258.1	ESR2	39992248.7	40718060.5	41457193.3	2.02	4.56	8.23	13041	6756	6285	0.138	0.129
MA1630.1	Znf281	37939606.5	38646665.0	39377389.5	12.16	18.07	24.99	13030	6926	6104	0.307	0.321
MA0764.1	ETV4	35715303.9	36443104.0	37142253.5	34.04	42.98	53.51	13021	7173	5848	0.332	0.324
MA0678.1	OLIG2	39475722.9	40194900.0	40900666.8	-10.67	-6.47	-3.37	13020	6315	6705	-0.107	-0.142
MA0075.2	Prrx2	39022954.4	39758928.5	40503526.0	-13.83	-8.83	-4.98	13015	6266	6749	-0.094	-0.121
MA0909.1	HOXD13	35468504.8	36179331.0	36917081.4	-58.86	-48.33	-38.34	13039	5861	7178	-0.399	-0.427
MA0058.1	MAX	38349353.4	39050591.5	39780602.2	7.3	11.8	17.19	12971	6779	6192	0.177	0.214
MA1564.1	SP9	36697315.8	37401343.0	38130743.4	24.13	31.89	41.08	13040	7041	5999	0.337	0.412
MA1150.1	RORB	41525097.6	42371701.0	42431592.0	-1.0	0.01	0.99	13020	6518	6502	0.006	-0.008
MA0703.2	LMX1B	35817165.1	36569237.0	37294725.4	-50.31	-39.7	-30.72	13002	5879	7123	-0.455	-0.473
MA1148.1	PPARA::RXRA	41676088.2	42609625.0	42651873.0	-0.99	-0.01	1.05	13056	6526	6530	-0.001	0.004
MA1108.1	MXI1	38479136.9	39172001.5	39849858.3	9.08	13.92	19.81	13036	6944	6092	0.238	0.219
MA0481.3	FOXP1	38067895.5	38787664.5	39537280.8	-24.92	-18.17	-12.12	13055	6110	6945	-0.225	-0.227
MA0068.1	Pax4	37330152.2	38050825.5	38756256.3	-35.25	-26.99	-19.99	13078	5986	7092	-0.299	-0.31
MA1563.1	SOX18	38977619.8	39726172.5	40469712.0	3.61	7.24	12.04	12967	6746	6221	0.094	0.084
MA0162.3	EGR1	37220362.5	37929432.0	38681291.5	11.61	17.56	24.38	12902	6831	6071	0.297	0.304
MA0080.5	SPI1	38827584.1	39507728.0	40242719.9	7.11	11.61	17.13	13041	6882	6159	0.306	0.284
MA0025.2	NFIL3	41009997.4	41717925.0	42355468.8	-2.99	-1.02	0.51	13028	6466	6562	-0.033	-0.058
MA1619.1	Ptf1a(var.2)	40255264.9	40988345.0	41722304.8	1.2	3.34	6.63	13037	6743	6294	0.106	0.092
MA0798.2	RFX3	40602759.6	41336660.0	42085097.2	0.51	2.17	5.0	13038	6674	6364	0.084	0.082
MA0856.1	RXRG	41594162.2	42479866.0	42519395.6	-1.0	-0.0	1.07	13035	6498	6537	-0.013	0.018
MA0471.2	E2F6	37173223.8	37887660.5	38581493.0	19.82	26.67	35.21	13046	7012	6034	0.3	0.328
MA1498.1	HOXA7	40519889.6	41244388.0	41913275.1	-3.33	-1.18	0.31	12965	6420	6545	-0.029	-0.041
MA0039.3	KLF4	39388728.2	40099676.5	40841119.0	3.72	7.21	11.59	13026	6724	6302	0.105	0.151
MA0465.1	CDX2	36890807.9	37587857.0	38375311.5	-37.92	-29.46	-21.02	13037	6028	7009	-0.308	-0.352
MA0050.1	IRF1	37876702.2	38583337.5	39293893.1	-22.32	-15.95	-10.38	12980	6070	6910	-0.304	-0.256
MA0833.1	ATF4	37913080.4	38701821.0	39415584.3	11.32	16.98	24.5	13019	6917	6102	0.307	0.296
MA0506.1	NRF1	36922622.1	37667700.0	38409710.6	19.18	26.2	34.6	13002	7018	5984	0.31	0.379
MA0636.1	BHLHE41	36421341.8	37116648.5	37768009.8	25.3	32.91	41.77	13006	7039	5967	0.346	0.405
MA0074.1	RXRA::VDR	41296274.5	42098450.5	42275765.6	-1.38	-0.13	0.78	12998	6426	6572	-0.053	0.001
MA0740.1	KLF14	36889606.2	37597355.5	38347325.2	21.99	29.49	38.44	13039	7005	6034	0.332	0.418
MA0861.1	TP73	40084788.7	40791272.0	41502985.2	1.68	4.0	7.39	13032	6745	6287	0.14	0.11
MA1101.2	BACH2	38566964.6	39317176.5	40047340.1	7.66	12.33	18.22	13026	6827	6199	0.24	0.3
MA0814.2	TFAP2C(var.2)	37702717.2	38393314.5	39173726.9	13.92	20.62	28.03	13033	6974	6059	0.276	0.274
MA0485.1	Hoxc9	38502690.3	39240886.5	39933649.6	-20.64	-14.16	-9.52	13052	6133	6919	-0.219	-0.217
