Merged motif (Total sequences: 18851)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
LHX6$MA0658.1|ARGFX$MA1463.1|LHX2$MA0700.1|HOXB7$MA1501.1|PRRX1$MA0716.1|PAX4$MA0068.2|HOXA5$MA0158.2|HOXA1$MA1495.1|RAX2$MA0717.1|MSX2$MA0708.1|mix-a$MA0621.1|HOXA4$MA1496.1|Lhx4$MA0704.1|HOXC4$MA1504.1|UNCX$MA0721.1|ISX$MA0654.1|HOXD4$MA1507.1|SHOX$MA0630.1|HOXB6$MA1500.1|Prrx2$MA0075.2|LMX1B$MA0703.2|HOXB2$MA0902.2|PRRX2$MA0075.3|MNX1$MA0707.1|HOXB4$MA1499.1|Shox2$MA0720.1|LMX1B$MA0703.1|Lhx8$MA0705.1|HOXB5$MA0904.2|GBX2$MA0890.1|EVX1$MA0887.1|POU6F1$MA0628.1|Dlx3$MA0880.1|GSX2$MA0893.2|EVX2$MA0888.1|EN2$MA0642.1|NKX6-2$MA0675.1|MSX1$MA0666.1|LHX9$MA0701.1|GBX1$MA0889.1|HOXA2$MA0900.2|HOXD3$MA0912.2|DRGX$MA1481.1|DLX6$MA0882.1|HOXA6$MA1497.1|LBX1$MA0618.1|LHX9$MA0701.2|ESX1$MA0644.1|PDX1$MA0132.2|EMX1$MA0612.1|NKX6-1$MA0674.1|RAX$MA0718.1|EN1$MA0027.2|BARX1$MA0875.1|Dlx4$MA0881.1|LHX2$MA0700.2|HOXC8$MA1505.1|NOTO$MA0710.1|MEOX2$MA0706.1|VAX2$MA0723.1|Alx1$MA0854.1|Prrx2$MA0075.1|LMX1A$MA0702.2|MIXL1$MA0662.1|EMX2$MA0886.1|VSX1$MA0725.1|Dlx2$MA0885.1|Nobox$MA0125.1|HOXA2$MA0900.1|Dlx1$MA0879.1|Msx3$MA0709.1|Barhl1$MA0877.1|GSX1$MA0892.1|GSX2$MA0893.1|MEOX1$MA0661.1|LMX1A$MA0702.1|LHX5$MA1519.1|TLX2$MA1577.1|DLX5$MA1476.1|HOXB2$MA0902.1|ALX3$MA0634.1|LBX2$MA0699.1|HOXD8$MA0910.2|HOXA7$MA1498.1|EMX1$MA0612.2|Alx4$MA0853.1|HESX1$MA0894.1|VAX1$MA0722.1|LHX1$MA1518.1|HOXB3$MA0903.1|BSX$MA0876.1|Pdx1$MA0132.1|VSX2$MA0726.1|HOXB8$MA1502.1	1227264.54	1328455.3	1412569.5	-1.58	-0.17	0.84	2453	1185	1268	-0.042	-0.078
FOXL1$MA0033.2|Foxl2$MA1607.1|FOXA2$MA0047.3|FOXK2$MA1103.2|FOXP1$MA0481.2|Foxf1$MA1606.1|FOXK2$MA1103.1|FOXA1$MA0148.4|FOXK1$MA0852.2|FOXD2$MA0847.1|FOXA3$MA1683.1|FOXP2$MA0593.1|FOXP1$MA0481.3|FOXO4$MA0848.1|FOXP3$MA0850.1|FOXG1$MA0613.1|FOXI1$MA0042.2|Foxo1$MA0480.1|FOXD1$MA0031.1|FOXO6$MA0849.1|FOXN3$MA1489.1|Foxj2$MA0614.1|FOXO3$MA0157.2	1360646.33	1465865.02	1565799.36	-2.93	-0.96	0.09	1904	891	1013	-0.069	-0.1
TBX4$MA0806.1|TBX5$MA0807.1|TBX1$MA0805.1|TBX2$MA0688.1|TBX3$MA1566.1|TBX6$MA1567.1|TBX21$MA0690.1|MGA$MA0801.1|TBX15$MA0803.1|TBR1$MA0802.1|TBX18$MA1565.1|EOMES$MA0800.1|TBX20$MA0689.1	1718682.41	1843367.77	1966613.44	-4.65	-2.05	-0.37	2485	1169	1316	-0.099	-0.149
Hoxb5$MA0904.1|Hoxd3$MA0912.1	2952078.3	3133152.5	3290805.8	-0.82	0.28	1.16	3606	1812	1794	0.01	-0.016
ZBTB7A$MA0750.1|ZBTB7C$MA0695.1|ZBTB7B$MA0694.1	2938800.2	3123596.67	3288263.57	-0.34	0.3	2.15	3622	1874	1748	0.042	0.042
FOXA1$MA0148.2|FOXA1$MA0148.1|Foxa2$MA0047.2|FOXA1$MA0148.3	1859824.1	1998193.88	2125386.05	-2.99	-0.99	0.1	2717	1298	1419	-0.067	-0.063
Spi1$MA0080.3|SPIB$MA0081.2|ETV6$MA0645.1|EHF$MA0598.3|SPI1$MA0080.5|ELF3$MA0640.2|ELF1$MA0473.1|ELF1$MA0473.3|ETV5$MA0765.2|GABPA$MA0062.3|SPI1$MA0080.2|FLI1$MA0475.1|Erg$MA0474.1|ETV1$MA0761.2|ETV4$MA0764.2|ELF5$MA0136.2|Gabpa$MA0062.2|ELK4$MA0076.2|ELK3$MA0759.1|ETV5$MA0765.1|ELF5$MA0136.1|Ets1$MA0098.2|ETV1$MA0761.1|ETV4$MA0764.1|ZBTB7A$MA0750.2|EHF$MA0598.1|ELK1$MA0028.2|ELF4$MA0641.1|FEV$MA0156.2|ERF$MA0760.1|ETS1$MA0098.3|FEV$MA0156.1|ELF1$MA0473.2|ELF2$MA1483.1|EHF$MA0598.2|FLI1$MA0475.2|ERG$MA0474.2|ETS2$MA1484.1|ETV2$MA0762.1|ETV3$MA0763.1|ELF3$MA0640.1|ELK4$MA0076.1	1028676.63	1113834.26	1202634.61	24.74	32.28	40.78	2819	1820	999	0.541	0.734
BARHL2$MA0635.1|BARHL1$MA0877.2	1539575.65	1657006.5	1775366.35	-5.93	-3.07	1.48	2760	1354	1406	-0.02	-0.105
ESRRA$MA0592.1|ESRRA$MA0592.3|NR5A1$MA1540.1|ESRRB$MA0141.3|NR2F2$MA1111.1|NR4A1$MA1112.2|Esrrb$MA0141.2|Esrrb$MA0141.1|NR4A1$MA1112.1|Esrrg$MA0643.1|Esrra$MA0592.2	1763385.14	1890087.73	2010349.39	-2.98	-0.86	0.42	2750	1314	1436	-0.074	-0.11
ZNF135$MA1587.1	2834078.1	3009288.0	3178978.1	-0.18	1.16	3.38	3532	1803	1729	0.056	0.074
NFIB$MA1643.1|NFIX(var.2)$MA1528.1|NFIC::TLX1$MA0119.1|NFIC(var.2)$MA1527.1	3349869.7	3552429.0	3726187.25	-0.87	0.36	1.62	4325	2194	2131	0.019	0.039
TFDP1$MA1122.1|E2F6$MA0471.1|E2F4$MA0470.1|E2F6$MA0471.2|E2F1$MA0024.2	2470621.38	2630715.3	2782981.84	-0.07	0.92	2.85	3451	1781	1670	0.047	0.06
XBP1$MA0844.1|CREB3$MA0638.1|CREB3L1$MA0839.1|CREB3L4$MA1474.1|ATF6$MA1466.1	2938315.64	3121074.7	3298246.78	-3.2	-1.17	0.29	3792	1818	1974	-0.036	-0.101
ONECUT1$MA0679.2|ONECUT3$MA0757.1|ONECUT2$MA0756.1|ONECUT1$MA0679.1	2594865.92	2761330.38	2920313.75	-4.67	-2.05	-0.57	3583	1673	1910	-0.087	-0.109
IRF2$MA0051.1	3189739.0	3385353.0	3557551.0	0.02	0.41	2.07	3710	1917	1793	0.085	0.022
TGIF1$MA0796.1|PKNOX2$MA0783.1|PKNOX1$MA0782.1|TGIF2LX$MA1571.1|TGIF2$MA0797.1|TGIF2LY$MA1572.1	1921851.8	2062665.33	2171651.55	-1.04	0.01	1.11	2762	1424	1338	0.008	0.043
TFCP2$MA0145.3|GRHL1$MA0647.1	2009410.25	2154761.5	2272156.9	-0.76	0.24	1.4	2844	1450	1394	0.042	0.045
PAX9$MA0781.1|PAX1$MA0779.1	3968171.55	4204655.0	4414107.05	-2.09	-0.54	0.24	4013	1962	2051	-0.044	-0.041
OLIG1$MA0826.1|OLIG2$MA0678.1|BHLHE23$MA0817.1|BHLHE22$MA0818.1|OLIG3$MA0827.1|Bhlha15$MA0607.1|NEUROD1$MA1109.1|Atoh1$MA0461.2|ZBTB18$MA0698.1|NEUROD2$MA0668.1|Neurog1$MA0623.1|NEUROG1$MA0623.2|NEUROG2$MA0669.1|NEUROG2(var.2)$MA1642.1|TWIST1$MA1123.2|TWIST1$MA1123.1|TCF21(var.2)$MA1568.1|ATOH7$MA1468.1|HAND2$MA1638.1|Ptf1a$MA1618.1	1784957.15	1913907.88	2034133.46	-2.73	-0.88	0.31	2726	1272	1454	-0.12	-0.095
FOXD2$MA0847.2|FOXC1$MA0032.2|FOXB1$MA0845.1|FOXC2$MA0846.1	1940699.88	2079113.38	2213055.8	-3.93	-1.57	-0.23	3183	1509	1674	-0.095	-0.088
RUNX2$MA0511.2|RUNX3$MA0684.1|RUNX1$MA0002.1	1680141.0	1811959.67	1926996.6	-0.23	1.09	3.03	2598	1373	1225	0.086	0.121
MAF::NFE2$MA0501.1|BACH1$MA1633.1|MAFK$MA0496.3|BACH2$MA1101.1|NFE2L2$MA0150.1|NFE2L1$MA0089.2|Bach1::Mafk$MA0591.1|Nfe2l2$MA0150.2	2406943.32	2567221.69	2724571.99	2.0	4.5	8.15	3449	1845	1604	0.131	0.183
CEBPD$MA0836.2|CEBPB$MA0466.1|CEBPA$MA0102.3|CEBPA$MA0102.4	1819800.3	1944389.88	2076166.08	5.39	9.39	14.38	3056	1705	1351	0.1	0.231
TFAP2A(var.2)$MA0810.1|TFAP2C$MA0524.2|TFAP2B$MA0811.1	2185167.5	2336722.17	2472470.63	-1.51	0.01	0.99	3164	1592	1572	0.018	0.056
PRDM1$MA0508.1	2238366.1	2389360.5	2539320.2	-0.27	0.98	3.04	3144	1602	1542	0.045	0.046
PPARD$MA1550.1|NR2F1(var.2)$MA1537.1|RXRG$MA0856.1|NR2C2$MA0504.1|Rxra$MA0512.2|Nr2f6$MA0677.1|RXRB$MA0855.1|THRB$MA1574.1|PPARG::RXRA$MA0065.1|NR1H2::RXRA$MA0115.1	2804664.57	2978971.85	3150789.93	-2.84	-0.94	0.12	3725	1763	1962	-0.07	-0.055
TEAD4$MA0809.1|TEAD1$MA0090.2|TEAD3$MA0808.1|TEAD4$MA0809.2|TEAD2$MA1121.1|TEAD1$MA0090.3	1744508.7	1866472.67	1985216.42	-4.77	-2.11	-0.52	2629	1228	1401	-0.061	-0.107
STAT3$MA0144.2|Stat5a$MA1624.1|Stat5b$MA1625.1|STAT1$MA0137.3|Stat5a::Stat5b$MA0519.1|Stat4$MA0518.1|STAT1$MA0137.2	1838659.79	1966453.29	2090513.89	-4.4	-1.65	-0.19	2492	1170	1322	-0.121	-0.116
NR1D1$MA1531.1|NR1D2$MA1532.1	3020522.8	3216679.25	3376789.7	-0.46	0.72	2.48	3626	1856	1770	0.023	0.081
CUX1$MA0754.1|CUX2$MA0755.1	1856859.8	1986795.75	2121761.6	-5.12	-2.32	-0.64	2894	1380	1514	-0.039	-0.092
RXRG(var.2)$MA1556.1|RXRB(var.2)$MA1555.1|RARB(var.3)$MA1552.1|RARG(var.3)$MA1553.1	2546774.88	2710637.62	2886742.68	1.06	3.12	6.14	3392	1798	1594	0.133	0.113
Zfx$MA0146.2|Zfx$MA0146.1	2915889.05	3105650.75	3289425.1	0.34	2.55	5.51	3614	1859	1755	0.04	0.109
NKX3-2$MA0122.2|ISL2$MA0914.1|Nkx3-1$MA0124.2|Nkx3-2$MA0122.3	1472241.9	1588218.75	1676126.0	-1.33	-0.26	0.84	2359	1153	1206	-0.034	-0.013
MEF2A$MA0052.1|MEF2A$MA0052.4|MEF2D$MA0773.1|MEF2B$MA0660.1|MEF2A$MA0052.2|MEF2C$MA0497.1|MEF2A$MA0052.3	2037117.41	2186986.14	2295691.76	-1.01	-0.23	1.27	2384	1188	1196	-0.017	0.072
FOSL1::JUND(var.2)$MA1143.1|Crem$MA0609.1|Atf1$MA0604.1|CREB1$MA0018.4|CREB1$MA0018.3|FOSL2::JUND(var.2)$MA1145.1|Creb5$MA0840.1|CREM$MA0609.2|ATF2$MA1632.1|FOSB::JUNB(var.2)$MA1136.1|FOSL2::JUNB(var.2)$MA1139.1|JUN::JUNB(var.2)$MA1133.1|CREB1$MA0018.2|FOSL2::JUN(var.2)$MA1131.1|FOS::JUN(var.2)$MA1126.1|JUND(var.2)$MA0492.1|FOSL1::JUN(var.2)$MA1129.1|ATF7$MA0834.1|JUN$MA0488.1|CREB3L4(var.2)$MA1475.1|ATF3$MA0605.2|JDP2(var.2)$MA0656.1|JUNB(var.2)$MA1140.2|JUNB(var.2)$MA1140.1|FOSB::JUN$MA1127.1	2281691.49	2438835.16	2576324.19	-0.82	0.28	1.92	2731	1434	1297	0.034	0.084
SOX8$MA0868.2|SOX13$MA1120.1|SOX15$MA1152.1|SOX9$MA0077.1|SOX2$MA0143.4	1768634.96	1909721.6	2006983.38	-0.99	-0.14	1.23	2721	1344	1377	-0.026	0.025
PBX2$MA1113.1|PKNOX1$MA0782.2|PBX3$MA1114.1	2708986.73	2886648.33	3023878.8	-2.15	-0.6	0.3	2975	1424	1551	-0.057	-0.05
EGR4$MA0733.1|EGR1$MA0162.3|EGR3$MA0732.1|EGR2$MA0472.2|EGR2$MA0472.1|Egr1$MA0162.1|EGR1$MA0162.4	3593475.16	3801413.93	3995039.67	0.12	1.35	3.48	4409	2313	2096	0.082	0.061
Hmx2$MA0897.1|Hmx3$MA0898.1|Hmx1$MA0896.1	3274935.03	3480064.33	3677714.73	-6.02	-3.16	-1.18	3851	1786	2065	-0.142	-0.112
IRF5$MA1420.1|IRF4$MA1419.1|IRF9$MA0653.1|IRF8$MA0652.1	2650896.53	2832410.0	2967850.55	-1.74	-0.34	0.74	3682	1794	1888	-0.041	-0.07
PBX1$MA0070.1	2010783.3	2154497.0	2270009.1	-1.54	-0.26	0.49	2954	1462	1492	-0.03	-0.039
OTX2$MA0712.1|OTX1$MA0711.1|OTX2$MA0712.2|Pitx1$MA0682.1|GSC2$MA0891.1|PITX3$MA0714.1|PITX1$MA0682.2|PITX2$MA1547.1|GSC$MA0648.1	1446574.68	1557200.78	1660165.73	-2.57	-0.71	0.7	2282	1123	1159	-0.042	-0.085
Ar$MA0007.1	5021303.1	5305109.5	5519056.8	-1.86	-0.38	0.47	4638	2291	2347	-0.032	-0.023
Foxd3$MA0041.1	2054322.6	2193084.5	2329839.4	-3.28	-1.2	0.32	3021	1479	1542	-0.071	-0.062
Sox3$MA0514.1|Sox6$MA0515.1	1415200.0	1531577.75	1625777.55	-0.38	0.5	2.19	2445	1246	1199	0.035	0.03
SMAD3$MA0795.1|SMAD5$MA1557.1	1840505.3	1991996.0	2085112.2	-1.06	-0.05	0.54	2780	1345	1435	-0.02	0.026
DMRT3$MA0610.1|DMRTA2$MA1478.1|DMRTC2$MA1479.1	1969740.23	2107099.67	2249068.03	-4.47	-1.95	-0.3	2789	1315	1474	-0.118	-0.076
HNF4A$MA0114.4|HNF4G$MA0484.2	2180026.4	2318939.75	2471911.5	-2.66	-0.9	0.16	3081	1481	1600	-0.027	-0.043
Hoxd8$MA0910.1	3025612.4	3212523.0	3415722.6	-4.25	-1.78	-0.34	3669	1734	1935	-0.124	-0.04
Tcfcp2l1$MA0145.1|Tcfcp2l1$MA0145.2	2652476.3	2820524.5	2969579.75	-2.13	-0.52	0.34	3397	1672	1725	-0.041	-0.019
TFAP2B(var.3)$MA0813.1|TFAP2A(var.3)$MA0872.1|TFAP2C(var.3)$MA0815.1	2436406.2	2594903.17	2736395.63	-0.35	0.39	1.87	3181	1612	1569	0.04	0.027
HOXB13$MA0901.2|HOXB13$MA0901.1|CDX2$MA0465.2|HOXA13$MA0650.1|CDX4$MA1473.1|CDX1$MA0878.2|Hoxd9$MA0913.1|HOXD13$MA0909.1|CDX1$MA0878.1|HOXA13$MA0650.2|HOXD9$MA0913.2|CDX2$MA0465.1|HOXA10$MA0899.1|HOXD13$MA0909.2	1659693.86	1783612.71	1893681.05	-2.91	-0.96	0.2	3218	1470	1748	-0.133	-0.09
MSGN1$MA1524.1	2020830.9	2163014.5	2279133.9	-0.57	0.2	1.37	2956	1487	1469	0.008	0.011
Foxj3$MA0851.1|Foxk1$MA0852.1	3076634.45	3264272.25	3435397.65	-2.27	-0.6	0.11	3626	1767	1859	-0.046	-0.038
GATA3$MA0037.1	785168.3	854677.5	926590.0	-5.04	-2.31	-0.64	1921	887	1034	-0.083	-0.084
HOXB9$MA1503.1|HOXC10$MA0905.1|Hoxa11$MA0911.1|HOXC9$MA0485.2|HOXC11$MA0651.1|HOXD11$MA0908.1|HOXD10$MA1506.1|HOXC12$MA0906.1|HOXD12$MA0873.1	1910072.79	2044566.28	2171555.56	-2.89	-0.98	0.14	2735	1290	1445	-0.077	-0.081
TCF7L2$MA0523.1|LEF1$MA0768.1|Tcf7$MA0769.1|TCF7L1$MA1421.1	2170413.35	2321010.25	2459610.83	-0.02	0.92	2.77	3240	1674	1566	0.023	0.044
SOX4$MA0867.2|SOX10$MA0442.2	1730286.6	1854842.25	1968023.55	-0.54	0.2	2.26	2724	1387	1337	0.024	0.039
NKX2-5$MA0063.2|NKX2-2$MA1645.1	2108607.35	2260269.0	2381868.05	-2.47	-0.72	0.51	2720	1320	1400	-0.016	-0.037
HSF4$MA0771.1|HSF1$MA0486.1|HSF2$MA0770.1|HSF1$MA0486.2	2455545.8	2628217.88	2748198.02	-0.99	-0.1	1.03	3304	1641	1663	-0.004	0.018
SCRT1$MA0743.2|SCRT2$MA0744.2|SCRT2$MA0744.1|SCRT1$MA0743.1	2890066.85	3077318.0	3226858.97	-0.88	0.01	1.24	3688	1825	1863	-0.008	-0.027
NR1H4::RXRA$MA1146.1|NR4A2::RXRA$MA1147.1|NR2F1(var.3)$MA1538.1|NR2F6(var.3)$MA1539.1	2931213.88	3116176.0	3279225.3	-0.32	0.53	2.4	3658	1873	1785	0.052	0.05
SP2$MA0516.1|SP1$MA0079.2|ZNF148$MA1653.1|SP1$MA0079.3|MAZ$MA1522.1	2335177.46	2493052.5	2646147.68	-0.05	1.31	3.43	3797	1967	1830	0.038	0.091
BCL6B$MA0731.1	1771871.9	1908654.0	2005015.9	-1.56	-0.28	0.52	2782	1364	1418	-0.058	-0.02
Dmbx1$MA0883.1	3466397.7	3684910.0	3833444.8	-1.31	-0.15	0.71	3852	1895	1957	-0.037	-0.016
PAX7$MA0680.1|PAX3$MA0780.1	1342350.75	1448569.5	1556163.65	-4.06	-1.62	-0.23	2464	1178	1286	-0.028	-0.103
ESR2$MA0258.1|ESR2$MA0258.2|ESR1$MA0112.2|ESR1$MA0112.3	3629316.3	3850578.38	4040321.88	-1.91	-0.41	0.91	4124	2013	2111	-0.044	-0.055
Wt1$MA1627.1|Znf281$MA1630.1	2577706.4	2750818.5	2893724.85	-1.92	-0.44	0.8	3572	1755	1817	-0.043	-0.054
RORB$MA1150.1|RORC$MA1151.1|RORA(var.2)$MA0072.1	2072415.97	2210950.67	2345562.43	-0.51	0.46	2.44	2891	1463	1428	0.008	0.038
PPARA::RXRA$MA1148.1	3890715.6	4147823.5	4295051.1	-0.93	0.0	0.97	4073	2030	2043	-0.006	-0.001
SOX18$MA1563.1	1549488.1	1668876.5	1769058.6	-0.43	0.36	1.74	2606	1337	1269	0.033	0.009
HLF$MA0043.3|NFIL3$MA0025.2	2257199.5	2408349.25	2558348.7	-0.58	1.88	4.36	3315	1683	1632	0.02	0.092
RFX1$MA0509.2|RFX2$MA0600.2|RFX5$MA0510.2|RFX3$MA0798.1|RFX4$MA0799.1|RFX2$MA0600.1|RFX3$MA0798.2|Rfx1$MA0509.1	3035399.96	3227357.81	3384703.05	-1.3	0.06	1.18	3359	1710	1649	0.031	0.04
ATF4$MA0833.1|ATF4$MA0833.2|CEBPG(var.2)$MA1636.1	2562652.03	2731325.17	2900868.17	0.46	2.22	4.89	3338	1748	1590	0.074	0.113
NRF1$MA0506.1	2937572.7	3114475.5	3262563.4	-0.43	0.33	1.74	3554	1797	1757	0.024	0.008
TFAP2C(var.2)$MA0814.2|TFAP2A$MA0003.4	2705816.85	2875505.75	3027625.8	-0.47	0.21	1.91	3457	1752	1705	0.019	0.036
PBX2$MA1113.2|Hoxa9$MA0594.1|MEIS2(var.2)$MA1640.1|Hoxc9$MA0485.1|MEIS1(var.2)$MA1639.1	2254526.38	2409762.5	2558403.3	-3.67	-1.41	-0.06	3112	1494	1618	-0.033	-0.047
Nr2e1$MA0676.1	1280675.7	1379288.5	1465192.5	-1.81	-0.37	0.3	2371	1153	1218	-0.032	-0.011
E2F4$MA0470.2|E2F2$MA0864.2|E2F1$MA0024.3	3575191.0	3790037.0	3963055.03	-1.43	-0.08	1.0	3913	1943	1970	-0.007	-0.038
ZEB1$MA0103.1	810183.4	881299.5	957767.2	-24.23	-18.12	-12.74	2128	913	1215	-0.152	-0.319
NFYA$MA0060.1|NFYA$MA0060.3|NFYC$MA1644.1|NFYB$MA0502.1	2561456.3	2736745.38	2859601.22	-0.76	0.09	1.28	3783	1956	1827	0.075	0.003
SPI1$MA0080.4|SPIC$MA0687.1	1181363.8	1280161.25	1376240.85	41.9	51.41	61.8	2778	1732	1046	0.783	0.851
Vdr$MA0693.1|NR1I2$MA1533.1	3584187.35	3807596.75	3988076.95	-2.44	-0.81	0.41	3791	1817	1974	-0.017	-0.077
NFAT5$MA0606.1|NFATC4$MA1525.1|NFATC3$MA0625.1|NFATC1$MA0624.1|NFATC2$MA0152.1	1281395.7	1385430.1	1490777.48	-5.21	-2.44	-0.76	2436	1145	1291	-0.066	-0.142
Zic1::Zic2$MA1628.1|Zic2$MA1629.1	2105146.85	2246612.0	2384834.25	-0.49	1.12	2.88	2800	1519	1281	0.079	0.076
Sox1$MA0870.1|Sox11$MA0869.1|SOX21$MA0866.1|SOX4$MA0867.1	2163277.3	2309865.5	2453919.02	-0.17	1.21	3.22	3317	1717	1600	0.085	0.132
Rarg(var.2)$MA0860.1	3053687.8	3239941.0	3420305.0	-0.01	0.65	2.33	3642	1872	1770	0.011	0.081
VEZF1$MA1578.1|ZNF740$MA0753.2|ZNF740$MA0753.1	2384742.6	2553018.5	2683439.33	-1.67	-0.34	0.54	3021	1443	1578	-0.033	-0.039
ZNF24$MA1124.1	2462345.2	2633741.5	2751544.8	-1.14	-0.08	0.82	3252	1617	1635	-0.015	0.002
E2F8$MA0865.1|E2F7$MA0758.1	2095803.5	2257478.0	2361569.0	-0.66	0.08	1.28	3053	1567	1486	0.059	-0.009
E2F3$MA0469.3	1782364.2	1922418.5	2056346.7	-0.29	0.99	3.06	2823	1438	1385	0.01	0.073
PAX5$MA0014.3	2898042.8	3079859.0	3229610.9	0.01	0.32	1.73	3534	1818	1716	0.05	0.008
